;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/07 13:45:00;16.40;0.00;0.00;0.00;36.98;0.00;-99.00;0.14;-99.00;31.06;0.60;0.00;23.28;119.25;57.17;0.00;20.55;238.23;0.55;-99.00;0.54;-99.00;13.59;57.00;16.92;4.59;30.43;-99.00;856.29;12.94;183.43;29.60;-99.00;-99.00;4.00;30.20;0.00;-99.00;896.86;9.52
2023/07/07 14:00:00;18.63;0.00;0.00;0.00;35.48;0.00;-99.00;0.15;-99.00;31.06;0.60;0.00;23.64;115.70;57.33;0.00;17.20;238.43;0.68;-99.00;0.68;-99.00;13.89;57.13;13.32;5.92;30.40;-99.00;872.75;13.27;282.00;29.60;-99.00;-99.00;4.00;30.55;0.00;-99.00;911.00;11.82
2023/07/07 14:15:00;18.30;446.43;0.00;3.20;34.02;0.00;22.05;0.40;27.76;31.14;1.68;0.00;23.64;116.83;57.17;0.28;16.32;238.10;0.67;19.86;0.67;28.05;15.07;56.98;13.75;5.76;30.40;18.00;886.29;14.36;342.47;29.60;-99.00;-99.00;4.00;30.20;1.90;29.52;922.86;11.71
2023/07/07 14:30:00;17.18;642.70;0.00;6.76;34.10;0.00;25.77;0.66;30.41;34.66;2.80;0.00;23.49;119.72;56.73;0.60;16.60;237.97;0.58;14.68;0.57;30.21;15.94;56.57;14.40;4.87;30.70;11.17;897.50;15.31;231.33;29.72;-99.00;-99.00;4.00;31.10;4.00;35.38;930.00;10.14
2023/07/07 14:45:00;16.09;601.33;0.00;6.18;33.25;0.00;27.33;0.69;32.67;36.50;2.90;0.00;23.43;118.21;56.62;0.60;16.69;237.93;0.61;13.47;0.60;32.46;14.59;56.47;13.87;5.15;33.90;9.96;904.57;13.96;213.93;32.72;-99.00;-99.00;4.00;31.00;3.84;37.65;932.29;10.64
2023/07/07 15:00:00;15.39;587.57;0.00;5.69;32.96;0.00;29.05;0.73;35.12;39.26;3.11;0.00;23.45;118.10;56.54;0.68;16.23;237.90;0.63;12.65;0.62;34.98;13.39;56.38;12.77;5.29;35.56;9.28;910.00;12.82;224.57;34.46;-99.00;-99.00;4.00;31.45;3.73;40.10;931.50;10.95
2023/07/07 15:15:00;14.76;561.47;0.00;5.32;32.62;0.00;30.48;0.77;37.32;41.11;3.22;0.00;23.47;117.04;56.44;0.70;15.48;237.93;0.64;12.03;0.63;37.11;12.51;56.27;11.78;5.44;38.07;8.80;908.57;11.95;227.50;36.99;-99.00;-99.00;4.00;31.10;3.64;42.32;922.86;11.19
2023/07/07 15:30:00;14.68;84.53;0.00;0.68;32.88;0.00;30.62;0.23;37.70;42.76;0.96;0.00;23.45;114.78;57.04;0.09;14.94;238.17;0.67;12.56;0.66;37.52;11.99;56.85;11.20;5.82;39.36;10.82;911.00;11.38;233.00;38.46;-99.00;-99.00;4.00;30.95;0.48;41.65;916.25;11.61
2023/07/07 15:45:00;15.44;3.20;0.00;0.00;34.21;0.00;-99.00;0.14;-99.00;42.79;0.58;0.00;23.41;111.53;57.40;0.00;14.70;238.30;0.75;-99.00;0.74;-99.00;12.06;57.19;11.35;6.70;39.40;-99.00;908.29;11.39;204.87;38.50;-99.00;-99.00;4.00;31.60;0.00;-99.00;903.71;12.88
2023/07/07 16:00:00;15.85;0.00;0.00;0.00;35.43;0.00;-99.00;0.14;-99.00;42.70;0.59;0.00;23.43;112.70;57.43;0.00;14.93;238.23;0.71;-99.00;0.70;-99.00;12.58;57.23;11.71;6.33;39.37;-99.00;901.25;11.90;181.43;38.50;-99.00;-99.00;4.00;31.40;0.00;-99.00;886.00;12.28
2023/07/07 16:15:00;16.17;85.73;0.00;0.00;36.21;0.00;24.70;0.14;-99.00;42.61;0.61;0.00;23.52;113.33;57.41;0.00;15.36;238.50;0.69;-99.00;0.67;30.62;13.56;57.23;12.21;6.06;39.33;-99.00;890.29;12.91;233.40;38.50;-99.00;-99.00;4.00;31.80;0.00;-99.00;865.14;11.74
