;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/05 02:15:00;19.30;0.00;0.00;0.00;18.98;0.00;-99.00;0.12;-99.00;33.21;0.51;0.00;21.92;6.01;56.47;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;16.80;56.47;-99.00;0.00;32.60;-99.00;0.00;16.27;-0.67;31.83;-99.00;-99.00;4.00;18.00;0.00;-99.00;0.00;0.00
2023/07/05 02:30:00;19.30;0.00;0.00;0.00;18.83;0.00;-99.00;0.12;-99.00;33.21;0.52;0.00;21.91;6.02;56.47;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;16.80;56.38;-99.00;0.00;32.55;-99.00;0.00;16.30;-0.83;31.80;-99.00;-99.00;4.00;17.90;0.00;-99.00;0.00;0.00
2023/07/05 02:45:00;19.30;0.00;0.00;0.00;18.61;0.00;-99.00;0.12;-99.00;33.13;0.51;0.00;21.88;6.03;56.47;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.80;56.39;-99.00;0.00;32.51;-99.00;0.00;16.30;-0.83;31.80;-99.00;-99.00;4.00;17.10;0.00;-99.00;0.00;0.00
2023/07/05 03:00:00;19.30;0.00;0.00;0.00;18.40;0.00;-99.00;0.12;-99.00;33.11;0.53;0.00;21.85;6.04;56.47;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;16.81;56.38;-99.00;0.00;32.48;-99.00;0.00;16.30;-0.67;31.72;-99.00;-99.00;4.00;17.05;0.00;-99.00;0.00;0.00
2023/07/05 03:15:00;19.30;0.00;0.00;0.00;18.23;0.00;-99.00;0.12;-99.00;33.10;0.52;0.00;21.81;6.07;56.47;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.84;56.39;-99.00;0.00;32.40;-99.00;0.00;16.30;-0.70;31.70;-99.00;-99.00;4.00;17.10;0.00;-99.00;0.00;0.00
2023/07/05 03:30:00;19.30;0.00;0.00;0.00;18.20;0.00;-99.00;0.12;-99.00;33.10;0.52;0.00;21.76;6.08;56.47;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.82;56.40;-99.00;0.00;32.40;-99.00;0.00;16.30;-0.77;31.70;-99.00;-99.00;4.00;17.30;0.00;-99.00;0.00;0.00
2023/07/05 03:45:00;19.31;0.00;0.00;0.00;18.35;0.00;-99.00;0.12;-99.00;33.06;0.52;0.00;21.72;6.07;56.47;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.87;56.40;-99.00;0.00;32.37;-99.00;0.00;16.33;-0.77;31.60;-99.00;-99.00;4.00;17.70;0.00;-99.00;0.00;0.00
2023/07/05 04:00:00;19.32;0.00;0.00;0.00;18.57;0.00;-99.00;0.12;-99.00;33.02;0.52;0.00;21.71;6.11;56.45;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;16.90;56.39;-99.00;0.00;32.31;-99.00;0.00;16.40;-0.83;31.60;-99.00;-99.00;4.00;17.40;0.00;-99.00;0.00;0.00
2023/07/05 04:15:00;19.36;0.00;0.00;0.00;18.46;0.00;-99.00;0.12;-99.00;33.04;0.53;0.00;21.71;6.11;56.44;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;16.90;56.40;-99.00;0.00;32.30;-99.00;0.00;16.40;-0.70;31.52;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/05 04:30:00;19.38;0.00;0.00;0.00;17.94;0.00;-99.00;0.13;-99.00;32.99;0.52;0.00;21.70;6.12;56.44;0.00;-99.00;238.47;0.00;-99.00;0.00;-99.00;16.95;56.40;-99.00;0.00;32.28;-99.00;0.00;16.40;-0.90;31.50;-99.00;-99.00;4.00;17.05;0.00;-99.00;0.00;0.00
2023/07/05 04:45:00;19.37;0.00;0.00;0.00;17.65;0.00;-99.00;0.12;-99.00;32.93;0.52;0.00;21.67;6.13;56.44;0.00;-99.00;238.40;0.00;-99.00;0.00;-99.00;16.91;56.38;-99.00;0.00;32.23;-99.00;0.00;16.40;-0.80;31.50;-99.00;-99.00;4.00;17.40;0.00;-99.00;0.00;0.00
2023/07/05 05:00:00;19.40;0.00;0.00;0.00;17.60;0.00;-99.00;0.12;-99.00;32.94;0.54;0.00;21.63;6.08;56.44;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;16.98;56.38;-99.00;0.00;32.21;-99.00;0.00;16.40;-0.67;31.41;-99.00;-99.00;4.00;17.40;0.00;-99.00;0.00;0.00
2023/07/05 05:15:00;19.41;0.00;0.00;0.00;17.60;0.00;-99.00;0.12;-99.00;32.90;0.52;0.00;21.59;6.11;56.44;0.00;-99.00;238.23;0.00;-99.00;0.00;-99.00;17.00;56.39;-99.00;0.00;32.20;-99.00;0.00;16.40;-0.80;31.40;-99.00;-99.00;4.00;17.60;0.00;-99.00;0.00;0.00
2023/07/05 05:30:00;19.40;0.00;0.00;0.00;17.60;0.00;-99.00;0.13;-99.00;32.90;0.52;0.00;21.55;6.12;56.44;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;16.99;56.39;-99.00;0.00;32.12;-99.00;0.00;16.50;-0.77;31.31;-99.00;-99.00;4.00;17.75;0.00;-99.00;0.00;0.00
2023/07/05 05:45:00;19.39;0.00;0.00;0.00;17.60;0.00;-99.00;0.12;-99.00;32.87;0.54;0.00;21.53;6.15;56.44;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;17.00;56.39;-99.00;0.00;32.09;-99.00;0.00;16.50;-0.93;31.30;-99.00;-99.00;4.00;17.80;0.00;-99.00;0.00;0.00
2023/07/05 06:00:00;19.39;0.00;0.00;0.00;17.74;0.00;-99.00;0.12;-99.00;32.81;0.54;0.00;21.50;6.20;56.43;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;16.99;56.38;-99.00;0.00;32.04;-99.00;0.00;16.50;-0.97;31.30;-99.00;-99.00;4.00;17.95;0.00;-99.00;0.00;0.00
2023/07/05 06:15:00;19.37;-3.33;0.00;0.00;17.84;0.00;-99.00;0.13;-99.00;32.79;0.51;0.00;21.48;6.21;56.42;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;17.01;56.40;-99.00;0.00;32.00;-99.00;0.00;16.50;-0.63;31.22;-99.00;-99.00;4.00;18.10;0.00;-99.00;0.00;0.00
2023/07/05 06:30:00;19.40;0.00;0.00;0.00;17.94;0.00;-99.00;0.12;-99.00;32.79;0.53;0.00;21.46;6.50;56.41;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;17.01;56.40;-99.00;0.00;32.00;-99.00;82.00;16.50;-0.93;31.20;-99.00;-99.00;4.00;18.30;0.00;-99.00;0.00;0.00
2023/07/05 06:45:00;19.39;0.00;0.00;0.00;18.00;0.00;-99.00;0.12;-99.00;32.74;0.52;0.00;21.45;10.00;56.41;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;17.07;56.38;-99.00;0.00;31.94;-99.00;0.00;16.52;-0.63;31.11;-99.00;-99.00;4.00;18.20;0.00;-99.00;0.00;0.00
2023/07/05 07:00:00;19.39;0.00;0.00;0.00;17.97;0.00;-99.00;0.13;-99.00;32.70;0.50;0.00;21.44;42.53;56.42;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;17.09;56.38;-99.00;0.00;31.89;-99.00;0.00;16.60;-0.63;31.10;-99.00;-99.00;4.00;18.60;0.00;-99.00;0.00;0.00
2023/07/05 07:15:00;19.40;0.00;0.00;0.00;17.81;0.00;-99.00;0.13;-99.00;32.70;0.51;0.00;21.42;83.82;56.47;0.00;-99.00;238.57;0.00;-99.00;0.00;-99.00;17.10;56.38;-99.00;0.01;31.89;-99.00;0.00;16.60;-0.80;31.08;-99.00;-99.00;4.00;19.40;0.00;-99.00;0.00;0.02
2023/07/05 07:30:00;19.43;0.00;0.00;0.00;17.80;0.00;-99.00;0.12;-99.00;32.69;0.52;0.00;21.39;100.82;56.47;0.00;-99.00;238.53;0.00;-99.00;0.00;-99.00;17.10;56.38;-99.00;0.02;31.84;-99.00;0.00;16.60;-0.80;31.00;-99.00;-99.00;4.00;17.05;0.00;-99.00;0.00;0.01
2023/07/05 07:45:00;19.40;0.00;0.00;0.00;17.82;0.00;-99.00;0.12;-99.00;32.66;0.54;0.00;21.36;106.72;56.46;0.00;-99.00;238.70;0.00;-99.00;0.00;-99.00;17.11;56.38;-99.00;0.01;31.80;-99.00;0.00;16.60;-1.03;31.00;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.01
2023/07/05 08:00:00;19.40;0.00;0.00;0.00;18.01;0.00;-99.00;0.12;-99.00;32.61;0.51;0.00;21.34;112.99;56.47;0.00;-99.00;238.10;0.01;-99.00;0.01;-99.00;17.15;56.38;-99.00;0.06;31.76;-99.00;3.75;16.60;-0.73;30.92;-99.00;-99.00;4.00;16.80;0.00;-99.00;1.25;0.10
2023/07/05 08:15:00;19.40;0.00;0.00;0.00;18.14;0.00;-99.00;0.12;-99.00;32.60;0.50;0.00;21.33;117.23;56.47;0.00;-99.00;238.07;0.01;-99.00;0.01;-99.00;17.14;56.38;-99.00;0.11;31.70;-99.00;14.57;16.60;-0.77;30.90;-99.00;-99.00;4.00;16.90;0.00;-99.00;13.43;0.10
2023/07/05 08:30:00;19.39;0.00;0.00;0.00;18.34;0.00;-99.00;0.12;-99.00;32.54;0.50;0.00;21.32;117.45;56.47;0.00;-99.00;238.10;0.01;-99.00;0.01;-99.00;17.15;56.38;-99.00;0.11;31.65;-99.00;16.00;16.70;-0.87;30.87;-99.00;-99.00;4.00;17.25;0.00;-99.00;13.75;0.12
2023/07/05 08:45:00;19.41;0.00;0.00;0.00;18.74;0.00;-99.00;0.12;-99.00;32.49;0.50;0.00;21.33;94.54;56.48;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;17.16;56.39;-99.00;0.38;31.61;-99.00;42.00;16.70;-0.73;30.80;-99.00;-99.00;4.00;17.30;0.00;-99.00;34.86;0.43
2023/07/05 09:00:00;19.40;0.00;0.00;0.00;19.31;0.00;-99.00;0.12;-99.00;32.44;0.50;0.00;21.34;99.70;56.48;0.00;-99.00;238.00;0.02;-99.00;0.01;-99.00;17.18;56.39;-99.00;0.18;31.60;-99.00;19.75;16.70;-0.80;30.80;-99.00;-99.00;4.00;17.45;0.00;-99.00;18.00;0.22
2023/07/05 09:15:00;19.47;0.00;0.00;0.00;18.96;0.00;-99.00;0.12;-99.00;32.47;0.50;0.00;21.39;103.30;56.47;0.00;-99.00;238.43;0.02;-99.00;0.01;-99.00;17.23;56.38;-99.00;0.17;31.60;-99.00;16.29;16.70;-0.77;30.78;-99.00;-99.00;4.00;17.70;0.00;-99.00;10.29;0.21
2023/07/05 09:30:00;19.49;0.00;0.00;0.00;17.71;0.00;-99.00;0.12;-99.00;32.41;0.50;0.00;21.40;103.19;56.47;0.00;-99.00;238.40;0.02;-99.00;0.02;-99.00;17.23;56.38;-99.00;0.24;31.60;-99.00;23.25;16.70;-0.70;30.70;-99.00;-99.00;4.00;17.85;0.00;-99.00;17.75;0.28
2023/07/05 09:45:00;19.47;0.00;0.00;0.00;17.18;0.00;-99.00;0.12;-99.00;32.40;0.51;0.00;21.36;102.80;56.47;0.00;-99.00;238.10;0.03;-99.00;0.02;-99.00;17.24;56.38;-99.00;0.31;31.50;-99.00;35.14;16.70;-0.80;30.70;-99.00;-99.00;4.00;18.10;0.00;-99.00;26.57;0.39
2023/07/05 10:00:00;19.46;0.00;0.00;0.00;16.82;0.00;-99.00;0.12;-99.00;32.39;0.51;0.00;21.30;115.35;56.53;0.00;-99.00;238.10;0.07;-99.00;0.07;-99.00;17.26;56.40;-99.00;0.60;31.49;-99.00;88.25;16.76;-0.60;30.63;-99.00;-99.00;4.00;18.65;0.00;-99.00;64.75;1.19
2023/07/05 10:15:00;19.44;0.00;0.00;0.00;16.98;0.00;-99.00;0.12;-99.00;32.36;0.51;0.00;21.25;114.63;56.54;0.00;-99.00;238.07;0.07;-99.00;0.07;-99.00;17.26;56.43;-99.00;0.64;31.46;-99.00;83.43;16.80;-0.63;30.60;-99.00;-99.00;4.00;19.50;0.00;-99.00;65.43;1.21
2023/07/05 10:30:00;19.49;0.00;0.00;0.00;17.33;0.00;-99.00;0.12;-99.00;32.34;0.50;0.00;21.20;115.22;56.58;0.00;-99.00;237.93;0.09;-99.00;0.09;-99.00;17.25;56.48;-99.00;0.74;31.40;-99.00;106.25;16.80;-0.83;30.60;-99.00;-99.00;4.00;19.50;0.00;-99.00;87.75;1.51
2023/07/05 10:45:00;19.49;0.00;0.00;0.00;17.63;0.00;-99.00;0.12;-99.00;32.30;0.52;0.00;21.19;115.85;56.58;0.00;-99.00;238.00;0.09;-99.00;0.09;-99.00;17.30;56.47;-99.00;0.78;31.40;-99.00;104.86;16.80;-0.70;30.51;-99.00;-99.00;4.00;20.10;0.00;-99.00;88.00;1.57
2023/07/05 11:00:00;19.48;0.00;0.00;0.00;17.81;0.00;-99.00;0.12;-99.00;32.29;0.53;0.00;21.20;113.41;56.57;0.00;-99.00;238.03;0.08;-99.00;0.07;-99.00;17.31;56.47;-99.00;0.67;31.34;-99.00;90.25;16.80;-0.70;30.50;-99.00;-99.00;4.00;19.85;0.00;-99.00;76.00;1.25
2023/07/05 11:15:00;19.47;0.00;0.00;0.00;18.10;0.00;-99.00;0.12;-99.00;32.20;0.54;0.00;21.23;119.03;56.60;0.00;-99.00;238.27;0.12;-99.00;0.12;-99.00;17.31;56.48;-99.00;0.98;31.30;-99.00;148.29;16.80;-0.73;30.48;-99.00;-99.00;4.00;20.30;0.00;-99.00;130.00;2.04
2023/07/05 11:30:00;19.46;0.00;0.00;0.00;18.33;0.00;-99.00;0.12;-99.00;32.20;0.53;0.00;21.28;124.99;56.62;0.00;-99.00;238.40;0.11;-99.00;0.11;-99.00;17.34;56.48;-99.00;0.91;31.27;-99.00;267.75;16.86;-0.67;30.40;-99.00;-99.00;4.00;20.90;0.00;-99.00;297.75;1.95
2023/07/05 11:45:00;19.43;0.00;0.00;0.00;18.48;0.00;-99.00;0.12;-99.00;32.16;0.51;0.00;21.34;124.54;56.66;0.00;-99.00;238.77;0.14;-99.00;0.14;-99.00;17.37;56.55;-99.00;1.14;31.24;-99.00;530.00;16.90;-0.90;30.40;-99.00;-99.00;4.00;20.80;0.00;-99.00;550.86;2.45
2023/07/05 12:00:00;19.48;0.00;14.30;0.00;18.62;0.00;-99.00;0.12;-99.00;32.15;0.51;0.00;21.42;115.79;56.83;0.00;-99.00;238.80;0.33;-99.00;0.30;-99.00;17.40;56.67;-99.00;2.86;31.21;-99.00;553.75;16.90;-0.60;30.40;21.03;21.87;4.00;21.35;0.00;-99.00;529.25;5.28
2023/07/05 12:15:00;19.49;0.00;5.33;0.00;19.67;0.00;-99.00;0.12;-99.00;32.01;0.53;0.00;21.54;112.12;57.06;0.00;-99.00;238.60;0.62;-99.00;0.53;-99.00;17.37;56.89;-99.00;5.42;31.19;-99.00;586.57;16.90;-0.73;30.40;-99.00;-99.00;4.00;21.50;0.00;-99.00;578.29;9.29
2023/07/05 12:30:00;20.11;208.77;2.27;0.40;21.56;0.00;20.51;0.20;27.15;31.75;0.83;0.00;21.69;103.07;57.27;0.04;20.31;238.67;0.70;22.78;0.69;27.28;17.73;57.08;18.30;6.75;31.17;21.69;804.50;17.24;165.00;30.31;-99.00;-99.00;4.00;21.85;0.32;26.20;829.75;12.02
2023/07/05 12:45:00;19.50;721.67;0.00;6.86;23.59;0.00;26.32;0.68;31.12;34.00;2.84;0.00;21.75;102.27;56.78;0.61;-99.00;237.97;0.62;17.03;0.62;30.88;17.74;56.60;-99.00;6.07;31.13;13.45;738.00;17.30;-0.67;30.30;-99.00;-99.00;4.00;21.80;4.16;35.90;752.00;10.85
2023/07/05 13:00:00;17.21;619.67;0.00;6.36;25.46;0.00;27.61;0.68;32.50;36.46;2.88;0.00;21.83;102.00;56.76;0.60;-99.00;238.00;0.72;14.43;0.71;32.27;15.99;56.58;-99.00;7.05;33.44;10.95;847.25;15.34;-0.57;32.35;-99.00;-99.00;4.00;22.50;3.95;37.48;873.25;12.44
2023/07/05 13:15:00;15.16;545.87;378.50;5.10;26.29;0.00;29.53;0.68;35.26;38.29;2.86;0.00;22.01;101.44;56.74;0.61;-99.00;238.00;0.72;12.58;0.72;35.11;14.13;56.54;-99.00;7.14;35.60;9.32;864.57;13.48;-0.90;34.52;29.45;30.24;4.00;22.60;3.36;40.21;898.57;12.64
2023/07/05 13:30:00;14.01;5.97;467.47;0.00;26.62;0.00;-99.00;0.16;-99.00;36.92;0.66;0.00;22.31;99.69;57.36;0.00;-99.00;238.53;0.74;-99.00;0.73;-99.00;13.07;57.16;-99.00;7.43;35.90;-99.00;884.00;12.44;-0.73;34.97;31.53;35.18;4.00;22.50;0.00;-99.00;919.75;12.78
2023/07/05 13:45:00;13.91;2.40;466.87;0.00;27.09;0.00;-99.00;0.16;-99.00;35.41;0.66;0.00;22.68;99.44;57.48;0.00;-99.00;238.37;0.76;-99.00;0.75;-99.00;13.09;57.30;-99.00;7.63;34.97;-99.00;910.00;12.41;-0.90;34.17;31.68;34.10;4.00;22.70;0.00;-99.00;941.71;13.09
2023/07/05 14:00:00;13.97;0.00;465.80;0.00;26.76;0.00;-99.00;0.16;-99.00;34.41;0.66;0.00;23.08;99.87;57.52;0.00;21.52;238.43;0.78;-99.00;0.77;-99.00;13.14;57.33;16.79;7.77;34.14;-99.00;928.50;12.50;22.97;33.36;30.84;33.16;4.00;22.90;0.00;-99.00;956.75;13.34
2023/07/05 14:15:00;15.34;0.00;251.83;0.00;25.57;0.00;-99.00;0.16;-99.00;33.67;0.66;0.00;23.48;99.49;57.57;0.00;20.19;238.57;0.78;-99.00;0.77;-99.00;13.21;57.36;13.53;7.88;33.40;-99.00;934.57;12.55;274.57;32.64;31.73;32.27;4.00;23.00;0.00;-99.00;964.86;13.38
2023/07/05 14:30:00;18.07;0.00;4.00;0.00;25.50;0.00;-99.00;0.14;-99.00;33.54;0.61;0.00;23.53;99.95;57.63;0.00;16.11;238.63;0.78;-99.00;0.77;-99.00;13.40;57.42;12.64;7.84;33.21;-99.00;943.25;12.74;291.37;32.44;-99.00;-99.00;4.00;23.20;0.00;-99.00;969.00;13.39
2023/07/05 14:45:00;17.66;0.00;0.67;0.00;25.50;0.00;-99.00;0.14;-99.00;33.50;0.58;0.00;23.20;107.41;57.62;0.00;15.65;238.47;0.70;-99.00;0.69;-99.00;13.96;57.41;12.97;6.57;33.10;-99.00;959.43;13.34;134.27;32.37;-99.00;-99.00;4.00;23.50;0.00;-99.00;974.86;11.95
2023/07/05 15:00:00;17.59;0.00;0.00;0.00;24.91;0.00;-99.00;0.13;-99.00;33.50;0.51;0.00;22.90;120.47;57.69;0.00;-99.00;238.87;0.68;-99.00;0.67;-99.00;14.64;57.50;-99.00;5.63;33.06;-99.00;972.75;14.00;-0.77;32.30;-99.00;-99.00;4.00;23.70;0.00;-99.00;979.25;11.66
2023/07/05 15:15:00;17.57;0.00;0.00;0.00;24.97;0.00;-99.00;0.12;-99.00;33.50;0.52;0.00;22.89;120.52;57.78;0.00;-99.00;238.93;0.68;-99.00;0.67;-99.00;14.74;57.58;-99.00;5.64;33.01;-99.00;946.86;14.10;-0.73;32.30;-99.00;-99.00;4.00;23.70;0.00;-99.00;958.57;11.66
2023/07/05 15:30:00;17.59;0.00;0.00;0.00;25.18;0.00;-99.00;0.12;-99.00;33.50;0.51;0.00;23.11;120.84;57.93;0.00;-99.00;238.80;0.65;-99.00;0.64;-99.00;14.79;57.75;-99.00;5.41;33.05;-99.00;948.50;14.13;-0.53;32.30;-99.00;-99.00;4.00;24.05;0.00;-99.00;950.75;11.13
2023/07/05 15:45:00;17.90;26.97;0.00;0.00;25.52;0.00;19.46;0.14;-99.00;33.50;0.59;0.00;23.42;123.37;57.94;0.00;19.01;238.43;0.46;-99.00;0.46;25.45;15.33;57.78;15.67;3.73;33.06;-99.00;960.57;14.66;165.47;32.30;-99.00;-99.00;4.00;24.00;0.00;-99.00;941.14;7.93
2023/07/05 16:00:00;18.58;575.30;0.00;4.87;26.17;0.00;26.51;0.55;32.80;34.69;2.34;0.00;23.55;118.56;57.71;0.43;17.56;238.17;0.65;18.79;0.64;32.62;16.85;57.52;14.77;5.55;32.99;16.59;946.25;16.32;259.63;32.27;-99.00;-99.00;4.00;24.05;3.04;35.91;923.00;11.11
2023/07/05 16:15:00;17.41;642.83;0.00;6.33;27.31;0.00;28.09;0.70;33.33;37.79;2.96;0.00;23.49;116.75;57.35;0.60;17.42;237.87;0.73;14.82;0.72;33.04;16.07;57.15;15.15;6.26;33.84;11.39;933.71;15.45;248.77;32.84;-99.00;-99.00;4.00;23.70;3.99;38.31;904.57;12.49
