;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/03 02:15:00;17.60;0.00;0.00;0.00;19.56;0.00;-99.00;0.12;-99.00;36.10;0.54;0.00;27.04;6.41;56.50;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.49;56.47;-99.00;0.00;32.30;-99.00;0.00;15.80;-0.67;31.60;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/03 02:30:00;17.61;0.00;0.00;0.00;19.38;0.00;-99.00;0.12;-99.00;36.09;0.54;0.00;26.79;6.44;56.50;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;16.49;56.49;-99.00;0.00;32.26;-99.00;0.00;15.80;-0.93;31.59;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/03 02:45:00;17.66;0.00;0.00;0.00;19.30;0.00;-99.00;0.12;-99.00;36.01;0.54;0.00;26.55;6.48;56.50;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;16.50;56.47;-99.00;0.00;32.27;-99.00;0.00;15.80;-1.03;31.50;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/03 03:00:00;17.70;0.00;0.00;0.00;19.17;0.00;-99.00;0.13;-99.00;35.99;0.53;0.00;26.32;6.45;56.47;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.50;56.47;-99.00;0.00;32.25;-99.00;0.00;15.86;-0.87;31.50;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/03 03:15:00;17.70;0.00;0.00;0.00;18.90;0.00;-99.00;0.13;-99.00;35.90;0.53;0.00;26.11;6.40;56.47;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.50;56.47;-99.00;0.00;32.20;-99.00;0.00;15.90;-0.73;31.50;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/03 03:30:00;17.75;0.00;0.00;0.00;18.67;0.00;-99.00;0.12;-99.00;35.89;0.54;0.00;25.91;6.40;56.47;0.00;-99.00;237.77;0.00;-99.00;0.00;-99.00;16.50;56.42;-99.00;0.00;32.20;-99.00;0.00;15.90;-0.70;31.46;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/03 03:45:00;17.80;0.00;0.00;0.00;18.63;0.00;-99.00;0.12;-99.00;35.83;0.56;0.00;25.70;6.42;56.46;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.51;56.39;-99.00;0.00;32.20;-99.00;0.00;15.90;-0.93;31.40;-99.00;-99.00;4.00;17.00;0.00;-99.00;0.00;0.00
2023/07/03 04:00:00;17.81;0.00;0.00;0.00;18.70;0.00;-99.00;0.13;-99.00;35.80;0.54;0.00;25.51;6.41;56.44;0.00;-99.00;237.83;0.00;-99.00;0.00;-99.00;16.52;56.38;-99.00;0.00;32.15;-99.00;0.00;15.90;-0.37;31.40;-99.00;-99.00;4.00;17.00;0.00;-99.00;0.00;0.00
2023/07/03 04:15:00;17.86;0.00;0.00;0.00;18.70;0.00;-99.00;0.13;-99.00;35.80;0.52;0.00;25.33;6.40;56.44;0.00;-99.00;237.87;0.00;-99.00;0.00;-99.00;16.53;56.38;-99.00;0.00;32.13;-99.00;0.00;15.90;-0.87;31.40;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/03 04:30:00;17.90;0.00;0.00;0.00;18.70;0.00;-99.00;0.13;-99.00;35.70;0.56;0.00;25.17;6.39;56.44;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.57;56.38;-99.00;0.00;32.10;-99.00;0.00;15.90;-0.77;31.40;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/03 04:45:00;17.90;0.00;0.00;0.00;18.70;0.00;-99.00;0.13;-99.00;35.70;0.56;0.00;25.02;6.40;56.41;0.00;-99.00;237.83;0.00;-99.00;0.00;-99.00;16.59;56.39;-99.00;0.00;32.09;-99.00;0.00;15.99;-0.50;31.30;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/03 05:00:00;17.93;0.00;0.00;0.00;18.76;0.00;-99.00;0.13;-99.00;35.70;0.58;0.00;24.87;6.39;56.41;0.00;-99.00;237.73;0.00;-99.00;0.00;-99.00;16.59;56.40;-99.00;0.00;32.06;-99.00;0.00;16.00;-1.03;31.30;-99.00;-99.00;4.00;16.75;0.00;-99.00;0.00;0.00
2023/07/03 05:15:00;17.99;0.00;0.00;0.00;18.80;0.00;-99.00;0.14;-99.00;35.63;0.55;0.00;24.74;6.39;56.41;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;16.60;56.38;-99.00;0.00;32.00;-99.00;0.00;16.00;-0.77;31.30;-99.00;-99.00;4.00;16.50;0.00;-99.00;0.00;0.00
2023/07/03 05:30:00;18.00;0.00;0.00;0.00;18.80;0.00;-99.00;0.13;-99.00;35.55;0.55;0.00;24.61;6.39;56.38;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.60;56.37;-99.00;0.00;32.00;-99.00;0.00;16.00;-0.47;31.30;-99.00;-99.00;4.00;16.55;0.00;-99.00;0.00;0.00
2023/07/03 05:45:00;18.00;0.00;0.00;0.00;18.80;0.00;-99.00;0.14;-99.00;35.50;0.56;0.00;24.50;6.39;56.38;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.60;56.32;-99.00;0.00;32.00;-99.00;0.00;16.00;-0.53;31.25;-99.00;-99.00;4.00;16.70;0.00;-99.00;0.00;0.00
2023/07/03 06:00:00;18.04;0.00;0.00;0.00;18.80;0.00;-99.00;0.14;-99.00;35.50;0.59;0.00;24.38;6.40;56.35;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;16.60;56.32;-99.00;0.00;32.00;-99.00;0.00;16.00;-0.73;31.20;-99.00;-99.00;4.00;16.70;0.00;-99.00;0.00;0.00
2023/07/03 06:15:00;18.10;0.00;0.00;0.00;18.72;0.00;-99.00;0.13;-99.00;35.50;0.57;0.00;24.26;6.50;56.34;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;16.60;56.31;-99.00;0.00;31.97;-99.00;0.00;16.05;-0.80;31.20;-99.00;-99.00;4.00;16.60;0.00;-99.00;0.00;0.00
2023/07/03 06:30:00;18.10;0.00;0.00;0.00;18.62;0.00;-99.00;0.14;-99.00;35.43;0.58;0.00;24.14;7.03;56.32;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.61;56.32;-99.00;0.00;31.95;-99.00;0.00;16.10;-0.60;31.20;-99.00;-99.00;4.00;16.60;0.00;-99.00;0.00;0.00
2023/07/03 06:45:00;18.11;0.00;0.00;0.00;18.60;0.00;-99.00;0.13;-99.00;35.37;0.58;0.00;24.03;12.62;56.31;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;16.66;56.30;-99.00;0.00;31.90;-99.00;0.00;16.10;-0.47;31.20;-99.00;-99.00;4.00;17.10;0.00;-99.00;0.00;0.00
2023/07/03 07:00:00;18.19;0.00;0.00;0.00;18.49;0.00;-99.00;0.13;-99.00;35.31;0.57;0.00;23.92;52.68;56.32;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;16.64;56.23;-99.00;0.00;31.90;-99.00;0.00;16.10;-0.60;31.14;-99.00;-99.00;4.00;17.20;0.00;-99.00;0.00;0.00
2023/07/03 07:15:00;18.20;0.00;0.00;0.00;18.36;0.00;-99.00;0.13;-99.00;35.30;0.57;0.00;23.81;90.59;56.33;0.00;-99.00;237.83;0.00;-99.00;0.00;-99.00;16.70;56.22;-99.00;0.02;31.89;-99.00;0.00;16.10;-0.90;31.10;-99.00;-99.00;4.00;17.50;0.00;-99.00;0.00;0.02
2023/07/03 07:30:00;18.20;0.00;0.00;0.00;18.30;0.00;-99.00;0.13;-99.00;35.30;0.54;0.00;23.71;104.47;56.31;0.00;-99.00;237.97;0.01;-99.00;0.00;-99.00;16.70;56.20;-99.00;0.10;31.85;-99.00;0.00;16.10;-0.47;31.10;-99.00;-99.00;4.00;18.30;0.00;-99.00;0.00;0.01
2023/07/03 07:45:00;18.26;0.00;0.00;0.00;18.44;0.00;-99.00;0.13;-99.00;35.23;0.55;0.00;23.60;112.42;56.29;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;16.70;56.20;-99.00;0.02;31.80;-99.00;0.00;16.10;-0.60;31.06;-99.00;-99.00;4.00;19.00;0.00;-99.00;0.00;0.02
2023/07/03 08:00:00;18.29;0.00;0.00;0.00;18.59;0.00;-99.00;0.14;-99.00;35.19;0.53;0.00;23.50;116.31;56.28;0.00;-99.00;237.93;0.01;-99.00;0.00;-99.00;16.71;56.17;-99.00;0.08;31.80;-99.00;9.25;16.10;-0.90;31.00;-99.00;-99.00;4.00;18.85;0.00;-99.00;7.00;0.07
2023/07/03 08:15:00;18.30;0.00;0.00;0.00;18.69;0.00;-99.00;0.13;-99.00;35.11;0.55;0.00;23.42;119.83;56.25;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;16.73;56.12;-99.00;0.23;31.80;-99.00;21.43;16.16;-0.50;31.00;-99.00;-99.00;4.00;18.90;0.00;-99.00;19.43;0.30
2023/07/03 08:30:00;18.31;0.00;0.00;0.00;18.77;0.00;-99.00;0.13;-99.00;35.01;0.57;0.00;23.35;81.32;56.25;0.00;-99.00;237.93;0.03;-99.00;0.02;-99.00;16.74;56.13;-99.00;0.36;31.80;-99.00;33.75;16.20;-0.50;31.00;-99.00;-99.00;4.00;18.85;0.00;-99.00;31.00;0.42
2023/07/03 08:45:00;18.31;0.00;0.00;0.00;18.91;0.00;-99.00;0.13;-99.00;35.00;0.55;0.00;23.29;78.57;56.23;0.00;-99.00;237.97;0.03;-99.00;0.03;-99.00;16.79;56.12;-99.00;0.38;31.79;-99.00;36.29;16.20;-0.63;30.99;-99.00;-99.00;4.00;19.10;0.00;-99.00;33.14;0.48
2023/07/03 09:00:00;18.39;0.00;0.00;0.00;19.02;0.00;-99.00;0.13;-99.00;35.00;0.56;0.00;23.24;89.64;56.22;0.00;-99.00;237.97;0.03;-99.00;0.03;-99.00;16.79;56.13;-99.00;0.31;31.74;-99.00;117.00;16.20;-1.07;30.90;-99.00;-99.00;4.00;19.20;0.00;-99.00;28.75;0.47
2023/07/03 09:15:00;18.40;0.00;0.00;0.00;19.10;0.00;-99.00;0.13;-99.00;35.00;0.54;0.00;23.21;80.77;56.22;0.00;-99.00;238.00;0.03;-99.00;0.03;-99.00;16.80;56.14;-99.00;0.43;31.71;-99.00;41.14;16.20;-0.73;30.90;-99.00;-99.00;4.00;19.20;0.00;-99.00;34.29;0.50
2023/07/03 09:30:00;19.69;0.00;0.00;0.00;19.10;0.00;-99.00;0.15;-99.00;34.91;0.63;0.00;23.16;91.11;56.20;0.00;21.70;237.83;0.04;-99.00;0.03;-99.00;16.82;56.11;18.74;0.44;31.71;-99.00;47.50;16.25;333.73;30.90;-99.00;-99.00;4.00;19.25;0.00;-99.00;39.75;0.60
2023/07/03 09:45:00;20.27;244.73;0.00;0.84;19.10;0.00;19.28;0.24;26.82;34.67;1.02;0.00;22.88;96.85;56.13;0.08;18.13;237.70;0.05;24.55;0.05;29.19;17.59;56.00;16.59;0.57;32.00;23.03;66.29;17.07;495.93;31.09;-99.00;-99.00;4.29;19.60;0.56;27.87;56.29;0.90
2023/07/03 10:00:00;18.99;651.10;0.00;6.70;19.22;0.00;27.91;0.72;33.09;36.39;3.02;0.00;22.39;108.12;55.69;0.60;18.41;237.00;0.07;17.18;0.07;32.82;18.44;55.60;17.43;0.66;33.39;13.51;85.50;17.99;494.63;32.43;-99.00;-99.00;5.00;20.45;4.21;38.10;71.50;1.20
2023/07/03 10:15:00;17.76;638.53;46.13;6.21;19.43;0.00;28.88;0.74;34.52;38.74;3.15;0.00;21.94;117.29;55.64;0.64;17.50;236.97;0.10;15.38;0.10;34.32;16.76;55.53;15.87;0.86;35.46;11.91;122.00;16.19;493.70;34.19;19.37;13.31;5.00;20.70;4.03;39.48;103.43;1.82
2023/07/03 10:30:00;16.55;604.10;470.30;5.68;19.90;0.00;30.59;0.80;37.04;38.77;3.32;0.00;21.53;115.34;55.60;0.70;16.26;236.97;0.12;14.26;0.12;36.73;15.44;55.52;14.44;1.07;36.83;10.83;151.75;14.81;493.27;35.93;27.70;35.87;5.00;20.70;3.88;42.04;127.25;2.25
2023/07/03 10:45:00;15.53;186.30;465.50;1.50;20.84;0.00;30.05;0.33;35.76;38.17;1.37;0.00;21.12;114.93;55.96;0.19;15.26;237.70;0.14;13.95;0.14;35.58;14.51;55.86;13.49;1.22;36.29;11.80;170.57;13.95;492.33;35.34;30.66;35.77;4.29;21.80;1.01;40.20;143.14;2.48
2023/07/03 11:00:00;15.41;3.87;274.00;0.00;21.65;0.00;-99.00;0.14;-99.00;35.91;0.59;0.00;20.72;116.12;56.11;0.00;15.13;237.83;0.15;-99.00;0.15;-99.00;14.81;56.00;13.87;1.27;35.23;-99.00;183.50;14.18;278.70;34.38;29.97;34.05;4.00;22.05;0.00;-99.00;156.75;2.62
2023/07/03 11:15:00;15.49;0.00;4.00;0.00;21.97;0.00;-99.00;0.12;-99.00;35.27;0.50;0.00;20.48;117.65;56.19;0.00;-99.00;237.80;0.18;-99.00;0.18;-99.00;15.10;56.10;-99.00;1.50;34.70;-99.00;219.43;14.50;-0.77;33.88;-99.00;-99.00;4.00;21.40;0.00;-99.00;187.71;3.15
2023/07/03 11:30:00;15.47;0.00;0.93;0.00;22.45;0.00;-99.00;0.12;-99.00;35.27;0.51;0.00;20.51;122.70;56.27;0.00;-99.00;237.73;0.24;-99.00;0.23;-99.00;15.11;56.14;-99.00;1.92;34.60;-99.00;447.75;14.50;-0.67;33.80;-99.00;-99.00;4.00;21.45;0.00;-99.00;394.25;4.13
2023/07/03 11:45:00;15.83;0.00;0.00;0.00;22.66;0.00;-99.00;0.14;-99.00;35.23;0.60;0.00;20.66;125.03;56.33;0.00;17.18;237.77;0.28;-99.00;0.27;-99.00;15.21;56.20;15.18;2.20;34.57;-99.00;599.71;14.59;297.67;33.74;-99.00;-99.00;4.00;21.40;0.00;-99.00;539.14;4.86
2023/07/03 12:00:00;16.60;0.00;0.00;0.00;23.06;0.00;-99.00;0.16;-99.00;35.21;0.66;0.00;20.73;121.52;56.46;0.00;16.09;237.90;0.42;-99.00;0.39;-99.00;15.62;56.34;14.90;3.47;34.52;-99.00;573.25;14.96;496.07;33.70;-99.00;-99.00;4.00;21.50;0.00;-99.00;547.75;6.94
2023/07/03 12:15:00;16.61;0.00;0.00;0.00;23.69;0.00;-99.00;0.16;-99.00;35.23;0.66;0.00;20.67;112.84;56.46;0.00;16.33;237.83;0.41;-99.00;0.37;-99.00;16.46;56.30;15.63;3.74;34.50;-99.00;428.29;15.91;496.13;33.65;-99.00;-99.00;4.00;21.40;0.00;-99.00;419.14;6.53
2023/07/03 12:30:00;16.84;386.63;0.00;2.49;24.44;0.00;24.12;0.39;32.23;35.41;1.65;0.00;20.64;103.54;56.49;0.24;16.83;237.50;0.65;19.83;0.64;30.38;16.74;56.30;16.09;6.29;34.44;17.70;749.25;16.21;497.00;33.60;-99.00;-99.00;4.50;21.85;1.62;33.51;744.75;11.32
2023/07/03 12:45:00;16.61;627.90;0.00;6.07;26.62;0.00;29.04;0.74;34.66;38.84;3.12;0.00;20.68;105.93;56.21;0.64;16.46;237.00;0.78;14.56;0.73;34.54;15.91;56.03;15.04;7.35;34.51;11.14;926.86;15.30;496.50;33.64;-99.00;-99.00;5.00;21.70;3.94;39.62;908.29;12.94
2023/07/03 13:00:00;15.63;582.33;411.77;5.61;27.48;0.00;30.33;0.79;36.51;39.56;3.36;0.00;20.73;117.94;55.77;0.70;15.39;236.90;0.33;13.47;0.33;36.31;14.60;55.65;13.60;2.83;37.14;9.98;419.25;14.01;495.43;36.03;31.34;32.18;5.00;21.90;3.80;41.49;382.75;5.99
2023/07/03 13:15:00;14.69;497.80;472.70;4.61;26.54;0.00;31.28;0.71;38.08;40.16;3.00;0.00;20.77;116.03;55.79;0.60;14.50;237.03;0.40;12.60;0.38;37.76;13.66;55.65;12.51;3.48;37.54;9.44;447.71;13.12;494.90;36.73;32.65;37.37;4.86;22.80;3.19;42.93;400.86;6.85
2023/07/03 13:30:00;14.24;5.07;467.10;0.00;25.88;0.00;-99.00;0.16;-99.00;38.69;0.68;0.00;20.73;117.51;56.10;0.00;13.91;237.80;0.23;-99.00;0.22;-99.00;13.22;55.98;12.17;1.94;37.41;-99.00;278.75;12.68;492.97;36.53;32.30;36.97;4.00;23.25;0.00;-99.00;244.50;3.90
2023/07/03 13:45:00;14.40;2.13;466.07;0.00;24.90;0.00;-99.00;0.16;-99.00;36.53;0.67;0.00;20.62;117.66;56.27;0.00;14.24;237.97;0.35;-99.00;0.34;-99.00;14.04;56.11;13.00;2.95;36.06;-99.00;446.57;13.45;494.10;35.12;31.14;35.15;4.00;23.50;0.00;-99.00;396.86;6.05
2023/07/03 14:00:00;14.84;0.00;191.80;0.00;25.11;0.00;-99.00;0.16;-99.00;35.27;0.67;0.00;20.51;117.34;56.32;0.00;14.84;237.90;0.32;-99.00;0.30;-99.00;14.55;56.18;13.76;2.68;34.79;-99.00;369.75;13.96;494.97;33.90;30.55;33.18;4.00;24.55;0.00;-99.00;312.00;5.32
2023/07/03 14:15:00;15.27;0.00;4.00;0.00;24.98;0.00;-99.00;0.16;-99.00;35.01;0.66;0.00;20.46;115.12;56.54;0.00;15.16;237.90;0.58;-99.00;0.53;-99.00;14.97;56.39;14.15;5.04;34.40;-99.00;590.86;14.32;495.03;33.60;-99.00;-99.00;4.00;25.00;0.00;-99.00;555.43;9.33
2023/07/03 14:30:00;15.60;0.00;0.13;0.00;25.47;0.00;-99.00;0.16;-99.00;35.00;0.66;0.00;20.45;115.19;56.58;0.00;15.50;237.90;0.45;-99.00;0.42;-99.00;15.38;56.40;14.62;3.93;34.39;-99.00;580.00;14.74;495.23;33.52;-99.00;-99.00;4.00;24.65;0.00;-99.00;545.75;7.45
2023/07/03 14:45:00;15.97;0.00;0.00;0.00;25.87;0.00;-99.00;0.16;-99.00;35.00;0.66;0.00;20.48;97.21;56.83;0.00;15.88;237.97;0.80;-99.00;0.73;-99.00;15.76;56.66;15.05;8.24;34.36;-99.00;982.57;15.09;495.37;33.50;-99.00;-99.00;4.00;23.80;0.00;-99.00;1012.00;12.93
2023/07/03 15:00:00;16.30;0.00;0.00;0.00;26.49;0.00;-99.00;0.16;-99.00;35.00;0.67;0.00;20.57;86.80;56.94;0.00;16.22;237.97;0.71;-99.00;0.70;-99.00;16.11;56.75;15.40;8.18;34.30;-99.00;989.75;15.48;495.83;33.50;-99.00;-99.00;4.00;24.00;0.00;-99.00;1016.25;12.23
2023/07/03 15:15:00;16.61;480.67;0.00;3.03;26.75;0.00;25.16;0.46;32.79;35.33;1.97;0.00;20.71;104.93;56.70;0.32;16.56;237.43;0.69;18.77;0.67;31.57;16.41;56.49;15.68;6.80;34.26;16.61;1001.71;15.83;496.40;33.46;-99.00;-99.00;4.57;23.40;2.01;34.61;1014.57;11.90
2023/07/03 15:30:00;16.30;617.17;0.00;6.05;26.51;0.00;28.95;0.74;34.51;38.85;3.12;0.00;20.92;96.15;56.39;0.61;16.21;237.00;0.77;14.26;0.76;34.33;15.54;56.20;14.61;8.01;34.50;10.79;992.00;14.90;495.80;33.52;-99.00;-99.00;5.00;23.85;3.91;39.49;1009.75;13.56
2023/07/03 15:45:00;15.40;577.37;0.00;5.57;27.49;0.00;30.42;0.77;36.69;40.44;3.24;0.00;21.09;105.32;56.38;0.70;15.23;237.00;0.83;13.36;0.81;36.46;14.40;56.19;13.28;7.94;37.66;9.89;993.71;13.83;494.80;36.43;-99.00;-99.00;5.00;24.10;3.79;41.66;990.29;14.45
2023/07/03 16:00:00;14.56;560.67;444.43;5.14;28.30;0.00;32.13;0.82;39.27;42.20;3.47;0.00;21.17;110.06;56.24;0.70;14.45;236.97;0.79;12.54;0.74;39.08;13.54;56.07;12.34;7.24;39.18;9.23;922.25;13.03;494.33;38.20;35.61;36.03;5.00;24.85;3.68;44.26;880.50;13.09
2023/07/03 16:15:00;13.93;173.60;472.77;1.33;28.61;0.00;31.80;0.34;39.08;41.77;1.44;0.00;21.27;116.04;56.24;0.19;13.83;237.50;0.30;12.60;0.30;38.67;12.86;56.12;11.69;2.63;39.96;10.80;374.00;12.37;492.87;39.03;34.71;39.81;4.29;25.40;0.95;42.86;319.71;5.38
2023/07/03 16:30:00;14.12;3.73;468.43;0.00;28.09;0.00;-99.00;0.16;-99.00;39.36;0.66;0.00;21.31;116.13;56.38;0.00;13.88;237.93;0.24;-99.00;0.23;-99.00;13.35;56.26;12.20;2.03;38.79;-99.00;282.50;12.75;492.97;37.98;33.09;38.02;4.00;25.50;0.00;-99.00;233.50;4.11
