;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/21 02:15:00;16.84;0.00;0.00;0.00;18.90;1.99;-99.00;0.15;-99.00;32.33;0.67;8.72;22.14;5.99;57.48;0.00;-99.00;227.97;0.00;-99.00;0.00;-99.00;13.14;57.43;-99.00;0.00;31.80;-99.00;92.29;12.50;-0.93;31.00;-99.00;-99.00;228.00;17.40;0.00;-99.00;0.00;0.00
2023/07/21 02:30:00;16.88;0.00;0.00;0.00;18.98;1.99;-99.00;0.15;-99.00;32.30;0.66;8.72;22.22;5.99;57.58;0.00;-99.00;227.67;0.00;-99.00;0.00;-99.00;13.16;57.55;-99.00;0.00;31.80;-99.00;0.00;12.59;-0.63;31.00;-99.00;-99.00;228.00;16.85;0.00;-99.00;0.00;0.00
2023/07/21 02:45:00;16.90;0.00;0.00;0.00;18.80;1.99;-99.00;0.15;-99.00;32.29;0.66;8.72;22.31;5.99;57.69;0.00;-99.00;227.30;0.00;-99.00;0.00;-99.00;13.20;57.65;-99.00;0.00;31.79;-99.00;0.00;12.60;-1.13;30.95;-99.00;-99.00;227.86;16.50;0.00;-99.00;0.00;0.00
2023/07/21 03:00:00;16.90;0.00;0.00;0.00;18.58;1.98;-99.00;0.15;-99.00;32.21;0.66;8.72;22.38;5.99;57.77;0.00;-99.00;227.20;0.00;-99.00;0.00;-99.00;13.27;57.72;-99.00;0.00;31.78;-99.00;0.00;12.60;-0.90;30.90;-99.00;-99.00;227.38;16.30;0.00;-99.00;0.00;0.00
2023/07/21 03:15:00;16.93;0.00;0.00;0.00;18.33;1.80;-99.00;0.15;-99.00;32.20;0.65;7.92;22.42;6.00;57.84;0.00;-99.00;228.20;0.00;-99.00;0.00;-99.00;13.30;57.76;-99.00;0.00;31.74;-99.00;0.00;12.61;-0.93;30.90;-99.00;-99.00;227.71;15.80;0.00;-99.00;0.00;0.00
2023/07/21 03:30:00;16.90;0.00;0.00;0.00;18.08;0.00;-99.00;0.13;-99.00;32.20;0.55;0.00;22.44;6.02;56.81;0.00;-99.00;238.40;0.00;-99.00;0.00;-99.00;13.26;56.77;-99.00;0.00;31.65;-99.00;0.00;12.70;-0.77;30.89;-99.00;-99.00;4.00;15.70;0.00;-99.00;0.00;0.00
2023/07/21 03:45:00;16.91;0.00;0.00;0.00;17.93;0.00;-99.00;0.12;-99.00;32.19;0.55;0.00;22.38;6.03;56.69;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.29;56.65;-99.00;0.00;31.61;-99.00;0.00;12.70;-0.90;30.80;-99.00;-99.00;4.00;15.60;0.00;-99.00;0.00;0.00
2023/07/21 04:00:00;16.90;0.00;0.00;0.00;17.84;0.00;-99.00;0.13;-99.00;32.18;0.56;0.00;22.29;6.03;56.64;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;13.30;56.57;-99.00;0.00;31.60;-99.00;0.00;12.70;-0.53;30.80;-99.00;-99.00;4.00;15.50;0.00;-99.00;0.00;0.00
2023/07/21 04:15:00;16.91;0.00;0.00;0.00;17.62;0.00;-99.00;0.13;-99.00;32.16;0.56;0.00;22.20;6.03;56.61;0.00;-99.00;238.20;0.00;-99.00;0.00;-99.00;13.30;56.55;-99.00;0.00;31.60;-99.00;0.00;12.70;-0.50;30.79;-99.00;-99.00;4.00;15.30;0.00;-99.00;0.00;0.00
2023/07/21 04:30:00;16.91;0.00;0.00;0.00;17.27;0.00;-99.00;0.14;-99.00;32.10;0.54;0.00;22.10;6.06;56.59;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.31;56.55;-99.00;0.00;31.56;-99.00;0.00;12.70;-0.60;30.70;-99.00;-99.00;4.00;15.20;0.00;-99.00;0.00;0.00
2023/07/21 04:45:00;16.91;0.00;0.00;0.00;16.89;0.00;-99.00;0.13;-99.00;32.10;0.55;0.00;22.00;6.28;56.57;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.31;56.54;-99.00;0.00;31.50;-99.00;0.00;12.70;-0.77;30.70;-99.00;-99.00;4.00;14.80;0.00;-99.00;0.00;0.00
2023/07/21 05:00:00;16.94;0.00;0.00;0.00;16.57;0.00;-99.00;0.12;-99.00;32.06;0.56;0.00;21.88;8.90;56.56;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;13.34;56.48;-99.00;0.00;31.48;-99.00;0.00;12.79;-0.87;30.68;-99.00;-99.00;4.00;14.60;0.00;-99.00;0.00;0.00
2023/07/21 05:15:00;16.96;0.00;0.00;0.00;16.34;0.00;-99.00;0.13;-99.00;32.03;0.56;0.00;21.75;38.13;56.56;0.00;-99.00;238.27;0.00;-99.00;0.00;-99.00;13.36;56.48;-99.00;0.00;31.40;-99.00;0.00;12.80;-0.77;30.60;-99.00;-99.00;4.00;14.20;0.00;-99.00;0.00;0.00
2023/07/21 05:30:00;16.93;0.00;0.00;0.00;16.21;0.00;-99.00;0.13;-99.00;32.00;0.54;0.00;21.63;88.26;56.59;0.00;-99.00;238.13;0.00;-99.00;0.01;-99.00;13.39;56.47;-99.00;0.01;31.40;-99.00;0.00;12.80;-0.77;30.60;-99.00;-99.00;4.00;14.15;0.00;-99.00;0.00;0.17
2023/07/21 05:45:00;16.97;0.00;0.00;0.00;16.17;0.00;-99.00;0.13;-99.00;32.00;0.55;0.00;21.51;107.68;56.59;0.00;-99.00;238.20;0.00;-99.00;0.00;-99.00;13.40;56.47;-99.00;0.01;31.39;-99.00;0.00;12.80;-0.53;30.54;-99.00;-99.00;4.00;13.90;0.00;-99.00;0.00;0.00
2023/07/21 06:00:00;17.02;0.00;0.00;0.00;16.09;0.00;-99.00;0.12;-99.00;32.00;0.56;0.00;21.39;115.21;56.56;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.46;56.47;-99.00;0.03;31.40;-99.00;1.25;12.80;-0.70;30.50;-99.00;-99.00;4.00;13.55;0.00;-99.00;1.25;0.06
2023/07/21 06:15:00;16.99;0.00;0.00;0.00;16.00;0.00;-99.00;0.13;-99.00;32.00;0.55;0.00;21.28;119.05;56.56;0.00;-99.00;238.73;0.01;-99.00;0.01;-99.00;13.44;56.47;-99.00;0.11;31.34;-99.00;14.00;12.80;-0.73;30.47;-99.00;-99.00;4.00;13.50;0.00;-99.00;13.14;0.11
2023/07/21 06:30:00;17.02;0.00;0.00;0.00;16.00;0.00;-99.00;0.13;-99.00;31.96;0.55;0.00;21.19;120.79;56.55;0.00;-99.00;238.77;0.02;-99.00;0.01;-99.00;13.45;56.42;-99.00;0.19;31.30;-99.00;19.25;12.84;-0.80;30.40;-99.00;-99.00;4.00;13.65;0.00;-99.00;19.00;0.20
2023/07/21 06:45:00;17.01;0.00;0.00;0.00;16.06;0.00;-99.00;0.14;-99.00;31.94;0.57;0.00;21.10;99.67;56.53;0.00;-99.00;238.93;0.02;-99.00;0.02;-99.00;13.41;56.40;-99.00;0.21;31.23;-99.00;24.57;12.90;-1.00;30.40;-99.00;-99.00;4.00;14.20;0.00;-99.00;24.57;0.28
2023/07/21 07:00:00;16.99;0.00;0.00;0.00;16.30;0.00;-99.00;0.13;-99.00;31.85;0.58;0.00;21.03;98.00;56.53;0.00;-99.00;238.53;0.03;-99.00;0.02;-99.00;13.48;56.38;-99.00;0.30;31.15;-99.00;30.75;12.90;-0.77;30.32;-99.00;-99.00;4.00;14.90;0.00;-99.00;31.00;0.35
2023/07/21 07:15:00;17.00;0.00;0.00;0.00;16.57;0.00;-99.00;0.13;-99.00;31.80;0.58;0.00;20.97;87.16;56.53;0.00;-99.00;238.70;0.03;-99.00;0.03;-99.00;13.50;56.38;-99.00;0.35;31.13;-99.00;36.00;12.90;-0.70;30.30;-99.00;-99.00;4.00;15.10;0.00;-99.00;36.00;0.44
2023/07/21 07:30:00;17.04;0.00;0.00;0.00;16.86;0.00;-99.00;0.13;-99.00;31.81;0.55;0.00;20.93;78.35;56.50;0.00;-99.00;238.53;0.03;-99.00;0.03;-99.00;13.52;56.40;-99.00;0.39;31.12;-99.00;41.00;12.90;-0.73;30.30;-99.00;-99.00;4.00;16.50;0.00;-99.00;41.50;0.47
2023/07/21 07:45:00;17.00;0.00;0.00;0.00;17.22;0.00;-99.00;0.13;-99.00;31.80;0.59;0.00;20.90;77.24;56.50;0.00;-99.00;238.37;0.03;-99.00;0.03;-99.00;13.50;56.38;-99.00;0.44;31.10;-99.00;47.43;12.90;-1.10;30.20;-99.00;-99.00;4.00;17.00;0.00;-99.00;48.29;0.58
2023/07/21 08:00:00;17.00;0.00;0.00;0.00;17.64;0.00;-99.00;0.13;-99.00;31.79;0.59;0.00;20.88;77.79;56.50;0.00;-99.00;238.47;0.04;-99.00;0.03;-99.00;13.56;56.40;-99.00;0.50;31.00;-99.00;127.50;13.00;-0.40;30.20;-99.00;-99.00;4.00;17.90;0.00;-99.00;54.75;0.61
2023/07/21 08:15:00;17.00;0.00;0.00;0.00;18.12;0.00;-99.00;0.14;-99.00;31.76;0.57;0.00;20.88;84.54;56.50;0.00;-99.00;238.37;0.05;-99.00;0.05;-99.00;13.54;56.39;-99.00;0.60;30.99;-99.00;81.14;13.00;-0.87;30.11;-99.00;-99.00;4.00;18.30;0.00;-99.00;68.29;0.88
2023/07/21 08:30:00;17.02;0.00;0.00;0.00;19.01;0.00;-99.00;0.14;-99.00;31.70;0.59;0.00;20.91;118.71;56.57;0.00;-99.00;238.47;0.12;-99.00;0.12;-99.00;13.60;56.46;-99.00;1.04;30.93;-99.00;153.75;13.00;-0.63;30.10;-99.00;-99.00;4.00;18.65;0.00;-99.00;133.00;2.14
2023/07/21 08:45:00;17.07;0.00;0.00;0.00;20.11;0.00;-99.00;0.13;-99.00;31.69;0.62;0.00;20.98;117.57;56.60;0.00;-99.00;238.30;0.12;-99.00;0.12;-99.00;13.61;56.50;-99.00;1.06;30.90;-99.00;151.71;13.00;-0.57;30.10;-99.00;-99.00;4.00;19.10;0.00;-99.00;129.14;2.15
2023/07/21 09:00:00;17.06;0.00;0.00;0.00;21.23;0.00;-99.00;0.14;-99.00;31.64;0.58;0.00;21.11;118.05;56.64;0.00;-99.00;238.30;0.15;-99.00;0.15;-99.00;13.66;56.51;-99.00;1.29;30.90;-99.00;190.00;13.06;-0.50;30.08;-99.00;-99.00;4.00;19.15;0.00;-99.00;165.50;2.71
2023/07/21 09:15:00;17.07;0.00;0.00;0.00;22.26;0.00;-99.00;0.14;-99.00;31.64;0.60;0.00;21.28;117.80;56.63;0.00;-99.00;238.13;0.10;-99.00;0.10;-99.00;13.66;56.50;-99.00;0.85;30.90;-99.00;128.00;13.10;-0.67;30.00;-99.00;-99.00;4.00;20.10;0.00;-99.00;120.57;1.71
2023/07/21 09:30:00;17.09;0.00;0.00;0.00;22.40;0.00;-99.00;0.13;-99.00;31.60;0.58;0.00;21.46;97.16;56.59;0.00;-99.00;238.23;0.10;-99.00;0.09;-99.00;13.70;56.51;-99.00;1.03;30.89;-99.00;119.25;13.10;-0.73;30.00;-99.00;-99.00;4.00;20.95;0.00;-99.00;117.75;1.66
2023/07/21 09:45:00;17.13;0.00;14.17;0.00;22.46;0.00;-99.00;0.13;-99.00;31.59;0.58;0.00;21.62;104.39;56.61;0.00;-99.00;238.23;0.11;-99.00;0.11;-99.00;13.73;56.48;-99.00;1.09;30.81;-99.00;495.43;13.10;-0.40;30.00;22.06;24.54;4.00;21.60;0.00;-99.00;548.57;1.97
2023/07/21 10:00:00;17.14;0.00;4.00;0.00;22.92;0.00;-99.00;0.13;-99.00;31.43;0.56;0.00;21.79;120.24;56.75;0.00;-99.00;238.13;0.24;-99.00;0.23;-99.00;13.76;56.60;-99.00;2.02;30.84;-99.00;631.75;13.20;-0.60;30.00;-99.00;-99.00;4.00;22.00;0.00;-99.00;638.25;4.14
2023/07/21 10:15:00;17.17;0.00;0.53;0.00;24.34;0.00;-99.00;0.13;-99.00;31.40;0.55;0.00;22.01;111.64;57.08;0.00;-99.00;238.13;0.56;-99.00;0.52;-99.00;13.80;56.88;-99.00;5.07;30.81;-99.00;672.00;13.20;-0.80;30.00;-99.00;-99.00;4.00;23.10;0.00;-99.00;704.00;9.19
2023/07/21 10:30:00;17.14;0.00;0.00;0.00;28.83;0.00;-99.00;0.13;-99.00;31.40;0.54;0.00;22.27;98.18;57.32;0.00;-99.00;238.50;0.61;-99.00;0.60;-99.00;13.80;57.13;-99.00;6.17;30.80;-99.00;693.00;13.20;-0.80;30.00;-99.00;-99.00;4.00;23.60;0.00;-99.00;734.50;10.46
2023/07/21 10:45:00;17.19;0.00;0.00;0.00;32.19;0.00;-99.00;0.13;-99.00;31.40;0.53;0.00;22.56;97.85;57.45;0.00;-99.00;238.67;0.67;-99.00;0.66;-99.00;13.86;57.27;-99.00;6.84;30.80;-99.00;769.43;13.28;-0.83;29.98;-99.00;-99.00;4.00;23.60;0.00;-99.00;794.57;11.44
2023/07/21 11:00:00;17.27;0.00;0.00;0.00;33.26;0.00;-99.00;0.13;-99.00;31.40;0.54;0.00;23.10;98.02;57.49;0.00;-99.00;238.77;0.67;-99.00;0.67;-99.00;14.09;57.30;-99.00;6.87;30.80;-99.00;769.50;13.38;-0.63;29.91;-99.00;-99.00;4.00;23.85;0.00;-99.00;819.75;11.61
2023/07/21 11:15:00;18.09;0.00;0.00;0.00;33.69;0.00;-99.00;0.14;-99.00;31.47;0.60;0.00;25.62;98.69;57.50;0.00;22.53;238.53;0.66;-99.00;0.66;-99.00;14.66;57.31;18.77;6.73;31.03;-99.00;771.71;13.81;198.90;30.12;-99.00;-99.00;4.00;23.80;0.00;-99.00;832.86;11.49
2023/07/21 11:30:00;20.05;369.07;0.00;2.90;33.57;0.00;13.14;0.41;28.13;31.69;1.71;0.00;27.63;99.94;57.29;0.27;17.32;238.37;0.67;21.01;0.66;28.30;15.86;57.11;13.85;6.70;31.14;19.18;766.50;14.92;494.63;30.27;-99.00;-99.00;4.00;23.80;1.85;30.27;832.00;11.48
2023/07/21 11:45:00;18.69;707.30;0.00;6.94;33.17;0.00;13.07;0.70;30.87;35.24;2.95;0.00;28.58;98.79;56.96;0.61;18.10;238.00;0.75;15.98;0.73;30.56;17.66;56.79;15.48;7.57;31.49;12.39;870.86;16.88;498.03;30.52;-99.00;-99.00;4.00;23.40;4.15;36.02;926.86;12.79
2023/07/21 12:00:00;18.24;645.43;0.00;6.36;33.31;0.00;12.68;0.73;33.45;37.18;3.07;0.00;28.93;106.09;56.73;0.62;18.16;237.93;0.61;15.29;0.59;33.13;17.06;56.57;14.85;5.84;34.86;11.82;686.00;16.19;496.90;33.77;-99.00;-99.00;4.00;23.90;4.03;38.43;690.00;10.33
2023/07/21 12:15:00;17.59;637.27;220.03;5.95;31.66;0.00;12.70;0.76;35.77;39.70;3.21;0.00;28.27;117.34;56.38;0.70;17.44;237.97;0.29;14.84;0.29;35.48;16.17;56.26;14.17;2.50;36.61;11.42;344.00;15.28;497.07;35.49;31.02;23.04;4.00;23.80;3.95;40.75;304.00;5.13
2023/07/21 12:30:00;16.84;612.27;472.33;5.56;29.64;0.00;12.49;0.82;37.93;39.85;3.46;0.00;27.21;115.59;56.18;0.70;16.75;237.83;0.19;14.28;0.19;37.56;15.44;56.08;13.64;1.68;38.02;10.84;230.00;14.64;496.63;37.19;31.90;37.09;4.00;23.50;3.87;42.93;192.00;3.42
2023/07/21 12:45:00;16.11;608.63;471.10;5.46;28.18;0.00;12.52;0.82;38.12;40.19;3.45;0.00;26.22;113.50;56.06;0.70;16.00;237.93;0.14;13.72;0.14;37.79;14.79;55.96;13.08;1.26;38.01;10.22;163.43;14.08;497.03;37.20;31.73;37.32;4.00;23.00;3.80;43.12;134.29;2.59
2023/07/21 13:00:00;15.35;599.50;471.03;5.35;27.24;0.00;12.35;0.82;38.31;40.26;3.45;0.00;25.25;112.13;55.90;0.70;15.26;237.97;0.11;13.13;0.11;38.03;14.01;55.81;12.52;0.95;38.11;9.67;114.00;13.39;496.20;37.29;31.84;37.43;4.00;22.95;3.72;43.30;88.75;1.89
2023/07/21 13:15:00;14.67;236.77;467.60;1.94;26.45;0.00;12.13;0.40;37.70;39.83;1.67;0.00;24.24;113.05;56.13;0.25;14.57;238.10;0.14;13.04;0.13;37.30;13.41;56.00;12.04;1.20;38.03;10.88;151.71;12.81;495.73;37.23;31.22;37.41;4.00;22.70;1.34;41.91;116.00;2.38
2023/07/21 13:30:00;14.79;4.00;463.80;0.00;25.56;0.00;-99.00;0.16;-99.00;36.99;0.66;0.00;23.34;102.29;56.28;0.00;14.49;238.23;0.08;-99.00;0.07;-99.00;13.83;56.18;12.55;0.75;36.55;-99.00;166.50;13.16;475.33;35.70;29.17;35.38;4.00;22.60;0.00;-99.00;66.25;1.31
2023/07/21 13:45:00;15.01;0.13;130.67;0.00;24.56;0.00;-99.00;0.14;-99.00;34.99;0.59;0.00;22.63;118.39;56.38;0.00;15.37;238.03;0.14;-99.00;0.14;-99.00;14.64;56.22;14.06;1.18;34.69;-99.00;146.57;13.97;15.20;33.87;26.78;32.52;4.00;22.50;0.00;-99.00;114.57;2.42
2023/07/21 14:00:00;15.07;0.00;3.73;0.00;23.98;0.00;-99.00;0.13;-99.00;34.79;0.59;0.00;22.23;119.96;56.51;0.00;-99.00;238.03;0.25;-99.00;0.24;-99.00;14.70;56.39;-99.00;2.05;34.34;-99.00;320.75;14.00;-0.97;33.54;-99.00;-99.00;4.00;20.95;0.00;-99.00;237.00;4.30
2023/07/21 14:15:00;15.09;0.00;0.00;0.00;23.42;0.00;-99.00;0.13;-99.00;34.80;0.54;0.00;22.14;122.62;56.67;0.00;-99.00;238.33;0.32;-99.00;0.31;-99.00;14.70;56.52;-99.00;2.60;34.24;-99.00;392.29;14.03;-0.73;33.41;-99.00;-99.00;4.00;21.70;0.00;-99.00;375.43;5.48
2023/07/21 14:30:00;15.10;0.00;0.00;0.00;22.94;0.00;-99.00;0.13;-99.00;34.79;0.59;0.00;22.22;122.43;56.71;0.00;-99.00;238.40;0.28;-99.00;0.27;-99.00;14.73;56.57;-99.00;2.27;34.20;-99.00;325.50;14.10;-0.50;33.40;-99.00;-99.00;4.00;21.55;0.00;-99.00;315.00;4.70
2023/07/21 14:45:00;15.16;0.00;0.00;0.00;22.71;0.00;-99.00;0.12;-99.00;34.80;0.52;0.00;22.35;115.55;56.64;0.00;-99.00;238.30;0.13;-99.00;0.13;-99.00;14.77;56.53;-99.00;1.14;34.20;-99.00;156.57;14.10;-0.70;33.40;-99.00;-99.00;4.00;21.00;0.00;-99.00;146.57;2.35
2023/07/21 15:00:00;15.14;0.00;0.00;0.00;20.83;0.00;-99.00;0.12;-99.00;34.80;0.54;0.00;22.50;94.05;56.50;0.00;-99.00;238.17;0.03;-99.00;0.02;-99.00;14.80;56.38;-99.00;0.33;34.20;-99.00;24.25;14.10;-0.87;33.40;-99.00;-99.00;4.00;19.60;0.00;-99.00;21.75;0.43
2023/07/21 15:15:00;15.17;0.00;0.00;0.00;19.22;0.00;-99.00;0.13;-99.00;34.80;0.54;0.00;22.58;79.69;56.46;0.00;-99.00;238.30;0.04;-99.00;0.03;-99.00;14.80;56.34;-99.00;0.44;34.20;-99.00;39.14;14.10;-0.53;33.40;-99.00;-99.00;4.00;18.40;0.00;-99.00;31.71;0.58
2023/07/21 15:30:00;15.19;0.00;0.00;0.00;18.71;0.00;-99.00;0.13;-99.00;34.80;0.55;0.00;22.55;110.16;56.47;0.00;-99.00;238.77;0.08;-99.00;0.07;-99.00;14.80;56.35;-99.00;0.70;34.20;-99.00;88.50;14.10;-0.87;33.37;-99.00;-99.00;4.00;17.15;0.00;-99.00;64.00;1.31
2023/07/21 15:45:00;15.19;0.00;0.00;0.00;18.51;0.00;-99.00;0.13;-99.00;34.80;0.56;0.00;22.46;118.73;56.53;0.00;-99.00;238.83;0.15;-99.00;0.15;-99.00;14.79;56.43;-99.00;1.27;34.16;-99.00;174.57;14.10;-0.67;33.30;-99.00;-99.00;4.00;16.70;0.00;-99.00;134.57;2.59
2023/07/21 16:00:00;15.20;0.00;0.00;0.00;19.23;0.00;-99.00;0.13;-99.00;34.76;0.57;0.00;22.38;121.11;56.73;0.00;-99.00;238.60;0.27;-99.00;0.27;-99.00;14.80;56.57;-99.00;2.21;34.10;-99.00;323.25;14.10;-0.67;33.30;-99.00;-99.00;4.00;17.05;0.00;-99.00;273.50;4.71
2023/07/21 16:15:00;15.21;0.00;0.00;0.00;20.26;0.00;-99.00;0.13;-99.00;34.69;0.54;0.00;22.36;120.76;56.75;0.00;-99.00;238.23;0.22;-99.00;0.22;-99.00;14.81;56.61;-99.00;1.82;34.10;-99.00;272.57;14.10;-0.67;33.30;-99.00;-99.00;4.00;18.30;0.00;-99.00;247.14;3.80
2023/07/21 16:30:00;15.25;0.00;0.00;0.00;20.75;0.00;-99.00;0.13;-99.00;34.60;0.56;0.00;22.41;118.93;56.72;0.00;-99.00;238.57;0.15;-99.00;0.15;-99.00;14.81;56.57;-99.00;1.24;34.09;-99.00;182.00;14.15;-0.70;33.28;-99.00;-99.00;4.00;18.35;0.00;-99.00;153.75;2.59
