;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/11 02:30:00;18.31;0.00;0.00;0.00;22.63;0.00;-99.00;0.13;-99.00;32.90;0.53;0.00;22.97;5.93;56.08;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.01;56.03;-99.00;0.00;32.40;-99.00;0.00;13.40;-0.77;31.70;-99.00;-99.00;4.00;19.60;0.00;-99.00;0.00;0.00
2023/07/11 02:45:00;18.30;0.00;0.00;0.00;22.37;0.00;-99.00;0.12;-99.00;32.87;0.54;0.00;22.99;5.95;56.06;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;14.04;56.04;-99.00;0.00;32.40;-99.00;0.00;13.40;-0.80;31.62;-99.00;-99.00;4.00;19.50;0.00;-99.00;0.00;0.00
2023/07/11 03:00:00;18.30;0.00;0.00;0.00;22.17;0.00;-99.00;0.13;-99.00;32.86;0.54;0.00;23.01;5.95;56.05;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;14.07;56.03;-99.00;0.00;32.40;-99.00;0.00;13.41;-0.87;31.60;-99.00;-99.00;4.00;19.65;0.00;-99.00;0.00;0.00
2023/07/11 03:15:00;18.34;0.00;0.00;0.00;21.94;0.00;-99.00;0.13;-99.00;32.86;0.56;0.00;23.04;5.95;56.03;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.10;56.03;-99.00;0.00;32.40;-99.00;0.00;13.50;-0.77;31.60;-99.00;-99.00;4.00;19.60;0.00;-99.00;0.00;0.00
2023/07/11 03:30:00;18.33;0.00;0.00;0.00;21.77;0.00;-99.00;0.13;-99.00;32.80;0.54;0.00;23.05;5.95;56.03;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.12;55.99;-99.00;0.00;32.33;-99.00;0.00;13.50;-0.70;31.60;-99.00;-99.00;4.00;19.50;0.00;-99.00;0.00;0.00
2023/07/11 03:45:00;18.34;0.00;0.00;0.00;21.70;0.00;-99.00;0.13;-99.00;32.81;0.53;0.00;23.07;5.95;56.01;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.20;55.98;-99.00;0.00;32.33;-99.00;0.00;13.50;-0.50;31.60;-99.00;-99.00;4.00;19.50;0.00;-99.00;0.00;0.00
2023/07/11 04:00:00;18.35;0.00;0.00;0.00;21.70;0.00;-99.00;0.13;-99.00;32.77;0.54;0.00;23.09;5.95;56.00;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;14.24;55.97;-99.00;0.00;32.29;-99.00;0.00;13.57;-0.90;31.53;-99.00;-99.00;4.00;19.45;0.00;-99.00;0.00;0.00
2023/07/11 04:15:00;18.36;0.00;0.00;0.00;21.80;0.00;-99.00;0.12;-99.00;32.76;0.55;0.00;23.11;5.95;56.00;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;14.26;55.95;-99.00;0.00;32.26;-99.00;0.00;13.60;-0.73;31.50;-99.00;-99.00;4.00;19.40;0.00;-99.00;0.00;0.00
2023/07/11 04:30:00;18.40;0.00;0.00;0.00;21.77;0.00;-99.00;0.13;-99.00;32.72;0.53;0.00;23.13;5.95;56.00;0.00;-99.00;237.87;0.00;-99.00;0.00;-99.00;14.29;55.96;-99.00;0.00;32.26;-99.00;0.00;13.60;-0.93;31.50;-99.00;-99.00;4.00;19.20;0.00;-99.00;0.00;0.00
2023/07/11 04:45:00;18.39;0.00;0.00;0.00;21.62;0.00;-99.00;0.13;-99.00;32.70;0.57;0.00;23.15;5.95;55.97;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.30;55.96;-99.00;0.00;32.21;-99.00;0.00;13.64;-0.83;31.50;-99.00;-99.00;4.00;19.00;0.00;-99.00;0.00;0.00
2023/07/11 05:00:00;18.40;0.00;0.00;0.00;21.56;0.00;-99.00;0.13;-99.00;32.70;0.55;0.00;23.17;5.96;55.97;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.38;55.97;-99.00;0.00;32.22;-99.00;0.00;13.70;-0.97;31.50;-99.00;-99.00;4.00;19.00;0.00;-99.00;0.00;0.00
2023/07/11 05:15:00;18.40;0.00;0.00;0.00;21.42;0.00;-99.00;0.13;-99.00;32.70;0.57;0.00;23.18;5.97;55.97;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.37;55.98;-99.00;0.00;32.20;-99.00;0.00;13.70;-0.43;31.40;-99.00;-99.00;4.00;19.00;0.00;-99.00;0.00;0.00
2023/07/11 05:30:00;18.40;0.00;0.00;0.00;21.21;0.00;-99.00;0.13;-99.00;32.70;0.56;0.00;23.18;5.98;55.97;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.40;55.95;-99.00;0.00;32.20;-99.00;0.00;13.72;-0.57;31.40;-99.00;-99.00;4.00;18.85;0.00;-99.00;0.00;0.00
2023/07/11 05:45:00;18.40;0.00;0.00;0.00;21.06;0.00;-99.00;0.13;-99.00;32.64;0.58;0.00;23.18;5.99;55.97;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;14.44;55.95;-99.00;0.00;32.14;-99.00;0.00;13.80;-0.80;31.40;-99.00;-99.00;4.00;18.80;0.00;-99.00;0.00;0.00
2023/07/11 06:00:00;18.40;0.00;0.00;0.00;20.83;0.00;-99.00;0.13;-99.00;32.60;0.59;0.00;23.17;6.00;55.94;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;14.48;55.95;-99.00;0.00;32.10;-99.00;0.00;13.80;-0.77;31.39;-99.00;-99.00;4.00;18.95;0.00;-99.00;0.00;0.00
2023/07/11 06:15:00;18.43;0.00;0.00;0.00;20.60;0.00;-99.00;0.14;-99.00;32.60;0.56;0.00;23.15;6.05;55.94;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;14.51;55.95;-99.00;0.00;32.10;-99.00;0.00;13.80;-0.57;31.30;-99.00;-99.00;4.00;19.20;0.00;-99.00;0.00;0.00
2023/07/11 06:30:00;18.51;0.00;0.00;0.00;20.44;0.00;-99.00;0.13;-99.00;32.61;0.59;0.00;23.14;6.30;55.94;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;14.55;55.95;-99.00;0.00;32.12;-99.00;0.00;13.87;-0.83;31.30;-99.00;-99.00;4.00;19.40;0.00;-99.00;0.00;0.00
2023/07/11 06:45:00;18.49;0.00;0.00;0.00;20.20;0.00;-99.00;0.14;-99.00;32.60;0.56;0.00;23.11;8.22;55.94;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.57;55.87;-99.00;0.00;32.07;-99.00;0.00;13.90;-0.70;31.30;-99.00;-99.00;4.00;19.80;0.00;-99.00;0.00;0.00
2023/07/11 07:00:00;18.50;0.00;0.00;0.00;19.95;0.00;-99.00;0.13;-99.00;32.56;0.58;0.00;23.07;32.86;55.94;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.61;55.86;-99.00;0.00;32.04;-99.00;0.00;13.90;-0.60;31.26;-99.00;-99.00;4.00;20.55;0.00;-99.00;0.00;0.00
2023/07/11 07:15:00;18.53;0.00;0.00;0.00;19.80;0.00;-99.00;0.13;-99.00;32.54;0.57;0.00;23.03;79.75;55.98;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;14.64;55.89;-99.00;0.00;32.03;-99.00;0.00;13.92;-0.97;31.20;-99.00;-99.00;4.00;21.00;0.00;-99.00;0.00;0.01
2023/07/11 07:30:00;18.52;0.00;0.00;0.00;19.80;0.00;-99.00;0.13;-99.00;32.50;0.59;0.00;22.98;102.13;55.97;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;14.65;55.88;-99.00;0.01;32.00;-99.00;0.00;14.00;-0.80;31.20;-99.00;-99.00;4.00;21.80;0.00;-99.00;0.00;0.01
2023/07/11 07:45:00;18.54;0.00;0.00;0.00;19.94;0.00;-99.00;0.14;-99.00;32.50;0.58;0.00;22.94;111.08;55.97;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;14.70;55.86;-99.00;0.01;31.99;-99.00;0.00;14.00;-0.67;31.18;-99.00;-99.00;4.00;22.70;0.00;-99.00;0.00;0.01
2023/07/11 08:00:00;18.52;0.00;0.00;0.00;20.00;0.00;-99.00;0.13;-99.00;32.45;0.55;0.00;22.92;114.25;55.97;0.00;-99.00;238.10;0.01;-99.00;0.00;-99.00;14.71;55.88;-99.00;0.12;31.93;-99.00;4.00;14.00;-0.87;31.10;-99.00;-99.00;4.00;23.25;0.00;-99.00;4.00;0.07
2023/07/11 08:15:00;18.59;0.00;0.00;0.00;20.00;0.00;-99.00;0.14;-99.00;32.49;0.56;0.00;22.90;117.96;55.97;0.00;-99.00;237.83;0.02;-99.00;0.01;-99.00;14.76;55.87;-99.00;0.14;31.97;-99.00;106.29;14.05;-0.63;31.10;-99.00;-99.00;4.00;23.70;0.00;-99.00;16.00;0.16
2023/07/11 08:30:00;18.59;0.00;0.00;0.00;20.01;0.00;-99.00;0.12;-99.00;32.44;0.55;0.00;22.88;105.65;55.97;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;14.80;55.87;-99.00;0.25;31.91;-99.00;24.50;14.10;-0.77;31.10;-99.00;-99.00;4.00;23.70;0.00;-99.00;24.25;0.29
2023/07/11 08:45:00;18.59;0.00;0.00;0.00;20.15;0.00;-99.00;0.13;-99.00;32.40;0.53;0.00;22.87;84.85;55.97;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;14.80;55.87;-99.00;0.31;31.81;-99.00;29.14;14.10;-0.80;31.02;-99.00;-99.00;4.00;24.40;0.00;-99.00;28.00;0.32
2023/07/11 09:00:00;18.54;0.00;0.00;0.00;20.41;0.00;-99.00;0.13;-99.00;32.38;0.55;0.00;22.87;70.97;55.97;0.00;-99.00;238.07;0.03;-99.00;0.03;-99.00;14.80;55.89;-99.00;0.41;31.80;-99.00;37.50;14.10;-0.63;31.00;-99.00;-99.00;4.00;25.15;0.00;-99.00;37.00;0.45
2023/07/11 09:15:00;18.61;0.00;0.00;0.00;20.90;0.00;-99.00;0.13;-99.00;32.34;0.54;0.00;22.89;74.30;55.97;0.00;-99.00;238.07;0.03;-99.00;0.03;-99.00;14.84;55.87;-99.00;0.39;31.80;-99.00;42.86;14.19;-0.87;31.00;-99.00;-99.00;4.00;25.50;0.00;-99.00;42.29;0.52
2023/07/11 09:30:00;18.59;0.00;0.00;0.00;21.41;0.00;-99.00;0.13;-99.00;32.31;0.56;0.00;22.92;75.50;55.97;0.00;-99.00;238.03;0.03;-99.00;0.03;-99.00;14.90;55.86;-99.00;0.43;31.80;-99.00;48.00;14.20;-0.73;30.97;-99.00;-99.00;4.00;26.40;0.00;-99.00;47.25;0.59
2023/07/11 09:45:00;18.60;0.00;0.00;0.00;21.91;0.00;-99.00;0.14;-99.00;32.31;0.54;0.00;22.97;74.68;55.98;0.00;-99.00;238.00;0.04;-99.00;0.03;-99.00;14.93;55.86;-99.00;0.52;31.76;-99.00;54.57;14.20;-0.93;30.90;-99.00;-99.00;4.00;27.30;0.00;-99.00;54.00;0.62
2023/07/11 10:00:00;18.60;0.00;0.00;0.00;22.39;0.00;-99.00;0.13;-99.00;32.29;0.55;0.00;23.05;77.88;56.00;0.00;-99.00;238.00;0.04;-99.00;0.04;-99.00;14.96;55.86;-99.00;0.53;31.71;-99.00;61.50;14.25;-0.73;30.90;-99.00;-99.00;4.00;27.30;0.00;-99.00;61.25;0.74
2023/07/11 10:15:00;18.60;0.00;0.00;0.00;22.97;0.00;-99.00;0.13;-99.00;32.27;0.54;0.00;23.13;88.71;56.00;0.00;-99.00;238.07;0.07;-99.00;0.07;-99.00;14.99;55.94;-99.00;0.78;31.70;-99.00;98.00;14.30;-0.90;30.90;-99.00;-99.00;4.00;28.80;0.00;-99.00;99.14;1.18
2023/07/11 10:30:00;18.60;0.00;0.00;0.00;23.67;0.00;-99.00;0.13;-99.00;32.21;0.54;0.00;23.24;86.88;56.02;0.00;-99.00;238.03;0.07;-99.00;0.07;-99.00;15.01;55.95;-99.00;0.82;31.64;-99.00;97.25;14.30;-0.87;30.90;-99.00;-99.00;4.00;28.90;0.00;-99.00;89.25;1.24
2023/07/11 10:45:00;18.61;0.00;0.00;0.00;24.25;0.00;-99.00;0.12;-99.00;32.21;0.53;0.00;23.38;86.84;56.03;0.00;-99.00;238.00;0.07;-99.00;0.07;-99.00;15.06;55.95;-99.00;0.84;31.61;-99.00;104.86;14.34;-0.73;30.80;-99.00;-99.00;4.00;29.40;0.00;-99.00;97.43;1.29
2023/07/11 11:00:00;18.76;0.00;0.00;0.00;24.62;0.00;-99.00;0.13;-99.00;32.20;0.59;0.00;23.51;88.13;56.03;0.00;-99.00;238.00;0.08;-99.00;0.08;-99.00;15.14;55.96;-99.00;0.94;31.60;-99.00;114.25;14.44;8.77;30.80;-99.00;-99.00;4.00;30.05;0.00;-99.00;120.00;1.40
2023/07/11 11:15:00;20.04;0.00;0.00;0.00;25.23;0.00;-99.00;0.14;-99.00;32.20;0.62;0.00;23.60;90.96;56.05;0.00;20.34;238.03;0.10;-99.00;0.10;-99.00;15.44;55.96;15.14;1.13;31.60;-99.00;136.86;14.78;148.73;30.80;-99.00;-99.00;4.00;30.40;0.00;-99.00;131.71;1.77
2023/07/11 11:30:00;20.94;212.60;0.00;0.35;26.05;0.00;5.21;0.20;26.80;32.12;0.84;0.00;23.48;92.02;56.04;0.05;18.18;237.97;0.12;24.14;0.12;26.24;16.24;55.95;15.33;1.32;31.60;22.99;255.75;15.59;121.73;30.74;-99.00;-99.00;4.00;31.15;0.41;27.16;227.25;2.10
2023/07/11 11:45:00;19.73;623.90;0.00;6.77;26.88;0.00;2.38;0.68;31.58;34.61;2.85;0.00;23.29;108.89;55.59;0.61;-99.00;237.93;0.14;16.93;0.14;31.26;16.50;55.50;-99.00;1.27;31.60;13.32;582.00;15.96;-0.77;30.70;-99.00;-99.00;4.00;31.00;4.15;37.00;584.00;2.46
2023/07/11 12:00:00;16.90;626.57;24.60;6.31;27.46;0.00;2.35;0.70;32.65;36.90;2.97;0.00;23.29;114.98;55.62;0.61;-99.00;237.87;0.27;14.28;0.26;32.36;15.38;55.53;-99.00;2.35;33.75;10.77;592.25;14.72;-0.70;32.58;31.66;13.30;4.00;31.45;3.92;37.59;603.25;4.69
2023/07/11 12:15:00;14.94;588.37;4.00;5.59;30.11;0.00;1.67;0.75;36.05;39.69;3.15;0.00;23.49;100.45;55.79;0.70;-99.00;237.97;0.55;12.87;0.52;35.82;13.87;55.67;-99.00;5.52;36.14;9.46;669.14;13.23;8.20;35.12;-99.00;-99.00;4.00;31.90;3.73;41.04;686.00;9.40
2023/07/11 12:30:00;14.92;574.60;0.40;5.36;34.72;0.00;1.41;0.78;37.48;41.53;3.27;0.00;23.73;101.84;55.78;0.70;18.62;237.97;0.56;12.56;0.54;37.22;12.66;55.65;12.68;5.57;38.22;9.23;708.25;12.03;255.33;37.11;-99.00;-99.00;4.00;32.15;3.69;42.48;740.00;9.72
2023/07/11 12:45:00;15.30;565.83;0.00;5.03;38.07;0.00;0.82;0.82;40.29;44.01;3.44;0.00;23.73;94.44;55.78;0.70;15.52;238.00;0.58;12.68;0.57;40.11;12.16;55.63;11.41;6.14;40.41;9.41;693.14;11.59;286.47;39.47;-99.00;-99.00;4.00;33.10;3.67;45.30;724.29;10.23
2023/07/11 13:00:00;14.53;511.67;0.00;4.75;39.46;0.00;0.47;0.85;42.04;46.20;3.56;0.00;23.54;94.50;55.76;0.78;14.76;237.93;0.60;12.25;0.59;41.80;11.90;55.61;11.18;6.35;42.16;9.08;723.00;11.31;220.43;41.24;-99.00;-99.00;4.00;32.55;3.60;46.99;761.00;10.64
2023/07/11 13:15:00;13.74;470.70;65.30;4.43;39.28;0.00;0.13;0.87;44.16;48.26;3.66;0.00;23.38;98.75;55.70;0.80;14.98;237.87;0.60;11.43;0.58;43.96;11.54;55.56;11.30;6.14;44.29;8.46;702.29;10.92;117.70;43.33;40.94;12.43;4.00;33.00;3.50;49.15;739.43;10.43
2023/07/11 13:30:00;13.46;174.47;482.30;1.40;38.37;0.00;0.04;0.41;44.64;48.27;1.74;0.00;23.46;96.31;56.13;0.27;15.18;238.10;0.65;11.23;0.64;44.39;11.06;55.96;10.89;6.74;45.76;9.54;750.50;10.29;144.93;44.81;43.77;46.53;4.00;33.75;1.13;49.15;745.25;11.46
2023/07/11 13:45:00;15.00;4.00;477.80;0.00;38.27;0.00;-99.00;0.16;-99.00;46.96;0.66;0.00;23.70;95.87;56.47;0.00;14.85;237.93;0.67;-99.00;0.65;-99.00;10.94;56.31;10.53;7.03;45.84;-99.00;808.86;10.14;289.07;45.02;44.84;46.03;4.00;33.20;0.00;-99.00;843.71;11.47
2023/07/11 14:00:00;15.57;0.13;478.17;0.00;38.09;0.00;-99.00;0.16;-99.00;46.44;0.66;0.00;23.77;93.52;56.63;0.00;14.06;238.10;0.71;-99.00;0.70;-99.00;11.55;56.46;10.48;7.59;45.45;-99.00;887.00;10.72;338.93;44.69;46.14;45.91;4.00;34.35;0.00;-99.00;907.00;12.44
2023/07/11 14:15:00;15.37;262.47;57.67;0.87;38.58;0.00;1.44;0.31;40.77;46.31;1.33;0.00;23.75;103.55;56.58;0.16;14.26;238.00;0.72;19.01;0.68;38.62;13.94;56.40;11.70;7.01;45.27;20.40;834.29;13.24;317.33;44.53;44.67;41.04;4.00;34.30;0.76;41.48;869.14;12.07
2023/07/11 14:30:00;15.34;504.40;3.07;4.58;38.46;0.00;0.19;0.90;45.93;48.84;3.78;0.00;23.78;96.96;55.96;0.80;15.55;237.97;0.67;14.26;0.65;45.72;14.89;55.81;13.55;6.94;45.13;11.20;809.00;14.24;317.57;44.36;-99.00;-99.00;4.00;34.55;3.77;51.01;841.00;11.53
2023/07/11 14:45:00;15.27;494.60;0.00;4.49;38.58;0.00;0.04;0.90;46.22;50.90;3.80;0.00;23.89;99.29;55.80;0.80;15.87;238.00;0.60;13.64;0.59;45.95;14.00;55.65;13.00;6.06;45.99;10.51;861.43;13.41;370.87;44.99;-99.00;-99.00;4.00;35.10;3.70;51.26;889.14;10.63
2023/07/11 15:00:00;15.12;509.73;196.33;4.22;38.25;0.00;0.35;0.96;48.57;52.00;4.04;0.00;24.04;113.23;55.67;0.88;15.39;237.93;0.57;13.50;0.57;48.95;13.51;55.53;12.33;5.07;49.35;10.44;866.00;12.93;399.40;48.56;46.67;25.89;4.00;35.15;3.69;53.55;888.75;10.19
2023/07/11 15:15:00;14.90;504.90;488.40;4.00;38.30;0.00;0.47;1.00;50.74;53.59;4.22;0.00;24.37;113.39;55.61;0.89;15.01;237.97;0.60;13.32;0.59;51.20;13.36;55.46;12.06;5.25;50.24;10.39;875.71;12.71;427.97;49.74;50.20;51.42;4.00;35.30;3.57;55.71;893.14;10.56
2023/07/11 15:30:00;14.86;467.70;486.97;3.96;38.40;0.00;0.50;0.98;51.77;54.58;4.12;0.00;25.47;111.34;55.62;0.90;15.00;238.00;0.62;13.51;0.62;52.17;13.49;55.51;12.08;5.60;51.39;10.80;877.75;12.77;499.43;50.92;51.07;52.45;4.00;35.30;3.40;56.77;888.50;11.09
2023/07/11 15:45:00;14.83;465.67;484.80;3.90;38.87;0.61;0.59;0.99;52.74;55.03;4.23;2.74;25.71;108.40;56.11;0.90;15.07;234.53;0.70;13.65;0.69;53.19;13.61;55.98;12.24;6.43;52.19;10.97;874.00;12.89;499.73;51.75;51.20;52.96;67.57;35.20;3.40;57.75;875.43;12.30
2023/07/11 16:00:00;14.90;471.10;485.07;3.86;39.63;2.96;0.57;1.02;53.34;56.09;4.63;13.40;25.57;109.39;57.70;0.90;15.12;220.50;0.67;13.78;0.66;53.85;13.72;57.56;12.36;6.13;52.80;11.15;868.00;12.98;499.77;52.34;52.28;53.91;221.00;35.45;3.40;58.34;858.50;11.39
2023/07/11 16:15:00;15.01;466.43;484.67;3.80;40.60;2.97;0.55;1.03;54.10;56.19;4.70;13.47;25.65;110.71;57.86;0.90;15.23;220.27;0.64;13.87;0.63;54.69;13.81;57.73;12.45;5.76;53.70;11.31;860.57;13.09;499.63;53.21;50.95;54.21;220.57;36.00;3.40;59.10;841.43;10.92
2023/07/11 16:30:00;15.11;474.73;485.17;3.80;40.46;2.76;0.45;1.06;54.49;56.80;4.76;12.39;25.83;108.13;57.94;0.90;15.35;222.37;0.66;14.01;0.65;55.10;13.93;57.79;12.59;6.11;53.93;11.48;842.25;13.22;499.83;53.41;52.55;54.55;223.12;35.85;3.40;59.49;810.25;11.25
