;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/09 02:15:00;17.87;0.00;0.00;0.00;24.77;0.00;-99.00;0.13;-99.00;32.90;0.57;0.00;23.17;5.87;55.91;0.00;18.80;237.93;0.00;-99.00;0.00;-99.00;13.16;55.86;13.21;0.00;32.47;-99.00;0.00;12.53;25.73;31.73;-99.00;-99.00;4.00;21.00;0.00;-99.00;0.00;0.00
2023/07/09 02:30:00;18.00;0.00;0.00;0.00;24.49;0.00;-99.00;0.13;-99.00;32.88;0.53;0.00;23.05;5.88;55.91;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.20;55.86;-99.00;0.00;32.44;-99.00;0.00;12.60;-0.17;31.70;-99.00;-99.00;4.00;20.75;0.00;-99.00;0.00;0.00
2023/07/09 02:45:00;18.04;0.00;0.00;0.00;24.25;0.00;-99.00;0.12;-99.00;32.89;0.55;0.00;23.01;5.90;55.91;0.00;-99.00;237.90;0.00;-99.00;0.00;-99.00;13.23;55.87;-99.00;0.00;32.40;-99.00;0.00;12.60;-0.80;31.70;-99.00;-99.00;4.00;20.80;0.00;-99.00;0.00;0.00
2023/07/09 03:00:00;18.01;0.00;0.00;0.00;24.01;0.00;-99.00;0.12;-99.00;32.88;0.52;0.00;23.04;5.91;55.88;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.27;55.88;-99.00;0.00;32.40;-99.00;0.00;12.60;-0.67;31.70;-99.00;-99.00;4.00;21.15;0.00;-99.00;0.00;0.00
2023/07/09 03:15:00;18.03;0.00;0.00;0.00;23.90;0.00;-99.00;0.12;-99.00;32.83;0.54;0.00;23.09;5.91;55.88;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.30;55.89;-99.00;0.00;32.40;-99.00;0.00;12.67;-0.87;31.69;-99.00;-99.00;4.00;20.90;0.00;-99.00;0.00;0.00
2023/07/09 03:30:00;18.02;0.00;0.00;0.00;23.84;0.00;-99.00;0.12;-99.00;32.86;0.55;0.00;23.16;5.92;55.88;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.30;55.88;-99.00;0.00;32.40;-99.00;0.00;12.70;-0.70;31.60;-99.00;-99.00;4.00;20.90;0.00;-99.00;0.00;0.00
2023/07/09 03:45:00;18.04;0.00;0.00;0.00;23.66;0.00;-99.00;0.12;-99.00;32.84;0.55;0.00;23.23;5.92;55.88;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;13.34;55.86;-99.00;0.00;32.40;-99.00;0.00;12.70;-0.80;31.60;-99.00;-99.00;4.00;20.80;0.00;-99.00;0.00;0.00
2023/07/09 04:00:00;18.02;0.00;0.00;0.00;23.52;0.00;-99.00;0.13;-99.00;32.85;0.55;0.00;23.30;5.94;55.88;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.36;55.86;-99.00;0.00;32.39;-99.00;0.00;12.73;-0.83;31.60;-99.00;-99.00;4.00;20.30;0.00;-99.00;0.00;0.00
2023/07/09 04:15:00;18.41;0.00;0.00;0.00;23.29;0.00;-99.00;0.13;-99.00;32.84;0.56;0.00;23.36;5.95;55.87;0.00;21.75;238.10;0.00;-99.00;0.00;-99.00;13.46;55.86;16.32;0.00;32.36;-99.00;0.00;12.84;66.50;31.60;-99.00;-99.00;4.00;19.80;0.00;-99.00;0.00;0.00
2023/07/09 04:30:00;18.99;0.00;0.00;0.00;23.01;0.00;-99.00;0.14;-99.00;32.83;0.58;0.00;23.30;5.95;55.87;0.00;20.98;238.07;0.00;-99.00;0.00;-99.00;13.65;55.86;13.80;0.00;32.31;-99.00;0.00;13.03;19.93;31.60;-99.00;-99.00;4.00;19.95;0.00;-99.00;0.00;0.00
2023/07/09 04:45:00;19.20;0.00;0.00;0.00;22.68;0.00;-99.00;0.12;-99.00;32.80;0.56;0.00;23.15;5.96;55.86;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.70;55.86;-99.00;0.00;32.27;-99.00;0.00;13.10;-0.87;31.53;-99.00;-99.00;4.00;19.50;0.00;-99.00;0.00;0.00
2023/07/09 05:00:00;19.20;0.00;0.00;0.00;22.46;0.00;-99.00;0.13;-99.00;32.74;0.55;0.00;23.06;5.98;55.84;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.70;55.86;-99.00;0.00;32.25;-99.00;0.00;13.10;-0.70;31.50;-99.00;-99.00;4.00;19.15;0.00;-99.00;0.00;0.00
2023/07/09 05:15:00;19.19;0.00;0.00;0.00;22.30;0.00;-99.00;0.12;-99.00;32.73;0.53;0.00;23.02;5.99;55.84;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.70;55.86;-99.00;0.00;32.21;-99.00;93.43;13.10;-0.43;31.50;-99.00;-99.00;4.00;19.00;0.00;-99.00;0.00;0.00
2023/07/09 05:30:00;19.20;0.00;0.00;0.00;22.20;0.00;-99.00;0.13;-99.00;32.70;0.56;0.00;23.01;6.02;55.84;0.00;-99.00;238.10;0.00;-99.00;0.00;-99.00;13.74;55.82;-99.00;0.00;32.20;-99.00;0.00;13.10;-1.20;31.50;-99.00;-99.00;4.00;18.75;0.00;-99.00;0.00;0.00
2023/07/09 05:45:00;19.21;0.00;0.00;0.00;22.10;0.00;-99.00;0.12;-99.00;32.66;0.57;0.00;23.02;6.05;55.84;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.74;55.78;-99.00;0.00;32.20;-99.00;0.00;13.18;-0.33;31.47;-99.00;-99.00;4.00;19.30;0.00;-99.00;0.00;0.00
2023/07/09 06:00:00;19.23;0.00;0.00;0.00;21.94;0.00;-99.00;0.13;-99.00;32.68;0.53;0.00;23.04;6.09;55.84;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.77;55.78;-99.00;0.00;32.20;-99.00;0.00;13.20;-0.73;31.40;-99.00;-99.00;4.00;19.10;0.00;-99.00;0.00;0.00
2023/07/09 06:15:00;19.23;0.00;0.00;0.00;21.85;0.00;-99.00;0.13;-99.00;32.64;0.55;0.00;23.07;6.16;55.84;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.83;55.78;-99.00;0.00;32.16;-99.00;0.00;13.20;-0.53;31.40;-99.00;-99.00;4.00;19.80;0.00;-99.00;0.00;0.00
2023/07/09 06:30:00;19.26;0.00;0.00;0.00;21.78;0.00;-99.00;0.12;-99.00;32.60;0.53;0.00;23.08;6.49;55.84;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;13.85;55.79;-99.00;0.00;32.10;-99.00;0.00;13.20;-0.70;31.40;-99.00;-99.00;4.00;19.65;0.00;-99.00;0.00;0.00
2023/07/09 06:45:00;19.26;0.00;0.00;0.00;21.60;0.00;-99.00;0.12;-99.00;32.60;0.55;0.00;23.10;9.33;55.84;0.00;-99.00;238.23;0.00;-99.00;0.00;-99.00;13.90;55.79;-99.00;0.00;32.10;-99.00;0.00;13.28;-0.97;31.40;-99.00;-99.00;4.00;19.50;0.00;-99.00;0.00;0.00
2023/07/09 07:00:00;19.24;0.00;0.00;0.00;21.35;0.00;-99.00;0.13;-99.00;32.60;0.55;0.00;23.11;37.37;55.84;0.00;-99.00;238.40;0.00;-99.00;0.00;-99.00;13.93;55.78;-99.00;0.00;32.11;-99.00;0.00;13.30;-0.63;31.31;-99.00;-99.00;4.00;19.90;0.00;-99.00;0.00;0.00
2023/07/09 07:15:00;19.30;0.00;0.00;0.00;21.30;0.00;-99.00;0.13;-99.00;32.57;0.55;0.00;23.11;84.39;55.88;0.00;-99.00;238.20;0.00;-99.00;0.00;-99.00;13.97;55.78;-99.00;0.00;32.04;-99.00;0.00;13.30;-0.50;31.30;-99.00;-99.00;4.00;20.90;0.00;-99.00;0.00;0.02
2023/07/09 07:30:00;19.28;0.00;0.00;0.00;21.30;0.00;-99.00;0.13;-99.00;32.54;0.53;0.00;23.11;101.66;55.88;0.00;-99.00;238.20;0.00;-99.00;0.00;-99.00;13.97;55.80;-99.00;0.00;32.05;-99.00;0.00;13.31;-0.93;31.30;-99.00;-99.00;4.00;21.40;0.00;-99.00;0.00;0.00
2023/07/09 07:45:00;19.30;0.00;0.00;0.00;21.22;0.00;-99.00;0.13;-99.00;32.53;0.57;0.00;23.11;110.99;55.88;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.99;55.80;-99.00;0.03;32.00;-99.00;0.00;13.40;-1.03;31.30;-99.00;-99.00;4.00;22.40;0.00;-99.00;0.00;0.03
2023/07/09 08:00:00;19.27;0.00;0.00;0.00;21.12;0.00;-99.00;0.13;-99.00;32.50;0.56;0.00;23.12;114.95;55.88;0.00;-99.00;238.10;0.01;-99.00;0.00;-99.00;14.04;55.78;-99.00;0.06;32.00;-99.00;8.25;13.40;-0.73;31.24;-99.00;-99.00;4.00;22.55;0.00;-99.00;6.75;0.07
2023/07/09 08:15:00;19.29;0.00;0.00;0.00;20.94;0.00;-99.00;0.13;-99.00;32.50;0.56;0.00;23.12;108.87;55.88;0.00;-99.00;238.03;0.01;-99.00;0.01;-99.00;14.07;55.78;-99.00;0.11;32.00;-99.00;16.00;13.40;-0.80;31.20;-99.00;-99.00;4.00;23.60;0.00;-99.00;16.29;0.13
2023/07/09 08:30:00;19.29;0.00;0.00;0.00;20.92;0.00;-99.00;0.14;-99.00;32.46;0.58;0.00;23.12;111.67;55.88;0.00;-99.00;238.17;0.02;-99.00;0.02;-99.00;14.09;55.79;-99.00;0.22;31.99;-99.00;99.75;13.44;-0.57;31.20;-99.00;-99.00;4.00;24.05;0.00;-99.00;20.75;0.28
2023/07/09 08:45:00;19.30;0.00;0.00;0.00;21.06;0.00;-99.00;0.13;-99.00;32.40;0.56;0.00;23.12;98.51;55.88;0.00;-99.00;238.13;0.02;-99.00;0.02;-99.00;14.11;55.79;-99.00;0.26;31.96;-99.00;28.57;13.50;-0.53;31.19;-99.00;-99.00;4.00;23.60;0.00;-99.00;28.00;0.35
2023/07/09 09:00:00;19.30;0.00;0.00;0.00;21.27;0.00;-99.00;0.13;-99.00;32.40;0.57;0.00;23.14;73.28;55.88;0.00;-99.00;238.07;0.02;-99.00;0.02;-99.00;14.14;55.78;-99.00;0.33;31.91;-99.00;33.00;13.50;-0.93;31.10;-99.00;-99.00;4.00;24.80;0.00;-99.00;32.75;0.42
2023/07/09 09:15:00;19.30;0.00;0.00;0.00;21.46;0.00;-99.00;0.13;-99.00;32.40;0.54;0.00;23.16;107.38;55.88;0.00;-99.00;238.07;0.03;-99.00;0.03;-99.00;14.19;55.78;-99.00;0.31;31.90;-99.00;37.14;13.50;-0.87;31.10;-99.00;-99.00;4.00;25.30;0.00;-99.00;37.43;0.45
2023/07/09 09:30:00;19.29;0.00;0.00;0.00;21.68;0.00;-99.00;0.13;-99.00;32.39;0.55;0.00;23.19;74.15;55.88;0.00;-99.00;237.97;0.03;-99.00;0.03;-99.00;14.20;55.78;-99.00;0.41;31.86;-99.00;41.50;13.60;-0.70;31.10;-99.00;-99.00;4.00;26.10;0.00;-99.00;41.75;0.48
2023/07/09 09:45:00;19.30;0.00;0.00;0.00;21.96;0.00;-99.00;0.14;-99.00;32.39;0.58;0.00;23.23;78.95;55.88;0.00;-99.00;238.00;0.03;-99.00;0.03;-99.00;14.26;55.78;-99.00;0.42;31.80;-99.00;45.43;13.60;-0.70;31.09;-99.00;-99.00;4.00;27.60;0.00;-99.00;46.29;0.53
2023/07/09 10:00:00;19.29;0.00;0.00;0.00;22.28;0.00;-99.00;0.13;-99.00;32.36;0.56;0.00;23.28;79.25;55.88;0.00;-99.00;238.10;0.04;-99.00;0.03;-99.00;14.26;55.79;-99.00;0.47;31.80;-99.00;49.50;13.60;-0.50;31.00;-99.00;-99.00;4.00;27.60;0.00;-99.00;51.00;0.61
2023/07/09 10:15:00;19.30;0.00;0.00;0.00;22.54;0.00;-99.00;0.12;-99.00;32.33;0.55;0.00;23.33;82.19;55.88;0.00;-99.00;238.10;0.04;-99.00;0.03;-99.00;14.30;55.78;-99.00;0.47;31.80;-99.00;53.71;13.67;-0.87;31.00;-99.00;-99.00;4.00;28.50;0.00;-99.00;55.43;0.61
2023/07/09 10:30:00;19.31;0.00;0.00;0.00;22.92;0.00;-99.00;0.13;-99.00;32.31;0.56;0.00;23.39;79.63;55.88;0.00;-99.00;237.97;0.04;-99.00;0.04;-99.00;14.35;55.78;-99.00;0.49;31.80;-99.00;57.50;13.70;-1.10;31.00;-99.00;-99.00;4.00;29.25;0.00;-99.00;60.25;0.66
2023/07/09 10:45:00;19.64;0.00;0.00;0.00;23.44;0.00;-99.00;0.14;-99.00;32.30;0.61;0.00;23.46;85.31;55.88;0.00;23.14;238.10;0.05;-99.00;0.04;-99.00;14.41;55.78;17.96;0.56;31.79;-99.00;61.14;13.75;53.60;30.98;-99.00;-99.00;4.00;30.20;0.00;-99.00;65.43;0.72
2023/07/09 11:00:00;20.71;0.00;0.00;0.00;23.98;0.00;-99.00;0.14;-99.00;32.29;0.61;0.00;23.47;83.58;55.88;0.00;20.73;237.97;0.05;-99.00;0.04;-99.00;14.65;55.80;14.69;0.57;31.75;-99.00;65.00;13.96;34.83;30.90;-99.00;-99.00;4.00;30.60;0.00;-99.00;70.50;0.77
2023/07/09 11:15:00;21.43;0.00;0.00;0.00;24.46;0.00;-99.00;0.14;-99.00;32.24;0.55;0.00;23.35;88.42;55.89;0.00;-99.00;237.93;0.06;-99.00;0.05;-99.00;14.83;55.78;-99.00;0.63;31.71;-99.00;69.71;14.20;-0.97;30.90;-99.00;-99.00;4.00;31.30;0.00;-99.00;76.00;0.90
2023/07/09 11:30:00;21.39;0.00;0.00;0.00;25.02;0.00;-99.00;0.13;-99.00;32.24;0.55;0.00;23.27;91.40;55.91;0.00;-99.00;238.07;0.06;-99.00;0.06;-99.00;14.85;55.82;-99.00;0.67;31.67;-99.00;152.25;14.20;-0.73;30.82;-99.00;-99.00;4.00;32.00;0.00;-99.00;203.50;1.10
2023/07/09 11:45:00;21.37;0.00;0.00;0.00;25.70;0.00;-99.00;0.12;-99.00;32.20;0.56;0.00;23.31;107.48;55.93;0.00;-99.00;237.93;0.07;-99.00;0.07;-99.00;14.87;55.86;-99.00;0.69;31.61;-99.00;586.86;14.20;-0.53;30.80;-99.00;-99.00;4.00;32.60;0.00;-99.00;607.14;1.26
2023/07/09 12:00:00;21.34;0.00;21.83;0.00;26.43;0.00;-99.00;0.13;-99.00;32.20;0.52;0.00;23.47;115.06;56.10;0.00;-99.00;238.03;0.26;-99.00;0.25;-99.00;14.96;55.98;-99.00;2.20;31.60;-99.00;620.50;14.21;-0.83;30.80;26.18;25.23;4.00;33.30;0.00;-99.00;647.00;4.53
2023/07/09 12:15:00;21.67;115.30;4.07;0.00;30.18;0.00;3.34;0.14;-99.00;32.07;0.63;0.00;23.71;119.75;56.30;0.00;20.36;237.93;0.36;-99.00;0.36;28.42;15.11;56.17;16.63;2.99;31.60;-99.00;656.29;14.46;121.23;30.80;-99.00;-99.00;4.00;33.80;0.00;-99.00;686.29;6.31
2023/07/09 12:30:00;21.16;532.77;1.20;6.21;36.36;0.00;0.82;0.68;31.47;34.11;2.86;0.00;23.89;118.52;55.89;0.59;18.48;238.00;0.39;18.93;0.38;31.15;16.05;55.75;15.04;3.26;31.60;15.39;692.50;15.39;237.97;30.79;-99.00;-99.00;4.00;34.05;4.10;37.14;728.25;6.88
2023/07/09 12:45:00;18.59;710.80;0.00;6.75;40.51;0.23;0.63;0.71;32.31;36.90;3.00;1.00;23.92;116.67;55.94;0.61;17.82;236.80;0.50;16.17;0.49;32.03;16.47;55.83;15.31;4.28;33.41;12.60;724.00;15.95;281.53;32.22;-99.00;-99.00;37.71;34.30;4.13;36.88;766.29;8.83
2023/07/09 13:00:00;17.34;625.40;0.00;5.93;43.00;2.70;1.72;0.77;36.00;39.49;3.46;12.16;23.95;117.24;57.61;0.70;17.49;221.93;0.48;14.93;0.48;35.77;15.65;57.49;14.80;4.12;36.14;11.63;756.75;15.01;271.47;35.10;-99.00;-99.00;222.38;34.70;3.98;41.01;800.00;8.28
2023/07/09 13:15:00;16.54;602.53;0.00;5.60;43.69;2.73;2.09;0.79;37.62;41.60;3.60;12.33;24.10;117.57;57.75;0.70;16.99;220.77;0.44;14.25;0.44;37.36;14.76;57.62;13.92;3.77;38.43;10.91;792.86;14.13;287.73;37.27;-99.00;-99.00;221.00;34.60;3.87;42.59;842.86;7.67
2023/07/09 13:30:00;15.99;579.93;0.00;5.15;44.02;2.77;2.75;0.84;40.49;44.24;3.85;12.58;24.31;116.76;57.87;0.70;16.42;220.00;0.48;13.73;0.48;40.22;14.01;57.74;13.09;4.09;40.55;10.44;808.00;13.45;326.47;39.60;-99.00;-99.00;220.12;34.95;3.79;45.48;856.25;8.21
2023/07/09 13:45:00;15.49;518.83;0.00;4.87;43.66;2.61;3.21;0.88;42.28;46.46;3.99;11.80;24.48;116.29;57.93;0.79;15.80;220.47;0.53;13.44;0.53;41.99;13.49;57.76;12.38;4.54;42.56;10.17;834.29;12.94;349.23;41.58;-99.00;-99.00;221.00;35.00;3.71;47.24;880.00;9.14
2023/07/09 14:00:00;15.09;491.07;0.00;4.59;42.50;2.28;3.70;0.92;44.51;48.67;4.13;10.19;24.55;114.65;57.94;0.80;15.18;223.13;0.61;13.23;0.61;44.28;13.16;38.04;11.99;5.36;44.62;10.01;850.75;12.62;388.27;43.67;-99.00;-99.00;223.75;34.85;3.69;49.49;906.25;10.52
2023/07/09 14:15:00;14.67;496.83;0.00;4.41;41.82;2.04;3.95;0.95;46.23;50.40;4.21;9.03;24.54;111.80;57.94;0.80;14.87;226.10;0.61;13.06;0.60;46.20;13.03;57.76;11.76;5.42;46.50;9.90;864.29;12.43;424.03;45.48;-99.00;-99.00;226.71;35.20;3.65;51.25;913.71;10.40
2023/07/09 14:30:00;14.43;508.03;0.00;4.22;41.88;0.26;4.13;0.95;48.15;52.22;4.03;1.13;24.51;114.86;56.91;0.88;14.71;236.40;0.57;13.05;0.55;48.44;12.91;56.76;11.61;4.92;48.65;9.95;880.00;12.33;419.03;47.78;-99.00;-99.00;31.88;35.70;3.61;53.14;921.00;9.69
2023/07/09 14:45:00;14.31;504.07;0.00;4.03;41.32;0.00;4.15;0.98;50.10;54.39;4.12;0.00;24.49;113.46;56.54;0.90;14.45;237.97;0.58;13.04;0.57;50.60;12.87;56.39;11.56;5.07;50.11;10.02;878.00;12.30;482.80;49.52;-99.00;-99.00;4.00;36.40;3.60;55.09;909.43;10.14
2023/07/09 15:00:00;14.16;479.03;0.00;3.92;41.14;0.00;4.00;0.96;51.79;56.11;4.04;0.00;24.47;112.94;56.47;0.90;14.39;238.00;0.60;13.17;0.59;52.34;12.95;56.31;11.66;5.31;51.84;10.37;872.75;12.31;499.53;51.32;-99.00;-99.00;4.00;35.95;3.45;56.76;891.50;10.45
2023/07/09 15:15:00;14.20;460.63;0.00;3.80;41.20;0.00;3.97;0.97;53.58;57.83;4.10;0.00;24.51;111.30;56.38;0.90;14.48;237.97;0.54;13.49;0.53;54.22;13.07;56.22;11.82;4.89;53.70;10.83;767.71;12.44;499.50;53.11;-99.00;-99.00;4.00;36.50;3.40;58.58;777.71;9.43
2023/07/09 15:30:00;14.38;451.10;493.67;3.69;41.45;0.00;3.98;1.02;55.10;57.67;4.29;0.00;24.62;111.17;56.30;0.90;14.63;237.93;0.58;13.46;0.57;55.85;13.26;56.13;11.99;5.19;54.91;10.93;774.50;12.58;500.03;54.35;51.17;54.75;4.00;36.60;3.37;60.08;771.25;10.18
2023/07/09 15:45:00;14.51;451.60;489.70;3.70;41.47;0.00;3.88;1.02;55.56;57.41;4.29;0.00;24.87;108.42;56.28;0.90;14.80;238.03;0.65;13.60;0.65;56.20;13.41;56.12;12.13;5.97;54.90;11.09;825.43;12.73;499.93;54.45;51.79;55.24;4.00;36.40;3.40;60.57;819.71;11.48
2023/07/09 16:00:00;14.69;454.43;488.13;3.70;41.43;0.00;3.76;1.02;55.50;57.29;4.28;0.00;25.10;110.36;56.21;0.90;14.95;237.93;0.66;13.72;0.65;56.12;13.63;56.04;12.26;6.01;54.79;11.22;857.25;12.86;499.53;54.30;51.08;55.18;4.00;36.30;3.40;60.49;848.75;11.51
2023/07/09 16:15:00;14.86;458.07;489.17;3.70;42.08;0.00;3.66;1.02;55.41;57.53;4.28;0.00;25.31;110.15;56.08;0.90;15.09;237.97;0.62;13.88;0.61;56.02;13.70;55.94;12.40;5.64;54.70;11.39;821.71;13.01;499.80;54.23;53.09;55.26;4.00;35.50;3.40;60.42;810.86;10.90
2023/07/09 16:30:00;15.05;461.70;489.63;3.70;43.13;0.00;3.54;1.02;55.55;58.51;4.28;0.00;25.54;106.31;56.02;0.90;15.27;238.00;0.69;14.09;0.68;56.24;13.84;55.88;12.57;6.49;55.09;11.63;901.75;13.15;500.13;54.45;55.02;56.21;4.00;34.90;3.40;60.55;864.75;12.22
