;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/19 04:30:00;19.12;0.00;0.00;0.00;18.53;0.00;-99.00;0.12;-99.00;32.70;0.55;0.00;22.43;6.11;56.25;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;15.75;56.20;-99.00;0.00;32.00;-99.00;0.00;15.00;-0.80;31.20;-99.00;-99.00;4.00;16.55;0.00;-99.00;0.00;0.00
2023/07/19 04:45:00;19.17;0.00;0.00;0.00;18.44;0.00;-99.00;0.13;-99.00;32.70;0.55;0.00;22.38;6.48;56.23;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;15.77;56.20;-99.00;0.00;31.91;-99.00;0.00;15.06;-0.73;31.14;-99.00;-99.00;4.00;16.40;0.00;-99.00;0.00;0.00
2023/07/19 05:00:00;19.16;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.70;0.54;0.00;22.32;11.47;56.22;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;15.77;56.17;-99.00;0.00;31.90;-99.00;0.00;15.10;-0.57;31.10;-99.00;-99.00;4.00;16.50;0.00;-99.00;0.00;0.00
2023/07/19 05:15:00;19.17;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.69;0.59;0.00;22.26;47.30;56.23;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;15.80;56.12;-99.00;0.00;31.87;-99.00;0.00;15.10;-0.83;31.10;-99.00;-99.00;4.00;16.50;0.00;-99.00;0.00;0.00
2023/07/19 05:30:00;19.16;0.00;0.00;0.00;18.45;0.00;-99.00;0.13;-99.00;32.62;0.54;0.00;22.21;88.19;56.25;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;15.80;56.13;-99.00;0.01;31.83;-99.00;0.00;15.10;-0.80;31.01;-99.00;-99.00;4.00;16.60;0.00;-99.00;0.00;0.01
2023/07/19 05:45:00;19.14;0.00;0.00;0.00;18.50;0.00;-99.00;0.13;-99.00;32.59;0.55;0.00;22.17;103.33;56.23;0.00;-99.00;238.27;0.00;-99.00;0.00;-99.00;15.83;56.12;-99.00;0.01;31.80;-99.00;93.14;15.19;-0.67;31.00;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.01
2023/07/19 06:00:00;19.16;0.00;0.00;0.00;18.50;0.00;-99.00;0.13;-99.00;32.52;0.54;0.00;22.14;113.31;56.22;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;15.86;56.12;-99.00;0.02;31.79;-99.00;84.00;15.20;-0.70;31.00;-99.00;-99.00;4.00;16.85;0.00;-99.00;1.25;0.02
2023/07/19 06:15:00;19.20;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.51;0.54;0.00;22.10;117.00;56.20;0.00;-99.00;237.97;0.01;-99.00;0.01;-99.00;15.89;56.12;-99.00;0.11;31.73;-99.00;12.00;15.20;-0.73;30.90;-99.00;-99.00;4.00;16.90;0.00;-99.00;12.00;0.12
2023/07/19 06:30:00;19.19;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.50;0.56;0.00;22.07;119.06;56.19;0.00;-99.00;237.97;0.02;-99.00;0.01;-99.00;15.89;56.07;-99.00;0.18;31.66;-99.00;18.50;15.20;-0.77;30.90;-99.00;-99.00;4.00;17.10;0.00;-99.00;17.75;0.20
2023/07/19 06:45:00;19.19;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.47;0.57;0.00;22.03;89.06;56.16;0.00;-99.00;237.93;0.02;-99.00;0.02;-99.00;15.90;56.03;-99.00;0.26;31.66;-99.00;26.00;15.30;-0.73;30.85;-99.00;-99.00;4.00;17.20;0.00;-99.00;25.43;0.31
2023/07/19 07:00:00;19.19;0.00;0.00;0.00;18.40;0.00;-99.00;0.13;-99.00;32.41;0.56;0.00;21.99;69.26;56.16;0.00;-99.00;238.07;0.02;-99.00;0.02;-99.00;15.91;56.04;-99.00;0.31;31.60;-99.00;31.25;15.30;-0.87;30.80;-99.00;-99.00;4.00;17.65;0.00;-99.00;31.00;0.37
2023/07/19 07:15:00;19.19;0.00;0.00;0.00;18.46;0.00;-99.00;0.14;-99.00;32.40;0.53;0.00;21.97;83.62;56.16;0.00;-99.00;238.10;0.03;-99.00;0.03;-99.00;15.91;56.04;-99.00;0.34;31.60;-99.00;35.43;15.30;-0.60;30.80;-99.00;-99.00;4.00;18.40;0.00;-99.00;36.29;0.46
2023/07/19 07:30:00;19.20;0.00;0.00;0.00;18.72;0.00;-99.00;0.13;-99.00;32.40;0.56;0.00;21.95;72.78;56.13;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;15.98;56.04;-99.00;0.38;31.60;-99.00;39.50;15.30;-0.67;30.79;-99.00;-99.00;4.00;19.10;0.00;-99.00;41.25;0.44
2023/07/19 07:45:00;19.19;0.00;0.00;0.00;19.11;0.00;-99.00;0.14;-99.00;32.40;0.57;0.00;21.94;86.00;56.13;0.00;-99.00;238.13;0.04;-99.00;0.04;-99.00;16.03;56.03;-99.00;0.48;31.56;-99.00;58.57;15.40;-0.93;30.70;-99.00;-99.00;4.00;19.50;0.00;-99.00;62.57;0.66
2023/07/19 08:00:00;19.24;0.00;0.00;0.00;19.86;0.00;-99.00;0.13;-99.00;32.36;0.58;0.00;21.95;96.06;56.17;0.00;-99.00;238.13;0.08;-99.00;0.08;-99.00;16.06;56.05;-99.00;0.84;31.50;-99.00;116.50;15.40;-1.00;30.70;-99.00;-99.00;4.00;20.10;0.00;-99.00;103.00;1.42
2023/07/19 08:15:00;19.23;0.00;0.00;0.00;20.91;0.00;-99.00;0.13;-99.00;32.37;0.54;0.00;22.00;117.95;56.21;0.00;-99.00;238.17;0.10;-99.00;0.09;-99.00;16.06;56.12;-99.00;0.85;31.50;-99.00;130.57;15.40;-0.67;30.67;-99.00;-99.00;4.00;21.00;0.00;-99.00;117.43;1.68
2023/07/19 08:30:00;19.25;0.00;0.00;0.00;21.89;0.00;-99.00;0.13;-99.00;32.30;0.57;0.00;22.10;117.79;56.26;0.00;-99.00;238.10;0.12;-99.00;0.12;-99.00;16.10;56.14;-99.00;1.03;31.44;-99.00;158.25;15.46;-0.73;30.60;-99.00;-99.00;4.00;21.25;0.00;-99.00;140.75;2.11
2023/07/19 08:45:00;19.27;0.00;0.00;0.00;22.84;0.00;-99.00;0.14;-99.00;32.24;0.58;0.00;22.24;117.88;56.27;0.00;-99.00;238.07;0.11;-99.00;0.11;-99.00;16.14;56.12;-99.00;0.94;31.43;-99.00;151.14;15.50;-0.80;30.60;-99.00;-99.00;4.00;21.70;0.00;-99.00;142.00;1.92
2023/07/19 09:00:00;19.29;0.00;0.00;0.00;23.49;0.00;-99.00;0.14;-99.00;32.20;0.56;0.00;22.40;117.75;56.28;0.00;-99.00;238.03;0.11;-99.00;0.10;-99.00;16.18;56.16;-99.00;0.93;31.40;-99.00;148.00;15.50;-0.90;30.60;-99.00;-99.00;4.00;22.85;0.00;-99.00;150.50;1.86
2023/07/19 09:15:00;19.30;0.00;0.00;0.00;23.89;0.00;-99.00;0.14;-99.00;32.20;0.55;0.00;22.57;97.68;56.24;0.00;-99.00;238.00;0.08;-99.00;0.07;-99.00;16.20;56.12;-99.00;0.81;31.40;-99.00;106.57;15.55;-0.80;30.60;-99.00;-99.00;4.00;24.40;0.00;-99.00;114.57;1.31
2023/07/19 09:30:00;19.30;0.00;0.00;0.00;24.15;0.00;-99.00;0.13;-99.00;32.20;0.59;0.00;22.74;91.84;56.23;0.00;-99.00;237.97;0.09;-99.00;0.09;-99.00;16.20;56.12;-99.00;0.96;31.40;-99.00;111.00;15.60;-0.87;30.55;-99.00;-99.00;4.00;24.75;0.00;-99.00;120.00;1.53
2023/07/19 09:45:00;19.30;0.00;20.97;0.00;24.37;0.00;-99.00;0.14;-99.00;32.20;0.56;0.00;22.90;95.23;56.22;0.00;-99.00;237.97;0.09;-99.00;0.09;-99.00;16.24;56.14;-99.00;0.95;31.37;-99.00;590.00;15.60;-0.90;30.50;23.52;24.37;4.00;25.60;0.00;-99.00;568.00;1.57
2023/07/19 10:00:00;19.30;0.00;4.10;0.00;24.74;0.00;-99.00;0.13;-99.00;32.05;0.57;0.00;23.08;104.59;56.35;0.00;-99.00;238.03;0.21;-99.00;0.21;-99.00;16.28;56.22;-99.00;1.97;31.40;-99.00;625.25;15.66;-0.70;30.50;-99.00;-99.00;4.00;26.00;0.00;-99.00;659.00;3.75
2023/07/19 10:15:00;19.33;118.47;1.20;0.25;26.31;0.00;12.53;0.17;25.17;31.96;0.69;0.00;23.31;121.03;56.60;0.02;-99.00;238.03;0.35;23.58;0.35;28.40;16.30;56.47;-99.00;2.87;31.40;22.57;603.71;15.70;-0.57;30.50;-99.00;-99.00;4.00;26.30;0.21;25.73;636.57;6.11
2023/07/19 10:30:00;18.81;656.03;0.00;6.71;29.43;0.00;10.94;0.68;31.31;34.16;2.88;0.00;23.57;121.12;55.94;0.60;23.07;237.93;0.31;16.62;0.31;31.01;16.27;55.84;20.63;2.58;31.41;13.15;531.00;15.69;126.93;30.51;-99.00;-99.00;4.00;26.15;4.05;36.09;577.25;5.46
2023/07/19 10:45:00;17.49;641.03;0.00;6.47;32.06;0.00;11.00;0.71;32.37;36.63;2.99;0.00;23.76;120.00;55.87;0.60;19.77;238.00;0.46;14.86;0.45;32.07;15.44;55.74;15.16;3.86;33.46;11.41;722.86;14.79;149.90;32.28;-99.00;-99.00;4.00;26.70;3.99;37.35;788.00;8.06
2023/07/19 11:00:00;17.21;616.87;0.00;5.88;34.54;0.00;10.63;0.76;35.65;39.41;3.18;0.00;23.77;117.48;55.82;0.70;17.37;237.87;0.48;14.34;0.48;35.41;14.54;55.68;13.76;4.10;35.96;10.96;741.75;13.93;275.80;34.91;-99.00;-99.00;4.00;27.00;3.91;40.65;808.00;8.63
2023/07/19 11:15:00;16.21;591.83;0.00;5.51;35.54;0.00;10.47;0.78;37.49;41.41;3.28;0.00;23.61;97.60;55.83;0.70;16.55;237.97;0.63;13.61;0.61;37.24;13.83;55.68;13.04;6.43;38.20;10.21;730.29;13.27;249.70;37.11;-99.00;-99.00;4.00;26.90;3.80;42.48;771.14;10.96
2023/07/19 11:30:00;15.18;565.33;256.93;5.03;34.89;0.00;10.35;0.83;40.14;43.55;3.50;0.00;23.48;98.10;55.79;0.70;16.14;238.00;0.58;12.59;0.57;39.95;13.09;55.65;12.73;5.88;40.29;9.33;666.25;12.52;110.80;39.34;38.11;26.03;4.00;27.40;3.66;45.13;693.50;10.26
2023/07/19 11:45:00;13.86;500.57;423.03;4.67;35.47;0.00;10.39;0.86;42.03;44.79;3.66;0.00;23.49;95.53;55.90;0.78;16.93;237.90;0.76;11.48;0.74;41.75;12.24;55.74;12.40;7.96;41.79;8.44;917.71;11.53;153.30;40.90;42.00;39.89;4.00;27.50;3.54;47.02;960.00;13.23
2023/07/19 12:00:00;14.03;300.83;5.00;2.61;36.23;0.00;10.42;0.55;42.37;47.44;2.32;0.00;23.62;98.05;56.14;0.45;15.54;238.00;0.69;11.80;0.68;42.28;11.44;55.98;11.23;7.16;42.73;9.33;845.00;10.78;171.60;41.88;-99.00;-99.00;4.00;27.65;2.01;47.15;860.25;12.05
2023/07/19 12:15:00;15.56;4.03;417.10;0.00;35.44;0.00;-99.00;0.16;-99.00;46.86;0.67;0.00;23.68;97.31;56.55;0.00;14.62;238.17;0.66;-99.00;0.64;-99.00;11.36;56.38;10.68;6.73;43.26;-99.00;789.14;10.60;243.90;42.41;41.20;40.05;4.00;27.70;0.00;-99.00;792.86;11.28
2023/07/19 12:30:00;15.83;0.93;474.87;0.00;33.74;0.00;-99.00;0.16;-99.00;44.73;0.67;0.00;23.67;112.16;56.56;0.00;14.40;238.23;0.50;-99.00;0.49;-99.00;11.75;56.40;10.87;4.56;43.36;-99.00;684.75;11.00;269.20;42.57;40.46;43.56;4.00;27.55;0.00;-99.00;679.75;8.74
2023/07/19 12:45:00;15.80;0.00;470.17;0.00;32.27;0.00;-99.00;0.16;-99.00;42.99;0.66;0.00;23.60;116.32;56.48;0.00;14.52;238.03;0.31;-99.00;0.31;-99.00;13.61;56.35;11.57;2.70;42.30;-99.00;408.57;12.86;242.23;41.62;38.22;41.86;4.00;27.50;0.00;-99.00;387.71;5.55
2023/07/19 13:00:00;15.97;233.17;469.57;0.97;31.29;0.00;10.84;0.27;36.08;41.41;1.15;0.00;23.51;117.05;56.57;0.10;15.26;238.00;0.46;19.26;0.46;34.69;15.34;56.42;13.23;3.93;40.90;23.27;611.75;14.58;199.90;40.13;37.65;40.35;4.00;27.80;0.56;37.06;582.00;8.07
2023/07/19 13:15:00;16.06;542.40;473.87;5.16;31.24;0.00;10.43;0.84;40.45;42.19;3.53;0.00;23.50;117.94;55.88;0.70;16.37;237.87;0.44;14.11;0.44;40.28;15.26;55.73;14.38;3.75;40.03;10.86;583.43;14.54;164.90;39.27;36.23;39.66;4.00;28.30;3.81;45.44;542.29;7.87
2023/07/19 13:30:00;15.45;530.83;474.77;4.99;31.14;0.00;10.57;0.84;40.61;43.31;3.56;0.00;23.56;117.63;55.73;0.70;16.43;237.97;0.46;12.95;0.46;40.40;13.91;55.59;13.41;3.90;40.31;9.67;595.00;13.27;182.47;39.41;36.77;40.58;4.00;28.50;3.70;45.60;557.50;8.18
2023/07/19 13:45:00;15.00;513.03;474.23;4.81;31.08;0.00;10.48;0.86;41.60;43.69;3.62;0.00;23.59;116.00;55.71;0.77;15.74;237.93;0.52;12.36;0.52;41.30;12.97;55.57;12.32;4.49;41.06;9.16;645.43;12.31;212.87;40.17;37.06;41.01;4.00;28.20;3.63;46.60;595.43;9.27
2023/07/19 14:00:00;14.79;177.03;473.63;1.44;31.49;0.00;10.19;0.36;40.68;43.62;1.55;0.00;23.53;109.61;56.18;0.24;15.09;238.10;0.59;12.76;0.56;40.64;12.31;56.06;11.65;5.35;41.35;10.96;733.00;11.64;223.80;40.46;38.07;41.57;4.00;28.60;1.07;45.47;681.00;9.97
2023/07/19 14:15:00;15.54;4.00;470.07;0.00;31.96;0.00;-99.00;0.16;-99.00;41.76;0.66;0.00;23.46;115.23;56.45;0.00;15.03;238.00;0.54;-99.00;0.50;-99.00;12.26;56.28;11.78;4.65;40.96;-99.00;671.43;11.52;161.07;40.17;37.20;40.59;4.00;29.20;0.00;-99.00;622.29;8.90
2023/07/19 14:30:00;16.12;0.00;469.13;0.00;32.67;0.00;-99.00;0.16;-99.00;40.45;0.67;0.00;23.46;106.27;56.64;0.00;15.44;237.97;0.61;-99.00;0.60;-99.00;12.49;56.47;12.13;5.83;39.95;-99.00;754.50;11.75;151.07;39.19;37.65;39.54;4.00;28.95;0.00;-99.00;672.00;10.50
2023/07/19 14:45:00;16.56;0.00;468.67;0.00;33.06;0.00;-99.00;0.16;-99.00;39.77;0.67;0.00;23.52;114.64;56.81;0.00;15.64;238.17;0.68;-99.00;0.66;-99.00;12.90;56.63;12.34;5.94;39.29;-99.00;818.00;12.24;164.53;38.53;37.52;38.79;4.00;28.90;0.00;-99.00;754.29;11.59
2023/07/19 15:00:00;16.81;0.00;467.97;0.00;33.40;0.00;-99.00;0.16;-99.00;39.24;0.68;0.00;23.61;115.02;56.89;0.00;15.58;238.13;0.65;-99.00;0.65;-99.00;14.01;56.71;12.66;5.64;38.70;-99.00;820.50;13.30;190.47;37.99;36.68;38.28;4.00;28.90;0.00;-99.00;723.25;11.38
2023/07/19 15:15:00;16.91;536.13;472.80;3.36;33.34;0.00;10.70;0.57;37.30;39.03;2.38;0.00;23.69;113.62;56.57;0.42;15.96;238.13;0.65;18.72;0.64;36.75;15.44;56.39;13.65;5.72;38.01;20.15;755.14;14.72;219.80;37.28;35.80;37.50;4.00;28.90;2.42;40.00;662.86;11.39
2023/07/19 15:30:00;16.39;607.30;476.90;5.49;33.21;0.00;10.77;0.81;38.29;41.16;3.40;0.00;23.76;111.92;56.16;0.70;16.58;237.93;0.68;13.96;0.67;37.99;15.25;56.00;14.24;6.06;38.18;10.59;783.50;14.55;252.80;37.24;36.33;38.56;4.00;28.80;3.83;43.29;689.75;11.85
2023/07/19 15:45:00;15.71;583.53;476.87;5.18;33.70;0.00;10.66;0.84;39.67;42.26;3.53;0.00;23.81;112.13;55.90;0.70;16.16;237.97;0.52;13.21;0.52;39.46;14.13;55.79;13.16;4.68;39.69;9.87;605.71;13.46;275.07;38.72;36.68;39.82;4.00;28.90;3.73;44.66;524.86;9.25
2023/07/19 16:00:00;15.20;567.93;473.13;4.98;33.17;0.00;10.61;0.85;40.79;42.85;3.57;0.00;23.79;112.63;55.67;0.70;15.47;237.97;0.37;12.63;0.37;40.51;13.27;55.54;12.24;3.33;40.33;9.36;436.50;12.64;303.27;39.46;35.62;40.16;4.00;29.40;3.66;45.78;365.00;6.70
2023/07/19 16:15:00;14.57;557.03;472.57;4.85;32.32;0.00;10.57;0.85;41.21;43.20;3.61;0.00;23.67;113.18;55.61;0.70;14.88;238.00;0.37;12.00;0.37;40.90;12.60;55.48;11.56;3.27;40.60;8.85;436.86;11.94;291.87;39.72;35.64;40.43;4.00;28.80;3.60;46.21;370.29;6.64
2023/07/19 16:30:00;14.33;83.83;468.33;0.49;32.10;0.00;10.39;0.23;39.61;42.23;0.95;0.00;23.47;113.34;56.17;0.07;14.60;238.00;0.42;13.25;0.41;39.41;12.04;56.04;11.33;3.67;40.62;11.78;489.75;11.39;199.43;39.81;35.48;40.37;4.00;28.45;0.36;43.19;402.25;7.23
