;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/06 02:15:00;15.46;0.00;0.00;0.00;18.73;0.00;-99.00;0.12;-99.00;32.81;0.52;0.00;22.26;6.03;56.44;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.13;56.39;-99.00;0.00;32.23;-99.00;0.00;12.50;-0.70;31.50;-99.00;-99.00;4.00;15.00;0.00;-99.00;0.00;0.00
2023/07/06 02:30:00;15.50;0.00;0.00;0.00;18.64;0.00;-99.00;0.12;-99.00;32.80;0.51;0.00;22.19;6.02;56.44;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.14;56.40;-99.00;0.00;32.20;-99.00;82.00;12.60;-1.00;31.50;-99.00;-99.00;4.00;14.70;0.00;-99.00;0.00;0.00
2023/07/06 02:45:00;15.50;0.00;0.00;0.00;18.41;0.00;-99.00;0.12;-99.00;32.79;0.51;0.00;22.13;6.03;56.44;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.19;56.40;-99.00;0.00;32.20;-99.00;0.00;12.60;-0.67;31.41;-99.00;-99.00;4.00;14.50;0.00;-99.00;0.00;0.00
2023/07/06 03:00:00;15.55;0.00;0.00;0.00;17.97;0.00;-99.00;0.12;-99.00;32.75;0.51;0.00;22.05;6.06;56.43;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.21;56.38;-99.00;0.00;32.20;-99.00;0.00;12.60;-0.83;31.40;-99.00;-99.00;4.00;14.65;0.00;-99.00;0.00;0.00
2023/07/06 03:15:00;15.57;0.00;0.00;0.00;17.65;0.00;-99.00;0.12;-99.00;32.70;0.52;0.00;21.97;6.07;56.41;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;13.29;56.39;-99.00;0.00;32.13;-99.00;0.00;12.60;-0.83;31.40;-99.00;-99.00;4.00;14.30;0.00;-99.00;0.00;0.00
2023/07/06 03:30:00;15.60;0.00;0.00;0.00;17.60;0.00;-99.00;0.12;-99.00;32.70;0.52;0.00;21.89;6.11;56.41;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.27;56.38;-99.00;0.00;32.10;-99.00;0.00;12.63;-0.67;31.35;-99.00;-99.00;4.00;13.75;0.00;-99.00;0.00;0.00
2023/07/06 03:45:00;15.61;0.00;0.00;0.00;17.69;0.00;-99.00;0.12;-99.00;32.70;0.52;0.00;21.81;6.11;56.41;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.30;56.38;-99.00;0.00;32.04;-99.00;0.00;12.70;-0.67;31.30;-99.00;-99.00;4.00;13.40;0.00;-99.00;0.00;0.00
2023/07/06 04:00:00;15.66;0.00;0.00;0.00;17.70;0.00;-99.00;0.12;-99.00;32.70;0.52;0.00;21.74;6.13;56.41;0.00;-99.00;238.30;0.00;-99.00;0.00;-99.00;13.30;56.38;-99.00;0.00;32.01;-99.00;0.00;12.70;-0.80;31.30;-99.00;-99.00;4.00;13.10;0.00;-99.00;0.00;0.00
2023/07/06 04:15:00;15.69;0.00;0.00;0.00;17.70;0.00;-99.00;0.12;-99.00;32.66;0.51;0.00;21.70;6.18;56.40;0.00;-99.00;238.27;0.00;-99.00;0.00;-99.00;13.33;56.35;-99.00;0.00;32.00;-99.00;0.00;12.70;-0.93;31.27;-99.00;-99.00;4.00;12.80;0.00;-99.00;0.00;0.00
2023/07/06 04:30:00;15.71;0.00;0.00;0.00;17.57;0.00;-99.00;0.12;-99.00;32.59;0.52;0.00;21.63;6.19;56.38;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.30;56.32;-99.00;0.00;32.00;-99.00;0.00;12.70;-0.70;31.20;-99.00;-99.00;4.00;12.55;0.00;-99.00;0.00;0.00
2023/07/06 04:45:00;15.76;0.00;0.00;0.00;17.18;0.00;-99.00;0.12;-99.00;32.54;0.53;0.00;21.57;6.18;56.38;0.00;-99.00;238.17;0.00;-99.00;0.00;-99.00;13.34;56.30;-99.00;0.00;32.00;-99.00;0.00;12.76;-0.83;31.20;-99.00;-99.00;4.00;12.60;0.00;-99.00;0.00;0.00
2023/07/06 05:00:00;15.79;0.00;0.00;0.00;16.75;0.00;-99.00;0.12;-99.00;32.52;0.51;0.00;21.50;6.20;56.38;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.38;56.31;-99.00;0.00;31.91;-99.00;0.00;12.80;-0.73;31.13;-99.00;-99.00;4.00;12.45;0.00;-99.00;0.00;0.00
2023/07/06 05:15:00;15.80;0.00;0.00;0.00;16.51;0.00;-99.00;0.12;-99.00;32.51;0.53;0.00;21.41;6.19;56.37;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.37;56.30;-99.00;0.00;31.86;-99.00;0.00;12.80;-0.77;31.10;-99.00;-99.00;4.00;11.90;0.00;-99.00;0.00;0.00
2023/07/06 05:30:00;15.81;0.00;0.00;0.00;16.32;0.00;-99.00;0.12;-99.00;32.50;0.52;0.00;21.31;6.19;56.35;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.39;56.30;-99.00;0.00;31.83;-99.00;0.00;12.80;-0.80;31.07;-99.00;-99.00;4.00;11.75;0.00;-99.00;0.00;0.00
2023/07/06 05:45:00;15.81;0.00;0.00;0.00;16.13;0.00;-99.00;0.12;-99.00;32.44;0.52;0.00;21.21;6.25;56.34;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.40;56.30;-99.00;0.00;31.80;-99.00;0.00;12.80;-0.77;31.00;-99.00;-99.00;4.00;11.80;0.00;-99.00;0.00;0.00
2023/07/06 06:00:00;15.88;0.00;0.00;0.00;15.89;0.00;-99.00;0.12;-99.00;32.40;0.53;0.00;21.11;6.27;56.34;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.40;56.30;-99.00;0.00;31.80;-99.00;0.00;12.80;-0.83;31.00;-99.00;-99.00;4.00;11.70;0.00;-99.00;0.00;0.00
2023/07/06 06:15:00;15.90;0.00;0.00;0.00;15.58;0.00;-99.00;0.12;-99.00;32.40;0.52;0.00;21.00;6.29;56.34;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.40;56.32;-99.00;0.00;31.77;-99.00;0.00;12.87;-0.80;30.92;-99.00;-99.00;4.00;12.00;0.00;-99.00;0.00;0.00
2023/07/06 06:30:00;15.89;0.00;0.00;0.00;15.29;0.00;-99.00;0.12;-99.00;32.39;0.52;0.00;20.88;6.77;56.31;0.00;-99.00;238.13;0.00;-99.00;0.00;-99.00;13.44;56.30;-99.00;0.00;31.70;-99.00;0.00;12.90;-0.67;30.90;-99.00;-99.00;4.00;12.15;0.00;-99.00;0.00;0.00
2023/07/06 06:45:00;15.90;0.00;0.00;0.00;15.00;0.00;-99.00;0.12;-99.00;32.34;0.52;0.00;20.76;11.34;56.31;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.46;56.30;-99.00;0.00;31.64;-99.00;0.00;12.90;-0.73;30.85;-99.00;-99.00;4.00;12.60;0.00;-99.00;0.00;0.00
2023/07/06 07:00:00;15.90;0.00;0.00;0.00;14.78;0.00;-99.00;0.12;-99.00;32.31;0.52;0.00;20.63;48.82;56.32;0.00;-99.00;238.57;0.00;-99.00;0.00;-99.00;13.50;56.25;-99.00;0.00;31.60;-99.00;0.00;12.90;-0.80;30.80;-99.00;-99.00;4.00;13.30;0.00;-99.00;0.00;0.00
2023/07/06 07:15:00;15.93;0.00;0.00;0.00;14.58;0.00;-99.00;0.12;-99.00;32.30;0.55;0.00;20.51;90.42;56.34;0.00;-99.00;238.57;0.00;-99.00;0.00;-99.00;13.49;56.22;-99.00;0.01;31.59;-99.00;0.00;12.90;-0.90;30.73;-99.00;-99.00;4.00;14.30;0.00;-99.00;0.00;0.01
2023/07/06 07:30:00;15.99;0.00;0.00;0.00;14.42;0.00;-99.00;0.12;-99.00;32.26;0.50;0.00;20.36;107.72;56.34;0.00;-99.00;238.33;0.00;-99.00;0.00;-99.00;13.54;56.20;-99.00;0.00;31.54;-99.00;0.00;12.90;-0.70;30.70;-99.00;-99.00;4.00;14.95;0.00;-99.00;0.00;0.04
2023/07/06 07:45:00;15.96;0.00;0.00;0.00;14.29;0.00;-99.00;0.12;-99.00;32.21;0.51;0.00;20.24;114.99;56.33;0.00;-99.00;238.43;0.01;-99.00;0.00;-99.00;13.51;56.24;-99.00;0.11;31.50;-99.00;0.00;12.90;-0.80;30.66;-99.00;-99.00;4.00;15.20;0.00;-99.00;0.00;0.02
2023/07/06 08:00:00;15.99;0.00;0.00;0.00;14.17;0.00;-99.00;0.12;-99.00;32.20;0.52;0.00;20.12;118.79;56.31;0.00;-99.00;238.47;0.01;-99.00;0.00;-99.00;13.54;56.21;-99.00;0.05;31.43;-99.00;8.75;12.93;-0.83;30.60;-99.00;-99.00;4.00;15.55;0.00;-99.00;10.25;0.07
2023/07/06 08:15:00;16.00;0.00;0.00;0.00;14.10;0.00;-99.00;0.12;-99.00;32.20;0.52;0.00;20.00;120.93;56.31;0.00;-99.00;238.33;0.02;-99.00;0.01;-99.00;13.57;56.22;-99.00;0.14;31.40;-99.00;16.57;13.00;-0.63;30.57;-99.00;-99.00;4.00;15.70;0.00;-99.00;17.71;0.19
2023/07/06 08:30:00;16.02;0.00;0.00;0.00;14.10;0.00;-99.00;0.12;-99.00;32.19;0.52;0.00;19.88;114.66;56.31;0.00;-99.00;238.07;0.02;-99.00;0.02;-99.00;13.57;56.21;-99.00;0.21;31.36;-99.00;22.75;13.00;-0.70;30.50;-99.00;-99.00;4.00;16.50;0.00;-99.00;23.25;0.28
2023/07/06 08:45:00;16.07;0.00;0.00;0.00;14.23;0.00;-99.00;0.12;-99.00;32.11;0.50;0.00;19.77;70.68;56.31;0.00;-99.00;238.17;0.03;-99.00;0.02;-99.00;13.59;56.20;-99.00;0.39;31.30;-99.00;34.57;13.00;-0.50;30.45;-99.00;-99.00;4.00;17.50;0.00;-99.00;34.57;0.40
2023/07/06 09:00:00;16.05;0.00;0.00;0.00;14.45;0.00;-99.00;0.12;-99.00;32.08;0.51;0.00;19.66;92.87;56.31;0.00;-99.00;237.97;0.03;-99.00;0.02;-99.00;13.60;56.24;-99.00;0.31;31.27;-99.00;34.75;13.00;-0.57;30.40;-99.00;-99.00;4.00;18.40;0.00;-99.00;36.50;0.35
2023/07/06 09:15:00;16.07;0.00;0.00;0.00;14.69;0.00;-99.00;0.12;-99.00;32.03;0.51;0.00;19.58;73.01;56.31;0.00;-99.00;238.10;0.02;-99.00;0.02;-99.00;13.60;56.20;-99.00;0.33;31.20;-99.00;35.71;13.00;-0.90;30.40;-99.00;-99.00;4.00;18.10;0.00;-99.00;38.00;0.43
2023/07/06 09:30:00;16.10;0.00;0.00;0.00;14.95;0.00;-99.00;0.12;-99.00;32.00;0.50;0.00;19.52;95.23;56.33;0.00;-99.00;238.13;0.05;-99.00;0.05;-99.00;13.61;56.20;-99.00;0.53;31.16;-99.00;141.50;13.00;-0.67;30.30;-99.00;-99.00;4.00;19.35;0.00;-99.00;65.50;0.84
2023/07/06 09:45:00;16.10;0.00;0.00;0.00;15.55;0.00;-99.00;0.12;-99.00;32.00;0.50;0.00;19.47;90.01;56.35;0.00;-99.00;238.83;0.07;-99.00;0.07;-99.00;13.63;56.23;-99.00;0.78;31.10;-99.00;94.57;13.00;-0.77;30.30;-99.00;-99.00;4.00;20.50;0.00;-99.00;87.71;1.19
2023/07/06 10:00:00;16.10;0.00;0.00;0.00;16.26;0.00;-99.00;0.12;-99.00;32.00;0.50;0.00;19.45;91.20;56.38;0.00;-99.00;238.50;0.08;-99.00;0.08;-99.00;13.62;56.25;-99.00;0.83;31.10;-99.00;103.00;13.09;-0.80;30.21;-99.00;-99.00;4.00;20.80;0.00;-99.00;98.00;1.33
2023/07/06 10:15:00;16.10;0.00;0.00;0.00;16.84;0.00;-99.00;0.12;-99.00;31.97;0.50;0.00;19.46;89.03;56.38;0.00;-99.00;238.50;0.08;-99.00;0.08;-99.00;13.69;56.30;-99.00;0.86;31.07;-99.00;105.14;13.10;-0.90;30.20;-99.00;-99.00;4.00;21.40;0.00;-99.00;96.57;1.39
2023/07/06 10:30:00;16.11;0.00;0.00;0.00;17.29;0.00;-99.00;0.12;-99.00;31.90;0.50;0.00;19.49;87.08;56.37;0.00;-99.00;238.30;0.06;-99.00;0.06;-99.00;13.70;56.27;-99.00;0.68;31.00;-99.00;79.25;13.10;-0.57;30.15;-99.00;-99.00;4.00;22.20;0.00;-99.00;75.50;0.98
2023/07/06 10:45:00;16.17;0.00;0.00;0.00;17.55;0.00;-99.00;0.12;-99.00;31.87;0.50;0.00;19.55;87.63;56.34;0.00;-99.00;238.13;0.05;-99.00;0.04;-99.00;13.70;56.20;-99.00;0.55;30.99;-99.00;58.86;13.10;-0.77;30.10;-99.00;-99.00;4.00;22.40;0.00;-99.00;62.00;0.73
2023/07/06 11:00:00;16.19;0.00;0.00;0.00;17.76;0.00;-99.00;0.12;-99.00;31.81;0.50;0.00;19.60;82.05;56.33;0.00;-99.00;238.10;0.05;-99.00;0.04;-99.00;13.70;56.21;-99.00;0.56;30.93;-99.00;58.25;13.10;-0.60;30.10;-99.00;-99.00;4.00;22.30;0.00;-99.00;62.75;0.66
2023/07/06 11:15:00;16.20;0.00;0.00;0.00;18.03;0.00;-99.00;0.12;-99.00;31.81;0.51;0.00;19.65;88.46;56.31;0.00;-99.00;238.13;0.05;-99.00;0.04;-99.00;13.70;56.22;-99.00;0.54;30.90;-99.00;62.86;13.16;-0.73;30.01;-99.00;-99.00;4.00;22.90;0.00;-99.00;68.86;0.78
2023/07/06 11:30:00;16.20;0.00;0.00;0.00;18.51;0.00;-99.00;0.12;-99.00;31.80;0.51;0.00;19.71;93.83;56.34;0.00;-99.00;238.70;0.10;-99.00;0.08;-99.00;13.76;56.22;-99.00;1.02;30.89;-99.00;194.00;13.20;-0.67;30.00;-99.00;-99.00;4.00;22.75;0.00;-99.00;247.25;1.44
2023/07/06 11:45:00;16.20;0.00;0.00;0.00;19.00;0.00;-99.00;0.12;-99.00;31.80;0.50;0.00;19.78;60.23;56.71;0.00;-99.00;238.47;0.36;-99.00;0.35;-99.00;13.76;56.58;-99.00;5.96;30.84;-99.00;626.00;13.20;-0.57;30.00;-99.00;-99.00;4.00;22.70;0.00;-99.00;640.00;6.16
2023/07/06 12:00:00;16.20;0.00;19.87;0.00;19.50;0.00;-99.00;0.12;-99.00;31.71;0.50;0.00;19.91;86.38;57.02;0.00;-99.00;238.27;0.50;-99.00;0.49;-99.00;13.80;56.84;-99.00;5.80;30.80;-99.00;660.00;13.20;-0.77;29.96;20.17;20.65;4.00;23.10;0.00;-99.00;679.50;8.51
2023/07/06 12:15:00;16.21;0.00;4.97;0.00;23.84;0.00;-99.00;0.12;-99.00;31.61;0.51;0.00;20.11;101.62;57.26;0.00;-99.00;238.50;0.60;-99.00;0.59;-99.00;13.80;57.06;-99.00;5.92;30.81;-99.00;698.57;13.20;-0.70;29.90;-99.00;-99.00;4.00;23.40;0.00;-99.00;722.57;10.36
2023/07/06 12:30:00;16.24;0.00;2.13;0.00;29.98;0.00;-99.00;0.12;-99.00;31.54;0.51;0.00;20.38;100.93;57.34;0.00;-99.00;238.83;0.63;-99.00;0.62;-99.00;13.83;57.18;-99.00;6.24;30.79;-99.00;734.50;13.30;-0.70;29.90;-99.00;-99.00;4.00;23.80;0.00;-99.00;763.75;10.86
2023/07/06 12:45:00;16.26;0.00;0.00;0.00;32.17;0.00;-99.00;0.12;-99.00;31.50;0.50;0.00;20.74;100.43;57.39;0.00;-99.00;238.87;0.67;-99.00;0.66;-99.00;13.89;57.18;-99.00;6.68;30.77;-99.00;777.14;13.30;-0.67;29.90;-99.00;-99.00;4.00;24.20;0.00;-99.00;810.00;11.58
2023/07/06 13:00:00;16.30;0.00;0.00;0.00;33.45;0.00;-99.00;0.12;-99.00;31.50;0.52;0.00;21.14;99.88;57.41;0.00;-99.00;238.67;0.68;-99.00;0.67;-99.00;13.96;57.23;-99.00;6.82;30.70;-99.00;807.00;13.33;-0.80;29.90;-99.00;-99.00;4.00;24.05;0.00;-99.00;842.25;11.72
2023/07/06 13:15:00;16.31;0.00;0.00;0.00;33.43;0.00;-99.00;0.12;-99.00;31.50;0.52;0.00;21.59;98.30;57.46;0.00;-99.00;238.57;0.70;-99.00;0.69;-99.00;14.00;57.23;-99.00;7.09;30.71;-99.00;831.43;13.40;-0.60;29.90;-99.00;-99.00;4.00;24.80;0.00;-99.00;871.43;12.05
2023/07/06 13:30:00;16.38;0.00;0.00;0.00;35.11;0.00;-99.00;0.12;-99.00;31.46;0.51;0.00;22.06;96.57;57.50;0.00;-99.00;238.50;0.71;-99.00;0.70;-99.00;14.07;57.33;-99.00;7.33;30.71;-99.00;858.50;13.41;-0.80;29.90;-99.00;-99.00;4.00;24.55;0.00;-99.00;895.75;12.17
2023/07/06 13:45:00;16.47;0.00;0.00;0.00;35.49;0.00;-99.00;0.12;-99.00;31.44;0.52;0.00;22.57;97.22;57.55;0.00;-99.00;238.50;0.73;-99.00;0.72;-99.00;14.09;57.34;-99.00;7.52;30.70;-99.00;874.86;13.50;-0.80;29.90;-99.00;-99.00;4.00;25.50;0.00;-99.00;912.57;12.45
2023/07/06 14:00:00;17.29;0.00;0.00;0.00;33.66;0.00;-99.00;0.14;-99.00;31.46;0.61;0.00;23.46;97.28;57.61;0.00;19.97;238.40;0.77;-99.00;0.76;-99.00;14.25;57.42;17.11;7.92;30.78;-99.00;912.50;13.60;261.13;29.90;-99.00;-99.00;4.00;24.80;0.00;-99.00;949.25;13.14
2023/07/06 14:15:00;18.50;212.10;0.00;0.86;32.25;0.00;19.76;0.23;25.30;31.33;0.96;0.00;23.86;95.75;57.65;0.08;16.44;238.37;0.80;21.66;0.78;26.02;15.19;57.45;13.91;8.31;30.77;20.67;974.86;14.47;493.93;29.90;-99.00;-99.00;4.00;25.60;0.52;25.30;1006.57;13.56
2023/07/06 14:30:00;17.51;638.03;0.00;6.86;33.31;0.00;26.32;0.67;30.66;33.81;2.80;0.00;23.53;94.50;57.12;0.60;16.91;237.93;0.77;15.70;0.77;30.42;16.75;56.94;15.29;8.19;30.81;12.18;980.25;16.22;442.10;29.90;-99.00;-99.00;4.00;25.10;4.09;35.67;995.00;13.41
2023/07/06 14:45:00;16.53;620.40;0.00;6.43;34.07;0.00;27.07;0.69;31.87;36.10;2.91;0.00;23.30;95.79;56.96;0.60;16.98;237.93;0.72;14.15;0.70;31.58;15.30;56.81;14.56;7.54;33.01;10.64;1018.29;14.67;201.13;31.83;-99.00;-99.00;4.00;25.10;3.93;36.83;1015.43;12.35
2023/07/06 15:00:00;15.64;594.80;0.00;5.78;33.89;0.00;29.30;0.73;35.01;38.84;3.08;0.00;23.27;81.50;56.84;0.67;16.72;238.00;0.69;13.21;0.68;34.85;13.99;56.66;13.62;8.52;35.38;9.76;1017.50;13.39;149.90;34.35;-99.00;-99.00;4.00;25.30;3.79;40.00;1011.25;11.95
2023/07/06 15:15:00;14.91;571.13;0.00;5.43;32.20;0.00;30.46;0.76;36.80;40.80;3.19;0.00;23.36;89.90;56.68;0.70;16.36;237.83;0.61;12.37;0.60;36.55;12.91;56.51;12.53;7.05;37.56;9.07;852.86;12.35;190.17;36.41;-99.00;-99.00;4.00;25.70;3.69;41.78;862.86;10.57
2023/07/06 15:30:00;14.94;137.43;222.03;1.20;30.37;0.00;31.33;0.28;37.74;42.15;1.19;0.00;23.40;105.69;57.11;0.16;15.42;238.17;0.69;12.43;0.67;37.71;12.25;56.94;11.73;6.67;39.31;10.63;845.25;11.64;220.63;38.42;34.47;22.94;4.00;25.90;0.83;41.91;849.00;11.78
2023/07/06 15:45:00;15.91;3.60;475.30;0.00;29.85;0.00;-99.00;0.16;-99.00;40.34;0.67;0.00;23.33;103.98;57.63;0.00;14.93;238.27;0.80;-99.00;0.78;-99.00;12.19;57.44;11.58;7.70;39.39;-99.00;966.86;11.56;194.43;38.60;38.37;39.31;4.00;26.00;0.00;-99.00;962.57;13.52
2023/07/06 16:00:00;16.19;0.00;338.97;0.00;31.05;0.00;-99.00;0.15;-99.00;39.76;0.63;0.00;23.26;116.14;57.79;0.00;15.14;238.37;0.77;-99.00;0.75;-99.00;12.57;57.59;11.93;6.65;39.10;-99.00;962.75;11.90;131.07;38.36;37.29;38.64;4.00;25.95;0.00;-99.00;935.25;13.05
2023/07/06 16:15:00;16.54;0.00;473.97;0.00;31.85;0.00;-99.00;0.16;-99.00;39.41;0.66;0.00;23.32;108.92;57.49;0.00;15.68;238.27;0.47;-99.00;0.43;-99.00;13.11;57.30;12.31;4.26;38.79;-99.00;491.71;12.46;154.77;38.04;37.80;38.63;4.00;25.10;0.00;-99.00;457.14;7.47
