;T_4_exp15;HM10_VF_exp15;HM1_VF_exp15;COP_exp15;T_amb_exp15;P_Inv_loading_exp15;HM10_RET_exp15;P_Inv_out_exp15;WP_senke_ein_exp15;T_3_exp15;Inv_Cur_Out;Inv_Cur_In;Zone_exp15;U_PV_exp15;SCC_vol_out_exp15;Pel_exp15;HM4_RET_exp15;U_grid_exp15;PV_Pel_exp15;WP_Quelle_ein_exp15;P_PV_exp15;HM10_SUP_exp15;T_1_exp15;U_bat_exp15;HM4_SUP_exp15;PV_Cur_exp15;T_2_exp15;WP_Quelle_aus_exp15;Pyra2_exp15;Cold_Tank_exp15;HM4_VF_exp15;Hot_Tank_exp15;HM1_SUP_exp15;HM1_RET_exp15;Inv_Volt_In_exp15;wetterstation_exp15;HP_Pel_exp15;WP_senke_aus_exp15;Pyra1_exp15;SCC_Cur_in_exp15
2023/07/20 02:15:00;17.80;0.00;0.00;0.00;19.87;0.00;-99.00;0.13;-99.00;32.40;0.56;0.00;22.94;6.01;55.81;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.64;55.80;-99.00;0.00;31.80;-99.00;0.00;13.00;-0.53;31.10;-99.00;-99.00;4.00;18.20;0.00;-99.00;0.00;0.00
2023/07/20 02:30:00;17.81;0.00;0.00;0.00;19.67;0.00;-99.00;0.13;-99.00;32.35;0.53;0.00;22.87;6.01;55.81;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;13.68;55.78;-99.00;0.00;31.80;-99.00;0.00;13.00;-1.07;31.01;-99.00;-99.00;4.00;17.90;0.00;-99.00;0.00;0.00
2023/07/20 02:45:00;17.87;0.00;0.00;0.00;19.35;0.00;-99.00;0.13;-99.00;32.30;0.57;0.00;22.80;6.02;55.81;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.69;55.78;-99.00;0.00;31.80;-99.00;0.00;13.08;-0.60;31.00;-99.00;-99.00;4.00;17.50;0.00;-99.00;0.00;0.00
2023/07/20 03:00:00;17.89;0.00;0.00;0.00;19.03;0.00;-99.00;0.13;-99.00;32.29;0.56;0.00;22.71;6.04;55.81;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.70;55.78;-99.00;0.00;31.80;-99.00;0.00;13.10;-0.77;31.00;-99.00;-99.00;4.00;17.15;0.00;-99.00;0.00;0.00
2023/07/20 03:15:00;17.86;0.00;0.00;0.00;18.86;0.00;-99.00;0.13;-99.00;32.29;0.56;0.00;22.64;6.05;55.81;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.71;55.80;-99.00;0.00;31.73;-99.00;0.00;13.10;-0.87;30.90;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/20 03:30:00;17.88;0.00;0.00;0.00;18.75;0.00;-99.00;0.13;-99.00;32.22;0.60;0.00;22.56;6.05;55.81;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.79;55.78;-99.00;0.00;31.70;-99.00;0.00;13.12;-0.77;30.90;-99.00;-99.00;4.00;16.65;0.00;-99.00;0.00;0.00
2023/07/20 03:45:00;17.87;0.00;0.00;0.00;18.66;0.00;-99.00;0.14;-99.00;32.23;0.55;0.00;22.49;6.06;55.81;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.76;55.79;-99.00;0.00;31.66;-99.00;0.00;13.20;-0.53;30.90;-99.00;-99.00;4.00;16.60;0.00;-99.00;0.00;0.00
2023/07/20 04:00:00;17.88;0.00;0.00;0.00;18.53;0.00;-99.00;0.13;-99.00;32.20;0.57;0.00;22.43;6.06;55.81;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.79;55.78;-99.00;0.00;31.64;-99.00;0.00;13.20;-0.87;30.80;-99.00;-99.00;4.00;16.65;0.00;-99.00;0.00;0.00
2023/07/20 04:15:00;17.90;0.00;0.00;0.00;18.50;0.00;-99.00;0.13;-99.00;32.20;0.57;0.00;22.37;6.07;55.80;0.00;-99.00;237.97;0.00;-99.00;0.00;-99.00;13.81;55.80;-99.00;0.00;31.60;-99.00;0.00;13.20;-0.53;30.80;-99.00;-99.00;4.00;16.60;0.00;-99.00;0.00;0.00
2023/07/20 04:30:00;17.91;0.00;0.00;0.00;18.43;0.00;-99.00;0.14;-99.00;32.20;0.58;0.00;22.32;6.12;55.79;0.00;-99.00;238.00;0.00;-99.00;0.00;-99.00;13.89;55.78;-99.00;0.00;31.60;-99.00;0.00;13.24;-0.93;30.80;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/20 04:45:00;17.90;0.00;0.00;0.00;18.32;0.00;-99.00;0.14;-99.00;32.17;0.56;0.00;22.27;6.44;55.78;0.00;-99.00;238.03;0.00;-99.00;0.00;-99.00;13.90;55.78;-99.00;0.00;31.60;-99.00;0.00;13.30;-0.70;30.72;-99.00;-99.00;4.00;16.90;0.00;-99.00;0.00;0.00
2023/07/20 05:00:00;17.91;0.00;0.00;0.00;18.21;0.00;-99.00;0.14;-99.00;32.10;0.57;0.00;22.21;10.06;55.78;0.00;-99.00;238.07;0.00;-99.00;0.00;-99.00;13.96;55.78;-99.00;0.00;31.56;-99.00;0.00;13.30;-0.83;30.70;-99.00;-99.00;4.00;16.70;0.00;-99.00;0.00;0.00
2023/07/20 05:15:00;17.91;0.00;0.00;0.00;18.07;0.00;-99.00;0.13;-99.00;32.09;0.59;0.00;22.15;43.60;55.80;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;13.94;55.78;-99.00;0.00;31.50;-99.00;0.00;13.30;-1.30;30.70;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.00
2023/07/20 05:30:00;17.90;0.00;0.00;0.00;17.91;0.00;-99.00;0.14;-99.00;32.04;0.59;0.00;22.08;88.59;55.84;0.00;-99.00;238.13;0.00;-99.00;0.01;-99.00;14.00;55.78;-99.00;0.02;31.49;-99.00;0.00;13.36;-0.83;30.64;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.12
2023/07/20 05:45:00;17.96;0.00;0.00;0.00;17.80;0.00;-99.00;0.14;-99.00;32.04;0.58;0.00;22.00;106.53;55.84;0.00;-99.00;237.93;0.00;-99.00;0.00;-99.00;14.00;55.78;-99.00;0.01;31.40;-99.00;0.00;13.40;-1.27;30.60;-99.00;-99.00;4.00;16.80;0.00;-99.00;0.00;0.01
2023/07/20 06:00:00;17.99;0.00;0.00;0.00;17.73;0.00;-99.00;0.13;-99.00;32.01;0.56;0.00;21.92;114.40;55.84;0.00;-99.00;238.03;0.01;-99.00;0.00;-99.00;14.01;55.77;-99.00;0.05;31.40;-99.00;1.25;13.40;-0.63;30.59;-99.00;-99.00;4.00;16.65;0.00;-99.00;1.25;0.04
2023/07/20 06:15:00;18.00;0.00;0.00;0.00;17.70;0.00;-99.00;0.13;-99.00;32.00;0.58;0.00;21.85;119.52;55.84;0.00;-99.00;237.90;0.02;-99.00;0.01;-99.00;14.07;55.75;-99.00;0.16;31.40;-99.00;16.29;13.40;-0.67;30.50;-99.00;-99.00;4.00;16.60;0.00;-99.00;14.86;0.21
2023/07/20 06:30:00;17.99;0.00;0.00;0.00;17.71;0.00;-99.00;0.13;-99.00;32.00;0.53;0.00;21.79;79.72;55.84;0.00;-99.00;238.03;0.02;-99.00;0.02;-99.00;14.07;55.78;-99.00;0.31;31.36;-99.00;28.50;13.44;-0.77;30.50;-99.00;-99.00;4.00;16.60;0.00;-99.00;26.00;0.31
2023/07/20 06:45:00;17.99;0.00;0.00;0.00;17.93;0.00;-99.00;0.14;-99.00;31.93;0.53;0.00;21.73;87.91;55.84;0.00;-99.00;238.07;0.03;-99.00;0.02;-99.00;14.10;55.78;-99.00;0.34;31.33;-99.00;36.29;13.50;-0.60;30.50;-99.00;-99.00;4.00;16.50;0.00;-99.00;30.29;0.44
2023/07/20 07:00:00;17.98;0.00;0.00;0.00;18.25;0.00;-99.00;0.13;-99.00;31.90;0.57;0.00;21.70;75.00;55.84;0.00;-99.00;238.07;0.04;-99.00;0.03;-99.00;14.11;55.78;-99.00;0.48;31.26;-99.00;50.00;13.50;-1.07;30.40;-99.00;-99.00;4.00;16.90;0.00;-99.00;43.00;0.59
2023/07/20 07:15:00;17.99;0.00;0.00;0.00;18.67;0.00;-99.00;0.13;-99.00;31.90;0.59;0.00;21.70;85.97;55.87;0.00;-99.00;237.93;0.06;-99.00;0.05;-99.00;14.14;55.79;-99.00;0.65;31.20;-99.00;69.43;13.50;-0.60;30.40;-99.00;-99.00;4.00;17.30;0.00;-99.00;60.57;0.83
2023/07/20 07:30:00;18.00;0.00;0.00;0.00;19.13;0.00;-99.00;0.13;-99.00;31.85;0.55;0.00;21.71;98.88;55.88;0.00;-99.00;237.97;0.06;-99.00;0.06;-99.00;14.18;55.79;-99.00;0.66;31.17;-99.00;84.25;13.55;-0.77;30.37;-99.00;-99.00;4.00;17.70;0.00;-99.00;73.75;1.05
2023/07/20 07:45:00;17.99;0.00;0.00;0.00;19.55;0.00;-99.00;0.14;-99.00;31.87;0.56;0.00;21.74;96.30;55.91;0.00;-99.00;237.93;0.07;-99.00;0.07;-99.00;14.17;55.80;-99.00;0.78;31.11;-99.00;100.57;13.60;-1.07;30.30;-99.00;-99.00;4.00;18.10;0.00;-99.00;85.71;1.29
2023/07/20 08:00:00;18.00;0.00;0.00;0.00;20.11;0.00;-99.00;0.13;-99.00;31.81;0.56;0.00;21.79;89.34;55.92;0.00;-99.00;238.03;0.09;-99.00;0.09;-99.00;14.24;55.83;-99.00;1.01;31.10;-99.00;126.25;13.60;-0.70;30.30;-99.00;-99.00;4.00;18.55;0.00;-99.00;109.00;1.56
2023/07/20 08:15:00;18.00;0.00;0.00;0.00;20.85;0.00;-99.00;0.14;-99.00;31.80;0.55;0.00;21.86;89.65;55.94;0.00;-99.00;238.07;0.10;-99.00;0.10;-99.00;14.27;55.86;-99.00;1.10;31.10;-99.00;143.14;13.60;-0.97;30.30;-99.00;-99.00;4.00;18.80;0.00;-99.00;126.57;1.75
2023/07/20 08:30:00;18.02;0.00;0.00;0.00;21.63;0.00;-99.00;0.13;-99.00;31.79;0.53;0.00;21.95;89.88;55.96;0.00;-99.00;238.07;0.11;-99.00;0.11;-99.00;14.30;55.87;-99.00;1.19;31.09;-99.00;154.50;13.70;-0.70;30.25;-99.00;-99.00;4.00;19.00;0.00;-99.00;141.75;1.89
2023/07/20 08:45:00;18.06;0.00;0.00;0.00;22.26;0.00;-99.00;0.13;-99.00;31.80;0.57;0.00;22.07;90.58;55.98;0.00;-99.00;237.97;0.11;-99.00;0.11;-99.00;14.31;55.87;-99.00;1.23;31.06;-99.00;162.86;13.70;-0.67;30.20;-99.00;-99.00;4.00;19.10;0.00;-99.00;148.57;1.99
2023/07/20 09:00:00;18.05;0.00;0.00;0.00;22.70;0.00;-99.00;0.13;-99.00;31.76;0.56;0.00;22.21;90.69;56.00;0.00;-99.00;238.07;0.12;-99.00;0.12;-99.00;14.36;55.88;-99.00;1.31;31.02;-99.00;162.25;13.70;-0.87;30.20;-99.00;-99.00;4.00;19.60;0.00;-99.00;161.50;2.08
2023/07/20 09:15:00;18.10;0.00;0.00;0.00;22.74;0.00;-99.00;0.14;-99.00;31.71;0.57;0.00;22.33;91.30;55.99;0.00;-99.00;238.07;0.10;-99.00;0.10;-99.00;14.40;55.87;-99.00;1.13;31.00;-99.00;134.00;13.77;-0.80;30.20;-99.00;-99.00;4.00;20.10;0.00;-99.00;136.86;1.77
2023/07/20 09:30:00;18.07;0.00;0.00;0.00;22.45;0.00;-99.00;0.13;-99.00;31.69;0.53;0.00;22.43;93.87;55.97;0.00;-99.00;238.13;0.08;-99.00;0.08;-99.00;14.43;55.86;-99.00;0.86;30.98;-99.00;98.25;13.80;-0.67;30.10;-99.00;-99.00;4.00;20.45;0.00;-99.00;110.25;1.38
2023/07/20 09:45:00;18.09;0.00;30.83;0.00;22.23;0.00;-99.00;0.14;-99.00;31.66;0.55;0.00;22.54;106.82;56.00;0.00;-99.00;238.47;0.12;-99.00;0.12;-99.00;14.43;55.91;-99.00;1.08;30.96;-99.00;495.14;13.80;-0.87;30.10;22.44;24.67;4.00;20.90;0.00;-99.00;586.57;2.07
2023/07/20 10:00:00;18.11;0.00;4.00;0.00;22.29;0.00;-99.00;0.12;-99.00;31.54;0.56;0.00;22.65;112.40;56.11;0.00;-99.00;238.10;0.24;-99.00;0.24;-99.00;14.50;56.00;-99.00;2.27;30.96;-99.00;622.75;13.87;-0.87;30.10;-99.00;-99.00;4.00;21.15;0.00;-99.00;666.00;4.22
2023/07/20 10:15:00;18.11;0.00;0.80;0.00;23.77;0.00;-99.00;0.13;-99.00;31.49;0.52;0.00;22.79;101.98;56.48;0.00;-99.00;238.27;0.61;-99.00;0.59;-99.00;14.53;56.33;-99.00;5.95;30.93;-99.00;691.43;13.90;-0.60;30.10;-99.00;-99.00;4.00;21.80;0.00;-99.00;746.57;10.36
2023/07/20 10:30:00;18.14;0.00;0.00;0.00;28.13;0.00;-99.00;0.13;-99.00;31.48;0.52;0.00;22.99;98.52;56.64;0.00;-99.00;237.97;0.64;-99.00;0.63;-99.00;14.59;56.48;-99.00;6.47;30.90;-99.00;751.75;13.90;-1.00;30.10;-99.00;-99.00;4.00;22.50;0.00;-99.00;803.25;11.08
2023/07/20 10:45:00;18.17;0.00;0.00;0.00;32.80;0.00;-99.00;0.13;-99.00;31.49;0.55;0.00;23.25;96.85;56.72;0.00;-99.00;238.20;0.64;-99.00;0.63;-99.00;14.66;56.56;-99.00;6.56;30.90;-99.00;761.14;13.98;-0.43;30.10;-99.00;-99.00;4.00;22.70;0.00;-99.00;809.43;11.11
2023/07/20 11:00:00;18.54;113.97;0.00;0.00;34.60;0.00;13.11;0.15;-99.00;31.44;0.61;0.00;23.58;97.31;56.75;0.00;22.66;238.37;0.66;-99.00;0.65;25.19;14.74;56.57;19.57;6.79;30.90;-99.00;789.75;14.04;180.57;30.10;-99.00;-99.00;4.00;22.45;0.00;-99.00;833.50;11.48
2023/07/20 11:15:00;19.47;631.87;0.00;6.16;35.56;0.00;11.78;0.65;30.67;33.13;2.77;0.00;23.78;96.96;56.34;0.55;17.89;237.97;0.71;17.75;0.70;30.42;15.54;56.17;14.39;7.30;30.91;14.46;856.29;14.84;278.90;30.10;-99.00;-99.00;4.00;23.10;3.87;34.55;890.00;12.36
2023/07/20 11:30:00;17.72;713.77;0.00;6.61;36.30;0.00;11.62;0.70;32.11;35.67;2.96;0.00;23.68;95.80;56.30;0.60;17.20;237.93;0.78;15.06;0.77;31.82;15.65;56.12;14.54;8.17;33.07;11.61;946.75;15.02;321.80;31.97;-99.00;-99.00;4.00;22.95;4.04;36.72;970.75;13.60
2023/07/20 11:45:00;16.43;617.17;0.00;5.99;35.65;0.00;11.54;0.74;34.59;38.74;3.12;0.00;23.51;97.21;56.18;0.62;16.86;237.93;0.77;13.99;0.76;34.38;14.84;55.99;13.94;7.97;34.89;10.55;815.14;14.19;265.03;33.90;-99.00;-99.00;4.00;22.90;3.88;39.59;831.14;13.57
2023/07/20 12:00:00;15.69;581.40;207.43;5.51;33.23;0.00;11.36;0.78;36.80;40.24;3.27;0.00;23.41;97.05;56.12;0.70;16.42;237.97;0.77;12.94;0.76;36.55;13.78;55.96;13.15;7.93;37.62;9.56;911.25;13.15;180.27;36.52;34.46;21.76;4.00;22.75;3.74;41.79;961.00;13.53
2023/07/20 12:15:00;14.81;564.53;152.50;5.12;33.30;0.00;11.36;0.81;39.14;42.50;3.42;0.00;23.39;106.35;55.95;0.70;16.10;237.83;0.65;12.22;0.61;38.92;12.73;55.79;12.35;6.29;39.03;8.99;725.71;12.12;177.30;38.13;37.81;20.25;4.00;24.00;3.64;44.15;744.86;10.90
2023/07/20 12:30:00;14.69;159.30;473.47;1.34;31.77;0.00;11.29;0.33;38.59;42.50;1.41;0.00;23.40;105.30;56.35;0.18;15.51;238.10;0.73;12.37;0.70;38.61;12.07;56.21;11.65;6.98;40.04;10.53;836.75;11.42;206.63;39.22;34.65;39.86;4.00;23.70;0.95;42.67;866.75;12.45
2023/07/20 12:45:00;15.83;3.73;472.73;0.00;30.98;0.00;-99.00;0.16;-99.00;40.19;0.67;0.00;23.37;89.14;56.69;0.00;14.93;237.87;0.73;-99.00;0.70;-99.00;12.00;56.51;11.50;8.21;39.63;-99.00;986.00;11.31;186.97;38.93;37.27;39.13;4.00;24.50;0.00;-99.00;996.00;12.40
2023/07/20 13:00:00;16.26;0.00;472.90;0.00;31.75;0.00;-99.00;0.16;-99.00;39.61;0.67;0.00;23.31;85.01;56.67;0.00;15.06;238.13;0.56;-99.00;0.55;-99.00;12.31;56.52;11.76;6.53;39.05;-99.00;764.25;11.56;163.93;38.31;38.04;38.85;4.00;24.65;0.00;-99.00;766.25;9.63
2023/07/20 13:15:00;16.44;0.00;469.50;0.00;31.23;0.00;-99.00;0.16;-99.00;38.96;0.67;0.00;23.32;83.62;56.82;0.00;15.37;238.13;0.71;-99.00;0.70;-99.00;12.89;56.64;12.10;8.50;38.41;-99.00;996.00;12.18;179.50;37.68;36.11;37.85;4.00;25.20;0.00;-99.00;1003.14;12.39
2023/07/20 13:30:00;16.67;0.00;469.13;0.00;30.99;0.00;-99.00;0.16;-99.00;38.25;0.68;0.00;23.37;89.38;56.83;0.00;15.46;238.20;0.70;-99.00;0.69;-99.00;14.21;56.67;12.58;7.84;37.74;-99.00;913.00;13.53;199.50;37.01;35.57;37.29;4.00;24.10;0.00;-99.00;938.50;12.12
2023/07/20 13:45:00;16.86;406.03;196.67;2.48;30.76;0.00;11.63;0.45;35.29;37.99;1.88;0.00;23.41;101.42;56.65;0.31;15.89;238.03;0.78;19.99;0.75;34.47;15.69;56.46;13.74;7.70;37.17;23.01;863.14;15.00;210.00;36.39;37.07;30.14;4.00;24.20;1.79;37.19;870.86;13.19
2023/07/20 14:00:00;16.50;614.87;318.17;5.62;30.97;0.00;11.63;0.80;37.48;40.80;3.36;0.00;23.46;105.67;56.08;0.70;16.75;237.97;0.62;14.17;0.58;37.18;15.51;55.92;14.53;6.05;37.35;10.81;705.50;14.84;224.30;36.39;34.10;29.46;4.00;24.60;3.86;42.44;708.25;10.41
2023/07/20 14:15:00;15.80;585.00;435.57;5.28;30.75;0.00;11.51;0.82;38.83;41.59;3.44;0.00;23.49;97.18;56.16;0.70;16.36;237.83;0.77;13.24;0.76;38.62;14.21;55.99;13.41;7.94;38.87;9.86;964.57;13.57;241.63;37.94;37.78;38.22;4.00;24.80;3.74;43.83;941.14;13.49
2023/07/20 14:30:00;15.22;577.67;21.30;5.08;32.43;0.00;11.44;0.82;40.08;43.97;3.45;0.00;23.49;104.54;55.94;0.70;15.68;237.93;0.57;12.84;0.54;39.87;13.27;55.79;12.37;5.58;40.09;9.56;656.75;12.70;258.77;39.12;36.53;11.39;4.00;25.00;3.70;45.06;631.75;9.61
2023/07/20 14:45:00;14.61;510.33;477.83;4.74;32.64;0.00;11.32;0.87;42.01;44.43;3.68;0.00;23.44;102.77;55.88;0.77;15.18;237.90;0.72;12.03;0.68;41.73;12.64;55.72;11.67;7.02;42.04;8.91;801.14;11.98;258.00;41.07;37.58;42.04;4.00;25.80;3.60;46.97;767.71;12.09
2023/07/20 15:00:00;14.47;90.87;471.13;0.62;31.91;0.00;11.07;0.25;41.00;43.50;1.05;0.00;23.39;101.50;56.34;0.11;14.74;238.00;0.68;12.98;0.65;41.02;12.06;56.16;11.29;6.80;42.00;11.68;733.00;11.39;212.33;41.26;35.68;41.62;4.00;25.05;0.48;44.88;708.00;11.60
2023/07/20 15:15:00;15.26;3.33;469.27;0.00;31.53;0.00;-99.00;0.16;-99.00;41.13;0.66;0.00;23.28;106.62;56.72;0.00;14.73;237.87;0.81;-99.00;0.78;-99.00;12.10;56.53;11.48;7.60;40.56;-99.00;934.57;11.35;140.50;39.84;37.17;40.08;4.00;25.80;0.00;-99.00;886.57;13.69
2023/07/20 15:30:00;15.75;0.00;271.13;0.00;32.85;0.00;-99.00;0.15;-99.00;40.19;0.64;0.00;23.24;109.55;56.86;0.00;15.29;238.07;0.76;-99.00;0.74;-99.00;12.33;56.68;11.91;6.94;39.67;-99.00;862.00;11.64;118.97;38.94;38.30;38.84;4.00;25.50;0.00;-99.00;787.75;13.07
2023/07/20 15:45:00;16.27;0.00;4.00;0.00;34.36;0.00;-99.00;0.15;-99.00;40.00;0.60;0.00;23.37;110.72;56.67;0.00;15.90;238.23;0.47;-99.00;0.46;-99.00;12.70;56.51;12.22;4.21;39.44;-99.00;476.57;12.06;188.10;38.68;-99.00;-99.00;4.00;25.60;0.00;-99.00;420.29;8.12
2023/07/20 16:00:00;16.68;0.00;455.80;0.00;33.55;0.00;-99.00;0.16;-99.00;39.54;0.66;0.00;23.50;110.48;56.82;0.00;15.44;238.07;0.66;-99.00;0.65;-99.00;13.74;56.62;12.40;5.96;39.04;-99.00;723.00;13.04;212.07;38.29;34.86;38.10;4.00;25.30;0.00;-99.00;631.50;11.46
2023/07/20 16:15:00;16.79;437.30;336.90;2.86;33.61;0.00;11.48;0.48;36.56;38.90;2.02;0.00;23.52;110.22;56.63;0.34;15.68;237.90;0.66;18.83;0.65;35.58;15.11;56.45;13.41;6.02;38.04;21.04;757.14;14.46;258.47;37.33;36.13;32.17;4.00;25.70;2.01;38.70;636.29;11.50
2023/07/20 16:30:00;16.27;611.80;4.20;5.52;35.00;0.00;11.65;0.78;38.13;42.19;3.28;0.00;23.50;110.37;56.11;0.70;16.40;237.97;0.51;14.12;0.49;37.82;15.24;55.96;14.19;4.60;37.90;10.79;594.25;14.61;235.23;36.99;-99.00;-99.00;4.00;25.50;3.85;43.12;482.25;8.77
