#2022.01.22 00:00:00 2937600  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.01.22 00:00:00 2937600  56.812 30.000 30.000 4.000 211.000 19.562 4.128 211.000 10.531 2.230 50.078 2.000 1.000 56.844 0.000 5.184 0.000 4.128 1.953 2.482 0.000 9.086 3.000 1.000 10.600 23.700 30.100 11.900 0.000 0.000 22.700 9.900 5553.700 5553.700 6552.600 3.600 4.800 4.000 0.000 0.000 0.000 0.000 6549.200 6552.500 30.300 25.300 2.600 0.500 5.200 6545.900 5.200 28.300 17.200 6551.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 60.800 0.000 28.500 4.500 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.900 1505.600 620.000 1.700 2024.000 29.900 26.800 409.000 1.400 3090.000 25.100 30.200 696.000 -3.600 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.920
2022.01.22 00:00:30 2937630  56.891 30.000 30.000 4.000 211.000 19.562 4.128 211.000 10.531 2.221 50.078 2.000 1.000 56.875 0.000 5.180 0.000 4.128 1.953 2.482 0.000 9.086 3.000 1.000 10.500 23.800 30.200 11.800 0.000 0.000 22.700 9.900 5553.700 5553.700 6552.600 3.600 4.800 4.000 0.000 0.000 0.000 0.000 6549.200 6552.400 30.200 25.300 2.600 0.500 5.200 6546.100 5.200 28.300 17.200 6551.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 60.600 0.000 28.500 4.500 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.000 1505.500 612.000 1.600 2024.000 29.900 26.800 409.000 1.500 3090.000 25.100 30.100 698.000 -3.600 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.890
2022.01.22 00:01:00 2937660  56.891 30.000 30.000 4.000 211.000 19.562 4.128 211.000 10.531 2.221 50.031 2.000 1.000 56.875 0.000 5.184 0.000 4.128 1.953 2.482 0.000 9.086 3.000 1.000 10.500 23.800 30.200 11.800 0.000 0.000 22.700 9.900 5553.700 5553.700 6552.500 3.500 4.800 4.000 0.000 0.000 0.000 0.000 6549.200 6552.300 30.200 25.300 2.600 0.500 5.200 6546.200 5.300 28.300 17.200 6550.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 60.100 0.000 28.500 4.500 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.100 1505.500 615.000 1.500 2024.000 29.900 26.800 406.000 1.500 3090.000 25.200 30.100 689.000 -3.500 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.920
2022.01.22 00:01:30 2937690  56.891 30.000 30.000 4.000 211.000 19.562 4.128 211.000 10.531 2.221 50.031 2.000 1.000 56.906 0.000 5.184 0.000 4.128 1.953 2.482 0.000 9.086 3.000 1.000 10.500 23.900 30.200 11.800 0.000 0.000 22.800 9.900 5553.700 5553.700 6552.500 3.500 4.800 4.000 0.000 0.000 0.000 0.000 6549.000 6552.300 30.200 25.300 2.600 0.500 5.100 6545.800 5.200 28.300 17.200 6548.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 59.500 0.000 28.500 4.500 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.200 1505.500 616.000 1.500 2024.000 30.000 26.800 375.000 1.300 3090.000 25.200 30.100 686.000 -3.500 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.900
2022.01.22 00:02:00 2937720  56.891 30.000 31.000 4.000 211.000 19.734 4.147 211.000 10.531 2.212 50.000 2.000 1.000 56.906 0.000 5.180 0.000 4.147 1.953 2.482 0.000 9.086 3.000 1.000 10.600 23.900 30.200 11.700 0.000 0.000 22.800 9.900 5553.700 5553.700 6552.500 3.500 4.800 4.000 0.000 0.000 0.000 0.000 6548.800 6552.200 30.300 25.200 2.500 0.500 5.100 6545.400 5.100 28.100 17.100 6548.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 59.500 0.000 28.500 4.500 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.300 1505.600 611.000 1.500 2024.000 30.000 26.800 293.000 1.100 3090.000 25.100 30.200 681.000 -3.600 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.950
2022.01.22 00:02:30 2937750  -99.990000 30.000 30.000 4.000 211.000 19.734 4.164 211.000 10.531 2.221 50.000 2.000 1.000 56.938 0.000 5.156 0.000 4.164 1.953 2.482 0.000 9.086 3.000 1.000 10.500 23.900 30.300 11.800 0.000 0.000 22.800 9.900 5553.700 5553.700 6552.500 3.500 4.800 3.900 0.000 0.000 0.000 0.000 6548.700 6552.100 30.000 24.900 2.500 0.500 5.100 6545.200 5.100 27.800 17.000 6549.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.600 10.000 23.500 0.000 10.000 23.500 0.000 10.000 60.600 0.000 28.600 4.400 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.300 1505.800 619.000 1.600 2024.000 30.000 26.900 324.000 1.200 3090.000 24.700 30.000 681.000 -3.700 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.920
2022.01.22 00:03:00 2937780  56.891 30.000 30.000 4.000 210.000 19.734 4.147 210.000 10.531 2.212 50.000 2.000 1.000 56.938 0.000 5.148 0.000 4.147 1.953 2.482 0.000 9.086 3.000 1.000 10.600 24.000 30.200 11.800 0.000 0.000 22.900 9.900 5553.700 5553.700 6552.500 3.500 4.800 3.900 0.000 0.000 0.000 0.000 6548.700 6552.100 29.900 25.100 2.500 0.500 5.100 6545.400 5.100 28.100 17.100 6550.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.600 10.000 23.500 0.000 10.000 23.500 0.000 10.000 60.100 0.000 28.600 4.400 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.400 1506.000 609.000 1.600 2024.000 30.000 26.900 400.000 1.400 3090.000 24.900 29.700 691.000 -3.500 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.930
2022.01.22 00:03:30 2937810  56.891 30.000 30.000 4.000 210.000 19.734 4.147 210.000 10.531 2.202 50.000 2.000 1.000 56.969 0.000 5.164 0.000 4.147 1.953 2.482 0.000 9.086 3.000 1.000 10.600 24.000 30.200 11.800 0.000 0.000 22.900 9.900 5553.700 5553.700 6552.500 3.500 4.800 3.900 0.000 0.000 0.000 0.000 6548.700 6552.100 30.000 25.200 2.500 0.500 5.100 6545.600 5.100 28.100 17.100 6550.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 58.800 0.000 28.500 4.400 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.400 1506.000 614.000 1.600 2024.000 30.000 26.800 402.000 1.500 3090.000 25.200 29.900 686.000 -3.300 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.950
2022.01.22 00:04:00 2937840  56.984 30.000 30.000 4.000 210.000 19.734 4.147 210.000 10.531 2.212 49.984 2.000 1.000 56.938 0.000 5.168 0.000 4.147 0.000 2.482 0.000 0.000 3.000 1.000 10.500 24.200 30.300 11.800 0.000 0.000 23.000 9.900 5553.700 5553.700 6552.500 3.500 4.800 3.900 0.000 0.000 0.000 0.000 6548.700 6552.000 30.100 25.300 2.600 0.500 5.100 6545.800 5.200 28.300 17.200 6550.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 58.100 0.000 28.500 4.400 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.500 1505.900 612.000 1.500 2024.000 30.000 26.800 404.000 1.500 3090.000 25.200 30.100 667.000 -3.400 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.960
2022.01.22 00:04:30 2937870  56.984 30.000 30.000 4.000 209.000 19.734 4.147 210.000 10.688 2.202 49.984 2.000 1.000 56.969 0.000 5.176 0.000 4.147 0.000 2.482 0.000 0.000 3.000 1.000 10.500 24.200 30.300 11.900 0.000 0.000 23.100 9.900 5553.700 5553.700 6552.500 3.500 4.800 3.900 0.000 0.000 0.000 0.000 6548.700 6552.000 30.300 25.400 2.500 0.500 5.100 6545.400 5.100 28.500 17.300 6548.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.000 28.500 10.000 23.500 0.000 10.000 23.500 0.000 10.000 57.800 0.000 28.500 4.400 6.300 5.400 5.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.500 1505.900 608.000 1.500 2024.000 30.000 26.800 399.000 1.500 3090.000 25.300 30.200 662.000 -3.400 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.960
