Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-10-02 00:00:00,13.5,,,0.0,133.5,21.15,,,15.83,,23.87,,,,,,20.31,15.0,25.6,,,,24.27,,,,,17.9,3.24,0.0,,,,,,,0.0,,23.09
2022-10-02 00:15:00,13.5,,,0.0,87.0,21.38,,,13.35,,22.81,,,,,,20.43,15.06,25.15,,,,23.15,,,,,17.9,0.0,0.0,,,,,,,0.0,,22.19
2022-10-02 00:30:00,13.6,,,0.0,-0.29,21.4,,,106.06,,,,,,,,20.5,15.22,25.18,,,,,,,,,17.9,0.0,0.0,,,,,,,0.0,,22.02
2022-10-02 00:45:00,13.6,,,0.0,-0.55,21.4,,,11.11,,,,,,,,20.51,15.3,25.15,,,,,,,,,17.9,0.0,0.0,,,,,,,0.0,,21.43
2022-10-02 01:00:00,14.2,,,0.0,-1.05,21.4,,,2.44,,,,,,,,20.49,15.3,,,,,,,,,,17.9,0.0,0.0,,,,,,,0.0,,
2022-10-02 01:15:00,15.5,,,0.0,-1.48,21.4,,,0.0,,,,,,,,20.44,15.23,,,,,,,,,,17.9,0.0,0.0,,,,,,,0.0,,
2022-10-02 01:30:00,15.85,,,0.0,43.0,21.4,,,165.9,,20.71,,,,,,20.37,15.08,25.08,,,,21.09,,,,,17.9,0.0,0.0,,,,,,,0.0,,21.03
2022-10-02 01:45:00,16.1,,,0.0,55.82,21.4,,,10.3,,20.17,,,,,,20.29,15.0,25.08,,,,22.4,,,,,17.9,0.0,0.0,,,,,,,0.0,,20.97
2022-10-02 02:00:00,16.25,,,0.0,121.71,21.3,,,13.62,,21.24,,,,,,20.2,15.0,25.01,,,,22.48,,,,,17.9,0.0,0.0,,,,,,,0.0,,20.3
2022-10-02 02:15:00,16.4,,,0.0,148.5,20.97,,,18.15,,21.55,,,,,,20.16,15.0,25.11,,,,22.42,,,,,17.9,0.0,0.0,,,,,,,0.0,,20.81
