Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-04-21 00:00:00,4.55,2.17,17.49,2.69,361.0,21.92,24.19,0.0,700.8,0.0,25.85,209.6,57.67,57.72,0.0,-4.49,18.25,5.93,15.39,10.34,19.68,18.72,28.84,-0.07,5.72,209.57,-1.83,17.1,621.5,5.48,0.0,29.18,-1.77,4.13,0.0,25.35,0.5,29.02,23.96
2023-04-21 00:15:00,4.5,1.92,17.49,2.35,332.53,24.4,24.62,0.0,625.4,0.0,26.47,212.57,57.76,57.85,0.0,-3.98,18.91,5.55,15.63,9.13,17.63,18.72,29.42,0.34,5.74,212.72,-1.26,17.1,567.53,4.77,0.0,29.66,-1.25,3.73,0.0,,0.43,29.71,24.49
2023-04-21 00:30:00,4.15,0.15,17.5,0.0,243.1,25.84,,0.0,20.43,0.0,26.68,229.3,57.76,57.84,0.0,,19.45,5.41,14.61,0.65,7.07,18.76,29.44,,5.79,229.43,,17.1,5.47,0.0,0.0,,,1.62,0.0,,0.0,29.91,26.14
2023-04-21 00:45:00,4.5,0.13,17.49,0.0,188.93,25.1,,0.0,21.03,0.0,26.28,230.37,57.75,57.84,0.0,,19.57,5.53,12.85,0.59,6.2,18.75,28.69,,5.84,230.47,,17.1,2.13,0.0,0.0,,,1.43,0.0,,0.0,29.37,25.91
2023-04-21 01:00:00,4.2,0.13,17.5,0.0,198.54,25.08,,0.0,16.27,0.0,25.69,233.46,57.75,57.81,0.0,,19.55,5.88,12.59,0.59,5.12,18.78,28.08,,5.86,233.69,,17.1,0.0,0.0,0.0,,,1.19,0.0,25.79,0.0,28.93,25.33
2023-04-21 01:15:00,3.6,0.14,17.48,0.0,160.13,24.96,,0.0,15.83,0.0,25.4,234.0,57.75,57.82,0.0,,19.46,6.08,12.29,0.59,4.58,18.74,27.56,,5.86,234.27,,17.1,0.0,0.0,0.0,,,1.07,0.0,,0.0,28.27,24.9
2023-04-21 01:30:00,3.2,0.13,17.47,0.0,176.07,24.71,,0.0,18.53,0.0,24.98,234.27,57.75,57.85,0.0,,19.33,6.1,12.06,0.58,3.99,18.76,26.81,,5.85,234.63,,17.02,0.0,0.0,0.0,,,0.93,0.0,,0.0,27.33,24.52
2023-04-21 01:45:00,3.0,0.14,17.45,0.0,197.93,24.34,,0.0,20.4,0.0,24.52,234.67,57.75,57.88,0.0,,19.16,6.1,11.9,0.59,3.29,18.74,26.02,,5.85,234.87,,17.0,0.0,0.0,0.0,,,0.77,0.0,,0.0,26.65,24.17
2023-04-21 02:00:00,2.7,0.13,17.43,0.0,223.7,23.94,,0.0,21.3,0.0,24.08,237.33,57.53,57.6,0.0,,18.96,6.07,11.75,0.57,1.43,18.71,25.58,,5.87,135.6,,17.0,0.0,0.0,0.0,,,0.34,0.0,24.42,0.0,26.38,23.8
2023-04-21 02:15:00,2.4,0.13,17.42,0.0,263.07,23.6,,0.0,27.27,0.0,23.84,238.93,56.95,57.03,0.0,,18.73,5.94,11.57,0.54,0.0,18.71,25.31,,5.86,3.7,,17.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.1,23.57
