Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-04-18 00:00:00,7.7,0.11,17.86,0.0,-0.77,24.3,,0.0,4.0,0.0,,227.47,57.72,57.77,0.0,,19.65,9.3,,0.52,8.62,19.07,,,6.04,227.6,,17.4,0.0,0.0,0.0,,,1.96,0.0,25.2,0.0,28.42,
2023-04-18 00:15:00,7.7,0.12,17.85,0.0,-0.37,24.3,,0.0,0.13,0.0,,227.93,57.75,57.83,0.0,,19.63,9.55,,0.55,8.24,19.08,,,6.07,228.07,,17.4,0.0,0.0,0.0,,,1.89,0.0,,0.0,28.4,
2023-04-18 00:30:00,7.8,0.15,17.85,0.0,5.73,24.29,,0.0,0.0,0.0,,229.27,57.75,57.84,0.0,,19.54,9.81,,0.65,7.51,19.05,,,6.08,229.37,,17.4,0.0,0.0,0.0,,,1.73,0.0,,0.0,28.39,
2023-04-18 00:45:00,7.8,0.13,17.82,0.0,110.7,24.17,,0.0,10.5,0.0,22.51,230.87,57.75,57.84,0.0,,19.44,9.9,11.22,0.6,6.56,19.07,26.92,,6.08,231.13,,17.4,0.0,0.0,0.0,,,1.52,18.93,,0.0,28.21,21.61
2023-04-18 01:00:00,7.7,0.14,17.83,0.0,156.92,23.63,,0.0,16.15,0.0,23.93,234.46,57.48,57.51,0.0,,19.4,9.9,10.5,0.57,3.47,19.06,26.88,,6.06,143.96,,17.4,0.0,0.0,0.0,,,0.8,0.0,23.91,0.0,27.75,22.32
2023-04-18 01:15:00,7.6,0.12,17.83,0.0,147.8,22.91,,0.0,16.87,0.0,24.1,238.87,56.76,56.83,0.0,,19.42,9.9,10.41,0.51,0.0,19.06,26.39,,6.06,3.57,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.21,23.04
2023-04-18 01:30:00,7.7,0.12,17.81,0.0,122.8,22.8,,0.0,12.63,0.0,24.0,238.9,56.67,56.76,0.0,,19.45,9.9,10.65,0.53,0.0,19.08,25.84,,6.09,3.27,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.6,22.96
2023-04-18 01:45:00,7.6,0.12,17.83,0.0,98.17,22.8,,0.0,12.37,0.0,23.63,238.97,56.64,56.71,0.0,,19.45,9.9,10.81,0.53,0.0,19.08,25.34,,6.11,3.7,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.06,22.44
2023-04-18 02:00:00,7.75,0.12,17.8,0.0,85.57,22.75,,0.0,11.13,0.0,23.19,238.93,56.64,56.69,0.0,,19.41,9.9,10.78,0.52,0.0,19.08,24.93,,6.1,3.67,,17.4,0.0,0.0,0.0,,,0.0,0.0,23.38,0.0,25.68,22.0
2023-04-18 02:15:00,7.7,0.12,17.82,0.0,94.57,22.63,,0.0,12.77,0.0,22.92,238.83,56.58,56.66,0.0,,19.35,9.9,10.68,0.52,0.0,19.08,24.63,,6.09,3.77,,17.4,0.0,0.0,0.0,,,0.0,17.52,,0.0,25.4,21.7
2023-04-18 02:30:00,7.65,0.12,17.81,0.0,113.43,22.41,,0.0,12.3,0.0,22.84,238.93,56.55,56.63,0.0,,19.26,9.85,10.57,0.52,0.0,19.07,24.35,,6.11,3.67,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.02,21.66
2023-04-18 02:45:00,7.6,0.12,17.8,0.0,140.63,22.17,,0.0,15.87,0.0,22.68,238.97,56.55,56.62,0.0,,19.18,9.8,10.41,0.53,0.0,19.06,23.95,,6.11,3.93,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.52,21.78
2023-04-18 03:00:00,7.45,0.12,17.8,0.0,163.1,21.96,,0.0,17.23,0.0,22.41,238.83,56.55,56.6,0.0,,19.09,9.63,10.4,0.54,0.0,19.04,23.49,,6.11,3.77,,17.4,0.0,0.0,0.0,,,0.0,0.0,22.63,0.0,24.09,21.83
2023-04-18 03:15:00,7.0,0.13,17.78,0.0,196.57,21.77,,0.0,19.73,0.0,22.15,238.93,56.53,56.59,0.0,,18.99,9.38,10.4,0.54,0.0,19.06,23.16,,6.1,3.77,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.83,21.75
2023-04-18 03:30:00,6.95,0.13,17.79,0.0,223.07,21.66,,0.0,21.27,0.0,21.93,238.87,56.48,56.57,0.0,,18.88,9.09,10.38,0.54,0.0,19.03,22.89,,6.06,3.6,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.6,21.64
2023-04-18 03:45:00,6.4,0.14,17.76,0.09,236.13,21.5,,0.0,124.67,0.0,21.73,238.9,56.48,56.56,0.0,,18.74,8.76,10.38,0.59,0.0,19.02,22.62,,6.04,3.6,,17.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.29,21.49
