Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-02-09 00:00:00,4.55,0.41,10.86,1.91,465.47,22.0,22.23,0.0,469.9,0.0,22.11,237.97,55.99,56.07,0.0,11.16,18.56,6.36,24.12,1.73,0.0,12.21,23.53,12.96,4.77,3.0,9.02,10.37,240.7,3.87,0.0,24.58,10.64,0.0,0.0,22.92,0.28,23.7,21.86
2022-02-09 00:15:00,4.0,0.62,10.42,2.91,478.63,21.9,23.98,0.0,462.67,0.0,24.1,237.93,55.62,55.66,0.0,-1.65,18.35,6.01,28.8,2.6,0.0,11.83,27.15,2.82,4.72,3.0,1.2,9.97,650.93,5.73,0.0,28.96,0.56,0.0,0.0,,0.5,25.5,23.8
2022-02-09 00:30:00,3.85,0.63,10.35,2.8,407.17,21.9,25.89,0.0,451.1,0.0,26.34,237.93,55.47,55.51,0.0,-2.82,18.27,5.47,30.75,2.63,0.0,11.7,29.82,1.63,4.71,3.0,0.0,9.9,643.13,5.31,0.0,30.89,-0.09,0.0,0.0,,0.5,27.34,25.72
2022-02-09 00:45:00,3.8,0.64,10.36,2.79,354.66,21.9,26.28,0.0,452.76,0.0,27.39,237.86,55.41,55.43,0.0,-3.03,18.4,5.08,31.18,2.65,0.0,11.67,30.92,1.38,4.77,3.0,-0.24,9.9,641.03,5.23,0.0,31.33,-0.28,0.0,0.0,,0.5,30.47,26.07
2022-02-09 01:00:00,3.65,0.63,10.33,2.8,310.19,22.0,26.16,0.0,465.15,0.0,27.74,237.93,55.34,55.39,0.0,-2.84,18.62,5.0,31.08,2.66,0.0,11.72,31.19,1.57,4.77,3.0,-0.07,9.9,641.74,5.26,0.0,31.21,-0.12,0.0,0.0,24.21,0.5,31.39,25.89
2022-02-09 01:15:00,4.1,0.64,10.36,2.79,283.3,22.13,25.91,0.0,464.03,0.0,27.66,237.97,55.35,55.36,0.0,-3.05,18.82,4.96,30.64,2.66,0.0,11.72,31.03,1.38,4.76,3.0,-0.27,9.9,640.83,5.27,0.0,30.86,-0.3,0.0,0.0,,0.51,31.33,25.65
2022-02-09 01:30:00,4.05,0.63,10.34,2.76,258.03,22.58,25.69,0.0,455.87,0.0,27.51,237.9,55.33,55.35,0.0,-3.2,18.97,4.9,30.43,2.66,0.0,11.72,30.83,1.2,4.8,3.0,-0.44,9.9,638.77,5.27,0.0,30.68,-0.46,0.0,0.0,,0.51,31.19,25.44
2022-02-09 01:45:00,3.7,0.52,10.33,2.08,250.8,25.68,25.53,0.0,360.37,0.0,27.27,237.93,55.37,55.4,0.0,-3.28,19.05,4.83,30.37,2.21,0.0,11.74,30.68,1.02,4.78,3.0,-0.61,9.9,515.97,3.94,0.0,30.55,-0.43,0.0,0.0,,0.38,31.04,25.43
2022-02-09 02:00:00,3.7,0.15,10.3,0.0,239.27,25.91,,0.0,14.37,0.0,27.15,238.1,55.75,55.78,0.0,,19.1,4.7,24.55,0.66,0.0,11.75,30.33,,4.81,3.0,,9.85,4.6,0.0,0.0,,,0.0,0.0,26.71,0.0,30.84,26.4
2022-02-09 02:15:00,3.6,0.15,10.26,0.0,240.8,25.39,,0.0,15.6,0.0,26.83,238.07,55.78,55.82,0.0,,19.18,4.7,24.81,0.66,0.0,11.77,29.84,,4.77,3.0,,9.8,1.87,0.0,0.0,,,0.0,0.0,,0.0,30.38,26.39
2022-02-09 02:30:00,3.35,0.16,10.3,0.0,249.7,25.55,,0.0,18.47,0.0,26.57,238.0,55.78,55.83,0.0,,19.22,4.69,24.9,0.66,0.0,11.78,29.37,,4.75,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,29.73,26.14
2022-02-09 02:45:00,3.2,0.16,10.25,0.0,276.03,25.6,,0.0,21.7,0.0,26.04,237.97,55.79,55.84,0.0,,19.21,4.6,24.81,0.66,0.0,11.82,27.94,,4.74,3.0,,9.8,0.0,0.0,0.0,,,0.0,18.13,,0.0,27.84,25.72
2022-02-09 03:00:00,2.75,0.16,10.29,0.0,341.07,25.25,,0.0,30.67,0.0,25.17,238.0,55.79,55.84,0.0,,19.13,4.6,24.5,0.66,0.0,11.84,26.64,,4.74,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,25.52,0.0,26.92,24.88
2022-02-09 03:15:00,2.5,0.16,10.31,0.0,360.67,24.64,,0.0,33.33,0.0,24.73,237.97,55.78,55.84,0.0,,19.0,4.6,23.95,0.66,0.0,11.84,26.26,,4.74,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.76,24.4
2022-02-09 03:30:00,2.15,0.16,10.34,0.0,392.03,24.23,,0.0,34.97,0.0,24.47,238.0,55.78,55.84,0.0,,18.85,4.48,23.68,0.66,0.0,11.83,25.96,,4.73,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.45,24.13
2022-02-09 03:45:00,1.7,0.16,10.32,0.0,415.63,23.94,,0.0,36.83,0.0,24.12,237.9,55.78,55.84,0.0,,18.67,4.27,23.49,0.66,0.0,11.86,25.39,,4.72,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.84,23.81
2022-02-09 04:00:00,1.7,0.16,10.32,0.0,460.7,23.59,,0.0,41.57,0.0,23.64,238.03,55.78,55.84,0.0,,18.5,4.07,23.16,0.66,0.0,11.85,24.82,,4.72,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,23.99,0.0,25.31,23.37
2022-02-09 04:15:00,1.4,0.16,10.35,0.0,482.2,23.19,,0.0,42.43,0.0,23.3,237.97,55.78,55.84,0.0,,18.3,3.89,22.81,0.66,0.0,11.88,24.36,,4.72,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.88,23.03
2022-02-09 04:30:00,1.4,0.17,10.34,0.07,483.3,22.83,,0.0,162.93,0.0,22.93,238.03,55.78,55.81,0.0,,18.1,3.75,22.52,0.71,0.0,11.89,23.9,,4.72,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.44,22.67
2022-02-09 04:45:00,2.0,0.67,10.37,2.77,489.9,22.61,23.17,0.0,471.27,0.0,23.17,237.93,55.26,55.3,0.0,-1.74,17.86,3.61,27.27,2.83,0.0,11.91,25.36,2.21,4.72,3.0,0.28,9.8,643.67,5.68,0.0,27.61,0.29,0.0,0.0,,0.5,24.63,22.89
2022-02-09 05:00:00,1.8,2.48,10.41,2.68,452.83,22.6,24.48,0.0,747.03,0.0,25.43,228.37,54.77,54.76,0.0,-4.6,17.63,3.27,29.45,10.83,6.96,11.94,28.58,-0.16,4.74,78.83,-1.86,9.8,627.23,5.44,0.0,29.62,-1.89,1.46,0.0,25.21,0.5,27.8,24.3
2022-02-09 05:15:00,1.4,2.18,10.43,2.62,411.73,22.79,25.18,0.0,692.83,0.0,26.58,208.0,57.12,57.14,0.0,-4.86,17.7,3.02,30.08,10.5,19.82,11.92,29.75,-0.42,4.77,207.9,-2.19,9.83,629.23,5.28,0.0,30.18,-2.17,4.13,0.0,,0.5,29.93,25.05
2022-02-09 05:30:00,1.2,1.99,10.46,2.42,381.7,24.89,25.65,0.0,635.5,0.0,27.18,208.73,57.44,57.47,0.0,-4.95,18.11,2.83,30.5,9.58,18.87,11.94,30.36,-0.51,4.8,208.8,-2.29,9.9,591.67,4.86,0.0,30.67,-2.16,3.94,0.0,,0.47,30.67,25.49
2022-02-09 05:45:00,0.9,0.15,10.47,0.0,365.57,26.29,,0.0,23.73,0.0,27.44,225.0,57.61,57.64,0.0,,18.52,2.72,27.63,0.66,8.87,11.95,30.46,,4.85,225.03,,9.9,6.33,0.0,0.0,,,2.0,0.0,,0.0,30.79,26.98
