Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-03-05 00:00:00,1.8,0.12,14.96,0.0,392.6,21.88,,0.0,23.73,0.0,22.03,238.9,55.86,55.94,0.0,,17.1,4.4,4.82,0.51,0.0,16.17,23.04,,6.15,3.0,,14.4,0.0,0.0,0.0,,,0.0,0.0,22.39,0.0,23.61,21.74
2023-03-05 00:15:00,2.1,0.12,14.95,0.0,391.37,21.57,,0.0,23.47,0.0,21.7,239.0,55.86,55.94,0.0,,16.95,4.35,4.69,0.51,0.0,16.14,22.7,,6.14,3.0,,14.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.25,21.43
2023-03-05 00:30:00,2.1,0.12,14.94,0.0,390.6,21.24,,0.0,23.8,0.0,21.43,238.93,55.86,55.94,0.0,,16.79,4.3,4.56,0.51,0.0,16.13,22.36,,6.13,3.0,,14.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.93,21.15
2023-03-05 00:45:00,2.1,0.4,14.94,1.82,392.77,21.01,21.25,0.0,410.73,0.0,21.19,238.3,55.62,55.68,0.0,7.54,16.62,4.24,5.81,1.65,0.0,16.15,22.62,9.47,6.15,3.0,6.99,14.4,395.93,3.49,0.0,23.68,6.77,0.0,0.0,,0.29,22.82,21.0
2023-03-05 01:00:00,1.9,1.84,14.94,2.69,397.19,21.0,22.77,0.0,612.04,0.0,23.45,239.12,54.37,54.48,0.0,-4.48,16.4,3.75,7.91,7.7,0.0,16.14,26.5,-0.08,6.13,3.08,-1.72,14.4,625.23,5.58,0.0,27.97,-1.89,0.0,19.2,23.51,0.5,25.14,22.5
2023-03-05 01:15:00,1.7,2.36,14.93,2.61,394.87,21.13,23.5,0.0,727.0,0.0,24.92,222.23,55.63,55.54,0.0,-5.38,16.35,3.54,7.98,10.61,11.56,16.11,27.89,-0.89,6.03,127.5,-2.69,14.4,621.3,5.45,0.0,28.46,-2.81,2.43,0.0,,0.5,28.03,23.25
2023-03-05 01:30:00,1.85,2.16,14.94,2.55,376.87,22.68,24.01,0.0,674.8,0.0,25.52,208.27,57.17,57.22,0.0,-5.99,16.65,3.44,8.21,10.32,19.66,16.11,28.68,-1.5,5.99,208.43,-3.4,14.4,617.63,5.24,0.0,29.0,-3.43,4.1,0.0,,0.5,28.97,23.83
2023-03-05 01:45:00,1.9,0.26,14.93,0.17,363.47,24.76,24.72,0.0,70.23,0.0,25.92,225.03,57.45,57.52,0.0,-2.57,17.29,3.4,7.15,1.17,9.46,16.11,28.92,-0.35,6.0,225.13,0.04,14.4,71.33,0.34,0.0,26.54,-1.01,2.11,0.0,,0.03,29.28,25.3
2023-03-05 02:00:00,1.85,0.12,14.95,0.0,372.6,24.48,,0.0,19.2,0.0,25.95,225.83,57.63,57.7,0.0,,17.7,3.64,6.3,0.54,8.72,16.1,28.28,,6.06,226.07,,14.4,3.07,0.0,0.0,,,1.97,0.0,25.45,0.0,28.64,25.54
2023-03-05 02:15:00,1.7,0.11,14.96,0.0,393.93,24.7,,0.0,23.67,0.0,25.42,226.13,57.75,57.82,0.0,,17.93,4.02,6.29,0.52,8.67,16.11,26.84,,6.09,226.1,,14.4,0.0,0.0,0.0,,,1.96,0.0,,0.0,26.89,25.16
