Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-02-05 00:00:00,4.55,0.62,9.56,3.04,477.73,22.2,23.99,0.0,490.5,0.0,24.09,238.0,56.2,56.26,0.0,-0.08,18.71,5.07,28.74,2.59,0.0,10.92,27.06,4.28,4.77,3.0,2.44,9.21,628.67,5.99,0.0,28.93,1.57,0.0,0.0,23.17,0.5,25.56,23.81
2022-02-05 00:15:00,4.3,0.63,9.45,2.84,406.87,22.2,25.91,0.0,457.07,0.0,26.41,237.97,56.13,56.17,0.0,-2.39,18.61,4.67,30.74,2.64,0.0,10.64,29.84,2.1,4.68,3.03,0.42,9.1,643.7,5.37,0.0,30.9,0.3,0.0,0.0,,0.5,27.85,25.72
2022-02-05 00:30:00,4.55,0.64,9.45,2.73,349.73,22.2,26.42,0.0,444.13,0.0,27.45,237.9,56.12,56.14,0.0,-3.49,18.72,4.32,31.19,2.68,0.0,10.63,31.0,0.9,4.65,3.0,-0.79,9.1,633.73,5.13,0.0,31.39,-0.73,0.0,0.0,,0.5,30.66,26.2
2022-02-05 00:45:00,4.2,1.95,9.46,2.67,321.79,22.27,25.63,0.0,656.48,0.0,27.8,238.83,55.11,55.27,0.0,-4.46,18.88,3.99,30.64,8.19,0.0,10.63,31.05,-0.04,4.62,3.0,-1.85,9.1,623.97,5.24,0.0,30.82,-1.68,0.0,21.31,,0.5,31.39,25.39
2022-02-05 01:00:00,3.65,1.82,9.43,1.82,302.15,25.13,24.84,0.0,545.81,0.0,27.35,238.63,55.1,55.12,0.0,-5.1,19.02,3.62,29.83,7.63,0.0,10.66,30.18,-0.76,4.61,3.07,-2.54,9.1,441.37,3.68,0.0,29.98,-2.35,0.0,0.0,26.8,0.35,30.65,24.83
2022-02-05 01:15:00,3.2,0.16,9.43,0.0,302.57,25.94,,0.0,17.17,0.0,27.19,238.03,56.27,56.31,0.0,,19.09,3.5,25.88,0.67,0.0,10.67,30.1,,4.69,3.0,,9.1,4.33,0.0,0.0,,,0.0,0.0,,0.0,30.5,26.74
2022-02-05 01:30:00,2.45,0.16,9.47,0.0,305.13,25.71,,0.0,4.07,0.0,27.03,237.93,56.31,56.38,0.0,,19.14,3.5,,0.67,0.0,10.67,29.7,,4.7,3.0,,9.1,1.6,0.0,0.0,,,0.0,0.0,,0.0,30.09,
2022-02-05 01:45:00,1.9,0.16,9.45,0.0,329.83,25.92,,0.0,2.2,0.0,26.68,238.2,56.38,56.41,0.0,,19.16,3.5,,0.66,0.0,10.72,28.81,,4.71,3.0,,9.1,0.0,0.0,0.0,,,0.0,19.66,,0.0,28.71,
2022-02-05 02:00:00,1.45,0.16,9.46,0.0,370.7,25.72,,0.0,33.2,0.0,25.72,238.1,56.38,56.41,0.0,,19.13,3.5,25.12,0.65,0.0,10.75,27.05,,4.73,3.0,,9.1,0.0,0.0,0.0,,,0.0,0.0,25.9,0.0,27.22,25.43
2022-02-05 02:15:00,1.0,0.16,9.47,0.0,413.93,25.02,,0.0,37.57,0.0,25.13,238.17,56.38,56.41,0.0,,19.01,3.46,24.4,0.66,0.0,10.77,26.6,,4.73,3.0,,9.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.0,24.82
