Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-02-09 00:00:00,-1.95,0.34,13.24,0.24,95.07,26.25,24.43,0.0,94.57,0.0,22.1,226.27,57.42,57.46,0.0,-4.55,14.22,-0.29,3.68,1.57,9.72,14.32,28.52,-2.33,5.97,226.28,-2.36,12.8,89.0,0.46,0.0,29.74,-3.33,2.19,0.0,25.78,0.05,30.88,23.37
2023-02-09 00:15:00,-2.3,0.13,13.24,0.0,93.4,25.73,,0.0,7.63,0.0,22.58,227.4,57.74,57.83,0.0,,14.37,-0.3,,0.57,8.5,14.31,28.97,,6.05,227.4,,12.8,3.2,0.0,0.0,,,1.93,0.0,,0.0,30.48,
2023-02-09 00:30:00,-2.75,0.15,13.24,0.0,70.43,24.27,,0.0,4.8,0.0,21.63,229.4,57.77,57.87,0.0,,14.47,-0.26,,0.65,7.28,14.34,28.38,,6.07,229.47,,12.8,0.0,0.0,0.0,,,1.67,0.0,,0.0,29.83,
2023-02-09 00:45:00,-3.0,0.13,13.25,0.0,76.8,22.86,,0.0,63.87,0.0,20.9,231.37,57.75,57.87,0.0,,14.48,-0.04,1.53,0.57,6.0,14.32,27.88,,6.09,231.57,,12.8,0.0,0.0,0.0,,,1.39,0.0,,0.0,29.34,19.69
2023-02-09 01:00:00,-3.05,2.01,13.26,2.28,101.12,25.05,23.54,0.0,593.46,0.0,20.93,219.46,57.75,57.83,0.0,-5.19,14.41,-0.02,2.75,9.22,13.79,14.31,26.36,-1.56,6.07,219.73,-3.1,12.8,555.46,5.0,0.0,27.67,-2.93,3.01,0.0,26.69,0.46,27.97,23.37
2023-02-09 01:15:00,-3.0,2.32,13.22,2.29,123.73,25.9,25.74,0.0,637.9,0.0,21.62,218.23,57.75,57.85,0.0,-9.1,14.36,-0.39,3.62,10.64,14.57,14.31,27.57,-4.84,6.02,218.43,-6.76,12.75,571.0,4.6,0.0,30.76,-5.74,3.18,0.0,,0.5,30.46,25.63
2023-02-09 01:30:00,-3.05,0.21,13.22,0.08,137.57,26.32,24.34,0.0,48.5,0.0,23.1,233.77,57.75,57.88,0.0,-5.52,14.41,-0.77,3.45,0.93,3.79,14.3,29.31,-3.63,6.0,233.83,-3.21,12.7,46.9,0.15,0.0,29.04,-4.13,0.88,0.0,,0.02,31.13,24.13
2023-02-09 01:45:00,-3.0,0.12,13.21,0.0,124.33,25.01,,0.0,9.6,0.0,23.49,238.5,57.12,57.24,0.0,,14.44,-0.9,,0.51,0.41,14.31,29.3,,6.03,34.2,,12.7,2.93,0.0,0.0,,,0.1,0.0,,0.0,30.61,
2023-02-09 02:00:00,-2.9,0.12,13.22,0.0,95.7,23.25,,0.0,7.97,0.0,23.18,238.93,56.84,56.91,0.0,,14.43,-0.76,,0.51,0.0,14.31,28.53,,6.07,3.13,,12.7,0.0,0.0,0.0,,,0.0,0.0,24.18,0.0,30.18,
2023-02-09 02:15:00,-3.0,0.12,13.21,0.0,70.53,22.71,,0.0,4.47,0.0,21.67,239.0,56.72,56.82,0.0,,14.35,-0.55,,0.52,0.0,14.31,27.98,,6.12,3.03,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,29.91,
2023-02-09 02:30:00,-3.15,0.12,13.19,0.0,80.33,22.41,,0.0,114.23,0.0,20.75,238.97,56.68,56.77,0.0,,14.2,-0.4,1.86,0.53,0.0,14.32,27.73,,6.15,3.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,29.47,20.24
2023-02-09 02:45:00,-3.0,2.4,13.19,2.37,92.7,24.33,23.48,0.0,657.33,0.0,21.12,239.67,54.91,54.98,0.0,-6.02,14.04,-0.34,2.82,10.02,0.0,14.3,26.72,-2.2,6.15,3.2,-4.07,12.7,572.93,4.92,0.0,27.91,-3.53,0.0,18.67,,0.48,28.06,23.32
2023-02-09 03:00:00,-3.1,2.13,13.17,1.89,121.33,26.01,25.91,0.0,584.2,0.0,21.94,239.7,54.73,54.83,0.0,-9.12,13.9,-0.64,3.71,8.91,0.0,14.3,27.86,-4.88,6.09,3.33,-6.78,12.7,478.13,3.82,0.0,30.95,-5.76,0.0,0.0,26.15,0.42,30.45,25.81
2023-02-09 03:15:00,-2.8,0.12,13.16,0.0,146.0,26.27,,0.0,11.53,0.0,22.78,238.97,56.23,56.3,0.0,,13.84,-0.9,3.47,0.51,0.0,14.29,28.97,,6.09,3.0,,12.7,4.87,0.0,0.0,,,0.0,0.0,,0.0,30.71,23.69
2023-02-09 03:30:00,-2.55,0.12,13.16,0.0,143.83,25.16,,0.0,8.93,0.0,23.18,238.97,56.3,56.36,0.0,,13.85,-0.97,,0.5,0.0,14.29,28.95,,6.14,3.0,,12.7,2.0,0.0,0.0,,,0.0,20.33,,0.0,30.42,
2023-02-09 03:45:00,-2.7,0.12,13.17,0.0,143.27,23.05,,0.0,9.27,0.0,23.3,238.9,56.3,56.38,0.0,,13.92,-0.72,,0.51,0.0,14.29,28.69,,6.12,3.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.01,
