Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-02-04 00:00:00,3.1,0.15,10.23,0.0,294.33,25.3,,0.0,16.43,0.0,27.19,229.33,57.75,57.79,0.0,,19.56,3.93,25.64,0.66,5.87,11.61,29.94,,4.9,229.53,,9.8,4.0,0.0,0.0,,,1.35,0.0,26.66,0.0,30.36,26.76
2022-02-04 00:15:00,3.0,0.15,10.22,0.0,271.73,25.71,,0.0,18.07,0.0,26.82,230.83,57.76,57.79,0.0,,19.58,4.09,25.38,0.66,5.25,11.61,29.38,,4.87,231.0,,9.8,0.4,0.0,0.0,,,1.21,0.0,,0.0,29.81,26.45
2022-02-04 00:30:00,2.7,0.15,10.23,0.0,290.2,25.8,,0.0,22.87,0.0,26.32,232.27,57.75,57.84,0.0,,19.57,4.37,25.11,0.66,4.81,11.66,28.11,,4.87,232.37,,9.8,0.0,0.0,0.0,,,1.12,0.0,,0.0,27.94,26.01
2022-02-04 00:45:00,2.5,0.15,10.25,0.0,314.03,25.5,,0.0,28.14,0.0,25.41,232.97,57.75,57.84,0.0,,19.54,4.67,24.76,0.67,4.18,11.63,26.7,,4.93,233.1,,9.8,0.0,0.0,0.0,,,0.97,0.0,,0.0,27.0,25.14
2022-02-04 01:00:00,2.1,0.15,10.26,0.0,313.04,24.79,,0.0,29.19,0.0,24.89,233.85,57.75,57.79,0.0,,19.45,4.94,24.03,0.66,3.35,11.69,26.33,,5.13,234.04,,9.8,0.0,0.0,0.0,,,0.79,0.0,25.28,0.0,26.9,24.62
2022-02-04 01:15:00,2.1,0.15,10.26,0.0,352.87,24.42,,0.0,32.1,0.0,24.64,234.4,57.75,57.83,0.0,,19.38,5.25,23.78,0.66,3.03,11.72,26.14,,5.09,234.7,,9.8,0.0,0.0,0.0,,,0.71,0.0,,0.0,26.68,24.34
2022-02-04 01:30:00,2.45,0.15,10.31,0.0,367.57,24.15,,0.0,33.63,0.0,24.36,234.87,57.75,57.85,0.0,,19.32,5.81,23.63,0.67,2.6,11.71,25.67,,5.08,235.1,,9.8,0.0,0.0,0.0,,,0.61,0.0,,0.0,26.14,24.06
2022-02-04 01:45:00,2.8,0.15,10.31,0.0,378.73,23.85,,0.0,35.63,0.0,23.96,238.33,57.15,57.2,0.0,,19.26,6.16,23.37,0.65,0.0,11.75,25.11,,4.97,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.61,23.67
2022-02-04 02:00:00,3.3,0.16,10.36,0.0,393.53,23.51,,0.0,35.37,0.0,23.61,238.33,56.87,56.94,0.0,,19.18,6.2,23.03,0.66,0.0,11.76,24.69,,4.93,3.0,,9.8,0.0,0.0,0.0,,,0.0,0.0,23.94,0.0,25.21,23.29
2022-02-04 02:15:00,3.8,0.16,10.35,0.0,418.63,23.19,,0.0,36.83,0.0,23.28,238.3,56.77,56.84,0.0,,19.07,6.2,22.74,0.65,0.0,11.81,24.34,,4.93,3.0,,9.8,0.0,0.0,0.0,,,0.0,16.67,,0.0,24.85,22.98
