Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-10-18 00:00:00,16.4,0.12,19.92,0.0,-0.77,19.4,,0.0,0.0,0.0,,237.97,55.87,55.91,0.0,,23.72,17.7,,0.52,0.0,20.56,,,6.32,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,20.38,0.0,20.74,
2022-10-18 00:15:00,16.4,0.12,19.95,0.0,-0.67,19.4,,0.0,0.0,0.0,,238.0,55.86,55.91,0.0,,23.57,17.7,,0.52,0.0,20.57,,,6.33,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.75,
2022-10-18 00:30:00,16.7,0.12,19.97,0.0,-0.9,19.4,,0.0,0.0,0.0,,237.97,55.86,55.91,0.0,,23.44,17.7,,0.51,0.0,20.6,,,6.33,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.75,
2022-10-18 00:45:00,16.8,0.12,19.93,0.0,-0.93,19.4,,0.0,0.0,0.0,,237.97,55.87,55.89,0.0,,23.31,17.7,,0.51,0.0,20.61,,,6.32,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.77,
2022-10-18 01:00:00,16.75,0.12,19.93,0.0,-0.62,19.4,,0.0,0.0,0.0,,237.88,55.86,55.88,0.0,,23.18,17.7,,0.5,0.0,20.6,,,6.33,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,20.4,0.0,20.75,
2022-10-18 01:15:00,16.6,0.12,19.94,0.0,-0.8,19.4,,0.0,0.0,0.0,,238.0,55.87,55.88,0.0,,23.07,17.7,,0.51,0.0,20.65,,,6.32,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.78,
2022-10-18 01:30:00,16.45,0.12,19.99,0.0,-0.57,19.4,,0.0,0.0,0.0,,237.97,55.86,55.88,0.0,,22.96,17.7,,0.51,0.0,20.66,,,6.33,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.78,
2022-10-18 01:45:00,16.5,0.12,19.94,0.0,-1.03,19.4,,0.0,0.0,0.0,,237.93,55.86,55.87,0.0,,22.86,17.7,,0.51,0.0,20.66,,,6.33,4.0,,19.3,0.0,0.0,0.0,,,0.0,13.87,,0.0,20.79,
2022-10-18 02:00:00,16.6,0.12,19.97,0.0,-0.7,19.4,,0.0,0.0,0.0,,237.97,55.86,55.86,0.0,,22.75,17.56,,0.52,0.0,20.66,,,6.34,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,20.39,0.0,20.79,
2022-10-18 02:15:00,16.6,0.12,19.9,0.0,-1.3,19.4,,0.0,0.0,0.0,,237.93,55.86,55.84,0.0,,22.64,17.47,,0.51,0.0,20.65,,,6.35,4.0,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,20.77,
