Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-08-05 00:00:00,24.55,0.19,11.89,0.0,0.5,39.06,,0.0,0.0,0.0,,237.56,56.47,56.5,0.0,38.16,35.33,28.97,,0.83,0.0,11.91,,,4.55,4.0,33.12,10.78,463.06,0.0,0.0,,,0.0,0.0,38.39,0.0,39.38,
2022-08-05 00:15:00,24.2,0.18,11.97,0.0,0.5,36.37,,0.0,0.0,0.0,,237.33,56.48,56.49,0.0,35.83,34.95,28.27,,0.8,0.0,12.12,,,4.67,4.0,31.72,10.88,462.33,0.0,0.0,,,0.0,0.0,,0.0,37.08,
2022-08-05 00:30:00,23.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05 00:45:00,23.8,0.74,18.62,4.25,583.25,34.0,34.8,0.0,705.75,0.0,19.23,237.0,56.12,56.12,0.0,,30.93,27.3,39.4,3.12,0.0,18.9,17.52,17.65,4.79,5.0,,18.1,4.0,6.55,0.0,39.88,13.78,0.0,0.0,,0.6,36.95,34.32
2022-08-05 01:00:00,23.4,0.74,18.14,4.18,583.17,34.05,34.81,0.0,702.92,0.0,19.32,236.92,56.07,56.07,0.0,,30.2,27.09,39.3,3.12,0.0,18.77,16.87,17.08,4.84,5.0,,17.51,4.0,6.46,0.0,39.81,13.3,0.0,0.0,37.3,0.6,38.43,34.41
2022-08-05 01:15:00,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05 01:30:00,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05 01:45:00,22.6,0.82,15.4,3.87,580.52,37.36,38.54,0.0,623.1,0.0,16.41,236.93,55.73,55.72,0.0,37.79,26.16,26.0,43.11,3.46,0.0,16.46,14.02,14.42,4.76,4.97,32.32,14.7,470.76,5.52,0.0,43.53,10.94,0.0,0.0,,0.7,40.37,38.15
2022-08-05 02:00:00,23.0,0.83,14.73,3.8,579.1,37.61,38.81,0.0,607.83,0.0,15.67,237.03,55.67,55.66,0.0,38.25,25.24,25.92,43.44,3.46,0.0,15.7,13.31,13.76,4.69,5.0,33.2,14.06,470.47,5.38,0.0,43.8,10.27,0.0,0.0,38.86,0.7,40.8,38.47
2022-08-05 02:15:00,22.8,0.84,14.03,3.72,580.8,37.97,39.19,0.0,590.03,0.0,14.93,237.07,55.61,55.62,0.0,38.52,24.37,25.75,43.88,3.56,0.0,15.02,12.65,13.1,4.65,5.0,32.83,13.41,469.2,5.22,0.0,44.19,9.64,0.0,0.0,,0.7,41.09,38.9
2022-08-05 02:30:00,22.4,0.85,13.39,3.65,579.63,38.1,39.39,0.0,577.8,0.0,14.25,237.0,55.61,55.59,0.0,38.6,23.58,25.5,44.1,3.61,0.0,14.34,11.99,12.42,4.66,4.93,32.97,12.79,468.8,5.12,0.0,44.39,9.09,0.0,0.0,,0.7,41.22,39.1
2022-08-05 02:45:00,22.2,0.67,12.76,2.63,578.03,38.1,39.29,0.0,430.07,0.0,13.59,237.27,55.65,55.64,0.0,38.72,22.83,25.23,43.95,2.86,0.0,13.67,11.39,11.85,4.67,4.73,32.81,12.17,466.93,3.71,0.0,44.06,8.98,0.0,0.0,,0.51,41.18,39.05
2022-08-05 03:00:00,21.9,0.19,12.68,0.0,578.73,37.53,,0.0,4.3,0.0,13.31,237.93,55.92,55.92,0.0,37.52,22.16,24.99,,0.8,0.0,13.51,11.55,,4.7,4.0,32.14,12.1,463.77,0.0,0.0,,,0.0,0.0,36.13,0.0,39.01,
2022-08-05 03:15:00,21.7,0.19,13.56,0.0,579.87,35.75,,0.0,1.6,0.0,13.93,238.0,55.95,55.94,0.0,35.69,21.58,24.67,,0.8,0.0,13.89,12.65,,4.73,4.0,31.46,13.02,462.83,0.0,0.0,,,0.0,0.0,,0.0,37.03,
2022-08-05 03:30:00,21.65,0.19,14.13,0.0,582.07,34.29,,0.0,0.0,0.0,14.45,237.97,55.95,55.94,0.0,34.19,21.17,24.48,,0.78,0.0,14.45,13.29,,4.75,4.0,30.28,13.56,421.0,0.0,0.0,,,0.0,0.0,,0.0,35.53,
2022-08-05 03:45:00,21.7,0.16,14.67,0.0,580.5,33.41,,0.0,0.0,0.0,14.86,238.0,55.95,55.94,0.0,,20.88,24.24,,0.66,0.0,14.93,13.87,,4.83,4.0,,14.08,5.27,0.0,0.0,,,0.0,0.0,,0.0,34.67,
2022-08-05 04:00:00,21.7,0.16,15.1,0.0,580.63,33.3,,0.0,0.0,0.0,15.28,237.9,55.95,55.94,0.0,,20.69,23.89,,0.66,0.0,15.3,14.42,,4.94,4.0,,14.51,2.13,0.0,0.0,,,0.0,0.0,34.05,0.0,34.6,
2022-08-05 04:15:00,21.9,0.16,15.48,0.0,499.57,33.2,,0.0,0.0,0.0,15.63,237.97,55.92,55.94,0.0,,20.53,23.51,,0.66,0.0,15.66,14.83,,5.03,4.0,,14.86,0.0,0.0,0.0,,,0.0,0.0,,0.0,34.6,
2022-08-05 04:30:00,21.9,0.16,15.81,0.0,448.4,33.2,,0.0,56.93,0.0,16.01,237.9,55.88,55.94,0.0,,20.41,23.29,26.63,0.66,0.0,16.0,15.19,,5.09,4.0,,15.22,0.0,0.0,0.0,,,0.0,0.0,,0.0,34.6,23.97
2022-08-05 04:45:00,21.8,0.62,15.98,3.05,449.5,33.15,34.02,0.0,560.83,0.0,16.22,237.2,55.6,55.63,0.0,,20.36,23.15,37.1,2.61,0.0,16.24,15.26,16.6,5.11,4.8,,15.37,0.0,4.62,0.0,37.44,13.58,0.0,0.0,,0.48,35.6,33.78
2022-08-05 05:00:00,21.9,0.75,14.77,3.81,412.6,33.66,34.37,0.0,600.2,0.0,15.51,236.97,55.44,55.48,0.0,16.93,20.32,23.05,39.25,3.17,0.0,15.6,13.85,13.3,5.25,5.0,22.3,14.09,121.87,5.91,0.0,39.35,9.82,0.0,0.0,35.34,0.61,38.8,34.17
2022-08-05 05:15:00,21.7,0.73,13.52,3.3,394.0,35.39,36.4,0.0,523.53,0.0,14.48,237.13,55.46,55.46,0.0,35.5,20.23,22.96,41.25,3.06,0.0,14.62,12.51,12.18,6.36,4.9,29.55,12.92,469.23,4.92,0.0,41.32,8.99,0.0,0.0,,0.63,38.2,36.14
2022-08-05 05:30:00,21.8,0.17,12.72,0.0,318.13,34.86,,0.0,6.03,0.0,13.8,237.93,55.78,55.81,0.0,35.08,20.07,23.33,,0.68,0.0,14.11,11.85,,23.29,4.0,30.66,12.22,466.53,0.0,0.0,,,0.0,0.0,,0.0,36.87,
2022-08-05 05:45:00,21.6,0.16,13.03,0.0,221.87,33.69,,0.0,2.27,0.0,13.87,237.97,55.78,55.88,0.0,33.51,19.88,23.59,,0.67,0.0,14.31,12.23,,66.45,4.0,29.67,12.51,464.87,0.0,0.01,,,0.0,0.0,,0.0,34.94,
2022-08-05 06:00:00,21.6,0.13,13.57,0.0,29.63,32.6,,0.0,0.0,0.01,14.38,237.97,55.85,55.92,0.0,30.82,19.79,23.64,,0.56,0.0,14.55,12.7,,88.59,4.0,28.23,13.03,63.6,0.0,0.01,,,0.0,0.0,33.21,0.0,33.8,
2022-08-05 06:15:00,21.9,0.13,13.74,0.0,102.0,32.4,,0.0,0.0,0.02,15.97,237.87,55.86,55.92,0.0,,19.83,23.66,,0.56,0.0,14.69,13.01,,92.96,4.0,,13.2,3.2,0.0,0.02,,,0.0,22.47,,0.0,33.7,
2022-08-05 06:30:00,23.8,0.13,14.06,0.0,138.8,32.36,,0.0,0.0,0.02,15.03,237.97,55.86,55.92,0.0,,19.93,23.7,,0.56,0.0,15.29,13.18,,99.81,4.0,,13.49,0.0,0.0,0.02,,,0.0,0.0,,0.0,33.68,
2022-08-05 06:45:00,24.6,0.14,14.32,0.0,150.03,32.3,,7.87,0.0,0.14,15.06,237.9,55.86,55.92,0.01,,19.96,24.07,,0.58,0.0,15.67,13.62,,86.95,4.0,,13.75,0.0,0.0,0.13,,,0.0,6.07,,0.0,33.67,
2022-08-05 07:00:00,24.5,0.14,14.49,0.0,160.67,32.3,,27.93,0.0,0.77,15.27,237.93,55.86,55.95,0.04,,19.99,24.4,,0.57,0.0,15.9,13.94,,90.99,4.0,,13.92,0.0,0.0,0.49,,,0.0,27.73,33.03,0.0,33.65,
2022-08-05 07:15:00,24.5,0.14,14.85,0.0,209.9,32.3,,44.0,0.0,1.36,15.37,238.0,55.86,55.98,0.08,,20.02,24.57,,0.58,0.0,16.06,14.11,,104.99,4.0,,14.26,0.0,0.0,0.72,,,0.0,44.6,,0.0,33.65,
2022-08-05 07:30:00,24.7,0.15,15.54,0.0,241.17,32.2,,49.47,85.47,1.51,15.55,237.93,55.86,55.99,0.08,,20.05,24.6,24.34,0.62,0.0,16.15,14.53,,106.08,4.0,,14.98,0.0,0.0,0.81,,,0.0,49.93,,0.0,33.62,22.53
2022-08-05 07:45:00,24.8,0.62,15.8,3.26,270.7,32.17,33.03,70.34,520.03,2.25,16.02,237.17,55.54,55.65,0.13,,20.09,24.7,36.46,2.61,0.0,16.21,15.14,15.9,108.6,4.8,,15.18,0.0,5.21,1.15,36.64,12.92,0.0,73.31,,0.49,34.61,32.73
2022-08-05 08:00:00,24.95,0.73,14.44,3.78,291.57,32.73,33.37,51.8,594.43,1.57,15.47,236.93,55.32,55.43,0.09,14.87,20.16,24.8,38.2,3.09,0.0,15.47,13.73,12.92,106.94,4.97,24.2,13.81,93.37,5.99,0.81,38.37,9.46,0.0,50.87,34.6,0.6,37.86,33.12
2022-08-05 08:15:00,24.7,0.64,13.12,2.81,327.73,34.85,35.65,52.07,451.87,1.55,14.38,237.2,55.32,55.42,0.09,35.08,20.16,24.8,40.55,2.72,0.0,14.48,12.24,11.87,105.9,4.76,29.14,12.54,469.4,4.24,0.81,40.54,8.82,0.0,51.93,,0.53,37.59,35.43
2022-08-05 08:30:00,24.85,0.17,12.51,0.0,344.43,34.22,,97.2,4.6,2.91,13.61,237.9,55.75,55.86,0.16,34.21,20.08,24.95,,0.7,0.0,14.24,11.65,,109.25,4.0,29.77,12.0,465.67,0.0,1.52,,,0.0,98.93,,0.0,35.95,
2022-08-05 08:45:00,25.7,0.16,12.92,0.0,281.37,33.03,,92.13,1.87,2.84,13.72,237.97,55.85,55.94,0.16,32.87,19.95,25.69,,0.68,0.0,14.32,12.04,,107.97,4.0,29.69,12.41,427.67,0.0,1.47,,,0.0,96.0,,0.0,34.21,
2022-08-05 09:00:00,25.65,0.14,13.85,0.0,193.9,32.26,,108.2,0.0,3.29,14.06,237.97,55.89,56.0,0.18,,19.91,26.08,,0.59,0.0,14.51,12.68,,110.14,4.0,,13.34,5.83,0.0,1.64,,,0.0,107.47,32.92,0.0,33.44,
2022-08-05 09:15:00,26.1,0.13,14.3,0.0,110.3,32.12,,160.0,0.0,4.99,14.61,237.97,56.01,56.14,0.28,,19.96,26.61,,0.58,0.0,14.81,13.49,,112.79,4.0,,13.73,2.27,0.0,2.51,,,0.0,170.0,,0.0,33.39,
2022-08-05 09:30:00,26.85,0.14,14.51,0.0,205.87,32.1,,106.4,0.0,3.06,15.06,238.0,55.96,56.09,0.17,,20.07,27.18,,0.6,0.0,15.2,13.9,,113.27,4.0,,13.94,0.0,0.0,1.52,,,0.0,101.47,,0.0,33.36,
2022-08-05 09:45:00,26.8,0.14,14.8,0.0,298.57,32.01,,221.8,0.0,3.28,15.27,237.97,56.01,56.12,0.18,,20.21,27.2,,0.62,0.0,15.52,14.09,,118.2,4.0,,14.21,0.0,0.0,1.55,,,0.0,171.2,,0.0,33.34,
2022-08-05 10:00:00,27.35,0.44,15.26,1.83,370.57,32.0,31.51,634.33,400.77,3.77,15.52,237.47,55.85,55.94,0.21,,20.34,27.44,32.4,1.84,0.0,15.76,14.44,17.85,123.17,4.5,,14.68,0.0,2.85,1.76,33.35,15.53,0.0,530.73,34.71,0.28,33.53,29.85
2022-08-05 10:15:00,28.0,0.73,14.74,3.82,424.37,32.03,33.05,641.93,598.73,14.23,15.33,236.97,55.83,55.99,0.8,,20.49,28.08,37.88,3.07,0.0,15.34,13.75,13.22,109.8,5.0,,14.1,6.97,6.09,7.54,38.04,9.7,0.0,536.76,,0.6,37.03,32.77
2022-08-05 10:30:00,28.2,0.75,13.49,3.69,326.0,34.8,34.95,688.69,566.37,17.83,14.26,236.97,56.04,56.25,1.0,,20.76,31.92,39.76,3.14,0.0,14.49,12.59,12.28,106.88,5.0,,12.92,4.3,5.64,9.36,39.92,8.93,0.0,585.93,,0.66,38.48,34.72
2022-08-05 10:45:00,28.2,0.78,12.14,3.48,-0.53,36.49,37.55,692.0,533.43,18.0,,236.9,56.12,56.3,1.01,,21.2,35.19,42.39,3.28,0.0,13.01,,10.23,107.83,4.97,,11.39,1.6,5.06,9.41,42.55,7.25,0.0,579.67,,0.7,41.28,37.3
2022-08-05 11:00:00,29.4,0.54,10.56,2.23,-0.77,38.62,38.6,763.87,357.43,18.0,,237.33,56.27,56.49,1.02,,21.63,37.16,43.55,2.28,0.0,11.56,,9.04,111.95,4.43,,9.75,0.0,3.19,9.09,43.51,6.44,0.0,640.8,40.02,0.46,42.87,38.58
2022-08-05 11:15:00,29.4,0.15,10.03,0.0,-0.9,39.57,,783.67,4.17,18.0,,237.97,56.67,56.88,1.02,33.75,22.29,38.32,,0.63,0.0,10.83,,,111.55,4.0,36.45,9.25,383.43,0.0,9.18,,,0.0,662.13,,0.0,42.68,
2022-08-05 11:30:00,29.65,0.16,10.17,0.0,-1.0,39.57,,766.53,1.33,18.0,,237.9,56.72,56.93,1.02,40.14,23.14,37.5,,0.66,0.0,10.8,,,110.11,4.0,38.12,9.34,473.37,0.0,9.32,,,0.0,647.17,,0.0,41.14,
2022-08-05 11:45:00,29.9,0.17,10.28,0.0,216.0,38.89,,781.6,0.0,17.56,18.83,237.93,56.71,56.94,1.0,39.18,24.03,35.88,,0.73,0.0,11.44,14.64,,114.66,4.0,37.63,9.42,469.43,0.0,8.73,,,0.0,661.27,,0.0,40.15,
2022-08-05 12:00:00,29.6,0.16,10.68,0.0,588.8,38.36,,814.4,0.0,17.98,13.06,237.93,56.79,56.99,1.02,36.81,24.48,36.73,,0.67,0.0,15.15,9.34,,115.58,4.0,37.67,9.87,54.57,0.0,8.89,,,0.0,698.73,39.42,0.0,39.74,
2022-08-05 12:15:00,30.3,0.53,13.64,2.03,482.7,38.2,37.61,664.27,442.77,17.95,13.57,237.47,56.57,56.77,1.02,32.57,24.09,36.56,39.49,2.23,0.0,14.47,11.85,16.52,107.54,4.57,34.72,13.16,114.53,3.03,9.52,39.73,14.56,0.0,581.79,,0.38,39.8,37.06
2022-08-05 12:30:00,29.75,0.82,13.57,3.62,251.2,38.22,39.37,715.2,551.0,17.97,14.99,236.93,56.32,56.53,1.02,39.67,23.8,35.06,44.2,3.48,0.0,14.21,12.54,12.07,109.79,5.0,37.55,12.86,479.13,5.06,9.28,44.38,8.85,0.0,623.47,,0.7,42.03,39.12
