Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2021-12-22 00:00:00,-3.15,2.18,11.16,2.21,364.13,25.64,26.51,0.0,613.3,0.0,27.61,208.4,57.7,57.71,0.0,-9.81,17.59,-0.8,31.29,10.47,19.76,12.95,31.23,-5.44,5.58,208.4,-7.66,10.6,559.57,4.4,0.0,31.5,-6.38,4.13,0.0,26.51,0.5,31.56,26.33
2021-12-22 00:15:00,-3.1,0.3,11.17,0.21,351.03,27.16,26.86,0.0,72.77,0.0,27.9,225.9,57.76,57.78,0.0,-5.74,17.89,-0.8,29.04,1.4,8.98,12.99,31.41,-3.95,5.62,225.93,-3.15,10.6,81.3,0.43,0.0,28.73,-4.5,2.02,0.0,,0.05,31.81,27.34
2021-12-22 00:30:00,-3.2,0.18,11.18,0.0,453.93,25.64,,0.0,29.73,0.0,26.21,228.83,57.75,57.8,0.0,23.54,18.0,-0.5,26.08,0.81,7.37,12.98,26.36,,5.81,229.1,5.26,10.6,377.0,0.0,0.0,,,1.69,0.0,,0.0,27.48,26.06
2021-12-22 00:45:00,-3.6,0.49,11.19,1.98,489.76,23.37,23.58,0.0,487.14,0.0,23.49,227.86,57.75,57.82,0.0,7.35,17.92,0.22,25.99,2.15,8.28,12.99,24.77,3.14,5.7,227.93,5.19,10.6,428.62,4.01,0.0,26.44,1.6,1.89,0.0,,0.33,24.81,23.29
2021-12-22 01:00:00,-3.5,2.63,11.2,2.53,445.04,23.21,24.73,0.0,762.33,0.0,25.58,239.22,55.0,55.06,0.0,-6.19,17.62,0.22,29.59,11.02,0.0,12.97,28.79,-1.73,5.46,3.26,-3.68,10.6,599.15,5.18,0.0,29.68,-3.6,0.0,0.0,25.81,0.5,28.27,24.61
2021-12-22 01:15:00,-3.5,2.63,11.21,2.32,407.9,23.21,25.43,0.0,719.3,0.0,26.79,239.13,54.65,54.7,0.0,-8.66,17.47,-0.1,30.29,11.03,0.01,12.98,30.03,-4.26,5.37,3.47,-6.36,10.6,571.7,4.73,0.0,30.42,-5.42,0.0,0.0,,0.5,30.25,25.29
2021-12-22 01:30:00,-3.6,2.35,11.22,2.09,384.07,25.59,25.91,0.0,661.23,0.0,27.31,234.23,54.82,54.88,0.0,-9.6,17.47,-0.57,30.65,10.0,3.38,12.99,30.57,-5.19,5.35,53.7,-7.31,10.64,531.07,4.24,0.0,30.87,-6.16,0.74,0.0,,0.47,30.92,25.76
2021-12-22 01:45:00,-3.4,0.15,11.25,0.0,368.67,26.86,,0.0,22.2,0.0,27.49,227.0,57.07,57.1,0.0,,17.56,-0.8,27.61,0.66,8.72,12.99,30.65,,5.41,227.0,,10.7,6.43,0.0,0.0,,,1.98,0.0,,0.0,31.0,27.02
2021-12-22 02:00:00,-3.7,0.15,11.25,0.0,380.83,26.36,,0.0,21.67,0.0,27.29,227.0,57.5,57.52,0.0,,17.75,-0.66,25.8,0.66,8.73,13.02,30.01,,5.51,227.0,,10.7,2.4,0.0,0.0,,,1.98,20.4,26.91,0.0,30.38,26.9
2021-12-22 02:15:00,-3.7,0.15,11.26,0.0,430.03,26.35,,0.0,30.13,0.0,26.66,227.0,57.7,57.73,0.0,,17.94,-0.39,25.67,0.66,8.72,13.03,28.47,,5.53,227.0,,10.7,0.0,0.0,0.0,,,1.98,0.0,,0.0,28.5,26.37
