Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-08-28 00:00:00,18.55,0.37,16.46,1.48,141.07,31.76,28.11,0.0,348.23,0.0,16.47,237.57,56.21,56.3,0.0,,19.39,20.15,48.75,1.54,0.0,17.11,15.67,19.35,5.22,4.4,,16.0,0.0,2.29,0.0,30.59,17.83,0.0,0.0,33.51,0.22,33.25,29.82
2022-08-28 00:15:00,18.5,0.71,15.71,3.9,166.47,31.68,32.75,0.0,609.43,0.0,16.37,236.97,55.85,55.88,0.0,,19.4,20.0,51.27,2.99,0.0,16.61,15.21,13.95,5.2,5.0,,15.06,0.0,6.26,0.0,37.7,10.48,0.0,0.0,,0.6,36.48,32.5
2022-08-28 00:30:00,18.35,0.59,13.94,2.76,172.0,33.85,34.08,0.0,442.23,0.0,15.55,237.23,55.86,55.91,0.0,25.42,19.36,19.82,51.22,2.48,0.0,15.34,13.68,12.59,5.22,4.73,21.79,13.32,308.87,4.32,0.0,38.92,9.52,0.0,0.0,,0.46,37.32,33.88
2022-08-28 00:45:00,18.2,0.16,13.17,0.0,164.28,33.37,,0.0,4.41,0.0,14.8,237.93,56.25,56.3,0.0,33.12,19.29,19.89,,0.66,0.0,15.12,12.83,,5.13,4.0,28.16,12.7,433.24,0.0,0.0,,,0.0,0.0,,0.0,34.8,
2022-08-28 01:00:00,18.05,0.13,13.2,0.0,100.33,32.33,,0.0,1.48,0.0,14.84,237.93,56.3,56.36,0.0,,19.19,20.08,,0.56,0.0,15.56,12.9,,5.03,4.0,,12.7,4.48,0.0,0.0,,,0.0,0.0,32.97,0.0,33.55,
2022-08-28 01:15:00,17.7,0.13,13.25,0.0,18.27,32.14,,0.0,0.0,0.0,15.85,237.97,56.3,56.37,0.0,,19.11,19.88,,0.53,0.0,15.65,13.26,,5.09,4.0,,12.7,2.27,0.0,0.0,,,0.0,0.0,,0.0,33.5,
2022-08-28 01:30:00,17.5,0.12,13.27,0.0,-0.37,32.1,,0.0,0.0,0.0,,237.93,56.3,56.38,0.0,,19.1,19.52,,0.54,0.0,15.65,,,5.15,4.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,33.5,
2022-08-28 01:45:00,17.3,0.13,13.3,0.0,34.33,32.07,,0.0,0.0,0.0,16.9,237.83,56.3,56.38,0.0,,19.15,19.17,,0.53,0.0,15.76,13.51,,5.18,4.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,33.5,
2022-08-28 02:00:00,17.2,0.13,13.37,0.0,70.5,32.0,,0.0,0.0,0.0,15.86,237.93,56.3,56.37,0.0,,19.17,18.9,,0.57,0.0,16.15,13.17,,5.2,4.0,,12.81,0.0,0.0,0.0,,,0.0,0.0,32.79,0.0,33.5,
2022-08-28 02:15:00,17.1,0.12,13.49,0.0,37.1,32.0,,0.0,0.0,0.0,16.16,237.97,56.3,56.37,0.0,,19.11,18.62,,0.54,0.0,16.4,13.32,,5.22,4.0,,12.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,33.49,
2022-08-28 02:30:00,17.1,0.12,13.52,0.0,-0.8,31.96,,0.0,0.0,0.0,,237.97,56.3,56.36,0.0,,19.07,18.38,,0.52,0.0,16.43,,,5.23,4.0,,12.94,0.0,0.0,0.0,,,0.0,22.33,,0.0,33.48,
2022-08-28 02:45:00,16.7,0.12,13.56,0.0,-1.1,31.9,,0.0,0.0,0.0,,237.87,56.3,56.34,0.0,,19.09,18.17,,0.51,0.0,16.41,,,5.23,4.0,,13.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,33.46,
