Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-02-10 00:00:00,-2.95,2.47,13.19,2.16,155.13,25.88,25.63,0.0,670.37,0.0,22.12,239.9,54.73,54.8,0.0,-8.59,14.25,-0.19,3.77,10.3,0.0,14.42,27.98,-4.31,5.63,3.8,-6.16,12.7,547.63,4.38,0.0,30.64,-5.22,0.0,20.6,26.39,0.47,30.34,25.51
2023-02-10 00:15:00,-3.0,0.12,13.2,0.0,119.27,26.32,,0.0,11.4,0.0,23.11,238.93,56.18,56.25,0.0,,14.23,-0.4,3.81,0.5,0.0,14.41,29.14,,5.67,3.0,,12.7,7.1,0.0,0.0,,,0.0,0.0,,0.0,30.71,24.07
2023-02-10 00:30:00,-3.1,0.12,13.2,0.0,104.33,25.45,,0.0,9.67,0.0,23.04,238.9,56.23,56.31,0.0,,14.27,-0.4,,0.51,0.0,14.42,28.82,,5.78,3.0,,12.7,2.53,0.0,0.0,,,0.0,0.0,,0.0,30.43,
2023-02-10 00:45:00,-3.2,0.12,13.21,0.0,88.2,23.73,,0.0,7.67,0.0,22.61,238.9,56.24,56.32,0.0,,14.3,-0.28,,0.5,0.0,14.41,28.4,,5.86,3.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.19,
2023-02-10 01:00:00,-3.0,0.12,13.21,0.0,82.5,22.66,,0.0,4.92,0.0,21.54,238.96,56.22,56.31,0.0,,14.32,-0.07,,0.51,0.0,14.42,28.09,,5.91,3.0,,12.7,0.0,0.0,0.0,,,0.0,0.0,25.25,0.0,29.9,
2023-02-10 01:15:00,-2.9,0.29,13.22,0.55,70.5,22.39,20.71,0.0,272.33,0.0,20.75,238.8,56.09,56.18,0.0,4.71,14.28,0.0,1.95,1.22,0.0,14.44,27.11,6.77,5.92,3.03,9.43,12.7,147.73,1.09,0.0,20.99,6.4,0.0,0.0,,0.1,29.17,20.62
2023-02-10 01:30:00,-2.9,2.62,13.21,2.47,85.7,25.14,24.63,0.0,707.4,0.0,20.59,239.93,54.03,54.12,0.0,-6.52,14.2,0.0,3.73,10.97,0.0,14.41,26.61,-2.22,5.91,3.03,-4.1,12.7,603.17,5.06,0.0,29.86,-3.94,0.0,0.0,,0.5,28.47,24.46
2023-02-10 01:45:00,-2.7,0.64,13.17,0.56,88.57,26.26,24.76,0.0,178.97,0.0,21.35,239.0,55.25,55.34,0.0,-4.84,14.1,-0.08,4.05,2.67,0.0,14.4,28.24,-1.86,5.91,3.03,-2.44,12.7,166.33,1.11,0.0,30.28,-2.9,0.0,0.0,,0.12,31.01,23.26
2023-02-10 02:00:00,-2.75,0.12,13.18,0.0,109.37,25.7,,0.0,7.53,0.0,22.29,238.8,55.78,55.84,0.0,,14.06,-0.1,,0.51,0.0,14.4,29.25,,5.97,3.0,,12.7,3.6,0.0,0.0,,,0.0,0.0,26.02,0.0,30.95,
2023-02-10 02:15:00,-3.0,0.12,13.15,0.0,113.67,23.62,,0.0,9.77,0.0,22.7,238.8,55.79,55.87,0.0,,14.1,-0.02,,0.51,0.0,14.4,28.88,,5.99,3.0,,12.7,0.0,0.0,0.0,,,0.0,20.33,,0.0,30.25,
2023-02-10 02:30:00,-3.4,1.4,13.18,1.73,104.83,24.36,22.71,0.0,522.67,0.0,22.33,227.23,56.04,56.16,0.0,-1.79,14.18,-0.01,2.24,6.35,8.83,14.41,27.09,1.44,5.98,101.4,1.71,12.7,412.47,3.62,0.0,25.51,0.45,1.88,0.0,,0.33,28.56,22.65
2023-02-10 02:45:00,-3.4,0.63,13.17,0.63,58.83,26.17,25.07,0.0,176.83,0.0,21.82,224.07,57.33,57.4,0.0,-5.54,14.31,-0.3,4.12,2.96,11.27,14.39,27.63,-2.57,5.91,224.1,-3.2,12.7,178.73,1.24,0.0,30.44,-3.61,2.49,0.0,,0.13,29.74,23.5
2023-02-10 03:00:00,-3.55,0.13,13.16,0.0,81.33,25.94,,0.0,4.8,0.0,21.55,227.2,57.66,57.71,0.0,,14.47,-0.58,,0.61,8.65,14.38,28.24,,5.95,227.23,,12.7,3.73,0.0,0.0,,,1.97,0.0,25.09,0.0,29.48,
2023-02-10 03:15:00,-3.7,0.14,13.17,0.0,58.13,24.76,,0.0,4.43,0.0,20.53,227.93,57.74,57.86,0.0,,14.51,-0.6,,0.59,8.24,14.39,27.63,,5.95,228.07,,12.7,0.0,0.0,0.0,,,1.88,0.0,,0.0,28.87,
2023-02-10 03:30:00,-3.75,0.14,13.17,0.0,69.8,23.34,,0.0,7.93,0.0,19.77,229.07,57.75,57.86,0.0,,14.44,-0.52,,0.63,7.02,14.4,27.05,,5.95,229.13,,12.7,0.0,0.0,0.0,,,1.61,0.0,,0.0,28.5,
2023-02-10 03:45:00,-4.0,0.4,13.17,0.47,106.33,22.41,19.86,0.0,246.73,0.0,20.39,229.13,57.75,57.85,0.0,4.41,14.31,-0.5,1.61,1.79,7.3,14.39,26.26,6.72,5.94,229.23,9.5,12.7,103.43,0.9,0.0,20.71,6.26,1.66,0.0,,0.08,27.94,19.54
