Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-05-04 00:00:00,10.25,0.12,20.06,0.0,-0.9,20.6,,0.0,0.0,0.0,,238.7,56.55,56.59,0.0,,22.16,13.57,,0.5,0.0,21.21,,,6.48,3.5,,19.4,0.0,0.0,0.0,,,0.0,0.0,21.52,0.0,21.82,
2023-05-04 00:15:00,10.3,0.12,20.05,0.0,-0.63,20.5,,0.0,0.0,0.0,,238.77,56.55,56.59,0.0,,21.83,12.98,,0.51,0.0,21.21,,,6.47,3.43,,19.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,21.84,
2023-05-04 00:30:00,10.25,0.12,19.93,0.0,-0.6,20.5,,0.0,0.0,0.0,,238.77,56.55,56.59,0.0,,21.49,12.53,,0.51,0.0,21.2,,,6.46,3.23,,19.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,21.84,
2023-05-04 00:45:00,9.7,0.12,19.89,0.0,-0.77,20.5,,0.0,28.03,0.0,,238.7,56.55,56.59,0.0,,21.16,12.17,12.91,0.51,0.0,21.2,,,6.44,3.4,,19.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,21.82,23.08
2023-05-04 01:00:00,9.4,0.51,19.84,2.8,-0.62,20.5,21.02,0.0,489.46,0.0,,238.04,56.23,56.29,0.0,7.12,20.79,11.83,13.65,2.13,0.0,21.19,,10.56,6.43,3.15,8.73,19.4,612.12,5.81,0.0,24.95,7.41,0.0,0.0,21.72,0.43,22.88,20.65
2023-05-04 01:15:00,9.3,0.13,19.81,0.1,-0.6,20.68,20.84,0.0,28.2,0.0,,238.63,56.44,56.51,0.0,4.06,20.37,11.12,14.19,0.56,0.0,21.2,,6.66,6.39,3.33,6.64,19.4,46.67,0.23,0.0,25.42,4.85,0.0,0.0,,0.01,25.16,20.8
2023-05-04 01:30:00,9.25,0.12,19.78,0.0,17.07,20.7,,0.0,2.8,0.0,21.0,238.77,56.47,56.55,0.0,,19.95,10.61,,0.51,0.0,21.12,21.96,,6.42,3.17,,19.4,2.8,0.0,0.0,,,0.0,16.8,,0.0,25.22,
2023-05-04 01:45:00,9.2,0.12,19.75,0.0,170.13,20.7,,0.0,12.57,0.0,20.91,238.77,56.47,56.56,0.0,,19.61,10.48,12.27,0.54,0.0,21.11,23.96,,6.4,3.1,,19.39,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.98,21.49
2023-05-04 02:00:00,9.55,0.13,19.74,0.0,230.77,20.74,,0.0,21.37,0.0,22.33,238.93,56.47,56.56,0.0,,19.36,10.35,11.35,0.54,0.0,21.08,23.63,,6.38,3.17,,19.3,0.0,0.0,0.0,,,0.0,0.0,22.0,0.0,23.75,21.67
2023-05-04 02:15:00,9.6,0.13,19.74,0.0,267.5,21.09,,0.0,24.8,0.0,21.96,238.87,56.47,56.55,0.0,,19.22,10.16,11.55,0.56,0.0,21.03,22.44,,6.37,3.27,,19.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.57,21.74
