Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2021-12-23 00:00:00,-4.8,0.15,12.26,0.0,396.8,26.66,,0.0,30.23,0.0,27.11,227.3,57.75,57.77,0.0,,16.97,-1.89,25.78,0.66,8.34,13.35,29.55,,5.08,227.27,,11.79,0.0,0.0,0.0,,,1.9,0.0,26.73,0.0,29.61,26.75
2021-12-23 00:15:00,-3.5,0.15,12.29,0.0,463.2,26.12,,0.0,42.17,0.0,26.07,229.77,57.75,57.78,0.0,,17.07,-1.53,25.3,0.66,6.8,13.36,27.85,,5.12,229.77,,11.8,0.0,0.0,0.0,,,1.56,0.0,,0.0,28.09,25.77
2021-12-23 00:30:00,-3.4,0.15,12.28,0.0,483.93,25.21,,0.0,45.6,0.0,25.5,233.53,57.52,57.57,0.0,,17.03,-1.3,24.62,0.67,4.05,13.37,27.29,,5.16,163.17,,11.8,0.0,0.0,0.0,,,0.94,0.0,,0.0,27.71,25.19
2021-12-23 00:45:00,-3.3,0.16,12.3,0.0,480.52,24.71,,0.0,45.17,0.0,25.01,238.31,56.8,56.86,0.0,,16.95,-1.2,24.23,0.66,0.0,13.36,26.57,,5.14,3.0,,11.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.0,24.7
2021-12-23 01:00:00,-3.2,0.16,12.31,0.0,486.63,24.18,,0.0,155.56,0.0,24.28,238.37,56.72,56.78,0.0,,16.79,-1.2,23.74,0.68,0.0,13.36,25.71,,5.17,3.0,,11.8,0.0,0.0,0.0,,,0.0,0.0,22.49,0.0,26.22,24.02
2021-12-23 01:15:00,-3.4,0.85,12.32,0.89,487.17,23.86,23.95,0.0,252.63,0.0,24.16,238.87,56.12,56.2,0.0,7.93,16.58,-1.25,26.59,3.56,0.0,13.34,25.56,3.17,5.23,3.0,-0.74,11.8,386.57,1.81,0.0,26.58,-0.72,0.0,0.0,,0.16,26.01,23.9
2021-12-23 01:30:00,-3.4,0.16,12.33,0.0,478.97,21.16,,0.0,43.93,0.0,21.15,238.53,56.54,56.58,0.0,18.36,16.28,-1.22,22.35,0.66,0.0,13.33,20.24,,5.4,3.0,3.92,11.8,418.93,0.0,0.0,,,0.0,0.0,,0.0,21.46,21.08
2021-12-23 01:45:00,-3.7,0.26,12.26,0.68,467.2,17.48,18.37,0.0,171.83,0.0,17.91,238.6,56.48,56.52,0.0,11.82,15.8,-0.94,19.27,1.08,0.0,13.3,17.15,6.23,5.39,3.0,2.96,11.8,401.67,1.51,0.0,19.48,2.87,0.0,0.0,,0.1,17.85,17.79
2021-12-23 02:00:00,-3.7,2.52,12.23,2.47,484.9,16.05,17.87,0.0,721.37,0.0,18.47,239.2,54.94,55.01,0.0,-7.44,15.1,-1.02,22.78,10.55,0.0,13.29,20.68,-2.98,5.18,3.0,-4.89,11.8,584.77,5.83,0.0,23.07,-4.54,0.0,0.0,17.61,0.41,20.24,17.55
2021-12-23 02:15:00,-3.4,2.59,12.23,2.31,485.43,16.0,19.4,0.0,722.5,0.0,20.92,239.07,54.6,54.66,0.0,-9.16,14.53,-1.48,24.25,10.86,0.0,13.29,23.53,-4.75,5.08,3.0,-6.52,11.71,565.57,5.36,0.0,24.4,-5.81,0.0,0.0,,0.4,23.68,19.24
