Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-04-05 00:00:00,7.05,0.14,15.45,0.0,195.53,24.91,,0.0,15.7,0.0,24.77,238.03,56.47,56.52,0.0,,20.08,8.5,24.04,0.6,0.0,17.73,26.3,,4.78,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,25.34,0.0,26.43,24.73
2022-04-05 00:15:00,6.6,0.14,15.44,0.0,192.97,24.65,,0.0,7.63,0.0,24.19,238.23,56.47,56.51,0.0,,20.04,8.4,,0.6,0.0,17.75,25.71,,4.77,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.23,
2022-04-05 00:30:00,6.75,0.14,15.44,0.0,206.7,24.19,,0.0,2.67,0.0,23.89,238.1,56.47,56.51,0.0,,19.93,8.3,,0.61,0.0,17.74,25.51,,4.81,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.15,
2022-04-05 00:45:00,7.1,0.15,15.45,0.0,221.1,23.81,,0.0,0.0,0.0,23.75,238.03,56.47,56.5,0.0,,19.82,8.27,,0.61,0.0,17.74,25.43,,4.83,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.02,
2022-04-05 01:00:00,7.15,0.14,15.45,0.0,227.11,23.58,,0.0,0.0,0.0,23.62,238.19,56.47,56.5,0.0,,19.72,8.2,,0.63,0.0,17.72,25.21,,4.82,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,24.18,0.0,25.8,
2022-04-05 01:15:00,7.0,0.15,15.45,0.0,253.73,23.44,,0.0,0.0,0.0,23.49,238.13,56.47,56.5,0.0,,19.63,8.2,,0.63,0.0,17.74,24.9,,4.82,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.36,
2022-04-05 01:30:00,7.0,0.15,15.45,0.0,279.87,23.25,,0.0,0.0,0.0,23.25,238.2,56.47,56.5,0.0,,19.55,8.2,,0.65,0.0,17.74,24.41,,4.84,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.86,
2022-04-05 01:45:00,6.8,0.15,15.46,0.0,295.67,22.99,,0.0,0.0,0.0,22.95,238.2,56.47,56.5,0.0,,19.45,8.2,,0.64,0.0,17.71,24.05,,4.84,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.53,
2022-04-05 02:00:00,6.95,0.15,15.46,0.0,315.13,22.71,,0.0,0.0,0.0,22.74,237.97,56.45,56.49,0.0,,19.35,8.2,,0.65,0.0,17.75,23.81,,4.85,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,23.25,0.0,24.3,
2022-04-05 02:15:00,7.1,0.15,15.44,0.0,341.7,22.49,,0.0,0.0,0.0,22.57,238.07,56.42,56.48,0.0,,19.24,8.11,,0.65,0.0,17.74,23.55,,4.85,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.05,
2022-04-05 02:30:00,6.95,0.15,15.46,0.0,356.2,22.28,,0.0,0.0,0.0,22.39,238.1,56.39,56.48,0.0,,19.12,8.03,,0.66,0.0,17.71,23.24,,4.84,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.75,
2022-04-05 02:45:00,6.9,0.15,15.47,0.0,370.8,22.06,,0.0,0.0,0.0,22.16,238.0,56.38,56.47,0.0,,18.99,7.98,,0.66,0.0,17.71,22.93,,4.83,3.0,,14.9,0.0,0.0,0.0,,,0.0,15.6,,0.0,23.45,
2022-04-05 03:00:00,6.7,0.16,15.49,0.0,374.03,21.82,,0.0,114.3,0.0,21.95,238.17,56.39,56.46,0.0,,18.86,7.9,21.57,0.68,0.0,17.69,22.66,,4.86,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,22.67,0.0,23.21,21.67
2022-04-05 03:15:00,6.6,0.52,15.51,2.67,376.57,21.7,22.21,0.0,478.6,0.0,22.17,237.97,56.01,56.08,0.0,5.69,18.69,7.89,25.65,2.18,0.0,17.66,24.01,8.82,4.86,3.0,7.2,14.9,567.57,5.38,0.0,25.93,5.68,0.0,0.0,,0.42,23.68,21.86
2022-04-05 03:30:00,6.6,0.61,15.5,3.0,364.73,21.7,23.97,0.0,479.57,0.0,24.68,237.9,55.81,55.86,0.0,-0.87,18.51,7.72,28.81,2.56,0.0,17.68,27.72,3.65,4.82,3.0,2.13,14.9,658.83,5.88,0.0,28.96,0.8,0.0,0.0,,0.5,26.84,23.76
2022-04-05 03:45:00,6.7,0.62,15.46,2.93,326.73,21.75,24.66,0.0,476.23,0.0,25.96,237.9,55.76,55.79,0.0,-1.47,18.47,7.6,29.55,2.62,0.0,17.69,29.21,3.07,4.82,3.0,1.53,14.9,653.27,5.69,0.0,29.65,1.1,0.0,0.0,,0.5,29.19,24.48
2022-04-05 04:00:00,6.75,0.63,15.47,2.92,311.77,21.88,24.94,0.0,472.97,0.0,26.41,237.97,55.69,55.73,0.0,-1.47,18.61,7.6,29.9,2.63,0.0,17.68,29.73,3.06,4.83,3.0,1.52,14.9,653.23,5.63,0.0,29.95,1.11,0.0,0.0,24.29,0.5,29.94,24.79
2022-04-05 04:15:00,6.8,0.63,15.48,2.91,303.1,22.22,25.16,0.0,471.0,0.0,26.73,237.97,55.62,55.66,0.0,-1.54,18.85,7.6,30.12,2.63,0.0,17.66,30.03,2.96,4.83,3.0,1.39,14.9,652.0,5.6,0.0,30.16,1.01,0.0,0.0,,0.5,30.33,25.02
2022-04-05 04:30:00,6.75,0.63,15.47,2.9,289.67,23.96,25.32,0.0,469.4,0.0,26.93,238.0,55.56,55.59,0.0,-1.82,19.1,7.6,30.25,2.63,0.0,17.66,30.24,2.69,4.83,3.0,1.09,14.9,649.97,5.54,0.0,30.33,0.8,0.0,0.0,,0.5,30.55,25.18
2022-04-05 04:45:00,6.8,0.15,15.42,0.0,256.0,25.15,,0.0,25.0,0.0,26.89,238.33,55.98,56.02,0.0,1.24,19.33,7.6,27.81,0.64,0.0,17.69,30.25,,4.89,3.0,4.1,14.9,30.5,0.0,0.0,,,0.0,0.0,,0.0,30.63,26.33
2022-04-05 05:00:00,6.7,0.15,15.46,0.0,236.53,24.98,,0.0,2.8,0.0,26.77,238.1,56.04,56.1,0.0,,19.57,7.71,,0.64,0.0,17.69,29.86,,4.96,3.0,,14.9,2.8,0.0,0.0,,,0.0,0.0,26.33,0.0,30.21,
2022-04-05 05:15:00,6.7,0.15,15.45,0.0,218.7,25.37,,0.0,0.0,0.0,26.42,238.13,56.03,56.12,0.0,,19.8,7.96,,0.64,0.0,17.68,29.29,,4.98,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,29.57,
2022-04-05 05:30:00,6.65,0.15,15.47,0.0,213.9,25.48,,0.0,0.0,0.0,25.93,238.0,56.03,56.11,0.0,,19.96,8.08,,0.64,0.0,17.68,28.18,,4.98,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.76,
2022-04-05 05:45:00,6.5,0.15,15.48,0.0,235.7,25.38,,0.0,6.97,0.0,25.16,237.93,56.03,56.11,0.0,,20.02,8.08,,0.62,0.0,17.67,26.64,,4.97,3.0,,14.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.75,
2022-04-05 06:00:00,6.45,0.15,15.45,0.0,217.23,24.98,,0.0,24.23,0.0,24.54,238.17,56.04,56.09,0.0,18.84,19.99,7.89,24.09,0.62,0.0,17.67,25.99,,5.01,3.0,12.58,14.9,15.83,0.0,0.0,,,0.0,18.34,25.26,0.0,26.53,24.43
2022-04-05 06:15:00,6.2,0.15,15.45,0.0,227.17,24.45,,0.0,15.87,0.0,24.18,237.93,56.03,56.08,0.0,,19.89,7.75,23.59,0.61,0.0,17.7,25.75,,6.77,3.0,,14.9,4.0,0.0,0.0,,,0.0,0.0,,0.0,26.39,23.99
