Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2022-06-03 00:00:00,16.8,0.12,23.14,0.0,222.23,34.32,,0.0,0.0,0.0,22.8,237.83,56.55,56.59,0.0,,24.06,18.45,,0.51,0.0,23.45,22.56,,5.06,4.0,,22.5,0.0,0.0,0.0,,,0.0,0.0,35.13,0.0,36.5,
2022-06-03 00:15:00,16.6,0.12,23.19,0.0,222.27,34.3,,0.0,0.0,0.0,22.75,237.93,56.55,56.59,0.0,,23.88,18.18,,0.51,0.0,23.44,22.59,,5.07,4.0,,22.56,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.5,
2022-06-03 00:30:00,16.4,0.12,23.24,0.0,222.8,34.2,,0.0,0.0,0.0,22.76,237.9,56.55,56.59,0.0,,23.7,17.91,,0.5,0.0,23.46,22.67,,5.07,4.0,,22.6,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.46,
2022-06-03 00:45:00,16.1,0.12,23.29,0.0,222.55,34.19,,0.0,0.0,0.0,22.78,237.93,56.55,56.57,0.0,,23.54,17.66,,0.5,0.0,23.45,22.72,,5.07,4.0,,22.67,0.0,0.0,0.0,,,0.0,26.0,,0.0,36.4,
2022-06-03 01:00:00,15.8,0.12,23.31,0.0,222.96,34.1,,0.0,0.0,0.0,22.79,237.93,56.55,56.56,0.0,,23.38,17.47,,0.51,0.0,23.47,22.77,,5.08,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,34.87,0.0,36.34,
2022-06-03 01:15:00,15.8,0.12,23.31,0.0,222.97,34.04,,0.0,0.0,0.0,22.75,237.9,56.55,56.56,0.0,,23.25,17.34,,0.52,0.0,23.47,22.79,,5.09,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.3,
2022-06-03 01:30:00,15.65,0.12,23.3,0.0,223.17,33.98,,0.0,0.0,0.0,22.72,237.93,56.55,56.56,0.0,,23.12,17.2,,0.5,0.0,23.45,22.79,,5.08,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.3,
2022-06-03 01:45:00,15.6,0.12,23.3,0.0,223.2,33.9,,0.0,0.0,0.0,22.7,237.9,56.52,56.56,0.0,,23.0,17.05,,0.51,0.0,23.44,22.78,,5.08,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.26,
2022-06-03 02:00:00,15.7,0.12,23.28,0.0,223.53,33.88,,0.0,0.0,0.0,22.68,237.97,56.48,56.56,0.0,,22.89,16.81,,0.5,0.0,23.41,22.77,,5.08,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,34.63,0.0,36.19,
2022-06-03 02:15:00,15.8,0.12,23.25,0.0,223.3,33.8,,0.0,0.0,0.0,22.61,237.93,56.47,56.56,0.0,,22.78,16.57,,0.5,0.0,23.4,22.73,,5.09,4.0,,22.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,36.12,
