Displayname,WS.DWD-----MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,Kalt_unten------,GEN.HC-HP--R410a--CALC.POW.H-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-,STO.H---W.H-BOT-MEA.T-,GEN.H-HP--W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-SCC---IN-MEA.CUR-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,STO.EL-INV---OUT-MEA.VOLT-,STO.EL-INV----MEA.VOLT-,STO.EL-SCC----MEA.VOLT-,STO.EL-SCC----CALC.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ZONE---AIR.ID--MEA.T-,ODC---AIR.OD--CALC.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,STO.EL-INV---IN-MEA.CUR-,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,GEN.C-HP--BRINE-SUP-CALC.T-,GEN.EL-PV----MEA.VOLT-,STO.EL-INV---IN-MEA.VOLT-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,STO.C---W.C-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,GEN.HC-HP--R410a--CALC.COP.virt-,GEN.EL-PV----MEA.CUR-,GEN.H-HP--W.H-SUP-MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,STO.EL-INV---IN-MEA.POW.EL-,ODC----HOR-MEA.GLIR-CALC,Warm_unten------,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,Warm_oben------,GEN.H--MTR.H-W.H-RET-MEA.T-
2023-03-09 00:00:00,11.9,0.13,15.9,0.0,239.13,21.86,,0.0,22.4,0.0,21.92,238.63,55.78,55.78,0.0,,19.71,11.37,5.52,0.56,0.0,16.86,22.7,,6.24,3.07,,15.2,0.0,0.0,0.0,,,0.0,0.0,22.54,0.0,23.37,21.75
2023-03-09 00:15:00,11.8,0.13,15.92,0.0,259.5,21.7,,0.0,28.63,0.0,21.8,238.43,55.76,55.78,0.0,,19.62,11.69,5.48,0.57,0.0,16.86,22.54,,6.24,3.1,,15.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.18,21.62
2023-03-09 00:30:00,12.25,0.13,15.93,0.0,268.7,21.58,,0.0,22.7,0.0,21.63,238.7,55.73,55.78,0.0,,19.56,11.76,5.42,0.56,0.0,16.87,22.35,,6.23,3.03,,15.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.97,21.49
2023-03-09 00:45:00,12.0,0.14,15.93,0.0,286.8,21.46,,0.0,23.63,0.0,21.52,236.6,55.93,56.0,0.0,,19.5,11.34,5.36,0.59,1.5,16.86,22.17,,6.26,49.69,,15.2,0.0,0.0,0.0,,,0.34,0.0,,0.0,22.78,21.36
2023-03-09 01:00:00,10.75,0.15,15.93,0.0,311.73,21.29,,0.0,23.69,0.0,21.37,227.5,57.4,57.45,0.0,,19.43,10.53,5.34,0.64,8.72,16.84,21.99,,6.25,227.46,,15.23,0.0,0.0,0.0,,,1.98,0.0,22.13,0.0,22.6,21.22
2023-03-09 01:15:00,10.4,0.16,15.94,0.09,298.23,21.17,,0.0,132.9,0.0,21.26,227.93,57.55,57.62,0.0,,19.42,9.89,5.27,0.71,8.75,16.84,21.83,,6.23,227.93,,15.3,0.0,0.0,0.0,,,2.0,0.0,,0.0,22.46,21.15
2023-03-09 01:30:00,10.1,0.59,15.95,3.29,312.87,21.1,22.06,0.0,524.2,0.0,21.95,224.07,57.68,57.73,0.0,5.16,19.4,9.62,8.2,2.62,11.19,16.84,23.97,9.2,6.2,224.1,7.99,15.3,697.47,6.53,0.0,27.08,5.62,2.5,0.0,,0.49,23.44,21.73
2023-03-09 01:45:00,10.2,0.61,15.96,3.3,321.6,21.14,23.4,0.0,538.3,0.0,24.27,224.03,57.75,57.81,0.0,2.23,19.42,9.48,8.77,2.71,11.19,16.82,27.39,6.85,6.18,224.07,5.59,15.3,684.93,6.51,0.0,28.42,3.14,2.5,0.0,,0.5,26.92,23.1
2023-03-09 02:00:00,10.35,0.62,15.96,3.31,305.77,21.35,23.99,0.0,537.3,0.0,25.45,224.63,57.75,57.84,0.0,2.28,19.6,9.34,9.01,2.77,10.55,16.85,28.6,6.9,6.19,224.73,5.66,15.3,684.83,6.43,0.0,28.99,3.2,2.37,0.0,24.57,0.5,28.66,23.72
2023-03-09 02:15:00,9.7,0.62,15.97,3.33,248.17,22.86,24.05,0.0,546.87,0.0,25.91,226.07,57.75,57.84,0.0,2.65,19.86,9.27,9.02,2.76,9.54,16.88,29.02,7.28,6.23,226.43,6.01,15.3,686.67,6.48,0.0,29.07,3.52,2.15,0.0,,0.5,29.25,23.79
2023-03-09 02:30:00,9.45,0.24,15.99,0.66,187.67,25.35,23.91,0.0,154.07,0.0,26.04,230.1,57.75,57.84,0.0,4.01,20.11,9.11,7.8,1.05,6.61,16.9,28.97,7.33,6.27,230.37,6.95,15.3,167.6,1.32,0.0,26.41,4.84,1.52,0.0,,0.1,29.5,24.34
2023-03-09 02:45:00,9.4,0.15,16.02,0.0,111.77,24.62,,0.0,14.47,0.0,25.8,232.8,57.75,57.85,0.0,,20.28,9.1,6.58,0.64,5.31,16.94,28.27,,6.32,233.07,,15.3,3.6,0.0,0.0,,,1.24,0.0,,0.0,29.07,25.48
2023-03-09 03:00:00,10.0,0.13,16.03,0.0,59.07,24.6,,0.0,10.43,0.0,25.35,237.8,57.13,57.2,0.0,,20.36,9.21,6.71,0.54,1.11,16.92,27.77,,6.3,57.17,,15.3,0.0,0.0,0.0,,,0.26,0.0,25.54,0.0,28.72,24.8
2023-03-09 03:15:00,10.4,0.12,16.03,0.0,43.1,24.6,,0.0,4.07,0.0,24.19,238.83,56.75,56.82,0.0,,20.35,9.48,,0.52,0.0,16.92,27.37,,6.27,3.27,,15.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.54,
2023-03-09 03:30:00,11.15,0.12,16.05,0.0,38.97,24.53,,0.0,1.2,0.0,23.15,238.9,56.71,56.76,0.0,,20.29,9.73,,0.52,0.0,16.92,27.21,,6.26,3.0,,15.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.45,
2023-03-09 03:45:00,10.8,0.12,16.02,0.0,65.13,24.46,,0.0,8.2,0.0,23.38,238.83,56.64,56.73,0.0,,20.18,10.14,,0.52,0.0,16.93,27.12,,6.26,3.0,,15.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.3,
2023-03-09 04:00:00,10.8,0.12,16.04,0.0,109.27,24.22,,0.0,10.5,0.0,24.05,238.8,56.64,56.7,0.0,,20.1,10.57,6.08,0.53,0.0,16.92,27.01,,6.25,3.0,,15.3,0.0,0.0,0.0,,,0.0,0.0,24.59,0.0,27.93,22.58
2023-03-09 04:15:00,10.8,0.12,16.04,0.0,120.83,23.76,,0.0,11.63,0.0,24.18,238.83,56.64,56.69,0.0,,20.06,10.6,5.94,0.53,0.0,16.93,26.69,,6.23,3.1,,15.3,0.0,0.0,0.0,,,0.0,19.03,,0.0,27.4,23.12
2023-03-09 04:30:00,10.65,0.12,16.06,0.0,115.93,23.39,,0.0,12.0,0.0,24.1,238.9,56.58,56.66,0.0,,20.05,10.6,5.87,0.53,0.0,16.93,26.19,,6.25,3.2,,15.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.7,23.33
2023-03-09 04:45:00,10.9,0.12,16.05,0.0,106.07,23.3,,0.0,10.27,0.0,23.85,238.97,56.55,56.65,0.0,,20.05,10.6,5.92,0.52,0.0,16.93,25.61,,6.27,3.13,,15.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.13,23.1
