;wetterstation_exp15;P_Inv_out_exp15;T_1_exp15;HP_Pel_exp15;HM4_VF_exp15;Hot_Tank_exp15;WP_senke_ein_exp15;Pyra1_exp15;HM10_VF_exp15;SCC_Cur_in_exp15;HM4_RET_exp15;U_grid_exp15;U_bat_exp15;SCC_vol_out_exp15;P_PV_exp15;HM1_RET_exp15;Zone_exp15;T_amb_exp15;HM10_RET_exp15;Inv_Cur_Out;PV_Pel_exp15;Inv_Cur_In;T_4_exp15;HM4_SUP_exp15;WP_Quelle_ein_exp15;U_PV_exp15;Inv_Volt_In_exp15;HM1_SUP_exp15;Cold_Tank_exp15;HM1_VF_exp15;COP_exp15;PV_Cur_exp15;WP_senke_aus_exp15;WP_Quelle_aus_exp15;P_Inv_loading_exp15;Pyra2_exp15;T_2_exp15;Pel_exp15;T_3_exp15;HM10_SUP_exp15
18.07.2021 19:15;25.7;0.15;;0;164.93;29.46;-99;;0;1.7;29.82;237.83;58.19;58.28;0.1;-99;31.77;35.52;-99;0.62;0.1;0;;29.86;-99;124.96;4;-99;14.5;0;0;0.79;-99;-99;0;;;0;;-99
18.07.2021 19:30;25.6;0.14;;0;165.07;29.5;-99;;0;1.71;29.84;237.97;58.19;58.28;0.1;-99;31.83;34.9;-99;0.63;0.1;0;;29.87;-99;123.91;4;-99;14.59;0;0;0.8;-99;-99;0;;;0;;-99
18.07.2021 19:45;25.5;0.15;;0;164.73;29.5;-99;;0;1.72;29.86;237.97;58.19;58.28;0.1;-99;31.86;34.84;-99;0.61;0.1;0;;29.87;-99;122.18;4;-99;14.6;0;0;0.82;-99;-99;0;;;0;;-99
18.07.2021 20:00;25.3;0.15;;0;164.9;29.5;-99;;0;1.76;29.89;237.97;58.19;58.28;0.1;-99;31.88;34.68;-99;0.64;0.1;0;;29.89;-99;119.62;4;-99;14.65;0;0;0.86;-99;-99;0;;;0;;-99
18.07.2021 20:15;25.1;0.15;;0;164.93;29.5;-99;;0;1.79;29.91;237.97;58.19;58.28;0.1;-99;31.88;33.63;-99;0.62;0.1;0;;29.9;-99;115.64;4;-99;14.7;0;0;0.9;-99;-99;0;;;0;;-99
18.07.2021 20:30;24.7;0.14;;0;164.83;29.5;-99;;0;1.54;29.91;237.97;58.16;58.25;0.09;-99;31.86;32.78;-99;0.64;0.09;0;;29.9;-99;104.66;4;-99;14.7;0;0;0.86;-99;-99;0;;;0;;-99
18.07.2021 20:45;22.6;0.15;;0;164.83;29.53;-99;;0;0.82;29.91;237.97;57.93;58;0.05;-99;31.81;31.67;-99;0.63;0.05;0;;29.91;-99;83.56;4;-99;14.77;0;0;0.55;-99;-99;0;;;0;;-99
18.07.2021 21:00;21.55;0.15;;0;164.8;29.6;-99;;0;0.17;29.9;237.97;57.6;57.67;0.01;-99;31.72;30.01;-99;0.64;0.01;0;;29.93;-99;84.38;4;-99;14.8;0;0;0.15;-99;-99;0;;;0;;-99
18.07.2021 21:15;21;0.15;;0;164.87;29.6;-99;;0;0.05;29.93;237.97;57.34;57.39;0;-99;31.58;28.28;-99;0.65;0;0;;29.93;-99;96.82;4;-99;14.8;0;0;0.04;-99;-99;0;;;0;;-99
18.07.2021 21:30;20.45;0.15;;0;165.17;29.6;-99;;0;0;29.92;237.97;57.15;57.21;0;-99;31.36;26.48;-99;0.65;0;0;;29.97;-99;88.3;4;-99;14.86;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 21:45;20.1;0.15;;0;165.1;29.6;-99;;0;0;29.9;237.93;57.02;57.04;0;-99;31.09;24.87;-99;0.65;0;0;;29.99;-99;52.4;4;-99;14.9;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 22:00;19.6;0.16;;0;164.93;29.6;-99;;0;0;29.88;237.97;56.91;56.92;0;-99;30.79;23.59;-99;0.64;0;0;;29.95;-99;21.26;4;-99;14.9;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 22:15;19.1;0.15;;0;164.63;29.6;-99;;0;0;29.8;237.93;56.83;56.84;0;-99;30.46;22.6;-99;0.65;0;0;;29.93;-99;7.73;4;-99;14.9;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 22:30;19;0.15;;0;164.93;29.56;-99;;0;0;29.76;237.93;56.77;56.78;0;-99;30.12;21.86;-99;0.65;0;0;;29.92;-99;5.58;4;-99;14.9;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 22:45;18.9;0.15;;0;164.8;29.5;-99;;0;0;29.71;237.93;56.72;56.73;0;-99;29.79;21.25;-99;0.64;0;0;;29.91;-99;5.26;4;-99;14.91;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 23:00;18.85;0.15;;0;164.73;29.45;-99;;0;0;29.62;237.93;56.7;56.69;0;-99;29.46;20.57;-99;0.64;0;0;;29.9;-99;5.18;4;-99;15;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 23:15;18.6;0.15;;0;164.77;29.4;-99;;0;0;29.55;238;56.64;56.67;0;-99;29.16;19.85;-99;0.65;0;0;;29.9;-99;5.21;4;-99;15;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 23:30;18.25;0.15;;0;164.8;29.3;-99;;0;0;29.49;237.97;56.64;56.65;0;-99;28.85;19.7;-99;0.66;0;0;;29.89;-99;5.26;4;-99;15;0;0;0;-99;-99;0;;;0;;-99
18.07.2021 23:45;18.1;0.15;;0;164.6;29.23;-99;;0;0;29.41;237.97;56.65;56.62;0;-99;28.56;19.63;-99;0.65;0;0;;29.86;-99;5.24;4;-99;15;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 00:00;17.65;0.15;;0;165.03;29.16;-99;;0;0;29.34;237.97;56.64;56.62;0;-99;28.29;19.39;-99;0.63;0;0;;29.81;-99;5.29;4;-99;15.09;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 00:15;18.4;0.15;;0;165.13;29.08;-99;;0;0;29.23;237.93;56.64;56.61;0;-99;28.05;19.17;-99;0.64;0;0;;29.74;-99;5.36;4;-99;15.1;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 00:30;17.55;0.15;;0;164.5;29;-99;;0;0;29.14;237.97;56.59;56.59;0;-99;27.81;18.89;-99;0.64;0;0;;29.7;-99;5.45;4;-99;15.1;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 00:45;17.1;0.15;;0;164.83;28.91;-99;;0;0;29.04;237.93;56.55;56.59;0;-99;27.59;18.54;-99;0.64;0;0;;29.62;-99;5.49;4;-99;15.1;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 01:00;16.9;0.15;;0;164.85;28.82;-99;;0;0;28.94;238;56.55;56.59;0;-99;27.35;18.3;-99;0.65;0;0;;29.51;-99;5.52;4;-99;15.19;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 01:15;16.7;0.15;;0;164.97;28.72;-99;;0;0;28.86;237.97;56.55;56.59;0;-99;27.14;18.14;-99;0.65;0;0;;29.43;-99;5.53;4;-99;15.2;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 01:30;16.5;0.15;;0;165.13;28.62;-99;;0;0;28.74;237.93;56.55;56.59;0;-99;26.94;17.98;-99;0.64;0;0;;29.37;-99;5.52;4;-99;15.2;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 01:45;16.3;0.15;;0;165.23;28.52;-99;;0;0;28.65;237.93;56.55;56.58;0;-99;26.73;17.78;-99;0.65;0;0;;29.3;-99;5.52;4;-99;15.2;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 02:00;16.15;0.15;;0;164.9;28.41;-99;;0;0;28.57;237.93;56.55;56.56;0;-99;26.54;17.55;-99;0.65;0;0;;29.21;-99;5.52;4;-99;15.25;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 02:15;16.1;0.15;;0;165.1;28.33;-99;;0;0;28.45;237.93;56.55;56.56;0;-99;26.35;17.34;-99;0.66;0;0;;29.12;-99;5.52;4;-99;15.3;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 02:30;15.9;0.15;;0;165.17;28.22;-99;;0;0;28.34;237.97;56.55;56.56;0;-99;26.15;17.19;-99;0.65;0;0;;29.01;-99;5.51;4;-99;15.3;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 02:45;15.8;0.15;;0;165.47;28.12;-99;;0;0;28.22;237.97;56.55;56.56;0;-99;25.98;17.1;-99;0.65;0;0;;28.89;-99;5.53;4;-99;15.3;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 03:00;15.65;0.15;;0;165.3;28.02;-99;;0;0;28.1;237.93;56.55;56.56;0;-99;25.81;17.01;-99;0.65;0;0;;28.81;-99;5.5;4;-99;15.3;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 03:15;15.6;0.15;;0;165.43;27.9;-99;;0;0;28.01;237.97;56.55;56.56;0;-99;25.65;16.81;-99;0.65;0;0;;28.71;-99;5.51;4;-99;15.36;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 03:30;15.4;0.15;;0;165.63;27.78;-99;;0;0;27.89;238;56.55;56.56;0;-99;25.5;16.78;-99;0.64;0;0;;28.62;-99;5.49;4;-99;15.4;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 03:45;15.2;0.15;;0;165.6;27.68;-99;;0;0;27.78;237.9;56.55;56.56;0;-99;25.33;16.58;-99;0.64;0;0;;28.51;-99;5.5;4;-99;15.4;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 04:00;15.1;0.15;;0;165.8;27.57;-99;;0;0;27.67;237.93;56.55;56.56;0;-99;25.17;16.34;-99;0.64;0;0;;28.4;-99;5.51;4;-99;15.4;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 04:15;15;0.15;;0;165.73;27.45;-99;;0;0;27.54;238;56.55;56.55;0;-99;25.02;16.19;-99;0.66;0;0;;28.28;-99;5.53;4;-99;15.4;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 04:30;15;0.15;;0;166.17;27.34;-99;;0;0;27.43;237.93;56.55;56.53;0;-99;24.87;16.09;-99;0.64;0;0;;28.18;-99;5.65;4;-99;15.46;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 04:45;15;0.15;;0;166.33;27.22;-99;;0;0;27.32;237.93;56.55;56.53;0;-99;24.73;16;-99;0.65;0;0;;28.07;-99;6.39;4;-99;15.5;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 05:00;14.95;0.15;;0;166.47;27.1;-99;;0;0;27.21;237.93;56.55;56.53;0;-99;24.59;16;-99;0.65;0;0;;27.95;-99;15.58;4;-99;15.5;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 05:15;14.9;0.15;;0;166.6;26.98;-99;;0;0;27.1;238;56.55;56.56;0;-99;24.47;16;-99;0.65;0;0;;27.83;-99;56.75;4;-99;15.5;0;0;0.01;-99;-99;0;;;0;;-99
19.07.2021 05:30;14.75;0.15;;0;167.2;26.87;-99;;0;0.01;26.97;237.93;56.54;56.59;0;-99;24.35;15.94;-99;0.65;0;0;;27.73;-99;92.38;4;-99;15.5;0;0;0.01;-99;-99;0;;;0;;-99
19.07.2021 05:45;14.8;0.15;;0;167.13;26.76;-99;;0;0.02;26.86;237.93;56.51;56.58;0;-99;24.22;15.65;-99;0.64;0;0;;27.63;-99;104.38;4;-99;15.54;0;0;0.01;-99;-99;0;;;0;;-99
19.07.2021 06:00;14.7;0.15;;0;167.43;26.63;-99;;0;0.1;26.75;237.93;56.49;56.58;0.01;-99;24.09;15.6;-99;0.65;0.01;0;;27.51;-99;102.42;4;-99;15.6;0;0;0.07;-99;-99;0;;;0;;-99
19.07.2021 06:15;14.8;0.15;;0;167.8;26.5;-99;;0;0.4;26.62;237.93;56.54;56.59;0.02;-99;23.97;15.65;-99;0.66;0.02;0;;27.4;-99;71.91;4;-99;15.6;0;0;0.32;-99;-99;0;;;0;;-99
19.07.2021 06:30;14.95;0.15;;0;168.93;26.37;-99;;0;0.66;26.53;237.93;56.55;56.61;0.04;-99;23.87;15.8;-99;0.66;0.04;0;;27.28;-99;93.71;4;-99;15.6;0;0;0.4;-99;-99;0;;;0;;-99
19.07.2021 06:45;15.4;0.15;;0;169.2;26.26;-99;;0;0.84;26.42;237.9;56.55;56.62;0.05;-99;23.77;15.98;-99;0.66;0.05;0;;27.16;-99;97.12;4;-99;15.6;0;0;0.49;-99;-99;0;;;0;;-99
19.07.2021 07:00;16.25;0.15;;0;170.37;26.15;-99;;0;1.03;26.32;237.97;56.55;56.63;0.06;-99;23.71;16.35;-99;0.66;0.06;0;;27.06;-99;101.88;4;-99;15.61;0;0;0.59;-99;-99;0;;;0;;-99
19.07.2021 07:15;17.2;0.15;;0;171.33;26.05;-99;;0;1.23;26.22;237.87;56.55;56.65;0.07;-99;23.66;16.87;-99;0.65;0.07;0;;26.92;-99;103.03;4;-99;15.7;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 07:30;17.4;0.15;;0;172.27;25.94;-99;;0;1.43;26.1;237.93;56.55;56.66;0.08;-99;23.62;17.45;-99;0.66;0.08;0;;26.83;-99;107.39;4;-99;15.7;0;0;0.74;-99;-99;0;;;0;;-99
19.07.2021 07:45;18.2;0.15;;0;172.97;25.82;-99;;0;1.59;26;238;56.57;56.68;0.09;-99;23.62;18.05;-99;0.66;0.09;0;;26.7;-99;110.11;4;-99;15.7;0;0;0.81;-99;-99;0;;;0;;-99
19.07.2021 08:00;18.55;0.15;;0;158.5;25.69;-99;;0;1.78;25.89;237.9;56.64;56.7;0.1;-99;23.63;18.73;-99;0.62;0.1;0;;26.58;-99;111.89;4;-99;15.73;0;0;0.89;-99;-99;0;;;0;;-99
19.07.2021 08:15;19.5;0.14;;0;29.63;25.51;-99;;0;1.91;25.26;238;56.64;56.72;0.11;-99;23.07;19.39;-99;0.64;0.11;0;;25.96;-99;112.63;4;-99;15.8;0;0;0.95;-99;-99;0;;;0;;-99
19.07.2021 08:30;19.5;;;0;-0.77;25.5;-99;;0;;-99;;;;;-99;22.78;20.02;-99;;;;;-99;-99;;;-99;15.8;0;0;;-99;-99;;;;0;;-99
19.07.2021 08:45;20;;;0;-0.73;25.5;-99;;0;;-99;;;;;-99;23.03;20.68;-99;;;;;-99;-99;;;-99;15.8;0;0;;-99;-99;;;;0;;-99
19.07.2021 09:00;20.9;;;0;-0.8;25.5;-99;;0;;-99;;;;;-99;23.29;21.36;-99;;;;;-99;-99;;;-99;15.8;0;0;;-99;-99;;;;0;;-99
19.07.2021 09:15;20.8;;;0;-0.7;25.5;-99;;0;;-99;;;;;-99;23.48;21.96;-99;;;;;-99;-99;;;-99;15.8;0;0;;-99;-99;;;;0;;-99
19.07.2021 09:30;21.35;;;0;-0.97;25.5;-99;;0;;-99;;;;;-99;23.75;22.71;-99;;;;;-99;-99;;;-99;15.88;0;0;;-99;-99;;;;0;;-99
19.07.2021 09:45;22.1;;;0;-0.67;25.5;-99;;0;;-99;;;;;-99;24.07;23.26;-99;;;;;-99;-99;;;-99;15.9;0;0;;-99;-99;;;;0;;-99
19.07.2021 10:00;22.85;;;0;-0.83;25.5;-99;;0;;-99;;;;;-99;24.41;23.67;-99;;;;;-99;-99;;;-99;15.9;0;0;;-99;-99;;;;0;;-99
19.07.2021 10:15;23.4;;;0;-0.77;25.5;-99;;0;;-99;;;;;-99;24.74;24.18;-99;;;;;-99;-99;;;-99;16;0;0;;-99;-99;;;;0;;-99
19.07.2021 10:30;23.95;;;0;-0.9;25.51;-99;;0;;-99;;;;;-99;25.11;24.52;-99;;;;;-99;-99;;;-99;16;0;0;;-99;-99;;;;0;;-99
19.07.2021 10:45;24.3;;;0;-0.8;25.6;-99;;0;;-99;;;;;-99;25.5;25.15;-99;;;;;-99;-99;;;-99;16.02;0;0;;-99;-99;;;;0;;-99
19.07.2021 11:00;24.55;;;0;-0.57;25.6;-99;;0;;-99;;;;;-99;25.88;25.84;-99;;;;;-99;-99;;;-99;16.1;0;0;;-99;-99;;;;0;;-99
19.07.2021 11:15;25;;;0;-0.77;25.6;-99;;0;;-99;;;;;-99;26.28;26.35;-99;;;;;-99;-99;;;-99;16.1;0;0;;-99;-99;;;;0;;-99
19.07.2021 11:30;25.25;;;0;-0.87;25.6;-99;;0;;-99;;;;;-99;26.68;26.97;-99;;;;;-99;-99;;;-99;16.14;0;0;;-99;-99;;;;0;;-99
19.07.2021 11:45;25.8;;;0;-0.9;25.6;-99;;0;;-99;;;;;-99;27.04;27.32;-99;;;;;-99;-99;;;-99;16.2;0;0;;-99;-99;;;;0;;-99
19.07.2021 12:00;25.8;;;0;-0.73;25.6;-99;;0;;-99;;;;;-99;27.34;27.84;-99;;;;;-99;-99;;;-99;16.2;0;0;;-99;-99;;;;0;;-99
19.07.2021 12:15;25.9;;;0;-0.8;25.64;-99;;0;;-99;;;;;-99;27.72;28.47;-99;;;;;-99;-99;;;-99;16.3;0;0;;-99;-99;;;;0;;-99
19.07.2021 12:30;26.05;;;0;-0.7;25.7;-99;;0;;-99;;;;;-99;28.07;28.98;-99;;;;;-99;-99;;;-99;16.3;0;0;;-99;-99;;;;0;;-99
19.07.2021 12:45;27;;;0;-0.97;25.7;-99;;0;;-99;;;;;-99;28.38;29.13;-99;;;;;-99;-99;;;-99;16.35;0;0;;-99;-99;;;;0;;-99
19.07.2021 13:00;26.6;;;0;-0.8;25.7;-99;;0;;-99;;;;;-99;28.57;29.21;-99;;;;;-99;-99;;;-99;16.4;0;0;;-99;-99;;;;0;;-99
19.07.2021 13:15;26.7;;;0;-0.63;25.7;-99;;0;;-99;;;;;-99;28.8;29.6;-99;;;;;-99;-99;;;-99;16.4;0;0;;-99;-99;;;;0;;-99
19.07.2021 13:30;27.05;;;0;-0.83;25.7;-99;;0;;-99;;;;;-99;29.09;30.52;-99;;;;;-99;-99;;;-99;16.47;0;0;;-99;-99;;;;0;;-99
19.07.2021 13:45;27.3;;;0;-0.54;25.7;-99;;0;;-99;;;;;-99;29.32;32.23;-99;;;;;-99;-99;;;-99;16.5;0;0;;-99;-99;;;;0;;-99
19.07.2021 14:00;26.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.07.2021 14:15;26.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.07.2021 14:30;26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.07.2021 14:45;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.07.2021 15:00;27.35;0.13;;0;-0.73;25.8;-99;;0;1.46;-99;237.85;58.19;58.28;0.09;-99;29.5;37.41;-99;0.55;0.09;0;;-99;-99;126.78;4;-99;16.7;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 15:15;27.5;0.14;;0;-0.6;25.8;-99;;0;1.47;-99;237.9;58.19;58.28;0.09;-99;29.76;38.74;-99;0.56;0.09;0;;-99;-99;127.3;4;-99;16.7;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 15:30;27.6;0.13;;0;-0.73;25.8;-99;;0;1.46;-99;237.93;58.19;58.28;0.09;-99;30.02;40.72;-99;0.56;0.09;0;;-99;-99;127.03;4;-99;16.72;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 15:45;27.6;0.12;;0;-0.97;25.8;-99;;0;1.45;-99;237.97;58.19;58.28;0.08;-99;30.2;41.18;-99;0.54;0.08;0;;-99;-99;127.44;4;-99;16.8;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 16:00;27.6;0.12;;0;-0.77;25.8;-99;;0;1.45;-99;237.97;58.2;58.28;0.08;-99;30.38;41.96;-99;0.54;0.08;0;;-99;-99;126.71;4;-99;16.8;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 16:15;27.6;0.12;;0;-0.73;25.8;-99;;0;1.45;-99;237.97;58.19;58.28;0.08;-99;30.54;43.15;-99;0.53;0.08;0;;-99;-99;126.29;4;-99;16.89;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 16:30;27.8;0.13;;0;-0.73;25.8;-99;;0;1.45;-99;237.9;58.19;58.28;0.08;-99;30.7;44.23;-99;0.54;0.08;0;;-99;-99;126.79;4;-99;16.9;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 16:45;28.2;0.13;;0;-0.63;25.8;-99;;0;1.45;-99;237.9;58.19;58.28;0.08;-99;30.85;43.31;-99;0.54;0.08;0;;-99;-99;127.38;4;-99;16.95;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 17:00;28.1;0.13;;0;-0.73;25.8;-99;;0;1.45;-99;237.93;58.19;58.28;0.08;-99;30.99;42.52;-99;0.53;0.08;0;;-99;-99;127.82;4;-99;17;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 17:15;27.5;0.12;;0;-1.03;25.8;-99;;0;1.45;-99;237.93;58.19;58.28;0.08;-99;31.11;40.88;-99;0.54;0.08;0;;-99;-99;128.53;4;-99;17.01;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 17:30;27.6;0.12;;0;-0.77;25.8;-99;;0;1.44;-99;238;58.19;58.28;0.08;-99;31.22;40.29;-99;0.54;0.08;0;;-99;-99;128.2;4;-99;17.1;0;0;0.65;-99;-99;0;;;0;;-99
19.07.2021 17:45;27.2;0.12;;0;-0.87;25.82;-99;;0;1.45;-99;237.97;58.19;58.28;0.08;-99;31.33;41.19;-99;0.53;0.08;0;;-99;-99;127.73;4;-99;17.1;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 18:00;27.65;0.12;;0;-0.73;25.9;-99;;0;1.44;-99;237.93;58.19;58.28;0.08;-99;31.44;39.6;-99;0.52;0.08;0;;-99;-99;127.59;4;-99;17.16;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 18:15;27.4;0.13;;0;-0.77;25.9;-99;;0;1.45;-99;237.93;58.19;58.28;0.08;-99;31.57;37.89;-99;0.51;0.08;0;;-99;-99;127.12;4;-99;17.2;0;0;0.66;-99;-99;0;;;0;;-99
19.07.2021 18:30;26.9;0.12;;0;-0.77;25.9;-99;;0;1.44;-99;237.9;58.19;58.28;0.08;-99;31.71;37.8;-99;0.51;0.08;0;;-99;-99;126.42;4;-99;17.25;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 18:45;26.8;0.12;;0;-0.63;25.9;-99;;0;1.44;-99;237.97;58.19;58.28;0.08;-99;31.83;38.71;-99;0.54;0.08;0;;-99;-99;126.3;4;-99;17.3;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 19:00;26.5;0.13;;0;-0.9;25.9;-99;;0;1.44;-99;237.87;58.19;58.28;0.08;-99;31.96;38.11;-99;0.53;0.08;0;;-99;-99;126.13;4;-99;17.33;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 19:15;26.7;0.12;;0;-0.7;25.9;-99;;0;1.45;-99;237.97;58.19;58.28;0.08;-99;32.08;38.59;-99;0.56;0.08;0;;-99;-99;125.05;4;-99;17.4;0;0;0.67;-99;-99;0;;;0;;-99
19.07.2021 19:30;26.15;0.13;;0;-0.63;25.9;-99;;0;1.44;-99;237.93;58.19;58.28;0.08;-99;32.19;37.83;-99;0.52;0.08;0;;-99;-99;124.5;4;-99;17.4;0;0;0.68;-99;-99;0;;;0;;-99
19.07.2021 19:45;25.9;0.12;;0;-0.7;25.95;-99;;0;1.44;-99;237.93;58.19;58.28;0.08;-99;32.28;36.07;-99;0.53;0.08;0;;-99;-99;123.33;4;-99;17.49;0;0;0.68;-99;-99;0;;;0;;-99
19.07.2021 20:00;25.6;0.12;;0;-0.73;26;-99;;0;1.45;-99;237.93;58.19;58.28;0.08;-99;32.34;34.43;-99;0.53;0.08;0;;-99;-99;121.05;4;-99;17.5;0;0;0.7;-99;-99;0;;;0;;-99
19.07.2021 20:15;25.3;0.12;;0;-0.77;26;-99;;0;1.48;-99;237.97;58.19;58.28;0.09;-99;32.38;32.71;-99;0.54;0.09;0;;-99;-99;116.38;4;-99;17.53;0;0;0.74;-99;-99;0;;;0;;-99
19.07.2021 20:30;24.8;0.13;;0;-0.8;26;-99;;0;1.25;-99;237.9;58.16;58.24;0.07;-99;32.36;30.73;-99;0.55;0.07;0;;-99;-99;99.95;4;-99;17.6;0;0;0.73;-99;-99;0;;;0;;-99
19.07.2021 20:45;24.3;0.13;;0;-0.87;26;-99;;0;0.63;-99;237.97;57.94;58.01;0.04;-99;32.29;29.09;-99;0.56;0.04;0;;-99;-99;80.65;4;-99;17.6;0;0;0.46;-99;-99;0;;;0;;-99
19.07.2021 21:00;23.9;0.13;;0;-0.83;26;-99;;0;0.2;-99;237.9;57.64;57.72;0.01;-99;32.15;27.31;-99;0.56;0.01;0;;-99;-99;77.75;4;-99;17.6;0;0;0.18;-99;-99;0;;;0;;-99
19.07.2021 21:15;23;0.13;;0;-0.67;26;-99;;0;0.02;-99;237.97;57.4;57.47;0;-99;31.94;25.38;-99;0.53;0;0;;-99;-99;98.53;4;-99;17.69;0;0;0.01;-99;-99;0;;;0;;-99
19.07.2021 21:30;21.45;0.12;;0;-0.93;26;-99;;0;0;-99;237.93;57.24;57.31;0;-99;31.68;24.27;-99;0.51;0;0;;-99;-99;84.28;4;-99;17.7;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 21:45;20.3;0.12;;0;-0.77;26;-99;;0;0;-99;237.83;57.12;57.14;0;-99;31.39;23.54;-99;0.5;0;0;;-99;-99;48.1;4;-99;17.7;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 22:00;19.55;0.12;;0;-0.67;26;-99;;0;0;-99;237.97;57.01;57.03;0;-99;31.09;23.02;-99;0.5;0;0;;-99;-99;17.73;4;-99;17.7;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 22:15;19;0.12;;0;-1;26;-99;;0;0;-99;237.97;56.93;56.95;0;-99;30.78;22.54;-99;0.5;0;0;;-99;-99;8.26;4;-99;17.7;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 22:30;18.6;0.12;;0;-0.83;26;-99;;0;0;-99;237.93;56.88;56.88;0;-99;30.48;22.16;-99;0.5;0;0;;-99;-99;6.01;4;-99;17.7;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 22:45;18.4;0.12;;0;-0.83;26;-99;;0;0;-99;237.9;56.81;56.83;0;-99;30.18;21.79;-99;0.51;0;0;;-99;-99;5.37;4;-99;17.78;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 23:00;18.1;0.12;;0;-0.83;26;-99;;0;0;-99;237.93;56.77;56.79;0;-99;29.89;21.42;-99;0.51;0;0;;-99;-99;5.26;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 23:15;18;0.12;;0;-0.77;26;-99;;0;0;-99;237.93;56.73;56.75;0;-99;29.6;21.08;-99;0.5;0;0;;-99;-99;5.25;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 23:30;17.65;0.12;;0;-0.73;26;-99;;0;0;-99;238;56.73;56.72;0;-99;29.33;20.49;-99;0.51;0;0;;-99;-99;5.25;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
19.07.2021 23:45;17.5;0.12;;0;-0.83;26;-99;;0;0;-99;237.93;56.69;56.69;0;-99;29.05;20.03;-99;0.5;0;0;;-99;-99;5.26;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
20.07.2021 00:00;17.3;0.12;;0;-0.77;26;-99;;0;0;-99;237.9;56.64;56.68;0;-99;28.77;20;-99;0.5;0;0;;-99;-99;5.24;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
20.07.2021 00:15;17.2;0.12;;0;-0.83;26;-99;;0;0;-99;237.97;56.65;56.66;0;-99;28.5;19.82;-99;0.5;0;0;;-99;-99;5.22;4;-99;17.8;0;0;0;-99;-99;0;;;0;;-99
