;wetterstation_exp15;P_Inv_out_exp15;T_1_exp15;HP_Pel_exp15;HM4_VF_exp15;Hot_Tank_exp15;WP_senke_ein_exp15;Pyra1_exp15;HM10_VF_exp15;SCC_Cur_in_exp15;HM4_RET_exp15;U_grid_exp15;U_bat_exp15;SCC_vol_out_exp15;P_PV_exp15;HM1_RET_exp15;Zone_exp15;T_amb_exp15;HM10_RET_exp15;Inv_Cur_Out;PV_Pel_exp15;Inv_Cur_In;T_4_exp15;HM4_SUP_exp15;WP_Quelle_ein_exp15;U_PV_exp15;Inv_Volt_In_exp15;HM1_SUP_exp15;Cold_Tank_exp15;HM1_VF_exp15;COP_exp15;PV_Cur_exp15;WP_senke_aus_exp15;WP_Quelle_aus_exp15;P_Inv_loading_exp15;Pyra2_exp15;T_2_exp15;Pel_exp15;T_3_exp15;HM10_SUP_exp15
Displayname;WS.DWD-----MEA.T-;STO.EL-INV---OUT-MEA.POW.EL-;Kalt_unten------;GEN.HC-HP--R410a--CALC.POW.H-;DIST.HC--MTR.HC-W.HC-RET-MEA.VF-;STO.H---W.H-BOT-MEA.T-;GEN.H-HP--W.H-RET-MEA.T-;ODC----VER-MEA.GLIR-CALC;GEN.H--MTR.H-W.H-RET-MEA.VF-;STO.EL-SCC---IN-MEA.CUR-;DIST.HC--MTR.HC-W.HC-RET-MEA.T-;STO.EL-INV---OUT-MEA.VOLT-;STO.EL-INV----MEA.VOLT-;STO.EL-SCC----MEA.VOLT-;STO.EL-SCC----CALC.POW.EL-;GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-;ZONE---AIR.ID--MEA.T-;ODC---AIR.OD--CALC.T-;GEN.H--MTR.H-W.H-SUP-CALC.T-;STO.EL-INV---OUT-MEA.CUR-;GEN.EL-PV----CALC.POW.EL-;STO.EL-INV---IN-MEA.CUR-;Kalt_oben------;DIST.HC--MTR.HC-W.HC-SUP-MEA.T-;GEN.C-HP--BRINE-SUP-CALC.T-;GEN.EL-PV----MEA.VOLT-;STO.EL-INV---IN-MEA.VOLT-;GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-;STO.C---W.C-BOT-MEA.T-;GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-;GEN.HC-HP--R410a--CALC.COP.virt-;GEN.EL-PV----MEA.CUR-;GEN.H-HP--W.H-SUP-MEA.T-;GEN.C-HP--BRINE-RET-CALC.T-;STO.EL-INV---IN-MEA.POW.EL-;ODC----HOR-MEA.GLIR-CALC;Warm_unten------;GEN.HC-HP.COMP--R410a--CALC.POW.EL-;Warm_oben------;GEN.H--MTR.H-W.H-RET-MEA.T-
2022/04/24 00:00:00;10.45;0.14;20.61;0.00;121.77;21.31;-99.00;0.00;6.97;0.00;22.13;238.03;56.55;56.59;0.00;-99.00;19.96;12.05;-99.00;0.56;0.00;0.00;21.07;23.60;-99.00;4.66;3.00;-99.00;19.90;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.31;0.00;24.30;-99.00
2022/04/24 00:15:00;9.90;0.14;20.59;0.00;121.10;21.40;-99.00;0.00;9.33;0.00;22.04;238.03;56.55;56.59;0.00;-99.00;19.94;11.60;-99.00;0.58;0.00;0.00;21.06;23.39;-99.00;4.65;3.00;-99.00;19.84;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;24.07;-99.00
2022/04/24 00:30:00;9.70;0.14;20.57;0.00;126.67;21.40;-99.00;0.00;10.90;0.00;21.94;238.03;56.54;56.58;0.00;-99.00;19.90;11.17;21.28;0.58;0.00;0.00;21.06;23.18;-99.00;4.66;3.00;-99.00;19.80;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.76;21.54
2022/04/24 00:45:00;9.40;0.13;20.56;0.00;150.48;21.40;-99.00;0.00;10.97;0.00;21.83;237.83;56.52;56.57;0.00;-99.00;19.84;10.99;21.27;0.58;0.00;0.00;21.06;22.87;-99.00;4.68;3.00;-99.00;19.80;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;23.28;21.48
2022/04/24 01:00:00;9.30;0.14;20.51;0.00;174.00;21.40;-99.00;0.00;12.11;0.00;21.66;237.96;56.50;56.56;0.00;-99.00;19.77;10.90;21.21;0.60;0.00;0.00;21.07;22.40;-99.00;4.69;3.00;-99.00;19.80;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;22.15;0.00;22.71;21.36
2022/04/24 01:15:00;9.20;0.14;20.57;0.00;171.87;21.38;-99.00;0.00;4.43;0.00;21.40;237.93;56.48;56.56;0.00;-99.00;19.69;10.88;-99.00;0.59;0.00;0.00;21.05;22.03;-99.00;4.69;3.00;-99.00;19.80;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;22.43;-99.00
2022/04/24 01:30:00;9.25;0.14;20.55;0.00;185.77;21.24;-99.00;0.00;1.73;0.00;21.17;238.17;56.48;56.56;0.00;-99.00;19.60;10.80;-99.00;0.60;0.00;0.00;21.03;21.84;-99.00;4.71;3.00;-99.00;19.80;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;22.37;-99.00
2022/04/24 01:45:00;9.30;0.18;20.55;0.29;204.03;21.06;21.15;0.00;168.50;0.00;21.03;237.93;56.44;56.54;0.00;18.59;19.50;10.80;21.00;0.78;0.00;0.00;21.03;21.72;20.71;4.72;3.00;18.68;19.80;47.87;0.41;0.00;21.41;19.61;0.00;0.00;;0.04;22.35;20.85
2022/04/24 02:00:00;9.55;0.58;20.55;3.25;223.17;21.10;21.72;0.00;537.10;0.00;21.55;237.93;56.12;56.17;0.00;2.88;19.38;10.68;26.33;2.43;0.00;0.00;21.01;23.69;7.25;4.71;3.00;5.82;19.80;684.03;6.77;0.00;26.59;3.58;0.00;0.00;22.99;0.50;24.15;21.36
2022/04/24 02:15:00;9.60;0.59;20.52;3.03;238.97;21.33;22.70;0.00;486.53;0.00;23.39;237.90;56.06;56.11;0.00;-0.58;19.24;10.15;27.44;2.48;0.00;0.00;21.00;26.54;3.98;4.73;3.00;2.45;19.80;660.47;6.14;0.00;27.68;1.03;0.00;0.00;;0.50;26.77;22.36
2022/04/24 02:30:00;9.75;0.60;20.51;2.93;234.00;21.88;23.36;0.00;471.33;0.00;24.49;237.97;56.03;56.09;0.00;-1.60;19.23;9.79;28.17;2.55;0.00;0.00;20.99;27.72;2.99;4.74;3.00;1.37;19.80;652.20;5.86;0.00;28.35;0.95;0.00;0.00;;0.50;27.93;23.06
2022/04/24 02:45:00;10.40;0.61;20.44;2.94;209.37;23.84;23.80;0.00;473.43;0.00;24.98;237.97;56.00;56.05;0.00;-1.40;19.32;9.70;28.64;2.57;0.00;0.00;21.00;28.38;3.15;4.79;3.00;1.56;19.75;653.57;5.81;0.00;28.80;1.12;0.00;19.07;;0.50;28.69;23.56
2022/04/24 03:00:00;10.55;0.23;20.46;0.50;174.60;25.34;24.03;0.00;112.10;0.00;25.18;238.13;56.29;56.35;0.00;1.55;19.50;9.70;27.51;0.93;0.00;0.00;20.98;28.78;4.81;4.82;3.00;4.57;19.70;141.67;0.99;0.00;26.90;2.60;0.00;0.00;25.68;0.08;29.23;24.43
2022/04/24 03:15:00;10.30;0.14;20.48;0.00;154.37;24.60;-99.00;0.00;4.53;0.00;25.15;238.23;56.40;56.47;0.00;-99.00;19.76;9.90;-99.00;0.60;0.00;0.00;20.96;28.25;-99.00;4.85;3.00;-99.00;19.70;3.47;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;28.78;-99.00
2022/04/24 03:30:00;10.30;0.14;20.44;0.00;129.20;24.50;-99.00;0.00;1.87;0.00;24.90;238.03;56.46;56.50;0.00;-99.00;19.97;10.37;-99.00;0.58;0.00;0.00;20.99;27.65;-99.00;4.84;3.00;-99.00;19.70;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;28.33;-99.00
2022/04/24 03:45:00;10.40;0.13;20.41;0.00;84.33;24.47;-99.00;0.00;0.00;0.00;24.54;238.13;56.47;56.50;0.00;-99.00;20.13;10.72;-99.00;0.57;0.00;0.00;21.00;27.21;-99.00;4.86;3.00;-99.00;19.70;0.00;0.00;0.00;-99.00;-99.00;0.00;19.38;;0.00;27.99;-99.00
2022/04/24 04:00:00;10.45;0.13;20.41;0.00;50.57;24.40;-99.00;0.00;0.00;0.00;23.74;237.93;56.47;56.50;0.00;-99.00;20.24;11.04;-99.00;0.56;0.00;0.00;20.97;26.84;-99.00;4.87;3.00;-99.00;19.70;0.00;0.00;0.00;-99.00;-99.00;0.00;18.47;25.24;0.00;27.73;-99.00
2022/04/24 04:15:00;10.50;0.13;20.42;0.00;28.17;24.37;-99.00;0.00;0.00;0.00;22.98;237.93;56.47;56.50;0.00;-99.00;20.29;11.36;-99.00;0.55;0.00;0.00;20.98;26.56;-99.00;4.94;3.00;-99.00;19.70;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;27.54;-99.00
2022/04/24 04:30:00;10.85;0.13;20.36;0.00;31.63;24.30;-99.00;0.00;0.00;0.00;22.57;238.07;56.47;56.50;0.00;-99.00;20.27;11.50;-99.00;0.53;0.00;0.00;20.98;26.43;-99.00;4.99;3.00;-99.00;19.70;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;27.42;-99.00
2022/04/24 04:45:00;10.50;0.13;20.35;0.00;41.30;24.24;-99.00;0.00;0.00;0.00;22.33;238.07;56.47;56.50;0.00;-99.00;20.22;11.50;-99.00;0.56;0.00;0.00;20.96;26.40;-99.00;4.99;3.00;-99.00;19.66;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;27.24;-99.00
2022/04/24 05:00:00;9.85;0.13;20.33;0.00;66.63;24.04;-99.00;0.00;0.00;0.00;22.62;237.93;56.47;56.50;0.00;-99.00;20.16;11.29;-99.00;0.55;0.00;0.00;20.96;26.26;-99.00;4.99;3.00;-99.00;19.60;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;24.32;0.00;26.95;-99.00
2022/04/24 05:15:00;9.60;0.13;20.33;0.00;86.97;23.76;-99.00;0.00;0.00;0.00;23.11;238.17;56.47;56.50;0.00;-99.00;20.11;10.37;-99.00;0.57;0.00;0.00;20.94;25.99;-99.00;4.97;3.00;-99.00;19.60;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;26.56;-99.00
2022/04/24 05:30:00;9.30;0.14;20.27;0.00;96.07;23.22;-99.00;0.00;0.00;0.00;23.28;237.97;56.46;56.49;0.00;17.50;20.04;9.77;-99.00;0.58;0.00;0.00;20.94;25.59;-99.00;5.05;3.00;17.66;19.60;13.57;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;26.11;-99.00
2022/04/24 05:45:00;9.00;0.13;20.28;0.00;111.70;22.84;-99.00;0.00;0.00;0.00;23.11;238.07;56.45;56.49;0.00;-99.00;19.97;9.42;-99.00;0.57;0.00;0.00;20.96;24.97;-99.00;7.34;3.00;-99.00;19.60;5.47;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;25.60;-99.00
2022/04/24 06:00:00;8.95;0.14;20.29;0.00;119.87;22.66;-99.00;0.00;0.00;0.00;22.86;238.07;56.43;56.50;0.00;-99.00;19.87;9.13;-99.00;0.58;0.00;0.00;20.95;24.62;-99.00;41.42;3.07;-99.00;19.60;2.27;0.00;0.00;-99.00;-99.00;0.00;0.00;23.37;0.00;25.43;-99.00
2022/04/24 06:15:00;8.80;0.14;20.26;0.00;147.57;22.56;-99.00;0.00;0.00;0.04;22.81;238.07;56.39;56.52;0.00;-99.00;19.77;8.99;-99.00;0.59;0.00;0.00;20.93;24.51;-99.00;78.53;3.57;-99.00;19.60;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;25.28;-99.00
2022/04/24 06:30:00;8.85;0.15;20.15;0.00;166.43;22.48;-99.00;0.00;0.00;0.01;22.84;237.93;56.38;56.52;0.00;-99.00;19.66;8.86;-99.00;0.60;0.00;0.00;20.94;24.37;-99.00;99.47;3.70;-99.00;19.60;0.00;0.00;0.00;-99.00;-99.00;0.00;0.00;;0.00;25.09;-99.00
2022/04/24 06:45:00;8.80;0.14;20.16;0.00;187.63;22.40;-99.00;0.00;0.00;0.03;22.71;238.03;56.38;56.52;0.00;-99.00;19.57;8.82;-99.00;0.61;0.00;0.00;20.94;24.09;-99.00;103.13;3.57;-99.00;19.50;0.00;0.00;0.03;-99.00;-99.00;0.00;0.00;;0.00;24.65;-99.00
2022/04/24 07:00:00;8.80;0.15;20.08;0.00;195.33;22.38;-99.00;0.00;0.00;0.06;22.48;237.93;56.38;56.52;0.00;-99.00;19.48;8.90;-99.00;0.61;0.00;0.00;20.92;23.63;-99.00;98.94;3.37;-99.00;19.50;0.00;0.00;0.06;-99.00;-99.00;0.00;0.00;22.97;0.00;24.01;-99.00
2022/04/24 07:15:00;8.50;0.14;20.12;0.00;215.20;22.27;-99.00;0.00;0.00;0.21;22.16;238.17;56.38;56.53;0.01;-99.00;19.39;8.99;-99.00;0.62;0.01;0.00;20.91;23.15;-99.00;76.60;3.20;-99.00;19.50;0.00;0.00;0.19;-99.00;-99.00;0.00;6.33;;0.00;23.59;-99.00
2022/04/24 07:30:00;8.40;0.15;20.05;0.00;223.03;22.05;-99.00;0.00;0.00;0.16;21.91;238.07;56.38;56.52;0.01;-99.00;19.30;9.14;-99.00;0.62;0.01;0.00;20.92;22.88;-99.00;98.68;3.37;-99.00;19.50;0.00;0.00;0.12;-99.00;-99.00;0.00;10.00;;0.00;23.40;-99.00
2022/04/24 07:45:00;8.40;0.15;20.04;0.00;234.97;21.80;-99.00;0.00;0.00;0.28;21.74;238.10;56.39;56.53;0.02;-99.00;19.21;9.20;-99.00;0.64;0.02;0.00;20.89;22.71;-99.00;70.86;3.07;-99.00;19.50;0.00;0.00;0.24;-99.00;-99.00;0.00;10.87;;0.00;23.30;-99.00
2022/04/24 08:00:00;8.30;0.15;20.01;0.00;264.53;21.61;-99.00;9.66;0.00;0.39;21.65;238.03;56.38;56.53;0.02;-99.00;19.12;9.30;-99.00;0.61;0.02;0.00;20.89;22.59;-99.00;81.69;3.07;-99.00;19.50;0.00;0.00;0.29;-99.00;-99.00;0.00;14.07;22.29;0.00;23.15;-99.00
2022/04/24 08:15:00;8.40;0.15;20.00;0.00;279.27;21.47;-99.00;13.13;0.00;0.60;21.55;238.07;56.41;56.54;0.03;-99.00;19.04;9.30;-99.00;0.65;0.03;0.00;20.86;22.39;-99.00;88.57;3.17;-99.00;19.50;0.00;0.00;0.38;-99.00;-99.00;0.00;18.60;;0.00;22.93;-99.00
2022/04/24 08:30:00;8.30;0.15;19.96;0.00;294.60;21.32;-99.00;13.87;84.83;0.65;21.41;238.00;56.42;56.55;0.04;-99.00;18.96;9.30;21.09;0.65;0.04;0.00;20.89;22.15;-99.00;93.51;3.17;-99.00;19.50;0.00;0.00;0.41;-99.00;-99.00;0.00;20.27;;0.00;22.66;21.18
2022/04/24 08:45:00;8.40;0.50;20.00;2.69;324.37;21.20;21.73;24.14;490.50;1.35;21.63;238.10;56.10;56.20;0.08;7.37;18.87;9.37;25.01;2.11;0.08;0.00;20.83;23.41;10.55;106.35;3.13;8.49;19.50;575.97;5.44;0.71;25.30;7.77;0.00;36.36;;0.40;23.24;21.38
2022/04/24 09:00:00;8.45;0.59;19.95;3.20;321.23;21.25;23.17;49.93;508.63;2.84;23.94;237.83;55.91;56.02;0.16;1.09;18.76;9.40;27.98;2.47;0.16;0.00;20.86;26.98;5.66;115.85;3.23;4.35;19.43;672.27;6.37;1.39;28.17;2.03;0.00;72.87;23.35;0.50;26.59;22.89
2022/04/24 09:15:00;8.50;0.60;19.87;3.19;309.20;21.43;23.90;46.40;512.93;2.54;25.24;237.87;55.82;55.94;0.14;1.05;18.82;9.46;28.75;2.56;0.14;0.00;20.85;28.38;5.52;114.75;3.40;4.26;19.40;672.27;6.25;1.23;28.90;1.97;0.00;65.20;;0.50;28.49;23.66
2022/04/24 09:30:00;8.60;0.61;19.81;3.20;272.53;22.12;24.04;40.13;516.17;2.40;25.64;237.90;55.78;55.88;0.13;1.14;19.04;9.50;28.91;2.58;0.13;0.00;20.87;28.87;5.64;114.05;3.27;4.37;19.40;673.30;6.23;1.18;29.05;2.06;0.00;61.13;;0.50;29.11;23.83
2022/04/24 09:45:00;8.90;0.35;19.77;1.39;236.93;24.73;24.13;39.47;255.70;2.25;25.70;238.10;55.95;56.08;0.13;2.08;19.29;9.50;28.04;1.47;0.13;0.00;20.86;28.90;6.04;113.31;3.67;5.13;19.40;321.30;2.74;1.11;27.38;3.11;0.00;57.67;;0.22;29.28;24.33
2022/04/24 10:00:00;8.95;0.14;19.75;0.00;190.30;24.46;-99.00;48.33;4.07;2.55;25.46;238.10;56.29;56.42;0.14;-99.00;19.53;9.65;-99.00;0.61;0.14;0.00;20.86;28.51;-99.00;114.10;3.87;-99.00;19.40;4.00;0.00;1.24;-99.00;-99.00;0.00;65.93;25.50;0.00;29.02;-99.00
2022/04/24 10:15:00;9.00;0.14;19.75;0.00;158.03;24.49;-99.00;68.67;1.20;3.58;25.22;237.87;56.44;56.57;0.20;-99.00;19.77;10.11;-99.00;0.58;0.20;0.00;20.88;28.09;-99.00;116.55;3.90;-99.00;19.40;0.40;0.00;1.75;-99.00;-99.00;0.00;93.00;;0.00;28.70;-99.00
2022/04/24 10:30:00;9.35;0.14;19.75;0.00;130.93;24.50;-99.00;64.27;6.20;3.54;25.01;238.17;56.50;56.64;0.20;-99.00;19.98;10.72;-99.00;0.58;0.20;0.00;20.84;27.67;-99.00;115.91;3.97;-99.00;19.33;0.00;0.00;1.73;-99.00;-99.00;0.00;91.13;;0.00;28.33;-99.00
2022/04/24 10:45:00;9.50;0.13;19.71;0.00;97.63;24.50;-99.00;92.00;8.27;4.99;24.65;238.17;56.64;56.79;0.28;-99.00;20.15;11.12;-99.00;0.57;0.28;0.00;20.87;27.22;-99.00;117.60;3.90;-99.00;19.30;0.00;0.00;2.42;-99.00;-99.00;0.00;130.69;;0.00;27.83;-99.00
2022/04/24 11:00:00;9.55;0.13;19.70;0.00;71.17;24.50;-99.00;99.10;7.73;5.33;24.10;238.27;56.72;56.89;0.30;-99.00;20.26;11.59;-99.00;0.54;0.30;0.00;20.86;26.74;-99.00;118.08;4.00;-99.00;19.30;0.00;0.00;2.56;-99.00;-99.00;0.00;152.47;25.23;0.00;27.14;-99.00
2022/04/24 11:15:00;9.70;0.13;19.67;0.00;54.47;24.39;-99.00;82.20;4.43;4.62;23.39;238.23;56.73;56.89;0.26;-99.00;20.32;11.92;-99.00;0.56;0.26;0.00;20.86;26.29;-99.00;116.90;3.90;-99.00;19.30;0.00;0.00;2.25;-99.00;-99.00;0.00;119.66;;0.00;26.62;-99.00
2022/04/24 11:30:00;9.80;0.13;19.70;0.00;31.17;24.27;-99.00;108.60;4.00;5.92;22.80;238.13;56.83;56.99;0.34;-99.00;20.33;12.21;-99.00;0.55;0.34;0.00;20.84;25.92;-99.00;118.49;3.97;-99.00;19.30;0.00;0.00;2.84;-99.00;-99.00;0.00;153.53;;0.00;26.23;-99.00
2022/04/24 11:45:00;10.10;0.12;19.68;0.00;40.27;24.14;-99.00;143.60;0.67;8.23;22.33;238.20;56.98;57.18;0.47;-99.00;20.32;12.70;-99.00;0.53;0.47;0.00;20.85;25.65;-99.00;119.46;4.00;-99.00;19.30;0.00;0.00;3.93;-99.00;-99.00;0.00;218.60;;0.00;26.02;-99.00
2022/04/24 12:00:00;10.10;0.13;19.66;0.00;52.60;23.94;-99.00;136.53;2.00;7.48;22.16;238.10;57.00;57.18;0.43;-99.00;20.29;13.30;-99.00;0.55;0.43;0.00;20.86;25.42;-99.00;118.70;4.00;-99.00;19.30;0.00;0.00;3.59;-99.00;-99.00;0.00;199.07;24.39;0.00;25.91;-99.00
2022/04/24 12:15:00;10.20;0.13;19.64;0.00;52.80;23.72;-99.00;128.27;4.00;7.06;22.10;238.30;57.00;57.18;0.40;-99.00;20.29;13.59;-99.00;0.56;0.40;0.00;20.87;25.17;-99.00;118.62;4.00;-99.00;19.30;0.00;0.00;3.41;-99.00;-99.00;0.00;187.73;;0.00;25.80;-99.00
2022/04/24 12:30:00;10.55;0.13;19.62;0.00;60.63;23.43;-99.00;85.10;4.43;4.89;22.08;238.20;56.92;57.07;0.28;-99.00;20.30;13.78;-99.00;0.57;0.28;0.00;20.87;24.99;-99.00;116.76;4.00;-99.00;19.30;0.00;0.00;2.41;-99.00;-99.00;0.00;124.48;;0.00;25.71;-99.00
2022/04/24 12:45:00;10.60;0.13;19.61;0.00;43.27;23.10;-99.00;52.13;4.47;3.05;21.98;238.10;56.84;56.97;0.17;-99.00;20.30;13.51;-99.00;0.56;0.17;0.00;20.86;24.84;-99.00;114.09;3.97;-99.00;19.30;0.00;0.00;1.53;-99.00;-99.00;0.00;74.80;;0.00;25.66;-99.00
2022/04/24 13:00:00;10.40;0.13;19.60;0.00;45.93;22.81;-99.00;56.80;4.43;3.29;21.78;237.97;56.81;56.95;0.19;-99.00;20.30;12.56;-99.00;0.56;0.19;0.00;20.85;24.74;-99.00;113.89;4.00;-99.00;19.30;0.00;0.00;1.63;-99.00;-99.00;0.00;81.27;23.25;0.00;25.61;-99.00
2022/04/24 13:15:00;10.60;0.13;19.61;0.00;52.47;22.53;-99.00;107.80;4.40;5.88;21.73;238.17;56.95;57.12;0.34;-99.00;20.26;12.20;-99.00;0.55;0.33;0.00;20.84;24.65;-99.00;116.69;3.93;-99.00;19.25;0.00;0.00;2.86;-99.00;-99.00;0.00;152.80;;0.00;25.54;-99.00
2022/04/24 13:30:00;10.75;0.13;19.59;0.00;70.03;22.32;-99.00;99.03;4.47;6.11;21.87;238.37;57.02;57.17;0.35;-99.00;20.20;12.39;-99.00;0.57;0.35;0.00;20.85;24.59;-99.00;116.64;4.00;-99.00;19.20;0.00;0.00;3.00;-99.00;-99.00;0.00;157.93;;0.00;25.49;-99.00
2022/04/24 13:45:00;10.90;0.13;19.58;0.00;85.80;22.07;-99.00;81.03;9.43;5.06;22.15;238.00;56.99;57.13;0.29;-99.00;20.15;12.78;-99.00;0.58;0.29;0.00;20.83;24.53;-99.00;115.46;4.00;-99.00;19.20;0.00;0.00;2.50;-99.00;-99.00;0.00;130.62;;0.00;25.41;-99.00
2022/04/24 14:00:00;10.95;0.13;19.59;0.00;90.87;21.86;-99.00;76.60;4.07;4.58;22.41;238.13;56.96;57.10;0.26;-99.00;20.14;12.80;-99.00;0.57;0.26;0.00;20.80;24.44;-99.00;115.32;4.00;-99.00;19.20;0.00;0.00;2.24;-99.00;-99.00;0.00;117.20;22.60;0.00;25.24;-99.00
2022/04/24 14:15:00;11.10;0.13;19.62;0.00;87.77;21.77;-99.00;94.07;1.20;5.55;22.42;238.43;56.99;57.17;0.32;-99.00;20.14;12.73;-99.00;0.58;0.32;0.00;20.83;24.30;-99.00;116.11;4.00;-99.00;19.20;0.00;0.00;2.74;-99.00;-99.00;0.00;145.13;;0.00;25.05;-99.00
2022/04/24 14:30:00;10.95;0.14;19.60;0.00;83.43;21.70;-99.00;77.13;0.00;4.34;22.30;238.37;56.97;57.12;0.25;-99.00;20.16;12.47;-99.00;0.57;0.25;0.00;20.82;24.10;-99.00;114.63;4.00;-99.00;19.20;0.00;0.00;2.15;-99.00;-99.00;0.00;111.80;;0.00;24.84;-99.00
2022/04/24 14:45:00;10.80;0.13;19.61;0.00;78.43;21.70;-99.00;63.87;0.00;3.54;22.17;238.37;56.91;57.05;0.20;-99.00;20.16;12.21;-99.00;0.55;0.20;0.00;20.82;23.92;-99.00;114.01;4.00;-99.00;19.20;0.00;0.00;1.78;-99.00;-99.00;0.00;89.93;;0.00;24.58;-99.00
2022/04/24 15:00:00;10.75;0.13;19.59;0.00;75.17;21.70;-99.00;114.60;0.00;6.01;22.02;238.37;57.03;57.21;0.34;-99.00;20.13;12.21;-99.00;0.56;0.34;0.00;20.82;23.72;-99.00;116.28;4.00;-99.00;19.20;0.00;0.00;2.93;-99.00;-99.00;0.00;156.67;22.45;0.00;24.29;-99.00
2022/04/24 15:15:00;10.70;0.14;19.58;0.00;89.47;21.66;-99.00;93.52;0.00;5.21;21.94;238.17;57.04;57.21;0.30;-99.00;20.10;12.76;-99.00;0.58;0.29;0.00;20.83;23.47;-99.00;114.52;4.00;-99.00;19.20;0.00;0.00;2.57;-99.00;-99.00;0.00;135.53;;0.00;23.92;-99.00
2022/04/24 15:30:00;10.80;0.14;19.56;0.00;95.73;21.58;-99.00;64.67;0.00;3.89;21.87;238.30;56.99;57.12;0.22;-99.00;20.09;12.94;-99.00;0.59;0.22;0.00;20.81;23.18;-99.00;114.41;4.00;-99.00;19.20;0.00;0.00;1.95;-99.00;-99.00;0.00;98.73;;0.00;23.54;-99.00
2022/04/24 15:45:00;10.90;0.14;19.57;0.00;99.80;21.50;-99.00;50.60;0.00;3.02;21.72;238.40;56.91;57.06;0.17;-99.00;20.07;12.64;-99.00;0.57;0.17;0.00;20.83;22.84;-99.00;112.78;4.00;-99.00;19.20;0.00;0.00;1.52;-99.00;-99.00;0.00;75.73;;0.00;23.19;-99.00
2022/04/24 16:00:00;10.70;0.14;19.59;0.00;101.83;21.45;-99.00;42.67;0.00;2.54;21.55;238.00;56.89;57.01;0.14;-99.00;20.03;12.40;-99.00;0.62;0.15;0.00;20.82;22.54;-99.00;112.62;4.00;-99.00;19.20;0.00;0.00;1.31;-99.00;-99.00;0.00;62.20;22.13;0.00;22.93;-99.00
2022/04/24 16:15:00;10.60;0.14;19.57;0.00;120.83;21.34;-99.00;32.48;0.00;1.99;21.39;238.33;56.82;56.98;0.11;-99.00;19.99;12.16;-99.00;0.58;0.11;0.00;20.80;22.28;-99.00;109.41;4.00;-99.00;19.20;0.00;0.00;1.03;-99.00;-99.00;0.00;61.73;;0.00;22.74;-99.00
2022/04/24 16:30:00;10.60;0.14;19.57;0.00;139.90;21.18;-99.00;30.13;0.00;1.90;21.24;238.33;56.82;56.94;0.11;-99.00;19.92;11.98;-99.00;0.59;0.11;0.00;20.80;22.08;-99.00;110.36;4.00;-99.00;19.20;0.00;0.00;0.97;-99.00;-99.00;0.00;45.47;;0.00;22.64;-99.00
2022/04/24 16:45:00;10.40;0.14;19.57;0.00;158.50;21.07;-99.00;26.00;0.00;1.68;21.15;238.17;56.81;56.92;0.10;-99.00;19.86;11.90;-99.00;0.59;0.10;0.00;20.79;21.95;-99.00;110.28;4.00;-99.00;19.20;0.00;0.00;0.87;-99.00;-99.00;0.00;40.76;;0.00;22.54;-99.00
2022/04/24 17:00:00;10.40;0.14;19.54;0.00;162.10;20.97;-99.00;18.28;0.00;1.03;21.04;238.20;56.74;56.87;0.06;-99.00;19.80;11.85;-99.00;0.59;0.06;0.00;20.77;21.84;-99.00;97.08;3.97;-99.00;19.20;0.00;0.00;0.60;-99.00;-99.00;0.00;40.93;21.77;0.00;22.47;-99.00
2022/04/24 17:15:00;10.30;0.14;19.54;0.00;179.17;20.86;-99.00;20.76;0.00;1.32;20.99;238.23;56.72;56.87;0.08;-99.00;19.73;11.80;-99.00;0.62;0.08;0.00;20.76;21.75;-99.00;104.81;4.00;-99.00;19.20;0.00;0.00;0.73;-99.00;-99.00;0.00;32.69;;0.00;22.34;-99.00
2022/04/24 17:30:00;10.20;0.16;19.56;0.08;200.40;20.77;-99.00;15.31;147.33;0.94;20.91;238.07;56.71;56.82;0.05;-99.00;19.66;11.80;20.63;0.65;0.06;0.00;20.74;21.60;-99.00;99.60;4.00;-99.00;19.20;0.00;0.00;0.57;-99.00;-99.00;0.00;24.90;;0.00;22.20;20.70
