Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-14 00:00:00,17.91,0.0,0.0,0.0,18.74,0.0,,0.13,,33.15,0.54,0.0,22.42,5.97,56.66,,,238.53,,0.0,,13.41,56.64,,0.0,32.65,,0.0,12.8,0.0,31.87,,,4.0,16.5,,,0.0,0.0,,,,"[32.65, 32.81666666666666, 32.983333333333334, 33.15]","[13.41, 14.052857142857142, 14.695714285714287, 15.338571428571429, 15.981428571428571, 16.624285714285715, 17.267142857142858, 17.91]",,,0.0,,0.5350095000000009,0.0,20.0,16.91561090831008,-0.0,18.45780545415504,,,,,,,,,,,0.0,304.2849059633206,0.0,0.0,22.42,22.551165619317988,22.736834710077098,22.60686634654572
2023-07-14 00:15:00,17.9,0.0,0.0,0.0,18.55,0.0,,0.12,,33.1,0.56,0.0,22.35,5.96,56.66,,,238.27,,0.0,,13.43,56.56,,0.0,32.61,,0.0,12.8,0.0,31.8,,,4.0,16.4,,,0.0,0.0,,,,"[32.616092342441306, 32.781402875541076, 32.94763155627611, 33.113200510738814]","[13.449126275136127, 14.081242015315594, 14.721377330963588, 15.362076472498408, 16.002775586687445, 16.64347280323753, 17.284038334646258, 17.91546568068341]",,,0.0,,0.5312595000000009,0.0,18.45780545415504,16.64435611255051,-0.0,17.551080783352774,,,,,,,,,,,0.0,304.2849059633206,0.0,0.0,22.363527804923336,22.54952234994394,22.735031177503828,22.605174998211904
2023-07-14 00:30:00,17.9,0.0,0.0,0.0,18.4,0.0,,0.13,,33.1,0.55,0.0,22.29,5.97,56.63,,,238.33,,0.0,,13.46,56.55,,0.0,32.56,,0.0,12.84,0.0,31.8,,,4.0,16.3,,,0.0,0.0,,,,"[32.582092299724756, 32.746059045436404, 32.91184583191682, 33.0763272808799]","[13.487766267824526, 14.109438997686842, 14.746761045631649, 15.385301303505697, 16.023849553598822, 16.66239042814346, 17.30054696391027, 17.920879095576513]",,,0.0,,0.5271970000000009,0.0,17.551080783352774,16.448560805925297,-0.0,16.999820794639035,,,,,,,,,,,0.0,304.2849059633206,0.0,0.0,22.30638793556328,22.49233487577977,22.67777394428694,22.547966596331918
2023-07-14 00:45:00,17.91,0.0,0.0,0.0,18.22,0.0,,0.13,,33.09,0.57,0.0,22.23,5.97,56.62,,,238.36,,0.0,,13.49,56.56,,0.0,32.53,,0.0,12.9,0.0,31.8,,,4.0,16.3,,,0.0,0.0,,,,"[32.54800022648784, 32.71063538737875, 32.87597649322821, 33.039380520288184]","[13.52592593014797, 14.13744321206506, 14.771867674075207, 15.40824697676259, 16.0446513132855, 16.68103784864911, 17.316676470382312, 17.92623556210183]",,,0.0,,0.523134500000001,0.0,16.999820794639035,16.383100901746918,-0.0,16.691460848192975,,,,,,,,,,,0.0,304.2849059633206,0.0,0.0,22.25012453634444,22.436133968393282,22.62166461108312,22.49179316120023
2023-07-14 01:00:00,17.91,0.0,0.0,0.0,17.99,0.0,,0.13,,33.07,0.56,0.0,22.16,5.97,56.62,,,238.37,,0.0,,13.51,56.55,,0.0,32.5,,0.0,12.9,0.0,31.7,,,4.0,15.9,,,0.0,0.0,,,,"[32.51378296515944, 32.675098419023854, 32.83999029983294, 33.002326928078425]","[13.563577709824273, 14.165216001836402, 14.796665764698684, 15.43088098880186, 16.065148117534203, 16.69938089811972, 17.33240069054777, 17.931497266080086]",,,0.0,,0.5190720000000009,0.0,16.691460848192975,15.99398278914553,-0.0,16.342721818669254,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,22.18858855126914,22.374222050886416,22.559201810302945,22.42971597871137
2023-07-14 01:15:00,17.9,0.0,0.0,0.0,17.84,0.0,,0.13,,33.01,0.52,0.0,22.09,5.98,56.59,,,238.33,,0.0,,13.57,56.55,,0.0,32.41,,0.0,12.9,0.0,31.7,,,4.0,15.7,,,0.0,0.0,,,,"[32.47944097859222, 32.639448466508725, 32.80388769318875, 32.96516682567523]","[13.600727312527487, 14.19275315010305, 14.821157421619555, 15.453204525597487, 16.085340882014446, 16.717419224810246, 17.34772683391012, 17.936660015797646]",,,0.0,,0.5150095000000009,0.0,16.342721818669254,15.776320628242237,-0.0,16.059521223455747,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,22.124928662585496,22.310410729059786,22.495168581616227,22.365838084826716
2023-07-14 01:30:00,17.9,0.0,0.0,0.0,17.75,0.0,,0.13,,33.02,0.57,0.0,22.02,5.98,56.59,,,238.33,,0.0,,13.57,56.55,,0.0,32.4,,0.0,12.94,0.0,31.7,,,4.0,15.45,,,0.0,0.0,,,,"[32.44497472758892, 32.60368585578147, 32.7676691124171, 32.92790053386409]","[13.63738028088113, 14.220050684043704, 14.84534463774918, 15.475218778310323, 16.10523050678647, 16.73515260112, 17.362661815449105, 17.94171979900967]",,,0.0,,0.5109470000000009,0.0,16.059521223455747,15.522378191232775,-0.0,15.79094970734426,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,22.05841049743905,22.24368877039532,22.428147988327932,22.299026535775102
2023-07-14 01:45:00,17.9,0.0,0.0,0.0,17.6,0.0,,0.13,,33.0,0.56,0.0,21.95,5.99,56.59,,,238.1,,0.0,,13.59,56.55,,0.0,32.4,,0.0,13.0,0.0,31.64,,,4.0,15.5,,,0.0,0.0,,,,"[32.410384670915995, 32.56781091258747, 32.731334994325124, 32.8905283727873]","[13.673542000911388, 14.247104863315263, 14.8692293019295, 15.496924941326368, 16.124817878547372, 16.752580915332654, 17.377212269351023, 17.94667277546154]",,,0.0,,0.5068845000000008,0.0,15.79094970734426,15.534549106326262,-0.0,15.66274940683526,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,21.993679607863996,22.179085312571925,22.36373126624368,22.23447909867345
2023-07-14 02:00:00,17.9,0.0,0.0,0.0,17.5,0.0,,0.14,,32.96,0.57,0.0,21.88,5.99,56.56,,,238.0,,0.0,,13.6,56.55,,0.0,32.38,,0.0,13.0,0.0,31.6,,,4.0,15.1,,,0.0,0.0,,,,"[32.37567126531721, 32.53182396245577, 32.694885773427046, 32.85305066194006]","[13.709217708216803, 14.273912169012766, 14.89281320564785, 15.518324210490189, 16.144103872664896, 16.769704163842327, 17.39138456207586, 17.951515269743133]",,,0.0,,0.5025095000000008,0.0,15.66274940683526,15.166824226321648,-0.0,15.414786816578454,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,21.923806015516774,22.108845048384627,22.292953689054013,22.16407764058544
2023-07-14 02:15:00,17.94,0.0,0.0,0.0,17.45,0.0,,0.13,,32.97,0.56,0.0,21.81,5.99,56.56,,,238.0,,0.0,,13.66,56.48,,0.0,32.37,,0.0,13.0,0.0,31.6,,,4.0,15.2,,,0.0,0.0,,,,"[32.34083496552695, 32.49572533068584, 32.65832188196542, 32.81546772016662]","[13.744412493867582, 14.300469293160145, 14.916098049354074, 15.539417781518367, 16.163089355014947, 16.786522443837985, 17.405184804794136, 17.95624376446025]",,,0.0,,0.4984470000000008,0.0,15.414786816578454,15.225505069694627,-0.0,15.320145943136541,,,,,,,,,,,0.0,55.959573231776844,0.0,0.0,21.85653811921228,22.04176293675504,22.226143822278154,22.09707720241197
