Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-23 00:00:00,16.25,0.0,0.0,0.0,20.07,0.0,,0.14,,34.9,0.62,0.0,19.21,5.95,55.97,,16.29,238.1,,0.0,,15.6,55.95,15.08,0.0,34.2,,0.0,14.95,74.77,33.3,,,3.38,18.1,,,0.0,0.0,,-102.94674218888879,,"[34.2, 34.43333333333334, 34.666666666666664, 34.9]","[15.6, 15.692857142857143, 15.785714285714285, 15.878571428571428, 15.971428571428572, 16.064285714285713, 16.15714285714286, 16.25]",15.08,17.849775058788794,0.07476999999999999,-235.65232966805326,0.23468500000000203,0.0,20.0,18.325617350225475,-0.0,19.162808675112736,,,,,,,,,,,0.0,301.73590866034885,0.0,0.0,19.21,19.42020687620956,19.613584626851203,19.47822020140205
2023-07-23 00:15:00,16.33,0.0,0.0,0.0,19.75,0.0,,0.14,,34.9,0.58,0.0,19.17,5.95,55.97,,,238.07,,0.0,,15.67,55.95,,0.0,34.1,,0.0,15.0,0.0,33.3,,,3.71,18.0,,,0.0,0.0,,,,"[34.15048513915432, 34.381908715049846, 34.614636326879584, 34.846436574770834]","[15.61324575867518, 15.704715849522092, 15.797070404112741, 15.889615835665428, 15.982161263108154, 16.07470640534316, 16.167231755817063, 16.25838367280979]",,,0.0,,0.230310000000002,0.0,19.162808675112736,18.138078848472702,-0.0,18.65044376179272,,,,,,,,,,,0.0,301.73590866034885,0.0,0.0,19.227308536774196,19.418563606835516,19.61178109427794,19.476528853068242
2023-07-23 00:30:00,16.36,0.0,0.0,0.0,19.35,0.0,,0.14,,34.9,0.61,0.0,19.2,5.95,55.97,,,238.57,,0.0,,15.7,55.95,,0.0,34.1,,0.0,15.0,0.0,33.3,,,3.88,17.75,,,0.0,0.0,,,,"[34.10122976799881, 34.330763141954506, 34.56287803534796, 34.79315876883258]","[15.626527220440474, 15.716648778685212, 15.808491873891096, 15.900723889670045, 15.992958636112427, 16.085192273848598, 16.17736813377684, 16.2668641399356]",,,0.0,,0.225935000000002,0.0,18.65044376179272,17.856924071348807,-0.0,18.253683916570765,,,,,,,,,,,0.0,301.73590866034885,0.0,0.0,19.24051682001966,19.43147954429069,19.624268634520288,19.48931627135957
2023-07-23 00:45:00,16.49,0.0,0.0,0.0,19.01,0.0,,0.15,,34.89,0.62,0.0,19.24,5.97,55.96,,17.71,238.36,,0.0,,15.76,55.89,15.65,0.0,34.07,,0.0,15.05,58.46,33.24,,,3.86,17.9,,,0.0,0.0,,-137.03322795555562,-102.94674218888879,"[34.05226659882325, 34.27992927160624, 34.511424524679796, 34.7401990860373]","[15.666757885123054, 15.776416312737641, 15.868655215871255, 15.963935175552644, 16.06607097314459, 16.188732593493317, 16.372906612783257, 16.741529484725238]",15.65,18.359261364914076,0.05846,-180.22273311138355,0.221247500000002,0.0,18.253683916570765,17.94199854109161,-0.0,18.097841228831186,,,,,,,,,,,0.0,301.73590866034885,0.0,0.0,19.21472836662855,19.405886339368575,19.598961542491548,19.463808900305466
2023-07-23 01:00:00,16.88,0.0,0.0,0.0,18.79,0.0,,0.14,,34.83,0.64,0.0,19.27,5.98,55.94,,17.3,237.96,,0.0,,15.83,55.88,15.31,0.0,34.04,,0.0,15.16,116.33,33.2,,,3.75,17.5,,,0.0,0.0,,-263.41752274444445,,"[34.00356121310492, 34.229372264758915, 34.46024127380919, 34.68752290115753]","[15.735467357350421, 15.925409131405551, 16.034791160807146, 16.159682224155535, 16.309530571757165, 16.49941311513096, 16.74580840466335, 17.04558610899014]",15.31,17.350136390905764,0.11633,-270.0541076146672,0.216872500000002,0.0,18.097841228831186,17.570991238897072,-0.0,17.83441623386413,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.224294860102173,19.414997926793138,19.607406520407825,19.472720504877543
2023-07-23 01:15:00,17.31,0.0,0.0,0.0,18.5,0.0,,0.15,,34.84,0.61,0.0,19.23,5.98,55.94,,16.91,238.1,,0.0,,15.94,55.86,15.41,0.0,34.0,,0.0,15.33,100.97,33.2,,,3.86,17.3,,,0.0,0.0,,-172.33896166666668,,"[33.95487824314739, 34.178855240514544, 34.40909244797004, 34.63489464239996]","[15.8391923765473, 16.065249060977436, 16.19188055621426, 16.336886373583322, 16.503064367872167, 16.686923497169463, 16.866475441176856, 16.981124881533077]",15.41,17.565774866430303,0.10097,-247.68266804513027,0.212185000000002,0.0,17.83441623386413,17.363459776106268,-0.0,17.5989380049852,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.230646806952116,19.421120678261246,19.613193413909,19.47874249895557
2023-07-23 01:30:00,17.49,0.0,0.0,0.0,18.21,0.0,,0.14,,34.8,0.62,0.0,19.17,5.98,55.94,,,238.07,,0.0,,16.07,55.86,,0.0,34.0,,0.0,15.4,0.0,33.16,,,4.0,17.2,,,0.0,0.0,,,-137.03322795555562,"[33.90615065694209, 34.128310593463326, 34.357910857979704, 34.58224707890518]","[15.853574482319937, 16.074443513583926, 16.20213987540988, 16.34669741257602, 16.512261656825444, 16.69517424441992, 16.873242557278335, 16.986755576154017]",,,0.0,,0.207810000000002,0.0,17.5989380049852,17.24737228188895,-0.0,17.423155143437075,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.180665551437762,19.371083866860864,19.56307519211202,19.42868126443621
2023-07-23 01:45:00,17.5,0.0,0.0,0.0,17.95,0.0,,0.14,,34.79,0.6,0.0,19.12,5.99,55.94,,,238.23,,0.0,,16.1,55.89,,0.0,33.99,,0.0,15.4,0.0,33.1,,,3.86,17.1,,,0.0,0.0,,,-263.41752274444445,"[33.85741217650413, 34.077772030415716, 34.306730252580124, 34.529613736748054]","[15.867666716326276, 16.083524815277315, 16.21217509233299, 16.356305247645327, 16.521255367696764, 16.703221858981088, 16.879824427893375, 16.992217364752392]",,,0.0,,0.203435000000002,0.0,17.423155143437075,17.138373372196845,-0.0,17.280764257816962,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.07946610461694,19.26988575226722,19.46187902973534,19.327483735507656
2023-07-23 02:00:00,17.5,0.0,0.0,0.0,17.75,0.0,,0.14,,34.7,0.57,0.0,19.11,5.99,55.94,,,238.4,,0.0,,16.1,55.87,,0.0,33.9,,0.0,15.4,0.0,33.1,,,3.88,16.95,,,0.0,0.0,,,-172.33896166666668,"[33.80879694227734, 34.02737422566995, 34.25568498028437, 34.47712856195685]","[15.881605919178456, 16.092625480627163, 16.22212312946877, 16.365844530231456, 16.530180474878005, 16.711201548255126, 16.886355909987838, 16.997643882349653]",,,0.0,,0.199060000000002,0.0,17.280764257816962,16.98927692389366,-0.0,17.135020590855312,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.013875471297453,19.204201365351892,19.396057258323683,19.26175813324343
2023-07-23 02:15:00,17.51,0.0,0.0,0.0,17.62,0.0,,0.14,,34.63,0.59,0.0,19.12,5.99,55.93,,,238.6,,0.0,,16.1,55.87,,0.0,33.87,,0.0,15.4,0.0,33.03,,,4.0,16.7,,,0.0,0.0,,,,"[33.76037162615004, 33.97718400940707, 34.20484179562493, 34.42485803217641]","[15.895461757996612, 16.101809597830258, 16.232053216263516, 16.375382359302407, 16.539104360430976, 16.719180919495134, 16.892904264786097, 17.003101681692698]",,,0.0,,0.194685000000002,0.0,17.135020590855312,16.75165694368542,-0.0,16.943338767270365,,,,,,,,,,,0.0,58.5933397209737,0.0,0.0,19.01425162966322,19.20429943058554,19.395747811882245,19.26173394497455
