Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-08 00:00:00,14.75,0.0,463.9,0.0,29.29,0.0,,0.16,,38.21,0.66,0.0,22.71,31.65,56.61,,,238.27,,0.0,,13.76,56.57,,0.0,37.77,,0.0,13.12,0.0,37.02,33.62,37.01,4.0,21.15,,,0.0,0.0,-1568.6894475000004,,,"[37.77, 37.91666666666667, 38.06333333333333, 38.21]","[13.76, 13.901428571428571, 14.042857142857143, 14.184285714285714, 14.325714285714286, 14.467142857142857, 14.608571428571429, 14.75]",,,0.0,,0.5036359999999992,0.0,37.01,32.68792082058995,-2000.0,25.58970115103572,,,,,,,,,,,0.0,305.5327900725367,0.0,0.0,22.71,22.912812164026352,23.1054687302715,22.970609133899895
2023-07-08 00:15:00,14.76,0.0,463.23,0.0,28.53,0.0,,0.16,,36.9,0.66,0.0,22.84,13.85,56.59,,,238.1,,0.0,,13.81,56.57,,0.0,36.5,,0.0,13.2,0.0,35.63,32.07,35.61,4.0,21.1,,,0.0,0.0,-1635.7346144999995,,,"[35.801118368124136, 35.98700600751623, 36.16868748238443, 38.05755334518722]","[13.79231417067461, 13.931893094795175, 14.072381245063767, 14.213335056194122, 14.354288860808888, 14.495242213279344, 14.63616418955614, 14.774908839895009]",,,0.0,,0.4986359999999992,0.0,35.61,32.443700700015384,-1463.0580126700436,27.253433624683417,,,,,,,,,,,0.0,305.5327900725367,0.0,0.0,22.721172924977864,22.91199052933933,23.104566963984873,22.96976345973299
2023-07-08 00:30:00,15.05,0.0,464.1,0.0,27.55,0.0,,0.16,,35.64,0.66,0.0,23.01,7.31,56.57,,18.46,238.23,,0.0,,13.88,56.53,15.06,0.0,35.24,,0.0,13.23,102.8,34.38,31.11,34.29,4.0,21.25,,,0.0,0.0,-1472.1484050000001,-397.7149244444445,,"[34.420179876751774, 34.55498654136394, 34.69405555447243, 36.32964458139759]","[13.885341898270951, 14.143756847870605, 14.309843459382535, 14.503676965337991, 14.750129708417461, 15.100879453459882, 15.658373968657612, 16.62572265853144]",15.06,19.496384895680002,0.1028,-518.9460245858372,0.4936359999999992,0.0,34.29,31.557708000718826,-1264.8865750742268,27.067897634275027,,,,,,,,,,,0.0,305.5327900725367,0.0,0.0,22.734475322553617,22.925444757123916,23.11824368048127,22.98328443413112
2023-07-08 00:45:00,16.19,0.0,228.63,0.0,26.58,0.0,,0.15,,34.51,0.65,0.0,23.02,5.97,56.56,,17.53,238.1,,0.0,,14.04,56.48,13.7,0.0,34.14,,0.0,13.39,119.93,33.37,29.96,32.8,4.0,21.1,,,0.0,0.0,-647.6859269999992,-522.6686653222225,,"[33.28857451390245, 33.66391935388497, 33.965500248595404, 35.17987501462329]","[14.05131014403598, 14.487706515590144, 14.725735775579267, 15.022748519350689, 15.4027924862229, 15.890619390919593, 16.49033212556176, 17.12942967836416]",13.7,18.404755991081977,0.11993000000000001,-642.0440037925708,0.4889484999999992,0.0,32.8,28.935759561893267,-881.2725881359308,26.787914095132138,,,,,,,,,,,0.0,305.5327900725367,0.0,0.0,22.745272819837034,22.936063656413225,23.128600866123822,22.993824819326402
2023-07-08 01:00:00,17.4,0.0,0.0,0.0,25.61,0.0,,0.12,,34.2,0.55,0.0,22.81,5.84,56.56,,,238.03,,0.0,,14.17,56.47,,0.0,33.79,,0.0,13.59,0.0,33.05,,,4.0,21.55,,,0.0,0.0,,,,"[33.2548298943921, 33.627097783756916, 33.93134340392552, 35.13399179254321]","[14.086835197137441, 14.513297694979642, 14.7537266730423, 15.050089971612238, 15.429210168688288, 15.915436082714853, 16.511947529458133, 17.13908442144358]",,,0.0,,0.4851984999999992,0.0,30.86787978094663,22.65646070836665,-0.0,26.76217024465664,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.76280725726206,22.954078433913825,23.147319523606335,23.012050760821577
2023-07-08 01:15:00,17.33,0.0,0.0,0.0,24.79,0.0,,0.13,,34.2,0.53,0.0,22.65,5.88,56.54,,,238.17,,0.0,,14.21,56.47,,0.0,33.7,,0.0,13.6,0.0,33.0,,,4.0,21.1,,,0.0,0.0,,,-397.7149244444445,"[33.22065095928917, 33.589881792728484, 33.896711969778366, 35.087768948099864]","[14.121564418496774, 14.538431379504928, 14.781042538949505, 15.076798486076964, 15.454992030197841, 15.939607685309351, 16.532830183653957, 17.148347370466112]",,,0.0,,0.4811359999999992,0.0,26.76217024465664,21.772359919539426,-0.0,24.267265082098035,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.614407590370433,22.805343779131054,22.998093984796295,22.863168840830625
2023-07-08 01:30:00,17.35,0.0,0.0,0.0,24.12,0.0,,0.12,,34.2,0.54,0.0,22.62,5.92,56.53,,,237.97,,0.0,,14.2,56.47,,0.0,33.7,,0.0,13.6,0.0,32.92,,,4.0,20.5,,,0.0,0.0,,,-522.6686653222225,"[33.18647494602889, 33.55271029432014, 33.86204474700826, 35.041642763349955]","[14.155938626848377, 14.563543906952942, 14.808125765038913, 15.103311933657578, 15.480576494348517, 15.963571721600628, 16.55342498698486, 17.157648137074528]",,,0.0,,0.4773859999999992,0.0,24.267265082098035,20.94734756074731,-0.0,22.607306321422673,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.40920091869384,22.599698609979583,22.791806250907076,22.65733090225783
2023-07-08 01:45:00,17.3,0.0,0.0,0.0,23.62,0.0,,0.12,,34.17,0.54,0.0,22.63,5.95,56.53,,,238.13,,0.0,,14.23,56.47,,0.0,33.66,,0.0,13.6,0.0,32.9,,,4.0,20.1,,,0.0,0.0,,,,"[33.152436038492986, 33.51571747412787, 33.827476912571996, 34.995746473073126]","[14.190097160859745, 14.588763835129091, 14.835114986739713, 15.129764668060346, 15.506098373621017, 15.987462240357933, 16.57387293351389, 17.167115177147263]",,,0.0,,0.47363599999999917,0.0,22.607306321422673,20.39773253075945,-0.0,21.502519426091062,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.40964878015985,22.599701693473232,22.79115756635749,22.657138455338508
2023-07-08 02:00:00,17.29,0.0,0.0,0.0,23.16,0.0,,0.13,,34.11,0.52,0.0,22.66,5.96,56.5,,,238.03,,0.0,,14.3,56.48,,0.0,33.66,,0.0,13.6,0.0,32.9,,,4.0,20.3,,,0.0,0.0,,,,"[33.11860094992034, 33.4789696819452, 33.793076036298544, 34.9501458516673]","[14.224112083683512, 14.61415148013646, 14.862081030554274, 15.156223522233667, 15.531624874099089, 16.011345809412656, 16.594247135667374, 17.176810045814282]",,,0.0,,0.4695734999999992,0.0,21.502519426091062,20.442794340268065,-0.0,20.972656883179564,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.413157577763787,22.603428734117024,22.795204415642612,22.6609614385747
2023-07-08 02:15:00,17.29,0.0,0.0,0.0,22.62,0.0,,0.12,,34.11,0.52,0.0,22.69,5.97,56.5,,,238.03,,0.0,,14.3,56.48,,0.0,33.6,,0.0,13.6,0.0,32.9,,,4.0,20.1,,,0.0,0.0,,,,"[33.08496914767205, 33.44246566247632, 33.75884230755303, 34.904839438676255]","[14.257988393143657, 14.639699168591962, 14.88902713951053, 15.182688029687474, 15.557155825347827, 16.0352217349046, 16.614553071739486, 17.186727606180852]",,,0.0,,0.46582349999999917,0.0,20.972656883179564,20.203624491388943,-0.0,20.588140687284252,,,,,,,,,,,0.0,54.64844552776806,0.0,0.0,22.413544747919637,22.60359333397645,22.7950428657923,22.6610281935212
