Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-20 00:00:00,17.69,0.0,0.0,0.0,22.16,0.0,,0.12,,32.5,0.55,0.0,23.26,5.97,55.84,,,238.1,,0.0,,13.35,55.82,,0.0,32.01,,0.0,12.7,0.0,31.3,,,4.0,21.55,,,0.0,0.0,,,,"[32.01, 32.17333333333333, 32.336666666666666, 32.5]","[13.35, 13.97, 14.59, 15.21, 15.83, 16.45, 17.07, 17.69]",,,0.0,,0.17878599999999892,0.0,20.0,21.365943740605545,0.0,20.682971870302772,,,,,,,,,,,0.0,302.6703760112456,0.0,0.0,23.26,23.46034725996529,23.652763431411607,23.51807211139918
2023-07-20 00:15:00,17.7,0.0,0.0,0.0,22.05,0.0,,0.14,,32.5,0.56,0.0,23.26,5.98,55.84,,,237.87,,0.0,,13.37,55.79,,0.0,32.0,,0.0,12.74,0.0,31.3,,,4.0,21.5,,,0.0,0.0,,,,"[31.981274306271434, 32.14330324031069, 32.306190913614365, 32.468440311203]","[13.392027233298311, 14.001760710899328, 14.61907380856999, 15.23699253618225, 15.854911237330574, 16.472828102035585, 17.090617528221223, 17.699563459981697]",,,0.0,,0.17441099999999893,0.0,20.682971870302772,21.40298119911476,0.0,21.042976534708764,,,,,,,,,,,0.0,302.6703760112456,0.0,0.0,23.268872070554245,23.459525625278268,23.651861665124976,23.517226437232278
2023-07-20 00:30:00,17.7,0.0,0.0,0.0,21.87,0.0,,0.13,,32.5,0.55,0.0,23.25,5.97,55.84,,,237.97,,0.0,,13.4,55.78,,0.0,32.0,,0.0,12.8,0.0,31.25,,,4.0,21.35,,,0.0,0.0,,,,"[31.952606603622, 32.11334372749287, 32.27578160328662, 32.43695682518834]","[13.433732045953239, 14.033486072219336, 14.648025280165525, 15.263860993116403, 15.879705304978218, 16.495542478906234, 17.111007692074676, 17.709222179940095]",,,0.0,,0.17034849999999893,0.0,21.042976534708764,21.31354219963366,0.0,21.17825936717121,,,,,,,,,,,0.0,302.6703760112456,0.0,0.0,23.275307197732985,23.465786999753178,23.65786842613695,23.523411427668307
2023-07-20 00:45:00,17.7,0.0,0.0,0.0,21.63,0.0,,0.13,,32.5,0.55,0.0,23.24,5.97,55.84,,,237.96,,0.0,,13.43,55.79,,0.0,31.99,,0.0,12.8,0.0,31.2,,,4.0,21.0,,,0.0,0.0,,,,"[31.923996743657444, 32.083454496702025, 32.24543856299581, 32.40554925098306]","[13.47511967960125, 14.065170909754068, 14.676856055737838, 15.290605910612692, 15.9043825232231, 16.518141920043522, 17.131177458480835, 17.71897115921654]",,,0.0,,0.16628599999999893,0.0,21.17825936717121,21.021167582144233,-0.0,21.099713474657722,,,,,,,,,,,0.0,302.6703760112456,0.0,0.0,23.276274955984366,23.466364937648653,23.657875129694457,23.52381799526239
2023-07-20 01:00:00,17.71,0.0,0.0,0.0,21.3,0.0,,0.13,,32.44,0.53,0.0,23.21,5.98,55.84,,,237.96,,0.0,,13.47,55.8,,0.0,32.0,,0.0,12.84,0.0,31.2,,,4.0,20.5,,,0.0,0.0,,,,"[31.89537755694199, 32.053567864522776, 32.21509447706374, 32.3741502780286]","[13.516128552572036, 14.096742212243841, 14.705500519078958, 15.317160701334705, 15.928876056593298, 16.540558216603376, 17.151066352910696, 17.728738932895897]",,,0.0,,0.16222349999999894,0.0,21.099713474657722,20.57121356055094,-0.0,20.83546351760433,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.269558355017978,23.459100446154846,23.649807771244213,23.516312643681655
2023-07-20 01:15:00,17.73,0.0,0.0,0.0,21.0,0.0,,0.13,,32.4,0.56,0.0,23.17,5.99,55.84,,,238.1,,0.0,,13.47,55.79,,0.0,32.0,,0.0,12.9,0.0,31.2,,,4.0,19.7,,,0.0,0.0,,,,"[31.866715607748613, 32.0236500723968, 32.1847158258218, 32.342726331804876]","[13.556730449840968, 14.12816153242941, 14.733926722784663, 15.343492580599944, 15.95315284856053, 16.56275708458796, 17.170647402238348, 17.738487761093047]",,,0.0,,0.15816099999999897,0.0,20.83546351760433,19.834831721115567,-0.0,20.33514761935995,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.25067355659923,23.439348062042754,23.628784045777937,23.496178857163308
2023-07-20 01:30:00,17.76,0.0,0.0,0.0,20.66,0.0,,0.13,,32.4,0.57,0.0,23.13,5.99,55.84,,,238.07,,0.0,,13.59,55.79,,0.0,31.91,,0.0,12.9,0.0,31.14,,,4.0,18.9,,,0.0,0.0,,,,"[31.83801108171322, 31.99370117115961, 32.154302772405714, 32.31127746099795]","[13.596930429207685, 14.15942483977429, 14.762136290022312, 15.369602450672113, 15.977213510469037, 16.58473804291338, 17.189927031559197, 17.74821351331022]",,,0.0,,0.154098499999999,0.0,20.33514761935995,19.07041800161178,-0.0,19.702782810485864,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.219807209067703,23.407627436740412,23.595811580263938,23.46408267979747
2023-07-20 01:45:00,17.77,0.0,0.0,0.0,20.28,0.0,,0.12,,32.4,0.54,0.0,23.07,6.0,55.84,,,238.03,,0.0,,13.59,55.79,,0.0,31.9,,0.0,12.92,0.0,31.1,,,4.0,18.3,,,0.0,0.0,,,,"[31.80919714236551, 31.963653825131352, 32.12378833589508, 32.2797366935561]","[13.63666674504767, 14.190460227643392, 14.790063608965488, 15.395424079047428, 16.000991503913085, 16.606433585746842, 17.208844264642053, 17.757845571396977]",,,0.0,,0.150348499999999,0.0,19.702782810485864,18.466574810865083,-0.0,19.084678810675474,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.180210903656736,23.36740869020048,23.55468072192472,23.42359029971775
2023-07-20 02:00:00,17.77,0.0,0.0,0.0,20.05,0.0,,0.13,,32.4,0.52,0.0,23.01,6.02,55.82,,,237.97,,0.0,,13.6,55.78,,0.0,31.86,,0.0,13.0,0.0,31.1,,,4.0,18.25,,,0.0,0.0,,,,"[31.780274196378187, 31.93350831583545, 32.09317290165886, 32.24810430281419]","[13.675944364664309, 14.221264365348611, 14.817710326284805, 15.420958597799642, 16.02448764367243, 16.627843675968133, 17.227405230210373, 17.76738034715785]",,,0.0,,0.146285999999999,0.0,19.084678810675474,18.34911474818629,-0.0,18.716896779430883,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.140455015667655,23.327641424062563,23.514896782493018,23.3838180315917
2023-07-20 02:15:00,17.8,0.0,0.0,0.0,19.87,0.0,,0.13,,32.4,0.56,0.0,22.94,6.01,55.81,,,238.03,,0.0,,13.64,55.8,,0.0,31.8,,0.0,13.0,0.0,31.1,,,4.0,18.2,,,0.0,0.0,,,,"[31.751209138108386, 31.903231231055365, 32.06242328164611, 32.2163470511038]","[13.714734791032228, 14.251800072167287, 14.845044435143322, 15.446173569067431, 16.047669166632517, 16.648934805296783, 17.2455822446162, 17.776781078084447]",,,0.0,,0.142223499999999,0.0,18.716896779430883,18.261379411429097,-0.0,18.48913809542999,,,,,,,,,,,0.0,57.63206749013705,0.0,0.0,23.100541992942333,23.287717197718166,23.474956138606977,23.34388887998481
