Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-03 00:00:00,17.3,0.0,0.0,0.0,23.04,0.0,,0.13,,36.36,0.54,0.0,29.47,42.11,56.59,,,237.93,,0.0,,16.38,56.56,,0.0,32.52,,0.0,15.66,0.0,31.8,,,4.0,16.9,,,0.0,0.0,,,,"[32.52, 33.800000000000004, 35.08, 36.36]","[16.38, 16.51142857142857, 16.642857142857142, 16.774285714285714, 16.905714285714286, 17.037142857142857, 17.16857142857143, 17.3]",,,0.0,,0.5002255000000025,0.0,20.0,17.268112518788925,-0.0,18.634056259394463,,,,,,,,,,,0.0,306.27192853428016,0.0,0.0,29.47,29.491888205943976,29.666899793954887,29.544391682347246
2023-07-03 00:15:00,17.3,0.0,0.0,0.0,22.6,0.0,,0.12,,36.31,0.53,0.0,29.14,18.87,56.56,,,237.93,,0.0,,16.39,56.55,,0.0,32.5,,0.0,15.7,0.0,31.8,,,4.0,16.6,,,0.0,0.0,,,,"[32.513344070792236, 33.78431563829576, 35.06002598793992, 36.33113480331719]","[16.424433465891866, 16.554455155108666, 16.684802230077235, 16.81578961011312, 16.946776983790606, 17.0777639162317, 17.208720229425357, 17.33755174435932]",,,0.0,,0.4964755000000026,0.0,18.634056259394463,16.841535991291636,-0.0,17.73779612534305,,,,,,,,,,,0.0,306.27192853428016,0.0,0.0,29.308455452911197,29.48695839782184,29.66148919623509,29.539317637345814
2023-07-03 00:30:00,17.36,0.0,0.0,0.0,22.2,0.0,,0.13,,36.3,0.53,0.0,28.84,9.12,56.56,,,237.87,,0.0,,16.4,56.55,,0.0,32.5,,0.0,15.7,0.0,31.79,,,4.0,16.75,,,0.0,0.0,,,,"[32.50567218701566, 33.76769033624084, 35.03909535775968, 36.30139346368435]","[16.46769860514598, 16.596318274626668, 16.725608693860433, 16.856147136108103, 16.986694774577163, 17.117240699487823, 17.24769735520906, 17.374016217788835]",,,0.0,,0.4924130000000026,0.0,17.73779612534305,16.867296812822577,-0.0,17.302546469082813,,,,,,,,,,,0.0,306.27192853428016,0.0,0.0,29.151689696817897,29.330533366861857,29.505563456533267,29.38304239376328
2023-07-03 00:45:00,17.4,0.0,0.0,0.0,21.91,0.0,,0.12,,36.29,0.53,0.0,28.53,6.75,56.55,,,237.9,,0.0,,16.4,56.54,,0.0,32.47,,0.0,15.7,0.0,31.7,,,4.0,17.2,,,0.0,0.0,,,,"[32.49695451640923, 33.750093243634474, 35.017178097773844, 36.27074511295636]","[16.509766054744023, 16.63698812352659, 16.76524632022563, 16.895328703987325, 17.02543791502099, 17.155543099556198, 17.28547476270239, 17.40936249134802]",,,0.0,,0.4886630000000026,0.0,17.302546469082813,17.212176980331286,-0.0,17.25736172470705,,,,,,,,,,,0.0,306.27192853428016,0.0,0.0,29.004231138551333,29.18373840661063,29.359740918494534,29.2365391601758
2023-07-03 01:00:00,17.43,0.0,0.0,0.0,21.68,0.0,,0.13,,36.21,0.51,0.0,28.24,6.49,56.53,,,237.97,,0.0,,16.43,36.92,,0.0,32.4,,0.0,15.7,0.0,31.7,,,4.0,17.25,,,0.0,0.0,,,,"[32.4872618544553, 33.73159470177893, 34.99434500492679, 36.239259521042264]","[16.550706525053595, 16.676537144968282, 16.803785718022862, 16.933405520226152, 17.063077466107234, 17.192741850585744, 17.322125128491983, 17.44365976302675]",,,0.0,,0.4846005000000026,0.0,17.25736172470705,17.25087417516921,-0.0,17.254117949938127,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.859801402933236,29.039524624358492,29.21584358964501,29.092420313944444
2023-07-03 01:15:00,17.49,0.0,0.0,0.0,21.44,0.0,,0.13,,36.2,0.54,0.0,28.0,6.47,56.53,,,238.0,,0.0,,16.49,56.47,,0.0,32.4,,0.0,15.71,0.0,31.7,,,4.0,17.4,,,0.0,0.0,,,,"[32.47676528922814, 33.71236589910277, 34.97076734714212, 36.20710675928465]","[16.590690497900315, 16.7151396325744, 16.841398000647395, 16.97054924824486, 17.099784954841027, 17.229008187332578, 17.35782150426357, 17.47707703265524]",,,0.0,,0.4805380000000026,0.0,17.254117949938127,17.382677093905045,0.0,17.318397521921586,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.719887933712762,28.899933162413895,29.07672399021417,28.952970410753977
2023-07-03 01:30:00,17.5,0.0,0.0,0.0,21.06,0.0,,0.13,,36.16,0.55,0.0,27.75,6.47,56.53,,,238.0,,0.0,,16.45,56.47,,0.0,32.4,,0.0,15.8,0.0,31.7,,,4.0,17.1,,,0.0,0.0,,,,"[32.465434272866844, 33.69237528543857, 34.94641438470033, 36.17425527049807]","[16.629687978343785, 16.752764892676, 16.87805234725124, 17.006729551877644, 17.135529917202973, 17.26431138572153, 17.392534884786414, 17.509582831721417]",,,0.0,,0.4764755000000026,0.0,17.318397521921586,17.12593382641672,-0.0,17.222165674169155,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.577518892475574,28.757389040261142,28.933923308265673,28.8103493206625
2023-07-03 01:45:00,17.5,0.0,0.0,0.0,20.58,0.0,,0.13,,36.11,0.53,0.0,27.52,6.4,56.53,,,237.87,,0.0,,16.5,56.48,,0.0,32.39,,0.0,15.8,0.0,31.6,,,4.0,16.8,,,0.0,0.0,,,,"[32.45333888770893, 33.67169250432291, 34.92135618919903, 36.14077413771805]","[16.66776904322975, 16.789484491793527, 16.91381875582464, 17.042016894661327, 17.17038269665041, 17.29872155894817, 17.426336998820254, 17.54124581430978]",,,0.0,,0.4724130000000026,0.0,17.222165674169155,16.85013047408537,-0.0,17.03614807412726,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.432731945313257,28.612429697754596,28.78871134134165,28.665314190830713
2023-07-03 02:00:00,17.59,0.0,0.0,0.0,19.89,0.0,,0.12,,36.1,0.54,0.0,27.28,6.4,56.5,,,237.97,,0.0,,16.49,56.47,,0.0,32.35,,0.0,15.8,0.0,31.6,,,4.0,16.9,,,0.0,0.0,,,,"[32.44044844815302, 33.65028588690581, 34.89556187783338, 36.10663168459818]","[16.704903575516845, 16.8252675620863, 16.948666311840157, 17.07638078843394, 17.20431269258957, 17.3322079038453, 17.459198571300877, 17.57203446836713]",,,0.0,,0.4686630000000026,0.0,17.03614807412726,16.91616703564363,-0.0,16.976157554885447,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.29169979235243,28.471665259526656,28.648339206506503,28.524667443620608
2023-07-03 02:15:00,17.6,0.0,0.0,0.0,19.56,0.0,,0.12,,36.1,0.54,0.0,27.04,6.41,56.5,,,238.0,,0.0,,16.49,56.47,,0.0,32.3,,0.0,15.8,0.0,31.6,,,4.0,16.8,,,0.0,0.0,,,,"[32.42676587833506, 33.62815757104791, 34.869034237085955, 36.071829854332805]","[16.741094874958453, 16.86011740003224, 16.982597780134537, 17.10982440850973, 17.237322975110022, 17.364773313593805, 17.491123937167774, 17.601950746654644]",,,0.0,,0.4649130000000026,0.0,16.976157554885447,16.82091800039761,-0.0,16.89853777764153,,,,,,,,,,,0.0,53.85327792434032,0.0,0.0,28.151297032795938,28.33130737536894,28.508047081789833,28.38432928729521
