Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-06 00:00:00,15.09,0.0,0.0,0.0,22.01,0.0,,0.12,,32.9,0.53,0.0,22.99,33.4,56.5,,,238.23,,0.0,,12.96,56.47,,0.0,32.41,,0.0,12.3,0.0,31.7,,,4.0,16.2,,,0.0,0.0,,,,"[32.41, 32.57333333333333, 32.736666666666665, 32.9]","[12.96, 13.264285714285714, 13.56857142857143, 13.872857142857143, 14.177142857142858, 14.481428571428571, 14.785714285714286, 15.09]",,,0.0,,0.46140600000000037,0.0,20.0,16.651234700450942,-0.0,18.32561735022547,,,,,,,,,,,0.0,305.862177245682,0.0,0.0,22.99,23.106869175763787,23.291143976689675,23.162151616041555
2023-07-06 00:15:00,15.13,0.0,0.0,0.0,21.5,0.0,,0.13,,32.91,0.51,0.0,22.87,14.39,56.49,,,238.3,,0.0,,12.96,56.47,,0.0,32.4,,0.0,12.36,0.0,31.7,,,4.0,16.2,,,0.0,0.0,,,,"[32.378626977077694, 32.540641444476215, 32.70353877753818, 32.86579298200927]","[12.997444356324202, 13.297055697939735, 13.599780369337847, 13.903044629658494, 14.206308876636719, 14.509572197727428, 14.81277126759332, 15.111511674949915]",,,0.0,,0.45734350000000035,0.0,18.32561735022547,16.452408502184817,-0.0,17.389012926205144,,,,,,,,,,,0.0,305.862177245682,0.0,0.0,22.9217167522154,23.106869175763787,23.291143976689675,23.162151616041555
2023-07-06 00:30:00,15.19,0.0,0.0,0.0,21.08,0.0,,0.12,,32.9,0.51,0.0,22.77,7.57,56.47,,,238.07,,0.0,,13.0,56.47,,0.0,32.4,,0.0,12.4,0.0,31.69,,,4.0,15.95,,,0.0,0.0,,,,"[32.34701916931326, 32.507725949136464, 32.67018407482856, 32.83136942612732]","[13.034362794700957, 13.329417461314103, 13.630556681910184, 13.932795140716737, 14.2350413104626, 14.537283881908495, 14.839338952415169, 15.132698879157678]",,,0.0,,0.45359350000000037,0.0,17.389012926205144,16.120876991237154,-0.0,16.754944958721147,,,,,,,,,,,0.0,305.862177245682,0.0,0.0,22.85064614580959,23.03559983224252,23.21958340808779,23.090794904996102
2023-07-06 00:45:00,15.21,0.0,0.0,0.0,20.74,0.0,,0.12,,32.9,0.52,0.0,22.69,6.29,56.47,,,238.13,,0.0,,13.01,56.42,,0.0,32.4,,0.0,12.4,0.0,31.6,,,4.0,15.9,,,0.0,0.0,,,,"[32.31524442526355, 32.47465493606814, 32.63667051151269, 32.79679704148041]","[13.07082543100395, 13.361438480536158, 13.660969247265818, 13.962177391526085, 14.263408715121756, 14.564631409766248, 14.865489272702014, 15.153626956037542]",,,0.0,,0.44984350000000034,0.0,16.754944958721147,16.001521271671205,-0.0,16.378233115196174,,,,,,,,,,,0.0,305.862177245682,0.0,0.0,22.779898742056833,22.964875472658708,23.148892816931895,23.02008067594066
2023-07-06 01:00:00,15.29,0.0,0.0,0.0,20.35,0.0,,0.12,,32.9,0.52,0.0,22.62,6.09,56.47,,,238.07,,0.0,,13.0,56.38,,0.0,32.4,,0.0,12.4,0.0,31.6,,,4.0,15.7,,,0.0,0.0,,,,"[32.28333685650187, 32.44146256962847, 32.60303224070808, 32.76210980069189]","[13.106868781789903, 13.393152010029985, 13.691053123631683, 13.991226297996082, 14.291445840285, 14.591648839149718, 14.891260201096339, 15.174327799557254]",,,0.0,,0.44609350000000036,0.0,16.378233115196174,15.780537451729334,-0.0,16.079385283462756,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.70716872891847,22.89200410057666,23.075814300504025,22.94714716055487
2023-07-06 01:15:00,15.3,0.0,0.0,0.0,19.92,0.0,,0.12,,32.9,0.52,0.0,22.56,6.02,56.47,,,238.07,,0.0,,13.07,56.38,,0.0,32.34,,0.0,12.43,0.0,31.6,,,4.0,15.7,,,0.0,0.0,,,,"[32.251330460484546, 32.40818289882869, 32.56930330026377, 32.727341563199694]","[13.14252919456285, 13.424591262663007, 13.720843223504328, 14.019976658395393, 14.319187312356203, 14.618370177720854, 14.916689440337198, 15.194833285627947]",,,0.0,,0.44234350000000033,0.0,16.079385283462756,15.745050474931267,-0.0,15.912217879197012,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.63555432359651,22.82046923746994,23.004395996843154,22.875647265281906
2023-07-06 01:30:00,15.32,0.0,0.0,0.0,19.43,0.0,,0.12,,32.9,0.52,0.0,22.48,6.0,56.47,,,238.03,,0.0,,13.09,56.39,,0.0,32.31,,0.0,12.5,0.0,31.6,,,4.0,15.8,,,0.0,0.0,,,,"[32.21915858944049, 32.374748776872906, 32.53541689912633, 32.69242554413977]","[13.177742868224545, 13.455687259121827, 13.750273609327238, 14.048362446566856, 14.346566929249935, 14.644728672452082, 14.941713734630993, 15.215075286544812]",,,0.0,,0.43859350000000036,0.0,15.912217879197012,15.813325421343349,-0.0,15.86277165027018,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.566572316698828,22.75167491911208,22.935876713221592,22.806935457344935
2023-07-06 01:45:00,15.39,0.0,0.0,0.0,19.04,0.0,,0.12,,32.83,0.51,0.0,22.4,6.02,56.46,,,238.0,,0.0,,13.1,56.38,,0.0,32.3,,0.0,12.5,0.0,31.54,,,4.0,15.8,,,0.0,0.0,,,,"[32.186821838109985, 32.341160673534965, 32.50137361188106, 32.657362203417144]","[13.212512793784725, 13.486439469614107, 13.779345657571056, 14.07638499448664, 14.373585844354912, 14.670724988551143, 14.966337051998872, 15.235052627017081]",,,0.0,,0.4348435000000003,0.0,15.86277165027018,15.807453880738548,-0.0,15.835112765504363,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.49864842683929,22.68382647240735,22.868138819288003,22.739120176471545
2023-07-06 02:00:00,15.41,0.0,0.0,0.0,18.83,0.0,,0.12,,32.81,0.52,0.0,22.33,6.03,56.44,,,238.03,,0.0,,13.11,56.38,,0.0,32.29,,0.0,12.5,0.0,31.5,,,4.0,15.45,,,0.0,0.0,,,,"[32.1543543092804, 32.307452751453596, 32.46720758173044, 32.62218551031025]","[13.246875228498535, 13.516881492118586, 13.808094280851435, 14.104079196586161, 14.400278772412737, 14.696393410581036, 14.990596792175738, 15.254797537651964]",,,0.0,,0.43109350000000035,0.0,15.835112765504363,15.495730590363735,-0.0,15.665421677934049,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.426397763207646,22.611267312218374,22.795127594900674,22.666425397023062
2023-07-06 02:15:00,15.46,0.0,0.0,0.0,18.73,0.0,,0.12,,32.81,0.52,0.0,22.26,6.03,56.44,,,238.0,,0.0,,13.13,56.39,,0.0,32.23,,0.0,12.5,0.0,31.5,,,4.0,15.0,,,0.0,0.0,,,,"[32.12175648118126, 32.273625364254016, 32.43291926535272, 32.586895810403256]","[13.280832942862364, 13.547012817292535, 13.83652068644331, 14.13144625889666, 14.426646739849621, 14.72173458840052, 15.014496545890003, 15.274308889353982]",,,0.0,,0.4273435000000004,0.0,15.665421677934049,15.079016145135828,-0.0,15.372218911534938,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.34835279136531,22.532809209431534,22.716064098942336,22.587785676284774
2023-07-06 02:30:00,15.5,0.0,0.0,0.0,18.64,0.0,,0.12,,32.8,0.51,0.0,22.19,6.02,56.44,,,237.97,,0.0,,13.14,56.4,,0.0,32.2,,0.0,12.6,0.0,31.5,,,4.0,14.7,,,0.0,0.0,,,,"[32.089028829984834, 32.239678865191834, 32.39850911711586, 32.551493448527665]","[13.314388650529464, 13.576833008244645, 13.864626052776512, 14.15848738080822, 14.452690767490266, 14.746749215776951, 15.038039782637775, 15.293585625303127]",,,0.0,,0.4235935000000004,0.0,15.372218911534938,14.77982328925893,-0.0,15.076021100396934,,,,,,,,,,,0.0,54.296964293404585,0.0,0.0,22.26690324480043,22.451116918587335,22.63401609586918,22.505986671771886
