Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-11 00:00:00,16.99,0.0,0.0,0.0,27.77,0.0,,0.12,,33.02,0.54,0.0,23.05,27.46,56.31,,,238.33,,0.0,,12.99,56.3,,0.0,32.71,,0.0,12.34,0.0,31.94,,,4.0,21.3,,,0.0,0.0,,,,"[32.71, 32.81333333333333, 32.91666666666667, 33.02]","[12.99, 13.561428571428571, 14.132857142857143, 14.704285714285714, 15.275714285714285, 15.847142857142856, 16.418571428571425, 16.99]",,,0.0,,0.3874899999999998,0.0,20.0,21.14563023405627,0.0,20.572815117028135,,,,,,,,,,,0.0,304.95659830376167,0.0,0.0,23.05,23.249689952215668,23.4420420183823,23.307395572065655
2023-07-11 00:15:00,16.96,0.0,0.0,0.0,27.19,0.0,,0.13,,33.0,0.54,0.0,23.17,11.47,56.29,,,238.33,,0.0,,12.99,56.24,,0.0,32.61,,0.0,12.4,0.0,31.9,,,4.0,20.9,,,0.0,0.0,,,,"[32.67840804183634, 32.78084281566841, 32.88394316339201, 32.986615106180835]","[13.032222012975785, 13.59426388249078, 14.163165793690947, 14.732676141719612, 15.302186465284068, 15.871695091174963, 16.44108590836315, 17.002301484573376]",,,0.0,,0.3834274999999998,0.0,20.572815117028135,20.861148112457926,0.0,20.71698161474303,,,,,,,,,,,0.0,304.95659830376167,0.0,0.0,23.05288984905282,23.243116874719487,23.43482788808923,23.300630178730408
2023-07-11 00:30:00,17.1,0.0,0.0,0.0,26.56,0.0,,0.14,,32.98,0.58,0.0,23.28,6.83,56.26,,,238.13,,0.0,,13.17,56.2,,0.0,32.59,,0.0,12.52,0.0,31.8,,,4.0,20.7,,,0.0,0.0,,,,"[32.64728728657686, 32.74883479862088, 32.851697258584046, 32.953713115616154]","[13.074533655400689, 13.62745862460004, 14.193750821606509, 14.761340616288194, 15.32893906002897, 15.896530904628603, 16.46377885513968, 17.015076822944035]",,,0.0,,0.3790524999999998,0.0,20.71698161474303,20.702016498379404,-0.0,20.709499056561217,,,,,,,,,,,0.0,304.95659830376167,0.0,0.0,23.05266756472763,23.242672697019778,23.434058552626535,23.300088453701804
2023-07-11 00:45:00,17.81,0.0,0.0,0.0,25.93,0.0,,0.14,,32.97,0.61,0.0,23.26,6.01,56.24,,18.71,238.03,,0.0,,13.54,56.23,13.29,0.0,32.57,,0.0,12.93,75.27,31.8,,,4.0,20.6,,,0.0,0.0,,-464.21701993333346,,"[32.616200559972086, 32.7168695809144, 32.81949095846607, 32.92085675426684]","[13.32631350139027, 14.046201048580304, 14.609243837373082, 15.178549181146016, 15.754059041863517, 16.34485857474282, 16.97346542681362, 17.69603154911048]",13.29,19.952992213664782,0.07526999999999999,-570.6779315989795,0.37467749999999983,0.0,20.709499056561217,20.613002572101866,-0.0,20.66125081433154,,,,,,,,,,,0.0,304.95659830376167,0.0,0.0,23.05091478707918,23.240810796050784,23.432036744698294,23.298178580645036
2023-07-11 01:00:00,18.3,0.0,0.0,0.0,25.26,0.0,,0.14,,32.96,0.55,0.0,23.05,5.9,56.22,,,238.1,,0.0,,13.86,56.19,,0.0,32.5,,0.0,13.25,0.0,31.8,,,4.0,20.6,,,0.0,0.0,,,,"[32.584511080567495, 32.68430679640111, 32.7866863079928, 32.88740914781777]","[13.369169759335422, 14.074756871594852, 14.637642165100914, 15.205037221654257, 15.778750121710885, 16.367898213287347, 16.99502971596326, 17.70338619424241]",,,0.0,,0.37030249999999987,0.0,20.66125081433154,20.607273287594026,-0.0,20.634262050962782,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,23.049188895338766,23.23908682126062,23.430315578965665,23.296455448572132
2023-07-11 01:15:00,18.29,0.0,0.0,0.0,24.64,0.0,,0.13,,32.96,0.55,0.0,22.91,5.9,56.19,,,238.03,,0.0,,13.87,56.14,,0.0,32.49,,0.0,13.3,0.0,31.73,,,4.0,20.5,,,0.0,0.0,,,,"[32.55245546061378, 32.65138429233008, 32.753520343857765, 32.85360682510697]","[13.411209022673411, 14.102938549067597, 14.66545005728076, 15.230968131454343, 15.802890528808318, 16.390390563644658, 17.01587185596398, 17.710456011585315]",,,0.0,,0.36623999999999984,0.0,20.634262050962782,20.515943077986353,-0.0,20.57510256447457,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,23.045955574153574,23.23574602119656,23.426817281671703,23.293067399339105
2023-07-11 01:30:00,18.3,0.0,0.0,0.0,24.19,0.0,,0.13,,32.95,0.55,0.0,22.87,5.91,56.17,,,238.03,,0.0,,13.9,56.13,,0.0,32.48,,0.0,13.3,0.0,31.7,,,4.0,20.3,,,0.0,0.0,,,-464.21701993333346,"[32.520370055457, 32.61844018800646, 32.720330022134185, 32.81978605569406]","[13.452773715793512, 14.131078524193036, 14.693008774533219, 15.256679081471693, 15.826817721192231, 16.412670716898234, 17.036338634285272, 17.717568875493228]",,,0.0,,0.3621774999999999,0.0,20.57510256447457,20.332667321914204,-0.0,20.45388494319439,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.854394699278785,23.04417577297427,23.235233297948245,23.10149303046646
2023-07-11 01:45:00,18.3,0.0,0.0,0.0,23.77,0.0,,0.13,,32.93,0.56,0.0,22.88,5.91,56.15,,,238.0,,0.0,,13.93,56.14,,0.0,32.44,,0.0,13.3,0.0,31.7,,,4.0,20.2,,,0.0,0.0,,,,"[32.4884225472557, 32.58564298480233, 32.687283312728596, 32.786114432307116]","[13.494038340384026, 14.159338127641663, 14.720490402490302, 15.282338328818687, 15.850700144266833, 16.434904990810537, 17.05660741104879, 17.72488520553748]",,,0.0,,0.35811499999999985,0.0,20.45388494319439,20.230147814813503,-0.0,20.342016379003944,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.849547623164355,23.03922301038072,23.2301256646687,23.096493806667112
2023-07-11 02:00:00,18.3,0.0,0.0,0.0,23.39,0.0,,0.13,,32.91,0.53,0.0,22.91,5.91,56.12,,,238.1,,0.0,,13.99,56.09,,0.0,32.44,,0.0,13.3,0.0,31.7,,,4.0,19.95,,,0.0,0.0,,,,"[32.456679527758084, 32.55305953060318, 32.65444690819341, 32.75265845595062]","[13.535076643412978, 14.187776331135945, 14.747965533260391, 15.308012916510858, 15.87460494064974, 16.457158621778227, 17.07675385590522, 17.732465150597555]",,,0.0,,0.3540524999999999,0.0,20.342016379003944,19.996550366671503,-0.0,20.169283372837725,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.840940139120683,23.0303474113485,23.220857175717676,23.087500340659254
2023-07-11 02:15:00,18.29,0.0,0.0,0.0,22.96,0.0,,0.13,,32.9,0.55,0.0,22.94,5.92,56.1,,,238.0,,0.0,,14.0,56.03,,0.0,32.4,,0.0,13.39,0.0,31.7,,,4.0,19.8,,,0.0,0.0,,,,"[32.425140345502435, 32.520689059332746, 32.621820134372655, 32.719417384487514]","[13.575895256951027, 14.216384180149392, 14.775437166500598, 15.333702576896178, 15.898531863428895, 16.479429661481063, 17.09678588365648, 17.74030222974831]",,,0.0,,0.34998999999999986,0.0,20.169283372837725,19.84385091371683,-0.0,20.00656714327728,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.830163831104976,23.019416467392926,23.209699631592574,23.076501416652818
2023-07-11 02:30:00,18.31,0.0,0.0,0.0,22.63,0.0,,0.13,,32.9,0.53,0.0,22.97,5.93,56.08,,,238.03,,0.0,,14.01,56.03,,0.0,32.4,,0.0,13.4,0.0,31.7,,,4.0,19.6,,,0.0,0.0,,,,"[32.39380435079193, 32.488530808242025, 32.58940231879296, 32.686390478515776]","[13.616500564712439, 14.245153139783213, 14.802908073286527, 15.359407090279314, 15.922480644109314, 16.501716329327582, 17.116711036660465, 17.74839019263073]",,,0.0,,0.3459274999999999,0.0,20.00656714327728,19.648278211344717,-0.0,19.827422677311,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.816485015297555,23.0055307043984,23.19551061265559,23.062524676875555
2023-07-11 02:45:00,18.3,0.0,0.0,0.0,22.37,0.0,,0.12,,32.87,0.54,0.0,22.99,5.95,56.06,,,238.07,,0.0,,14.04,56.04,,0.0,32.4,,0.0,13.4,0.0,31.62,,,4.0,19.5,,,0.0,0.0,,,,"[32.36263738519829, 32.456550324268356, 32.557159219324895, 32.653543490859285]","[13.656865385257932, 14.274041025600459, 14.830347241217872, 15.385092710925157, 15.946417427356286, 16.52398343278809, 17.136502936977838, 17.756689682609032]",,,0.0,,0.34217749999999986,0.0,19.827422677311,19.538880124662445,-0.0,19.683151400986723,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.80148211630012,22.99043339900783,23.180274966173624,23.04738586915757
2023-07-11 03:00:00,18.3,0.0,0.0,0.0,22.17,0.0,,0.13,,32.86,0.54,0.0,23.01,5.95,56.05,,,237.93,,0.0,,14.07,56.03,,0.0,32.4,,0.0,13.41,0.0,31.6,,,4.0,19.65,,,0.0,0.0,,,,"[32.33163891418082, 32.42474696588054, 32.52509027935066, 32.62087579962039]","[13.696995737275914, 14.303040215878989, 14.857757131194395, 15.410759412872356, 15.970342024798239, 16.546229607710927, 17.156168549917563, 17.765194989931253]",,,0.0,,0.3381149999999999,0.0,19.683151400986723,19.653936595393102,-0.0,19.66854399818991,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.78901020163648,22.978141942115904,23.16824794820644,23.035173743943062
2023-07-11 03:15:00,18.34,0.0,0.0,0.0,21.94,0.0,,0.13,,32.86,0.56,0.0,23.04,5.95,56.03,,,238.0,,0.0,,14.1,56.03,,0.0,32.4,,0.0,13.5,0.0,31.6,,,4.0,19.6,,,0.0,0.0,,,,"[32.30084191509583, 32.39315378802025, 32.493228514918485, 32.588420295719814]","[13.736930748714517, 14.332177499273438, 14.885173584226996, 15.436440772471979, 15.994287804958118, 16.56848719563368, 17.175748083407182, 17.773933935185653]",,,0.0,,0.33405249999999986,0.0,19.66854399818991,19.608139323813408,-0.0,19.63834166100166,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.775962642565133,22.965053339919272,23.155099202299642,23.022067098633382
2023-07-11 03:30:00,18.33,0.0,0.0,0.0,21.77,0.0,,0.13,,32.8,0.54,0.0,23.05,5.95,56.03,,,238.03,,0.0,,14.12,55.99,,0.0,32.33,,0.0,13.5,0.0,31.6,,,4.0,19.5,,,0.0,0.0,,,,"[32.2701787235856, 32.36170265297774, 32.461506116898185, 32.55610922882735]","[13.776609256039233, 14.361377728041687, 14.912531451754244, 15.462069576159427, 16.018187307663496, 16.5906878465847, 17.195180625470066, 17.78283444409159]",,,0.0,,0.3299899999999999,0.0,19.63834166100166,19.516427515253152,-0.0,19.57738458812741,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.761581317438083,22.950576918016157,23.140483427632894,23.00754887090118
2023-07-11 03:45:00,18.34,0.0,0.0,0.0,21.7,0.0,,0.13,,32.81,0.53,0.0,23.07,5.95,56.01,,,238.03,,0.0,,14.2,55.98,,0.0,32.33,,0.0,13.5,0.0,31.6,,,4.0,19.5,,,0.0,0.0,,,,"[32.23968243180018, 32.33042673637948, 32.429956216848005, 32.52397560692135]","[13.816070078527598, 14.390668496837668, 14.939866337247086, 15.48767956881525, 16.042073998349395, 16.612864262420725, 17.214505899681807, 17.791924826567296]",,,0.0,,0.32592749999999987,0.0,19.57738458812741,19.509189108274526,-0.0,19.543286848200967,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.747420587881273,22.936431916800505,23.126361474388982,22.993410784077046
2023-07-11 04:00:00,18.35,0.0,0.0,0.0,21.7,0.0,,0.13,,32.77,0.54,0.0,23.09,5.95,56.0,,,238.13,,0.0,,14.24,55.97,,0.0,32.29,,0.0,13.57,0.0,31.53,,,4.0,19.45,,,0.0,0.0,,,,"[32.20935251080467, 32.299325407990196, 32.39857826346996, 32.49201881732358]","[13.855318415826137, 14.420043529038264, 14.967180013979652, 15.513270835830996, 16.06594765582611, 16.635015574432842, 17.233729668136245, 17.8012001365399]",,,0.0,,0.32186499999999985,0.0,19.543286848200967,19.46107743763262,-0.0,19.502182142916794,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.732710118698204,22.921682251488615,23.111554371915698,22.978643887616737
2023-07-11 04:15:00,18.36,0.0,0.0,0.0,21.8,0.0,,0.12,,32.76,0.55,0.0,23.11,5.95,56.0,,,237.93,,0.0,,14.26,55.95,,0.0,32.26,,0.0,13.6,0.0,31.5,,,4.0,19.4,,,0.0,0.0,,,,"[32.179188433067, 32.26839804034917, 32.36737170680728, 32.460238249632894]","[13.89435928366397, 14.449496845414066, 14.99447410931582, 15.538843482182175, 16.089808056220225, 16.65714101783036, 17.252857426478784, 17.810655599859146]",,,0.0,,0.31811499999999987,0.0,19.502182142916794,19.412133718065924,-0.0,19.45715793049136,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.71745834236122,22.90639188025339,23.096207444549396,22.96333654954219
2023-07-11 04:30:00,18.4,0.0,0.0,0.0,21.77,0.0,,0.13,,32.72,0.53,0.0,23.13,5.95,56.0,,,237.87,,0.0,,14.29,55.96,,0.0,32.26,,0.0,13.6,0.0,31.5,,,4.0,19.2,,,0.0,0.0,,,,"[32.14918967245825, 32.237644008750735, 32.33633599824861, 32.42863329571422]","[13.933197521452405, 14.479022750063695, 15.021750113925464, 15.56439762968314, 16.113654974739095, 16.67923992470287, 17.271894416342253, 17.82028660736105]",,,0.0,,0.31405249999999985,0.0,19.45715793049136,19.23053646887733,-0.0,19.343847199684344,,,,,,,,,,,0.0,55.25686653854109,0.0,0.0,22.69937270757309,22.88810419293786,23.07762367382012,22.944960037202534
