Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-04 00:00:00,16.93,0.0,0.0,0.0,22.28,0.0,,0.15,,34.49,0.64,0.0,19.66,26.47,55.88,,16.79,237.93,,0.0,,16.77,55.85,16.15,0.0,33.7,,0.0,16.24,351.5,32.89,,,4.0,16.7,,,0.0,0.0,,-255.9794844444447,,"[33.7, 33.96333333333334, 34.22666666666667, 34.49]","[16.77, 16.79285714285714, 16.815714285714286, 16.838571428571427, 16.861428571428572, 16.884285714285713, 16.90714285714286, 16.93]",16.15,16.909406153861944,0.3515,-303.73811835862386,0.19089249999999963,0.0,20.0,17.091861713549502,-0.0,18.545930856774753,,,,,,,,,,,0.0,306.1467220756597,0.0,0.0,19.66,19.839806392789722,20.030219274245777,19.896930257226536
2023-07-04 00:15:00,17.11,0.0,0.0,0.0,21.97,0.0,,0.15,,34.41,0.66,0.0,19.65,12.08,55.88,,16.98,237.87,,0.0,,16.94,55.84,16.39,0.0,33.64,,0.0,16.46,328.53,32.8,,,4.0,16.5,,,0.0,0.0,,-220.56007563333327,,"[33.65387863539505, 33.91511000403325, 34.177724125540855, 34.43930954130514]","[16.794257640836626, 16.925298230570686, 16.937690152502324, 16.94895604300723, 16.958795191962306, 16.96702780645043, 16.97345139791269, 16.977837597494176]",16.39,17.138096797856345,0.32853,-279.66150223093206,0.18620499999999965,0.0,18.545930856774753,16.74294605192108,-0.0,17.644438454347917,,,,,,,,,,,0.0,306.1467220756597,0.0,0.0,19.647397429267087,19.83651985404163,20.026612209099245,19.893547560558915
2023-07-04 00:30:00,17.27,0.0,0.0,0.0,21.13,0.0,,0.15,,34.4,0.65,0.0,19.63,7.44,55.88,,17.17,237.97,,0.0,,17.12,55.83,16.56,0.0,33.61,,0.0,16.64,334.0,32.8,,,4.0,16.45,,,0.0,0.0,,-231.83348222222338,,"[33.60783713487636, 33.86698674739968, 34.1288750461666, 34.388728305872554]","[16.915452817927747, 17.067242382101245, 17.08050220711702, 17.093901884369284, 17.1075694487797, 17.121706139442416, 17.136559866441033, 17.152432655472083]",16.56,17.254468155823268,0.334,-263.9360177982843,0.18151749999999964,0.0,17.644438454347917,16.59183475740915,-0.0,17.118136605878533,,,,,,,,,,,0.0,306.1467220756597,0.0,0.0,19.634221218263768,19.82330274280689,20.013335163547932,19.880312469029203
2023-07-04 00:45:00,17.46,0.0,0.0,0.0,20.67,0.0,,0.15,,34.4,0.65,0.0,19.62,6.48,55.86,,17.26,237.87,,0.0,,17.29,55.81,16.75,0.0,33.6,,0.0,16.82,322.53,32.8,,,4.0,16.2,,,0.0,0.0,,-187.17168470000055,-255.9794844444447,"[33.56190881505106, 33.81899682307767, 34.08015276720726, 34.33828938067332]","[17.053901072762244, 17.1847383904007, 17.1963956280222, 17.2078615447437, 17.219094211899787, 17.230028889309466, 17.240566601372073, 17.250563430183156]",16.75,17.419197774122484,0.32253,-245.59779368626542,0.17682999999999965,0.0,17.118136605878533,16.309025025349115,-0.0,16.713580815613824,,,,,,,,,,,0.0,306.1467220756597,0.0,0.0,19.515228708453854,19.704164722803373,19.893983916046537,19.76111048077632
2023-07-04 01:00:00,17.59,0.0,0.0,0.0,20.41,0.0,,0.3,,34.3,1.28,0.0,19.62,6.35,55.74,,17.4,237.67,,0.0,,17.46,55.69,16.91,0.0,33.52,,0.0,16.97,309.27,32.73,,,4.38,16.05,,,0.0,0.0,,-172.43829936666612,-220.56007563333327,"[33.516126880672815, 33.77117337913703, 34.03159051420567, 34.2880257427208]","[17.17229782781264, 17.300858236460435, 17.313927820064883, 17.327215733459127, 17.340785296302215, 17.354710644931277, 17.369085828718138, 17.384032542107388]",16.91,17.565180604895392,0.30927,-230.56781486976607,0.16745499999999963,0.0,16.713580815613824,16.128797550146977,-0.0,16.4211891828804,,,,,,,,,,,0.0,53.989893387642,0.0,0.0,19.409899537129974,19.598785935530664,19.78853242263304,19.655709881661377
2023-07-04 01:15:00,17.41,634.37,0.0,6.32,20.12,0.0,28.55,0.72,33.62,37.4,3.06,0.0,19.61,6.26,55.29,0.6,17.15,236.9,15.06,0.0,33.44,16.66,55.25,16.02,0.0,33.43,11.63,0.0,16.13,326.57,32.61,,,5.0,16.2,4.01,38.69,0.0,0.0,,-419.9084231222218,-231.83348222222338,"[33.702992922852744, 35.96550334963148, 36.47836433534707, 37.04794417615336]","[14.661192296782684, 14.86503025122426, 15.05432357245142, 15.230196899353842, 15.39369377176726, 15.54578406500696, 15.686796494561147, 17.27182299226659]",16.02,16.84810849100833,0.32656999999999997,-307.72542533931903,0.14495499999999964,0.0,16.4211891828804,16.226265324915794,-0.0,16.3237272538981,6.367467426710099,680.1849395410898,-3650.870507125577,4331.055446666667,15.06,9.941090127941425,33.62,39.62,0.715,0.63437,0.0,53.989893387642,0.0,0.0,19.303986671492424,19.493157312653366,19.68332032296319,19.550206215746314
2023-07-04 01:30:00,16.24,452.43,0.0,4.38,19.65,0.0,29.29,0.57,34.73,38.33,2.42,0.0,19.55,6.25,55.38,0.45,16.1,236.97,13.72,0.0,34.59,14.99,55.36,14.26,0.0,35.69,10.62,0.0,14.37,326.3,34.48,,,4.75,16.5,2.76,39.49,0.0,0.0,,-683.1793857777784,-187.17168470000055,"[35.273519928946, 37.04105798475147, 37.537654697468156, 38.02832297810057]","[13.635900246954787, 13.73583132691988, 13.842266161558754, 13.953710920784214, 14.068863106123828, 14.186588583183417, 14.306228026081058, 15.888191660475215]",14.26,15.481123736120008,0.32630000000000003,-453.3948717397459,0.12714249999999963,0.0,16.3237272538981,16.479068321109224,0.0,16.40139778750366,5.810440577563866,531.6103622033897,-2557.28005779661,3088.8904199999997,13.72,10.134420586015235,34.73,40.73,0.715,0.45243,0.0,53.989893387642,0.0,0.0,19.22212851887683,19.411723290395788,19.60250781218032,19.468958646931146
2023-07-04 01:45:00,15.71,0.0,237.23,0.0,19.5,0.0,,0.15,,35.44,0.64,0.0,19.4,6.26,55.75,,15.26,237.53,,0.0,,14.43,55.7,13.7,0.0,34.83,,0.0,13.9,294.8,33.94,27.37,33.12,4.0,16.7,,,0.0,0.0,-1360.6623187499993,-523.3014453333334,-172.43829936666612,"[33.7431141023548, 34.702109634326234, 35.52019386081253, 37.64846386016744]","[13.730678434438785, 14.557077864633348, 14.680636199500029, 14.807884006737106, 14.937914108928526, 15.070573393084768, 15.2058669503233, 15.343909830504794]",13.7,15.13577065822022,0.2948,-481.6287568037391,0.12245499999999963,0.0,33.12,24.668233649503343,-2000.000000000001,19.634857565492407,,,,,,,,,,,0.0,53.989893387642,0.0,0.0,19.150475170898545,19.340371668152425,19.531598332318243,19.39773966740217
2023-07-04 02:00:00,15.77,0.0,0.0,0.0,19.39,0.0,,0.14,,34.76,0.61,0.0,19.19,6.21,55.79,,15.26,237.87,,0.0,,14.8,55.79,13.95,0.0,34.09,,0.0,14.18,220.2,33.26,,,4.0,16.45,,,0.0,0.0,,-328.23770466666673,-419.9084231222218,"[33.69784519362134, 34.649362119820225, 35.47008897747849, 37.578842743572515]","[14.382207189764442, 14.912491710889883, 15.008430825214425, 15.096018837876285, 15.172256110388979, 15.232980980043926, 15.272859153814286, 15.284987253078086]",13.95,15.632154135831076,0.22019999999999998,-421.4858110234602,0.11807999999999963,0.0,28.89411682475167,17.92768877047191,-0.0,23.41090279761179,,,,,,,,,,,0.0,53.989893387642,0.0,0.0,18.977299331785915,19.167110500342112,19.358212125675582,19.224440987942153
2023-07-04 02:15:00,15.87,0.0,0.0,0.0,19.01,0.0,,0.14,,34.7,0.59,0.0,18.98,6.29,55.81,,15.55,237.93,,0.0,,15.26,55.78,14.34,0.0,34.01,,0.0,14.64,112.57,33.2,,,4.0,16.5,,,0.0,0.0,,-154.99150418888902,-683.1793857777784,"[33.65199697398904, 34.596121113796315, 35.41936709409295, 37.50882242356211]","[14.678843472973682, 15.027403657051423, 15.113782231200647, 15.189692779189846, 15.255704912073451, 15.312971504051456, 15.367211283585634, 15.433677060983227]",14.34,16.782804864419248,0.11256999999999999,-312.9041325423752,0.11370499999999963,0.0,23.41090279761179,17.320641882559446,-0.0,20.36577234008562,,,,,,,,,,,0.0,53.989893387642,0.0,0.0,18.702452479290812,18.892624455678153,19.084254801021828,18.950113559281256
