Displayname,Kalt Oben,HM10_Vpkt,HM1_Vpkt,WP_COP,AMB_T2,INV_P_IN,HM10_T_SUP,Bat_Pel,WP_sek_T_RET,Warm Oben,INV_I_OUT,INV_I_IN,Zone_T,PVT_U,PVT_U_SCC,WP_Pel,HM4_T_RET,INV_U_OUT,WP_prim_T_SUP,PVT_Pel,HM10_T_RET,Kalt Unten,BAT_U,HM4_T_SUP,PVT_I,Warm Unten,WP_prim_T_RET,Pyr_hor,KS_T,HM4_Vpkt,WS_T,HM1_T_SUP,HM1_T_RET,INV_U_IN,AMB_T,WP_Qpkt,WP_sek_T_SUP,Pyr_ver,Bat_I,HM1_Qpkt,HM4_Qpkt,HM4_B,WS_theta,KS_theta,TABS_theta_in,TABS_theta_out,TABS_Vpkt,TABS_Qpkt,BAT_SOC,s_PVT_Pel,PVT_theta_in,PVT_theta_out,PVT_Qpkt,PVT_theta_cell,s_WP_COP,s_WP_Pel,s_WP_Qdot_prim,s_WP_Qdot_sec,s_WP_prim_theta_in,s_WP_prim_theta_out,s_WP_sek_theta_in,s_WP_sek_theta_out,s_WP_prim_Vpkt,s_WP_sek_Vpkt,sun_h,sun_az,i_dif,i_dir,s_B_theta_m,s_B_theta_s,s_B_theta_air,s_B_theta_operativ
2023-07-16 00:00:00,18.8,0.0,0.0,0.0,21.2,0.0,,0.12,,34.34,0.55,0.0,23.31,6.05,56.56,,,238.1,,0.0,,16.2,56.54,,0.0,33.8,,0.0,15.6,0.0,33.0,,,4.0,20.5,,,0.0,0.0,,,,"[33.8, 33.98, 34.160000000000004, 34.34]","[16.2, 16.57142857142857, 16.942857142857143, 17.314285714285713, 17.685714285714287, 18.057142857142857, 18.42857142857143, 18.8]",,,0.0,,0.4918419999999985,0.0,20.0,20.44062701309857,0.0,20.220313506549285,,,,,,,,,,,0.0,303.7858994707692,0.0,0.0,23.31,23.492271296850788,23.682924573105677,23.549467279727253
2023-07-16 00:15:00,18.81,0.0,0.0,0.0,21.15,0.0,,0.13,,34.34,0.58,0.0,23.32,6.09,56.56,,,238.07,,0.0,,16.24,56.49,,0.0,33.79,,0.0,15.6,0.0,33.0,,,4.0,20.6,,,0.0,0.0,,,,"[33.765537805786934, 33.944084974593736, 34.12360407525041, 34.30241462754827]","[16.22912067269265, 16.594484196574513, 16.96424628173203, 17.334428007950134, 17.704609718231193, 18.07479032257324, 18.444894181159597, 18.809672329231088]",,,0.0,,0.4877794999999985,0.0,20.220313506549285,20.5549137575954,0.0,20.387613632072345,,,,,,,,,,,0.0,303.7858994707692,0.0,0.0,23.304299992537956,23.49391456622483,23.68472810567894,23.551158628061064
2023-07-16 00:30:00,18.81,0.0,0.0,0.0,20.34,0.0,,0.13,,34.31,0.56,0.0,23.35,6.18,56.56,,,238.23,,0.0,,16.29,56.47,,0.0,33.72,,0.0,15.6,0.0,33.0,,,4.0,19.9,,,0.0,0.0,,,,"[33.731286326319, 33.90839554033181, 34.08742850014677, 34.26506007723302]","[16.258156236324478, 16.61762546054736, 16.98567043471354, 17.354603453139223, 17.723542441399182, 18.092477130892195, 18.46118780678147, 18.819508942023404]",,,0.0,,0.4837169999999985,0.0,20.387613632072345,19.957902155579987,-0.0,20.172757893826166,,,,,,,,,,,0.0,303.7858994707692,0.0,0.0,23.287950097014896,23.476805339621414,23.66650617169529,23.533715589243574
2023-07-16 00:45:00,18.8,0.0,0.0,0.0,19.68,0.0,,0.13,,34.26,0.55,0.0,23.35,6.04,56.56,,,238.25,,0.0,,16.29,56.47,,0.0,33.7,,0.0,15.6,0.0,32.94,,,4.0,19.1,,,0.0,0.0,,,,"[33.69714437827506, 33.8728297836379, 34.05137187788489, 34.227835005856136]","[16.287009471136717, 16.640746790699577, 17.00702948156101, 17.37471131751021, 17.742411579334266, 18.110101484194715, 18.477355430998493, 18.829406501372276]",,,0.0,,0.4796544999999985,0.0,20.172757893826166,19.227385680757113,-0.0,19.70007178729164,,,,,,,,,,,0.0,303.7858994707692,0.0,0.0,23.25957976942878,23.44757796193181,23.636022891277552,23.50411144073553
2023-07-16 01:00:00,18.8,0.0,0.0,0.0,19.52,0.0,,0.14,,34.2,0.6,0.0,23.33,6.01,56.55,,,238.19,,0.0,,16.3,56.48,,0.0,33.7,,0.0,15.61,0.0,32.9,,,4.0,19.05,,,0.0,0.0,,,,"[33.66304462523581, 33.837319832448436, 34.015366721717655, 34.19067192012618]","[16.31561668744954, 16.66377721828428, 17.028257119762447, 17.39468478238604, 17.76115015368735, 18.127595576810084, 18.493333907541817, 18.83929543579879]",,,0.0,,0.4752794999999985,0.0,19.70007178729164,19.127193407423725,-0.0,19.413632597357683,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.230877663659626,23.418852200563208,23.607262465503958,23.475375280045434
2023-07-16 01:15:00,18.87,0.0,0.0,0.0,19.45,0.0,,0.13,,34.2,0.56,0.0,23.3,6.02,56.53,,,238.1,,0.0,,16.33,56.47,,0.0,33.7,,0.0,15.7,0.0,32.9,,,4.0,19.0,,,0.0,0.0,,,,"[33.62895346497117, 33.801831740334386, 33.97937934137568, 34.15353706344503]","[16.343947629502825, 16.686680234325515, 17.04932076369615, 17.414490827318595, 17.779724971373017, 18.14492547609917, 18.509093709436296, 18.84913982627607]",,,0.0,,0.4712169999999985,0.0,19.413632597357683,19.049117205569853,-0.0,19.231374901463766,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.201848868862776,23.389800113020847,23.578176245274935,23.44631295269707
2023-07-16 01:30:00,18.82,0.0,0.0,0.0,19.27,0.0,,0.13,,34.2,0.59,0.0,23.26,6.03,56.53,,,238.2,,0.0,,16.33,56.48,,0.0,33.61,,0.0,15.7,0.0,32.83,,,4.0,19.2,,,0.0,0.0,,,,"[33.594837406597904, 33.76633167741498, 33.943376158519435, 34.11639679257663]","[16.37197205159971, 16.709419598103924, 17.070187874397647, 17.434096546390094, 17.79810294363109, 18.16205743504393, 18.524605254859697, 18.858903966272106]",,,0.0,,0.4671544999999985,0.0,19.231374901463766,19.203725643227287,-0.0,19.217550272345527,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.176333153503563,23.36453487826664,23.553278059394408,23.42115783260497
2023-07-16 01:45:00,18.89,0.0,0.0,0.0,18.73,0.0,,0.13,,34.2,0.57,0.0,23.22,6.03,56.53,,,238.07,,0.0,,16.36,56.47,,0.0,33.63,,0.0,15.7,0.0,32.8,,,4.0,19.1,,,0.0,0.0,,,,"[33.560696580721505, 33.7308196235477, 33.90735727772823, 34.07925108775798]","[16.399693049142236, 16.731993378630452, 17.090859532458506, 17.453502715625174, 17.81628465582841, 18.178991455956687, 18.539872479997772, 18.868585684482113]",,,0.0,,0.46309199999999845,0.0,19.217550272345527,19.113958621560467,-0.0,19.165754446952995,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.149674921505643,23.33779518546945,23.526418995699736,23.394382328538533
2023-07-16 02:00:00,18.89,0.0,0.0,0.0,18.53,0.0,,0.14,,34.2,0.57,0.0,23.17,6.03,56.53,,,237.93,,0.0,,16.39,56.48,,0.0,33.59,,0.0,15.7,0.0,32.8,,,4.0,18.8,,,0.0,0.0,,,,"[33.526497606463614, 33.69526186603442, 33.87128923098359, 34.04206641924997]","[16.427080306932485, 16.754365716030776, 17.11130319819008, 17.47267654112291, 17.83423711774342, 18.195694035126973, 18.554865599272915, 18.878149578172184]",,,0.0,,0.45871699999999843,0.0,19.165754446952995,18.843431867976168,-0.0,19.004593157464583,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.11882389206726,23.306645211911473,23.49483095587955,23.363100935101897
2023-07-16 02:15:00,18.89,0.0,0.0,0.0,18.6,0.0,,0.14,,34.19,0.55,0.0,23.12,6.03,56.52,,,238.1,,0.0,,16.46,56.48,,0.0,33.56,,0.0,15.7,0.0,32.73,,,4.0,18.8,,,0.0,0.0,,,,"[33.49224072409221, 33.659658501469686, 33.835172232851974, 34.00484288039458]","[16.454136857640222, 16.77653504711235, 17.131519958554236, 17.49161890876158, 17.85196101510444, 18.212165409047383, 18.56958835942527, 18.887593771455553]",,,0.0,,0.4543419999999984,0.0,19.004593157464583,18.824294613716546,-0.0,18.914443885590565,,,,,,,,,,,0.0,56.47852485846819,0.0,0.0,23.088446087479262,23.276301147991436,23.464536334806287,23.33277170403589
