Displayname,AMB_T,Bat_Pel,Kalt Unten,WP_Qpkt,HM4_Vpkt,WS_T,WP_sek_T_RET,Pyr_ver,HM10_Vpkt,Bat_I,HM4_T_RET,INV_U_OUT,BAT_U,PVT_U_SCC,PVT_Pel,HM1_T_RET,Zone_T,AMB_T2,HM10_T_SUP,INV_I_OUT,INV_I_IN,Kalt Oben,HM4_T_SUP,WP_prim_T_SUP,PVT_U,INV_U_IN,HM1_T_SUP,KS_T,HM1_Vpkt,WP_COP,PVT_I,WP_sek_T_SUP,WP_prim_T_RET,INV_P_IN,Pyr_hor,Warm Unten,WP_Pel,Warm Oben,HM10_T_RET
2021-12-30 13:15:00,15.0,0.16,11.0,0.0,95.0,20.15,,39.07,9.63,2.1,24.75,238.0,55.92,56.02,0.12,,20.46,15.3,,0.66,0.0,11.82,27.99,,109.44,4.0,,10.5,4.0,0.0,1.1,,,0.0,58.14,,0.0,28.58,
2021-12-30 13:30:00,15.0,0.4,11.04,2.15,-0.53,20.32,21.35,26.8,369.63,1.46,,238.0,55.71,55.78,0.08,10.03,20.75,15.38,25.35,1.7,0.0,11.86,,13.5,103.58,3.9,13.29,10.5,434.47,4.42,0.78,25.49,10.96,0.0,39.67,,0.29,27.3,21.11
2021-12-30 13:45:00,14.9,0.43,11.08,2.41,-0.93,22.47,21.32,20.53,277.63,1.13,,237.97,55.51,55.62,0.06,5.87,20.87,15.33,28.66,1.8,0.0,11.86,,10.27,102.19,3.67,9.29,10.57,521.07,5.03,0.61,28.81,7.05,0.0,30.6,,0.35,28.2,21.03
2021-12-30 14:00:00,14.55,0.15,11.12,0.0,-0.73,24.39,,18.33,4.23,1.01,,238.0,55.84,55.91,0.06,,20.84,15.11,,0.65,0.0,11.87,,,99.34,3.97,,10.6,4.23,0.0,0.56,,,0.0,28.2,25.43,0.0,28.76,
2021-12-30 14:15:00,14.2,0.15,11.12,0.0,-0.8,24.4,,23.53,1.47,1.37,,238.13,55.86,55.99,0.08,,20.79,15.12,,0.64,0.0,11.9,,,105.28,4.0,,10.6,1.6,0.0,0.75,,,0.0,37.27,,0.0,28.74,
2021-12-30 14:30:00,14.1,0.15,11.14,0.0,-0.5,24.4,,23.66,0.0,1.42,,237.87,55.92,56.01,0.08,,20.72,15.29,,0.64,0.0,11.93,,,105.52,4.0,,10.6,0.0,0.0,0.77,,,0.0,36.9,,0.0,28.72,
2021-12-30 14:45:00,14.1,0.15,11.15,0.0,-0.73,24.36,,26.2,0.0,1.6,,237.93,55.96,56.04,0.09,,20.66,15.45,,0.65,0.0,11.95,,,108.09,4.0,,10.66,0.0,0.0,0.85,,,0.0,41.87,,0.0,28.68,
2021-12-30 15:00:00,14.1,0.15,11.18,0.0,-0.87,24.3,,22.6,0.0,1.41,,237.93,55.96,56.05,0.08,,20.59,15.5,,0.65,0.0,11.93,,,103.26,4.0,,10.7,0.0,0.0,0.75,,,0.0,36.67,25.24,0.0,28.65,
2021-12-30 15:15:00,14.2,0.15,11.2,0.0,-0.67,24.3,,15.86,0.0,0.85,,237.9,55.95,56.01,0.05,,20.52,15.5,,0.65,0.0,11.99,,,94.54,4.0,,10.7,0.0,0.0,0.5,,,0.0,23.93,,0.0,28.62,
2021-12-30 15:30:00,14.1,0.15,11.21,0.0,-0.73,24.22,,10.93,0.0,0.56,,238.0,55.86,55.99,0.03,,20.44,15.36,,0.64,0.0,12.0,,,84.44,3.97,,10.7,0.0,0.0,0.36,,,0.0,15.64,,0.0,28.56,
2021-12-30 15:45:00,13.9,0.15,11.23,0.0,-0.77,24.2,,5.67,0.0,0.41,,238.03,55.86,55.97,0.02,,20.36,15.24,,0.64,0.0,12.04,,,84.63,3.97,,10.7,0.0,0.0,0.29,,,0.0,15.38,,0.0,28.55,
2021-12-30 16:00:00,13.7,0.15,11.24,0.0,-0.93,24.17,,5.59,0.0,0.35,,238.07,55.86,55.96,0.02,,20.27,15.07,,0.64,0.0,12.06,,,80.32,3.97,,10.7,0.0,0.0,0.28,,,0.0,33.93,24.72,0.0,28.52,
2021-12-30 16:15:00,13.6,0.15,11.25,0.0,-0.6,24.1,,0.0,0.0,0.05,,238.1,55.86,55.92,0.0,,20.18,14.96,,0.65,0.0,12.1,,,96.1,3.93,,10.77,0.0,0.0,0.05,,,0.0,0.0,,0.0,28.49,
2021-12-30 16:30:00,13.45,0.15,11.26,0.0,36.47,23.83,,0.0,0.0,0.01,19.41,238.1,55.86,55.92,0.0,,20.08,14.8,,0.66,0.0,12.14,25.98,,102.41,4.0,,10.8,0.0,0.0,0.01,,,0.0,0.0,,0.0,28.36,
2021-12-30 16:45:00,13.6,0.16,11.25,0.0,102.37,22.97,,0.0,9.67,0.02,22.36,238.07,55.84,55.9,0.0,,20.03,14.65,,0.65,0.0,12.17,27.07,,99.08,4.0,,10.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,28.02,
2021-12-30 17:00:00,13.6,0.15,11.32,0.0,126.2,21.96,,0.0,12.43,0.0,23.47,238.23,55.79,55.89,0.0,,20.11,14.51,20.88,0.66,0.0,12.19,26.73,,66.95,3.87,,10.8,0.0,0.0,0.0,,,0.0,0.0,22.73,0.0,27.45,21.73
2021-12-30 17:15:00,13.2,0.15,11.35,0.0,88.4,21.7,,0.0,10.83,0.0,23.42,238.17,55.78,55.84,0.0,,20.29,14.42,20.63,0.65,0.0,12.23,26.18,,24.67,3.37,,10.87,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.91,21.93
2021-12-30 17:30:00,13.25,0.15,11.35,0.0,-0.73,21.7,,0.0,3.6,0.0,,237.93,55.79,55.84,0.0,,20.43,14.4,,0.64,0.0,12.27,,,11.49,3.2,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.76,
2021-12-30 17:45:00,13.2,0.15,11.41,0.0,-0.8,21.7,,0.0,0.0,0.0,,238.17,55.79,55.84,0.0,,20.47,14.32,,0.65,0.0,12.28,,,7.7,3.17,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.73,
2021-12-30 18:00:00,13.0,0.15,11.39,0.0,-0.73,21.7,,0.0,0.0,0.0,,238.0,55.78,55.84,0.0,,20.44,14.3,,0.64,0.0,12.34,,,7.22,3.23,,10.9,0.0,0.0,0.0,,,0.0,0.0,22.7,0.0,26.72,
2021-12-30 18:15:00,12.8,0.15,11.45,0.0,-0.77,21.7,,0.0,0.0,0.0,,237.97,55.78,55.84,0.0,,20.36,14.23,,0.64,0.0,12.35,,,7.2,3.33,,10.97,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.7,
2021-12-30 18:30:00,12.65,0.15,11.45,0.0,-0.67,21.7,,0.0,0.0,0.0,,237.97,55.78,55.84,0.0,,20.25,14.2,,0.65,0.0,12.36,,,7.13,3.27,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.69,
2021-12-30 18:45:00,12.5,0.15,11.46,0.0,-0.5,21.7,,0.0,0.0,0.0,,237.97,55.78,55.84,0.0,,20.14,14.12,,0.65,0.0,12.39,,,7.11,3.1,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.69,
2021-12-30 19:00:00,12.35,0.15,11.48,0.0,12.33,21.7,,0.0,0.0,0.0,20.47,237.87,55.78,55.84,0.0,,20.02,14.07,,0.66,0.0,12.41,24.34,,7.1,3.1,,11.0,0.0,0.0,0.0,,,0.0,0.0,22.5,0.0,26.65,
2021-12-30 19:15:00,12.2,0.15,11.52,0.0,94.87,21.7,,0.0,9.37,0.0,21.43,238.03,55.78,55.82,0.0,,19.91,13.94,,0.66,0.0,12.44,25.47,,7.09,3.07,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.35,
2021-12-30 19:30:00,12.2,0.16,11.53,0.0,142.17,21.42,,0.0,15.83,0.0,22.69,238.03,55.78,55.81,0.0,,19.9,13.81,20.58,0.66,0.0,12.46,25.16,,7.12,3.07,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.84,21.44
2021-12-30 19:45:00,12.1,0.15,11.53,0.0,153.07,21.36,,0.0,14.67,0.0,22.93,237.87,55.79,55.81,0.0,,19.99,13.77,20.6,0.65,0.0,12.53,24.62,,7.16,3.13,,11.08,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.07,22.19
2021-12-30 20:00:00,12.15,0.15,11.58,0.0,131.57,21.48,,0.0,14.13,0.0,22.7,238.0,55.78,55.81,0.0,,20.1,13.7,21.18,0.64,0.0,12.51,23.94,,7.16,3.13,,11.1,0.0,0.0,0.0,,,0.0,0.0,22.5,0.0,24.17,22.06
2021-12-30 20:15:00,12.2,0.15,11.58,0.0,107.0,21.58,,0.0,13.03,0.0,22.25,237.93,55.78,55.81,0.0,,20.17,13.67,21.4,0.66,0.0,12.56,23.4,,7.18,3.2,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.52,21.64
2021-12-30 20:30:00,12.15,0.15,11.64,0.0,81.8,21.6,,0.0,11.4,0.0,21.79,238.0,55.78,55.81,0.0,,20.2,13.59,21.35,0.65,0.0,12.56,22.94,,7.19,3.17,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.12,21.28
2021-12-30 20:45:00,12.0,0.16,11.62,0.0,74.13,21.6,,0.0,10.2,0.0,21.42,238.1,55.79,55.81,0.0,,20.18,13.44,21.2,0.66,0.0,12.63,22.63,,7.18,3.2,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.92,21.01
2021-12-30 21:00:00,11.9,0.16,11.66,0.0,92.47,21.49,,0.0,10.63,0.0,21.32,238.03,55.78,55.81,0.0,,20.12,13.4,21.08,0.66,0.0,12.64,22.36,,7.17,3.23,,11.2,0.0,0.0,0.0,,,0.0,0.0,22.15,0.0,22.74,20.81
2021-12-30 21:15:00,11.8,0.15,11.68,0.0,110.93,21.29,,0.0,12.33,0.0,21.28,237.97,55.79,55.81,0.0,,20.06,13.33,20.9,0.66,0.0,12.63,22.14,,7.16,3.13,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.66,20.75
2021-12-30 21:30:00,11.8,0.16,11.67,0.0,130.97,21.08,,0.0,13.63,0.0,21.25,237.97,55.78,55.81,0.0,,19.99,13.28,20.69,0.66,0.0,12.67,21.97,,7.14,3.17,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.59,20.8
2021-12-30 21:45:00,11.7,0.16,11.71,0.0,164.77,20.93,,0.0,17.7,0.0,21.17,237.97,55.78,55.8,0.0,,19.92,13.2,20.57,0.66,0.0,12.71,21.89,,7.1,3.23,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.53,20.81
2021-12-30 22:00:00,11.65,0.16,11.77,0.0,187.7,20.83,,0.0,19.0,0.0,21.11,238.03,55.78,55.79,0.0,,19.86,13.11,20.57,0.66,0.0,12.71,21.83,,7.1,3.03,,11.23,0.0,0.0,0.0,,,0.0,0.0,21.69,0.0,22.47,20.8
2021-12-30 22:15:00,11.7,0.15,11.74,0.0,202.93,20.73,,0.0,19.7,0.0,21.05,238.03,55.78,55.79,0.0,,19.8,13.1,20.55,0.66,0.0,12.77,21.72,,5.58,3.07,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.36,20.77
2021-12-30 22:30:00,11.5,0.15,11.76,0.0,211.57,20.68,,0.0,22.7,0.0,20.96,237.83,55.78,55.78,0.0,,19.74,12.98,20.5,0.66,0.0,12.77,21.51,,4.91,3.07,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,22.11,20.69
2021-12-30 22:45:00,11.5,0.16,11.78,0.0,226.27,20.58,,0.0,114.4,0.0,20.79,238.0,55.77,55.78,0.0,,19.69,12.9,20.47,0.67,0.0,12.83,21.31,,4.85,3.07,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,21.91,20.58
2021-12-30 23:00:00,11.35,0.52,11.58,3.1,248.73,20.5,21.02,0.0,388.47,0.0,20.95,237.93,55.37,55.41,0.0,11.88,19.62,12.9,26.68,2.21,0.0,12.69,22.5,12.91,4.85,3.0,14.01,11.17,249.83,6.22,0.0,26.97,10.09,0.0,0.0,22.44,0.43,22.56,20.67
2021-12-30 23:15:00,11.1,0.57,11.08,3.34,249.97,20.52,22.06,0.0,472.5,0.0,23.5,238.0,55.27,55.29,0.0,4.31,19.55,12.75,27.99,2.4,0.0,12.13,27.15,8.85,4.9,3.0,7.69,10.7,693.2,6.97,0.0,28.16,5.07,0.0,0.0,,0.5,27.06,21.74
2021-12-30 23:30:00,11.0,0.58,11.1,3.36,229.1,20.76,22.61,0.0,568.43,0.0,24.67,238.0,55.26,55.27,0.0,3.19,19.65,12.34,27.14,2.45,0.0,12.03,27.69,7.88,4.99,3.0,6.66,10.7,687.37,6.86,0.0,27.52,4.06,0.0,0.0,,0.5,28.1,22.29
2021-12-30 23:45:00,10.9,0.46,11.1,2.37,156.33,23.51,22.79,0.0,415.93,0.0,24.85,238.03,55.35,55.36,0.0,3.77,19.85,12.13,27.51,1.93,0.0,12.04,27.52,8.28,5.02,3.1,7.19,10.7,507.0,4.77,0.0,27.75,4.78,0.0,0.0,,0.35,28.13,22.58
2021-12-31 00:00:00,10.75,0.16,11.14,0.0,107.23,24.89,,0.0,9.93,0.0,24.54,238.0,55.67,55.7,0.0,,20.06,12.1,,0.66,0.0,12.11,27.04,,5.02,3.21,,10.7,4.2,0.0,0.0,,,0.0,0.0,25.15,0.0,28.05,
2021-12-31 00:15:00,10.5,0.15,11.12,0.0,34.03,23.97,,0.0,3.73,0.0,23.1,237.9,55.69,55.74,0.0,,20.2,12.1,,0.64,0.0,12.12,26.68,,4.98,3.17,,10.7,1.47,0.0,0.0,,,0.0,0.0,,0.0,27.98,
2021-12-31 00:30:00,10.45,0.15,11.17,0.0,-0.73,23.8,,0.0,0.0,0.0,,238.07,55.69,55.75,0.0,,20.22,12.06,,0.63,0.0,12.15,,,4.95,3.23,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.94,
2021-12-31 00:45:00,10.1,0.15,11.24,0.0,-0.79,23.8,,0.0,0.0,0.0,,238.1,55.69,55.75,0.0,,20.12,11.77,,0.65,0.0,12.13,,,4.94,3.17,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.91,
2021-12-31 01:00:00,9.7,0.15,11.23,0.0,76.19,23.5,,0.0,0.0,0.0,21.44,238.04,55.69,55.77,0.0,,19.98,11.37,,0.66,0.0,12.17,26.56,,4.95,3.22,,10.7,0.0,0.0,0.0,,,0.0,0.0,23.85,0.0,27.78,
2021-12-31 01:15:00,9.5,0.16,11.26,0.0,144.07,22.96,,0.0,14.37,0.0,23.41,237.97,55.7,55.76,0.0,,19.88,11.0,21.84,0.66,0.0,12.17,26.62,,4.95,3.17,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.57,22.26
2021-12-31 01:30:00,9.25,0.15,11.25,0.0,164.07,22.54,,0.0,15.63,0.0,24.01,237.93,55.7,55.76,0.0,,19.87,10.66,21.3,0.66,0.0,12.24,26.46,,4.95,3.0,,10.78,0.0,0.0,0.0,,,0.0,0.0,,0.0,27.3,23.21
2021-12-31 01:45:00,8.9,0.15,11.29,0.0,161.03,22.64,,0.0,16.1,0.0,23.97,238.0,55.7,55.76,0.0,21.01,19.91,10.37,21.92,0.65,0.0,12.24,25.79,,4.95,3.13,12.3,10.8,19.1,0.0,0.0,,,0.0,0.0,,0.0,26.68,23.33
2021-12-31 02:00:00,8.6,0.15,11.3,0.0,142.53,22.7,,0.0,13.03,0.0,23.66,238.03,55.7,55.76,0.0,,19.94,10.02,22.2,0.66,0.0,12.27,25.33,,4.95,3.03,,10.8,2.93,0.0,0.0,,,0.0,0.0,23.62,0.0,26.1,22.96
2021-12-31 02:15:00,8.0,0.15,11.34,0.0,133.3,22.78,,0.0,14.17,0.0,23.38,237.93,55.69,55.75,0.0,,19.91,9.81,22.13,0.65,0.0,12.3,24.86,,4.95,3.2,,10.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.24,22.63
2021-12-31 02:30:00,7.8,0.15,11.38,0.0,151.73,22.72,,0.0,16.3,0.0,23.04,238.0,55.7,55.75,0.0,,19.84,9.6,21.98,0.65,0.0,12.29,24.2,,4.96,3.13,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.46,22.47
2021-12-31 02:45:00,7.6,0.15,11.39,0.0,169.9,22.54,,0.0,16.03,0.0,22.62,238.03,55.69,55.75,0.0,,19.73,9.35,21.84,0.66,0.0,12.33,23.57,,4.99,3.17,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,24.01,22.26
2021-12-31 03:00:00,7.35,0.15,11.4,0.0,202.33,22.29,,0.0,20.07,0.0,22.28,238.0,55.69,55.75,0.0,,19.6,9.15,21.67,0.65,0.0,12.35,23.23,,5.04,3.03,,10.9,0.0,0.0,0.0,,,0.0,0.0,22.85,0.0,23.84,21.98
2021-12-31 03:15:00,7.6,0.15,11.41,0.0,243.67,22.02,,0.0,22.13,0.0,22.06,238.0,55.69,55.75,0.0,,19.46,9.02,21.44,0.66,0.0,12.39,23.07,,5.0,3.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.73,21.78
2021-12-31 03:30:00,7.1,0.15,11.42,0.0,283.0,21.8,,0.0,28.53,0.0,21.97,238.0,55.69,55.75,0.0,,19.32,8.91,21.29,0.67,0.0,12.37,22.93,,5.02,3.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.59,21.66
2021-12-31 03:45:00,6.6,0.16,11.45,0.0,306.53,21.64,,0.0,26.27,0.0,21.82,238.03,55.69,55.75,0.0,,19.18,8.88,21.2,0.66,0.0,12.4,22.69,,5.02,3.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,23.28,21.52
2021-12-31 04:00:00,6.4,0.37,11.44,1.56,332.63,21.52,21.77,0.0,377.8,0.0,21.56,237.9,55.46,55.52,0.0,12.14,19.06,8.8,23.19,1.55,0.0,12.45,22.61,14.15,5.13,3.0,10.57,10.96,347.73,3.07,0.0,23.75,12.65,0.0,0.0,22.57,0.24,23.16,21.41
2021-12-31 04:15:00,6.3,0.59,11.49,3.22,367.13,21.5,22.71,0.0,526.33,0.0,23.06,237.97,55.12,55.17,0.0,1.35,18.88,8.7,27.35,2.5,0.0,12.42,26.13,5.95,5.1,3.0,4.63,11.0,674.47,6.49,0.0,27.68,2.36,0.0,0.0,,0.5,25.73,22.36
2021-12-31 04:30:00,7.0,0.62,11.53,3.19,355.37,21.53,24.02,0.0,521.17,0.0,25.02,237.93,55.06,55.08,0.0,1.05,18.82,8.51,28.76,2.59,0.0,12.46,28.25,5.55,4.93,3.03,4.34,11.0,671.4,6.21,0.0,29.03,2.0,0.0,0.0,,0.5,28.13,23.71
2021-12-31 04:45:00,7.3,0.62,11.54,3.14,304.3,21.78,24.47,0.0,515.9,0.0,26.04,225.17,56.55,56.55,0.0,0.8,18.98,8.4,29.14,2.74,8.68,12.48,29.24,5.26,4.86,178.07,3.98,11.0,672.47,6.1,0.0,29.45,1.75,1.92,0.0,,0.5,29.34,24.13
2021-12-31 05:00:00,7.45,0.62,11.55,3.15,263.17,22.7,24.55,0.0,514.5,0.0,26.35,220.33,57.35,57.38,0.0,0.9,19.27,8.4,29.31,2.82,11.57,12.51,29.51,5.33,4.86,220.4,4.12,11.09,674.63,6.08,0.0,29.55,1.86,2.56,0.0,25.36,0.5,29.8,24.34
2021-12-31 05:15:00,7.0,0.25,11.55,0.63,230.83,25.02,25.31,0.0,126.7,0.0,26.28,224.97,57.47,57.5,0.0,3.19,19.6,8.4,27.73,1.11,9.35,12.52,29.07,6.29,4.89,224.97,6.18,11.1,166.2,1.21,0.0,26.88,3.89,2.1,0.0,,0.1,29.63,25.55
2021-12-31 05:30:00,6.85,0.15,11.58,0.0,184.6,24.6,,0.0,16.17,0.0,26.1,225.63,57.56,57.59,0.0,,19.88,8.43,24.71,0.65,8.8,12.55,28.61,,4.92,225.7,,11.1,3.6,0.0,0.0,,,1.98,0.0,,0.0,29.34,25.59
2021-12-31 05:45:00,7.4,0.15,11.58,0.0,142.9,24.68,,0.0,10.57,0.0,25.64,226.0,57.65,57.68,0.0,,20.08,8.56,24.19,0.65,8.76,12.57,28.15,,5.0,226.03,,11.1,0.0,0.0,0.0,,,1.98,0.0,,0.0,29.02,25.11
2021-12-31 06:00:00,7.0,0.14,11.65,0.0,106.03,24.7,,0.0,10.07,0.0,25.09,225.3,57.73,57.77,0.0,,20.2,8.6,23.75,0.65,8.79,12.58,27.68,,5.04,225.43,,11.2,0.0,0.0,0.0,,,1.98,0.0,25.58,0.0,28.64,24.26
2021-12-31 06:15:00,6.9,0.14,11.66,0.0,76.5,24.63,,0.0,7.97,0.0,24.17,225.57,57.76,57.81,0.0,,20.26,8.67,,0.66,8.39,12.6,27.26,,6.79,225.53,,11.2,0.0,0.0,0.0,,,1.89,0.0,,0.0,28.25,
2021-12-31 06:30:00,6.75,0.15,11.67,0.0,49.13,24.54,,0.0,4.43,0.0,23.09,226.73,57.76,57.81,0.0,,20.24,8.7,,0.66,7.51,12.61,27.03,,7.3,226.83,,11.2,0.0,0.0,0.0,,,1.7,0.0,,0.0,27.81,
2021-12-31 06:45:00,6.9,0.15,11.7,0.0,84.97,24.33,,0.0,8.3,0.0,23.66,234.1,57.18,57.23,0.0,,20.14,8.7,,0.65,2.56,12.64,26.71,,7.27,85.17,,11.2,0.0,0.0,0.0,,,0.58,0.0,,0.0,27.14,
2021-12-31 07:00:00,7.1,0.15,11.72,0.0,94.73,23.85,,0.0,11.9,0.0,23.84,238.07,56.71,56.75,0.0,,20.03,8.7,22.26,0.66,0.0,12.64,26.06,,7.32,3.0,,11.22,0.0,0.0,0.0,,,0.0,0.0,24.17,0.0,26.51,22.58
2021-12-31 07:15:00,7.7,0.15,11.74,0.0,102.13,23.32,,0.0,12.43,0.0,23.67,238.03,56.64,56.7,0.0,,19.92,8.7,21.9,0.65,0.0,12.66,25.42,,7.58,3.0,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,26.1,22.74
2021-12-31 07:30:00,7.8,0.16,11.74,0.0,146.47,22.99,,0.0,15.47,0.0,23.47,238.17,56.64,56.67,0.0,,19.81,8.7,21.87,0.66,0.0,12.67,25.08,,14.35,3.0,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.93,22.78
2021-12-31 07:45:00,7.9,0.16,11.78,0.0,179.37,22.81,,0.0,15.47,0.0,23.25,238.17,56.55,56.67,0.0,,19.72,8.7,21.93,0.66,0.0,12.68,24.91,,60.9,3.4,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,25.71,22.81
2021-12-31 08:00:00,7.95,0.15,11.8,0.0,195.73,22.7,,0.0,18.23,0.0,23.13,238.27,56.55,56.68,0.0,,19.64,8.7,22.0,0.66,0.0,12.73,24.6,,97.48,3.83,,11.3,0.0,0.0,0.0,,,0.0,0.0,23.42,0.0,25.35,22.78
2021-12-31 08:15:00,8.0,0.15,11.79,0.0,222.13,22.63,,0.0,20.3,0.02,22.93,238.33,56.55,56.64,0.0,,19.55,8.7,22.03,0.65,0.0,12.73,24.16,,108.79,4.0,,11.3,0.0,0.0,0.02,,,0.0,0.0,,0.0,24.72,22.65
2021-12-31 08:30:00,7.9,0.15,11.83,0.0,249.13,22.48,,0.0,23.77,0.1,22.6,238.2,56.55,56.65,0.01,,19.48,8.72,21.93,0.64,0.0,12.73,23.61,,94.74,3.73,,11.3,0.0,0.0,0.09,,,0.0,16.27,,0.0,24.12,22.36
2021-12-31 08:45:00,8.0,0.15,11.87,0.0,272.43,22.24,,5.47,25.47,0.25,22.25,238.33,56.55,56.64,0.01,,19.38,8.8,21.7,0.65,0.0,12.75,23.24,,86.07,3.67,,11.4,0.0,0.0,0.17,,,0.0,7.93,,0.0,23.8,22.0
2021-12-31 09:00:00,7.95,0.15,11.85,0.0,288.07,21.98,,13.27,24.97,0.44,22.07,238.1,56.55,56.64,0.03,,19.27,8.88,21.46,0.66,0.0,12.8,22.99,,76.18,3.6,,11.4,0.0,0.0,0.35,,,0.0,14.53,22.57,0.0,23.6,21.77
2021-12-31 09:15:00,8.0,0.16,11.86,0.0,318.13,21.73,,16.67,27.83,0.6,21.87,238.2,56.55,56.64,0.03,,19.18,8.99,21.31,0.67,0.0,12.81,22.75,,91.85,3.77,,11.4,0.0,0.0,0.39,,,0.0,18.47,,0.0,23.4,21.59
2021-12-31 09:30:00,8.0,0.16,11.89,0.0,340.43,21.53,,19.66,28.57,0.67,21.68,238.43,56.55,56.64,0.04,,19.09,9.11,21.2,0.65,0.0,12.83,22.49,,91.63,3.97,,11.4,0.0,0.0,0.41,,,0.0,35.87,,0.0,23.08,21.41
2021-12-31 09:45:00,8.1,0.16,11.93,0.0,349.63,21.32,,23.17,114.7,0.8,21.45,238.17,56.54,56.64,0.05,,19.01,9.21,21.09,0.66,0.0,12.84,22.22,,101.15,3.93,,11.4,0.0,0.0,0.43,,,0.0,56.27,,0.0,22.8,21.21
2021-12-31 10:00:00,8.1,0.52,11.73,2.93,375.0,21.2,21.71,26.9,423.6,1.5,21.65,238.0,56.23,56.34,0.08,11.7,18.92,9.37,26.27,2.16,0.0,12.73,23.54,12.39,117.08,3.93,12.4,11.25,230.5,5.91,0.71,26.74,9.81,0.0,121.4,22.39,0.42,23.0,21.32
2021-12-31 10:15:00,8.2,0.6,11.06,3.32,385.5,21.2,23.42,30.6,552.37,2.24,24.1,237.9,56.05,56.19,0.13,2.97,18.87,9.5,28.23,2.53,0.0,12.16,27.5,7.57,125.99,3.9,6.33,10.61,684.9,6.67,1.02,28.39,3.82,0.0,177.8,,0.5,27.06,23.15
2021-12-31 10:30:00,8.45,0.61,11.05,3.33,319.07,21.3,24.12,32.0,551.47,3.81,25.7,237.9,56.05,56.17,0.21,2.89,19.08,9.58,28.88,2.58,0.0,12.06,28.85,7.52,127.31,4.0,6.35,10.6,685.6,6.53,1.63,29.07,3.77,0.0,193.47,,0.5,28.91,23.81
2021-12-31 10:45:00,8.9,0.61,11.07,3.38,241.2,21.77,23.89,30.87,555.13,5.86,26.09,237.93,56.07,56.2,0.33,3.22,19.54,9.85,28.64,2.56,0.0,12.08,29.1,7.85,118.29,3.97,6.71,10.6,686.9,6.62,2.82,28.89,4.06,0.0,207.93,,0.5,29.4,23.62
2021-12-31 11:00:00,9.3,0.26,11.09,0.79,135.57,24.85,24.21,29.03,152.07,6.35,25.68,238.27,56.4,56.55,0.36,5.24,20.1,10.28,28.69,1.09,0.0,12.1,28.36,8.68,113.45,3.97,8.35,10.6,191.73,1.54,3.17,27.77,6.34,0.0,219.17,25.98,0.12,29.07,24.69
2021-12-31 11:15:00,9.1,0.15,11.11,0.0,-0.8,24.9,,32.33,3.87,6.52,,238.5,56.71,56.86,0.37,,20.59,10.76,,0.64,0.0,12.14,,,118.77,4.0,,10.6,3.73,0.0,3.13,,,0.0,223.33,,0.0,29.04,
2021-12-31 11:30:00,9.5,0.15,11.15,0.0,-0.6,24.9,,38.62,0.0,6.03,,238.07,56.81,56.94,0.34,,20.89,11.12,,0.63,0.0,12.17,,,126.24,4.0,,10.6,0.0,0.0,2.71,,,0.0,231.8,,0.0,29.01,
2021-12-31 11:45:00,10.1,0.15,11.16,0.0,-0.57,24.9,,51.87,0.0,5.15,,238.47,56.82,56.96,0.29,,21.0,11.8,,0.64,0.0,12.18,,,126.36,4.0,,10.68,0.0,0.0,2.3,,,0.0,193.47,,0.0,29.0,
