Displayname,AMB_T,Bat_Pel,Kalt Unten,WP_Qpkt,HM4_Vpkt,WS_T,WP_sek_T_RET,Pyr_ver,HM10_Vpkt,Bat_I,HM4_T_RET,INV_U_OUT,BAT_U,PVT_U_SCC,PVT_Pel,HM1_T_RET,Zone_T,AMB_T2,HM10_T_SUP,INV_I_OUT,INV_I_IN,Kalt Oben,HM4_T_SUP,WP_prim_T_SUP,PVT_U,INV_U_IN,HM1_T_SUP,KS_T,HM1_Vpkt,WP_COP,PVT_I,WP_sek_T_SUP,WP_prim_T_RET,INV_P_IN,Pyr_hor,Warm Unten,WP_Pel,Warm Oben,HM10_T_RET
2022-08-12 13:30:00,29.95,0.14,10.94,0.0,222.43,41.0,,960.14,3.2,18.0,13.41,237.9,57.55,57.77,1.04,,23.8,35.05,,0.58,0.0,14.36,10.21,,117.57,4.0,,10.12,0.0,0.0,8.84,,,0.0,830.0,,0.0,45.07,
2022-08-12 13:45:00,29.8,0.13,11.66,0.0,190.13,41.0,,945.93,0.0,18.0,13.6,237.97,57.58,57.81,1.04,,23.77,35.84,,0.57,0.0,14.86,10.68,,117.9,4.0,,10.88,0.0,0.0,8.83,,,0.0,823.27,,0.0,45.01,
2022-08-12 14:00:00,30.35,0.14,12.85,0.0,202.3,41.04,,933.13,141.03,18.0,14.19,237.97,57.67,57.88,1.04,,23.83,36.48,35.51,0.61,0.0,15.21,11.36,,117.42,4.0,,12.2,0.0,0.0,8.87,,,0.0,819.47,43.35,0.0,44.81,33.15
2022-08-12 14:15:00,31.1,0.84,14.04,3.6,271.33,41.79,42.74,909.2,497.67,18.0,14.79,237.13,57.08,57.3,1.03,,23.96,37.16,47.26,3.56,0.0,15.37,12.38,14.16,118.43,4.87,,13.39,0.0,4.87,8.71,47.21,11.08,0.0,807.87,,0.78,45.03,42.45
2022-08-12 14:30:00,30.65,0.88,13.57,3.62,374.67,42.22,43.66,887.8,488.47,18.0,15.14,237.0,56.96,57.16,1.03,14.43,24.14,37.23,48.89,3.73,0.0,14.84,12.47,12.62,118.87,4.73,36.24,12.9,65.0,4.62,8.66,48.66,9.45,0.0,800.34,,0.8,48.34,43.33
2022-08-12 14:45:00,30.4,0.93,12.9,3.59,393.33,44.69,45.35,858.73,475.93,18.0,14.49,237.07,56.89,57.09,1.03,45.9,24.29,37.32,50.63,3.91,0.0,14.45,11.63,12.27,117.6,5.0,42.01,12.26,484.27,4.41,8.74,50.35,9.18,0.0,784.93,,0.8,47.89,45.19
2022-08-12 15:00:00,30.5,0.94,12.58,3.56,459.17,45.0,46.23,821.07,505.07,18.0,13.99,237.1,56.84,57.05,1.03,46.25,24.38,37.38,51.56,3.96,0.0,13.97,11.18,12.06,117.37,4.97,42.1,11.93,481.4,4.3,8.75,51.24,9.01,0.0,763.0,46.5,0.8,48.59,46.44
2022-08-12 15:15:00,30.6,0.94,12.4,3.51,495.47,45.31,46.51,790.67,500.87,18.0,13.64,237.03,56.81,57.03,1.03,46.6,24.39,38.68,51.81,3.95,0.0,13.55,10.92,11.79,116.55,5.0,43.16,11.73,482.48,4.25,8.81,51.5,8.81,0.0,748.13,,0.8,48.86,46.72
2022-08-12 15:30:00,31.55,0.94,12.2,3.5,483.2,45.78,46.94,745.73,499.27,18.0,13.46,237.0,56.81,57.01,1.03,47.14,24.38,39.7,52.23,3.99,0.0,13.27,10.74,11.52,116.36,4.97,42.4,11.52,480.37,4.19,8.82,51.94,8.6,0.0,718.4,,0.8,49.34,47.19
2022-08-12 15:45:00,30.7,0.95,11.94,3.49,483.4,46.07,47.29,704.6,494.73,18.0,13.31,237.07,56.81,57.0,1.03,47.09,24.36,39.24,52.59,4.01,0.0,13.04,10.48,11.27,114.91,4.97,44.04,11.26,481.57,4.13,8.93,52.29,8.42,0.0,694.67,,0.8,49.29,47.53
2022-08-12 16:00:00,30.9,0.96,11.7,3.47,460.7,46.38,47.46,661.4,495.07,18.0,13.16,237.0,56.81,56.98,1.03,47.97,24.34,40.59,52.75,4.06,0.0,12.87,10.25,11.08,113.78,5.0,44.38,10.99,481.93,4.1,9.01,52.45,8.28,0.0,667.33,47.73,0.8,49.76,47.76
2022-08-12 16:15:00,30.6,0.97,11.53,3.44,470.97,47.02,48.16,628.4,489.0,18.0,12.96,237.07,56.76,56.97,1.03,48.28,24.32,41.46,53.5,4.08,0.0,12.71,10.06,10.97,113.03,5.0,44.45,10.81,482.63,4.02,9.07,53.17,8.18,0.0,651.53,,0.9,49.99,48.5
2022-08-12 16:30:00,31.3,0.97,11.35,3.41,459.57,47.17,48.35,532.87,490.63,16.5,12.82,237.07,56.67,56.87,0.94,47.87,24.28,40.87,53.68,4.09,0.0,12.57,9.92,10.76,110.76,4.93,41.43,10.63,479.17,4.0,8.42,53.34,8.05,0.0,574.07,,0.9,49.75,48.7
2022-08-12 16:45:00,31.2,0.96,11.21,3.4,436.83,46.8,48.0,510.62,487.6,17.21,12.69,236.93,56.69,56.88,0.98,47.6,24.22,40.45,53.29,4.06,0.0,12.43,9.8,10.56,107.09,4.97,43.11,10.46,481.23,4.01,9.1,52.99,7.86,0.0,570.41,,0.82,49.6,48.25
2022-08-12 17:00:00,30.4,0.96,10.98,3.4,395.83,46.7,47.9,449.47,487.23,16.08,12.6,237.0,56.61,56.8,0.91,47.55,24.15,40.95,53.18,4.04,0.0,12.31,9.66,10.36,103.65,4.97,42.59,10.21,479.93,4.01,8.8,52.9,7.68,0.0,522.47,47.43,0.8,49.72,48.17
2022-08-12 17:15:00,30.4,0.95,10.74,3.39,336.6,46.61,47.86,392.33,477.57,14.41,12.57,236.93,56.51,56.69,0.82,47.45,24.08,41.17,53.19,4.03,0.0,12.18,9.48,10.16,103.68,5.0,42.7,9.95,481.73,3.99,7.88,52.86,7.48,0.0,485.8,,0.8,49.65,48.11
2022-08-12 17:30:00,30.7,0.95,10.49,3.37,325.8,46.5,47.8,329.52,475.87,12.26,12.58,237.0,56.41,56.57,0.69,47.7,24.04,41.98,53.11,4.01,0.0,12.08,9.3,9.9,104.24,5.0,42.83,9.72,481.03,3.98,6.7,52.8,7.24,0.0,435.14,,0.8,49.61,48.03
2022-08-12 17:45:00,30.9,0.95,10.25,3.35,310.33,46.58,47.79,276.07,476.77,10.35,12.44,237.0,56.29,56.44,0.58,47.31,24.01,41.7,53.08,4.0,0.0,11.99,9.06,9.73,106.29,5.0,42.43,9.5,481.03,3.97,5.5,52.79,7.08,0.0,419.53,,0.8,49.46,48.06
2022-08-12 18:00:00,30.45,0.94,10.03,3.34,315.5,46.38,47.63,220.93,470.5,7.69,12.28,237.03,56.16,56.3,0.43,47.06,23.98,41.2,52.92,3.98,0.0,11.83,8.85,9.56,104.11,4.87,41.47,9.29,480.57,3.96,4.17,52.62,6.86,0.0,355.87,46.64,0.8,49.26,47.85
2022-08-12 18:15:00,30.4,0.94,9.79,3.32,291.23,46.04,47.29,182.6,470.63,6.25,12.14,236.9,56.11,56.21,0.35,46.71,23.92,40.59,52.62,3.96,0.0,11.71,8.67,9.38,107.38,4.97,41.16,9.13,481.27,3.97,3.26,52.3,6.67,0.0,326.0,,0.8,48.93,47.49
2022-08-12 18:30:00,29.9,0.91,9.6,3.18,255.33,45.68,46.96,150.4,466.87,5.14,11.92,237.03,56.04,56.16,0.29,46.36,23.86,40.03,52.27,3.83,0.0,11.56,8.56,9.18,107.5,4.93,40.88,8.92,480.63,3.84,2.72,51.95,6.47,0.0,297.47,,0.77,48.58,47.19
2022-08-12 18:45:00,29.3,0.16,9.49,0.0,223.57,44.98,,91.93,7.83,3.71,12.0,237.93,56.53,56.63,0.21,45.64,23.84,39.71,,0.68,0.0,11.75,8.65,,107.18,4.0,39.88,8.8,476.5,0.0,1.95,,,0.0,246.07,,0.0,46.99,
2022-08-12 19:00:00,28.75,0.16,9.76,0.0,224.63,43.37,,64.73,2.53,2.56,12.25,237.87,56.55,56.66,0.15,43.57,23.84,38.91,,0.69,0.0,12.8,8.99,,106.19,4.0,38.51,9.03,473.45,0.0,1.36,,,0.0,197.53,41.61,0.0,44.63,
2022-08-12 19:15:00,29.1,0.16,10.46,0.0,223.1,41.56,,51.4,0.0,1.75,12.56,237.93,56.55,56.63,0.1,41.61,23.85,37.71,,0.68,0.0,13.44,9.52,,102.22,4.0,36.9,9.72,470.67,0.0,0.98,,,0.0,151.53,,0.0,42.67,
2022-08-12 19:30:00,28.9,0.16,11.64,0.0,174.07,39.82,,40.67,0.0,1.03,12.96,237.93,56.51,56.61,0.06,39.94,23.82,36.73,,0.68,0.0,13.88,10.23,,88.41,4.0,36.25,10.98,468.38,0.0,0.64,,,0.0,103.2,,0.0,40.94,
2022-08-12 19:45:00,28.5,0.16,12.74,0.0,168.93,38.54,,30.28,0.0,0.66,13.73,237.97,56.47,56.59,0.04,38.58,23.8,36.12,,0.67,0.0,14.39,11.37,,91.92,4.0,35.2,12.12,466.37,0.0,0.42,,,0.0,61.86,,0.0,39.68,
2022-08-12 20:00:00,28.1,0.16,13.44,0.0,169.4,37.27,,21.27,56.83,0.64,14.55,237.93,56.47,56.58,0.04,37.24,23.83,34.8,33.83,0.7,0.0,15.01,12.25,,85.68,4.0,33.92,12.77,464.77,0.0,0.42,,,0.0,29.0,37.41,0.0,38.38,29.32
2022-08-12 20:15:00,28.0,0.66,13.87,3.09,173.47,36.11,37.18,8.33,531.0,0.34,15.12,237.17,56.08,56.15,0.02,36.31,23.83,33.58,40.21,2.8,0.0,15.4,12.93,16.11,71.39,4.83,33.14,13.21,466.17,4.56,0.26,40.64,15.08,0.0,9.67,,0.55,38.1,36.88
2022-08-12 20:30:00,27.5,0.79,13.34,3.66,174.73,35.97,37.08,0.0,570.77,0.03,15.15,236.97,55.81,55.89,0.0,36.98,23.73,32.19,41.73,3.34,0.0,14.8,12.58,12.02,96.73,5.0,32.56,12.65,467.37,5.37,0.03,42.06,8.76,0.0,0.0,,0.7,39.59,36.77
2022-08-12 20:45:00,26.6,0.71,12.12,3.05,59.37,36.71,37.86,0.0,494.3,0.0,15.56,237.13,55.81,55.86,0.0,37.24,23.52,30.57,42.53,2.98,0.0,13.64,11.9,10.7,94.18,4.87,32.25,11.39,468.4,4.42,0.01,42.77,7.78,0.0,0.0,,0.61,39.81,37.55
2022-08-12 21:00:00,26.05,0.16,11.26,0.0,-0.9,36.52,,0.0,5.4,0.0,,238.0,56.19,56.28,0.0,36.67,23.35,29.35,,0.67,0.0,12.45,,,70.35,4.0,32.14,10.53,464.31,0.0,0.0,,,0.0,0.0,35.51,0.0,38.35,
2022-08-12 21:15:00,25.0,0.16,11.2,0.0,-0.4,35.26,,0.0,2.27,0.0,,237.93,56.2,56.28,0.0,35.17,23.38,28.53,,0.67,0.0,12.32,,,32.83,4.0,31.45,10.5,464.9,0.0,0.0,,,0.0,0.0,,0.0,36.5,
2022-08-12 21:30:00,24.4,0.16,11.2,0.0,-0.3,34.0,,0.0,0.0,0.0,,237.93,56.2,56.28,0.0,33.82,23.49,27.84,,0.67,0.0,12.33,,,12.86,4.0,30.28,10.5,465.93,0.0,0.0,,,0.0,0.0,,0.0,35.13,
2022-08-12 21:45:00,23.6,0.16,11.28,0.0,22.27,32.84,,0.0,0.0,0.0,19.6,237.97,56.21,56.26,0.0,32.52,23.62,27.22,,0.67,0.0,12.58,13.69,,8.23,4.0,29.3,10.5,462.24,0.0,0.0,,,0.0,0.0,,0.0,33.88,
2022-08-12 22:00:00,23.1,0.16,11.31,0.0,122.8,31.72,,0.0,0.0,0.0,17.8,238.0,56.2,56.23,0.0,31.36,23.63,26.72,,0.66,0.0,14.09,11.43,,7.74,4.0,28.49,10.54,462.47,0.0,0.0,,,0.0,0.0,31.52,0.0,32.72,
2022-08-12 22:15:00,22.2,0.14,11.37,0.0,-0.23,30.64,,0.0,0.0,0.0,,237.9,56.2,56.22,0.0,30.24,23.37,26.3,,0.6,0.0,16.0,,,6.54,4.0,27.75,10.6,283.9,0.0,0.0,,,0.0,0.0,,0.0,31.72,
2022-08-12 22:30:00,21.45,0.12,11.38,0.0,-0.87,30.25,,0.0,0.0,0.0,,237.97,56.14,56.2,0.0,,23.22,25.67,,0.51,0.0,15.9,,,5.38,4.0,,10.6,4.03,0.0,0.0,,,0.0,0.0,,0.0,31.33,
2022-08-12 22:45:00,20.9,0.12,11.44,0.0,-0.77,30.2,,0.0,0.0,0.0,,237.93,56.13,56.18,0.0,,23.18,24.93,,0.52,0.0,15.88,,,5.35,4.0,,10.64,1.07,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-12 23:00:00,20.35,0.12,11.46,0.0,-0.63,30.15,,0.0,0.0,0.0,,237.97,56.13,56.16,0.0,,23.16,24.32,,0.52,0.0,15.85,,,5.29,4.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,30.97,0.0,31.3,
2022-08-12 23:15:00,20.0,0.12,11.49,0.0,-0.43,30.1,,0.0,0.0,0.0,,237.9,56.12,56.13,0.0,,23.15,23.66,,0.5,0.0,15.82,,,5.46,4.0,,10.7,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-12 23:30:00,19.85,0.12,11.51,0.0,-0.6,30.1,,0.0,0.0,0.0,,237.93,56.03,56.11,0.0,,23.14,23.05,,0.5,0.0,15.8,,,5.58,4.0,,10.73,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-12 23:45:00,19.7,0.12,11.55,0.0,-0.7,30.1,,0.0,0.0,0.0,,238.0,56.03,56.09,0.0,,23.12,22.45,,0.52,0.0,15.78,,,5.66,4.0,,10.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-13 00:00:00,20.0,0.12,11.58,0.0,-0.37,30.1,,0.0,0.0,0.0,,237.87,56.03,56.06,0.0,,23.09,21.92,,0.51,0.0,15.79,,,5.72,4.0,,10.8,0.0,0.0,0.0,,,0.0,0.0,30.94,0.0,31.3,
2022-08-13 00:15:00,20.0,0.12,11.62,0.0,-0.63,30.08,,0.0,0.0,0.0,,237.97,56.03,56.05,0.0,,23.06,21.37,,0.52,0.0,15.79,,,5.78,4.0,,10.81,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-13 00:30:00,19.6,0.12,11.64,0.0,-0.6,30.0,,0.0,0.0,0.0,,237.93,56.01,56.03,0.0,,23.02,20.84,,0.51,0.0,15.8,,,5.85,4.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.3,
2022-08-13 00:45:00,19.4,0.12,11.73,0.0,-0.66,30.0,,0.0,0.0,0.0,,237.97,55.96,56.02,0.0,,22.98,20.8,,0.51,0.0,15.84,,,5.88,4.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.31,
2022-08-13 01:00:00,22.15,0.12,11.74,0.0,-0.59,30.0,,0.0,0.0,0.0,,237.96,55.95,56.0,0.0,,22.94,21.19,,0.51,0.0,15.83,,,5.88,4.0,,10.9,0.0,0.0,0.0,,,0.0,0.0,30.9,0.0,31.24,
2022-08-13 01:15:00,23.3,0.12,11.76,0.0,-0.93,30.0,,0.0,0.0,0.0,,237.97,55.96,56.0,0.0,,22.95,21.27,,0.51,0.0,15.81,,,5.9,4.0,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.21,
2022-08-13 01:30:00,21.25,0.12,11.82,0.0,-0.97,30.0,,0.0,0.0,0.0,,237.93,55.96,55.98,0.0,,22.95,21.03,,0.52,0.0,15.87,,,5.93,4.0,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.2,
2022-08-13 01:45:00,19.9,0.12,11.85,0.0,-0.57,30.0,,0.0,0.0,0.0,,237.87,55.95,55.97,0.0,,22.95,20.69,,0.52,0.0,15.84,,,5.96,4.0,,11.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.19,
2022-08-13 02:00:00,19.55,0.12,11.87,0.0,-0.8,29.93,,0.0,0.0,0.0,,237.93,55.96,55.97,0.0,,22.92,20.27,,0.5,0.0,15.87,,,5.99,4.0,,11.09,0.0,0.0,0.0,,,0.0,0.0,30.87,0.0,31.2,
2022-08-13 02:15:00,19.4,0.12,11.89,0.0,-0.53,29.9,,0.0,0.0,0.0,,237.93,55.95,55.97,0.0,,22.89,20.02,,0.51,0.0,15.9,,,6.0,4.0,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.19,
2022-08-13 02:30:00,19.55,0.12,11.91,0.0,-0.83,29.9,,0.0,0.0,0.0,,237.97,55.95,55.96,0.0,,22.83,20.0,,0.51,0.0,15.9,,,6.01,4.0,,11.1,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.17,
2022-08-13 02:45:00,20.1,0.12,11.94,0.0,-0.93,29.9,,0.0,0.0,0.0,,237.87,55.95,55.94,0.0,,22.79,19.91,,0.51,0.0,15.91,,,6.0,4.0,,11.13,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.14,
2022-08-13 03:00:00,19.45,0.12,11.98,0.0,-0.73,29.9,,0.0,0.0,0.0,,237.93,55.91,55.94,0.0,,22.74,19.66,,0.51,0.0,15.91,,,6.0,4.0,,11.2,0.0,0.0,0.0,,,0.0,0.0,30.77,0.0,31.11,
2022-08-13 03:15:00,18.1,0.12,11.99,0.0,-0.97,29.85,,0.0,0.0,0.0,,237.9,55.86,55.94,0.0,,22.69,19.6,,0.52,0.0,15.93,,,5.99,4.0,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.1,
2022-08-13 03:30:00,18.0,0.12,12.0,0.0,-1.03,29.8,,0.0,0.0,0.0,,237.9,55.86,55.94,0.0,,22.65,19.5,,0.5,0.0,15.93,,,5.98,4.0,,11.2,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.1,
2022-08-13 03:45:00,17.4,0.12,12.03,0.0,-0.7,29.8,,0.0,0.0,0.0,,238.0,55.86,55.93,0.0,,22.6,19.4,,0.5,0.0,15.94,,,5.99,4.0,,11.28,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.1,
2022-08-13 04:00:00,17.1,0.12,12.03,0.0,-1.0,29.8,,0.0,0.0,0.0,,237.93,55.86,55.91,0.0,,22.55,19.22,,0.51,0.0,15.97,,,5.98,4.0,,11.3,0.0,0.0,0.0,,,0.0,0.0,30.68,0.0,31.1,
2022-08-13 04:15:00,16.6,0.12,12.08,0.0,-0.57,29.8,,0.0,0.0,0.0,,237.83,55.86,55.91,0.0,,22.49,18.93,,0.53,0.0,15.97,,,5.96,4.0,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.08,
2022-08-13 04:30:00,16.05,0.12,12.12,0.0,-0.87,29.76,,0.0,0.0,0.0,,237.9,55.86,55.91,0.0,,22.42,18.64,,0.51,0.0,15.99,,,5.91,4.0,,11.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,31.03,
2022-08-13 04:45:00,15.7,0.12,12.15,0.0,-0.37,29.7,,0.0,0.0,0.0,,238.0,55.86,55.91,0.0,,22.34,18.21,,0.51,0.0,16.02,,,5.88,4.0,,11.39,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.99,
2022-08-13 05:00:00,15.9,0.12,12.16,0.0,-1.1,29.7,,0.0,0.0,0.0,,237.97,55.86,55.91,0.0,,22.25,17.73,,0.51,0.0,16.04,,,5.87,4.0,,11.4,0.0,0.0,0.0,,,0.0,0.0,30.56,0.0,30.96,
2022-08-13 05:15:00,15.7,0.12,12.19,0.0,-0.53,29.7,,0.0,0.0,0.0,,237.9,55.86,55.91,0.0,,22.15,17.48,,0.52,0.0,16.06,,,5.99,4.0,,11.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.94,
2022-08-13 05:30:00,15.7,0.12,12.19,0.0,-0.9,29.65,,0.0,0.0,0.0,,237.93,55.87,55.9,0.0,,22.03,17.4,,0.51,0.0,16.08,,,7.64,4.0,,11.4,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.91,
2022-08-13 05:45:00,15.3,0.12,12.21,0.0,-1.03,29.6,,0.0,0.0,0.0,,237.97,55.86,55.9,0.0,,21.94,17.36,,0.52,0.0,16.07,,,32.18,4.0,,11.46,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.9,
2022-08-13 06:00:00,15.1,0.12,12.24,0.0,-0.67,29.6,,0.0,0.0,0.01,,237.93,55.86,55.93,0.0,,21.86,17.29,,0.51,0.0,16.08,,,83.35,4.0,,11.5,0.0,0.0,0.01,,,0.0,0.0,30.47,0.0,30.9,
2022-08-13 06:15:00,15.1,0.12,12.26,0.0,-1.03,29.6,,0.0,0.0,0.02,,237.93,55.86,55.92,0.0,,21.78,17.01,,0.52,0.0,16.1,,,103.69,4.0,,11.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,30.9,
2022-08-13 06:30:00,14.75,0.12,12.27,0.0,-0.47,29.53,,0.0,0.0,0.1,,237.97,55.86,55.93,0.01,,21.7,16.82,,0.52,0.0,16.1,,,83.24,4.0,,11.5,0.0,0.0,0.09,,,0.0,0.0,,0.0,30.89,
2022-08-13 06:45:00,14.8,0.12,12.29,0.0,-0.47,29.5,,11.0,0.0,0.21,,237.97,55.86,55.93,0.01,,21.61,16.71,,0.51,0.0,16.12,,,80.73,4.0,,11.52,0.0,0.0,0.17,,,0.0,8.69,,0.0,30.86,
2022-08-13 07:00:00,14.8,0.12,12.3,0.0,-0.83,29.5,,16.07,0.0,0.39,,237.9,55.86,55.94,0.02,,21.53,16.7,,0.51,0.0,16.12,,,68.64,4.0,,11.6,0.0,0.0,0.32,,,0.0,14.87,30.33,0.0,30.83,
2022-08-13 07:15:00,15.7,0.12,12.32,0.0,-1.23,29.49,,21.17,0.0,0.49,,238.0,55.86,55.94,0.03,,21.45,16.7,,0.51,0.0,16.14,,,75.64,4.0,,11.6,0.0,0.0,0.35,,,0.0,19.73,,0.0,30.81,
2022-08-13 07:30:00,17.25,0.12,12.34,0.0,-0.87,29.4,,25.0,0.0,0.59,,237.93,55.86,55.95,0.03,,21.38,16.85,,0.51,0.0,16.13,,,81.78,4.0,,11.6,0.0,0.0,0.41,,,0.0,23.66,,0.0,30.8,
2022-08-13 07:45:00,17.4,0.12,12.36,0.0,-0.5,29.4,,28.93,0.0,0.66,,237.97,55.86,55.96,0.04,,21.33,17.11,,0.51,0.0,16.14,,,81.84,4.0,,11.6,0.0,0.0,0.45,,,0.0,26.9,,0.0,30.77,
2022-08-13 08:00:00,18.1,0.12,12.39,0.0,-0.73,29.4,,32.14,0.0,0.74,,237.87,55.86,55.97,0.04,,21.3,17.45,,0.51,0.0,16.14,,,89.85,4.0,,11.68,0.0,0.0,0.45,,,0.0,29.71,30.21,0.0,30.71,
2022-08-13 08:15:00,18.3,0.12,12.4,0.0,-0.57,29.4,,34.87,0.0,0.81,,237.97,55.87,55.97,0.05,,21.28,17.79,,0.5,0.0,16.14,,,94.23,4.0,,11.7,0.0,0.0,0.49,,,0.0,31.73,,0.0,30.69,
2022-08-13 08:30:00,19.0,0.12,12.44,0.0,-0.23,29.31,,37.17,0.0,0.9,,237.97,55.86,55.97,0.05,,21.29,18.14,,0.5,0.0,16.15,,,97.19,4.0,,11.7,0.0,0.0,0.53,,,0.0,53.8,,0.0,30.67,
2022-08-13 08:45:00,19.8,0.12,12.44,0.0,-0.77,29.3,,40.83,0.0,0.95,,237.97,55.86,55.97,0.05,,21.31,18.55,,0.52,0.0,16.18,,,98.26,4.0,,11.7,0.0,0.0,0.56,,,0.0,36.69,,0.0,30.67,
2022-08-13 09:00:00,20.35,0.12,12.47,0.0,-0.77,29.3,,43.27,0.0,1.02,,237.97,55.86,55.98,0.06,,21.35,19.2,,0.5,0.0,16.17,,,97.87,4.0,,11.78,0.0,0.0,0.59,,,0.0,38.69,30.07,0.0,30.63,
2022-08-13 09:15:00,21.3,0.12,12.51,0.0,-0.87,29.3,,46.13,0.0,1.15,,237.87,55.87,56.0,0.06,,21.4,19.69,,0.51,0.0,16.19,,,100.82,4.0,,11.8,0.0,0.0,0.64,,,0.0,40.53,,0.0,30.6,
2022-08-13 09:30:00,21.75,0.12,12.52,0.0,-0.73,29.25,,50.13,0.0,1.29,,237.97,55.86,56.0,0.07,,21.48,20.1,,0.51,0.0,16.21,,,104.53,4.0,,11.8,0.0,0.0,0.67,,,0.0,43.6,,0.0,30.59,
2022-08-13 09:45:00,22.5,0.12,12.56,0.0,-0.33,29.2,,90.2,0.0,1.44,,237.93,55.93,56.01,0.08,,21.57,20.8,,0.51,0.0,16.2,,,111.99,4.0,,11.87,0.0,0.0,0.7,,,0.0,50.47,,0.0,30.56,
2022-08-13 10:00:00,23.25,0.12,12.56,0.0,-0.47,29.2,,699.87,0.0,1.74,,237.93,55.95,56.04,0.1,,21.69,21.42,,0.53,0.0,16.16,,,114.06,4.0,,11.9,0.0,0.0,0.89,,,0.0,540.93,29.97,0.0,30.5,
2022-08-13 10:15:00,24.1,0.12,12.59,0.0,-0.83,29.2,,742.6,0.0,12.28,,237.97,56.44,56.61,0.7,26.38,21.87,22.27,,0.51,0.0,16.19,,,110.99,4.0,23.25,11.9,26.87,0.0,6.4,,,0.0,587.53,,0.0,30.44,
2022-08-13 10:30:00,24.8,0.12,12.64,0.0,-0.93,29.2,,781.6,0.0,18.0,,237.97,56.93,57.16,1.03,,22.17,26.53,,0.51,0.0,16.2,,,110.85,4.0,,11.97,2.8,0.0,9.28,,,0.0,619.13,,0.0,30.35,
2022-08-13 10:45:00,25.1,0.12,12.66,0.0,-0.7,29.2,,818.8,0.0,18.0,,237.9,57.06,57.3,1.03,,22.55,31.84,,0.5,0.0,16.24,,,114.38,4.0,,12.0,0.0,0.0,9.02,,,0.0,649.4,,0.0,30.31,
2022-08-13 11:00:00,25.85,0.12,12.71,0.0,-0.8,29.2,,852.33,0.0,18.0,,238.0,57.19,57.42,1.03,,23.03,34.79,,0.51,0.0,16.28,,,117.06,4.0,,12.05,0.0,0.0,8.83,,,0.0,676.8,29.95,0.0,30.3,
2022-08-13 11:15:00,26.6,0.12,12.79,0.0,-0.83,29.2,,881.73,0.0,18.0,,238.0,57.28,57.5,1.04,,23.57,34.96,,0.51,0.0,16.3,,,117.2,4.0,,12.1,0.0,0.0,8.83,,,0.0,703.67,,0.0,30.3,
2022-08-13 11:30:00,27.2,0.14,12.96,0.0,311.77,29.2,,908.8,0.0,18.0,20.56,237.93,57.33,57.55,1.04,,24.11,34.25,,0.61,0.0,17.26,16.88,,117.9,4.0,,12.23,0.0,0.0,8.79,,,0.0,727.8,,0.0,30.33,
2022-08-13 11:45:00,27.7,0.16,13.7,0.09,359.77,29.2,,931.03,117.33,18.0,15.75,237.97,57.38,57.6,1.04,,24.29,33.69,25.01,0.67,0.0,18.57,12.65,,121.44,4.03,,13.11,0.0,0.0,8.54,,,0.0,750.34,,0.0,30.28,25.67
2022-08-13 12:00:00,28.35,0.66,16.16,3.96,300.6,29.12,29.66,948.34,628.43,18.0,15.94,236.97,57.02,57.24,1.03,,24.06,33.75,33.97,2.8,0.0,17.54,14.16,15.93,121.78,5.0,,15.62,0.0,6.89,8.46,34.23,12.52,0.0,769.1,32.9,0.59,32.14,29.4
2022-08-13 12:15:00,28.9,0.68,15.22,3.87,179.9,30.54,30.54,966.07,614.57,18.0,16.57,237.03,56.99,57.21,1.03,,23.87,33.4,35.28,2.89,0.0,16.26,14.44,13.57,120.82,5.0,,14.46,0.0,6.52,8.52,35.51,9.96,0.0,788.33,,0.6,34.8,30.31
2022-08-13 12:30:00,29.75,0.73,13.7,3.72,184.1,33.32,33.87,977.0,583.07,18.0,16.31,237.07,56.98,57.18,1.03,,23.87,32.58,38.61,3.07,0.0,15.35,13.22,12.51,120.28,5.0,,12.99,0.0,5.84,8.56,38.86,9.12,0.0,802.53,,0.6,37.3,33.62
