Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-08-02 00:00:00,18.29,,0.0,40.4,,0.0,0.0,0.0,,5.81,0.0,0.0,14.83,0.12,,19.9,15.72,,18.1,,41.07,,0.0,,0.0,27.82,,0.5,0.0,56.62,0.0,56.56,237.9,0.0,0.0,,43.09,4.0,-1.2
2022-08-02 00:05:00,18.26,,0.0,40.36,,0.0,0.0,0.0,,5.73,0.0,0.0,14.9,0.12,,19.9,15.76,,,,,,0.0,,0.0,27.74,,0.53,0.0,56.62,0.0,56.55,237.9,0.0,0.0,,43.0,4.0,-0.5
2022-08-02 00:10:00,18.29,,0.0,40.3,,0.0,0.0,0.0,,5.39,0.0,0.0,14.9,0.12,,19.9,15.71,,18.1,,,,0.0,,0.0,27.67,,0.52,0.0,56.62,0.0,56.55,238.0,0.0,0.0,,43.04,4.0,-0.7
2022-08-02 00:15:00,18.31,,0.0,40.3,,0.0,0.0,0.0,,5.27,0.0,0.0,14.9,0.12,,19.9,15.74,,,,,,0.0,,0.0,27.61,,0.52,0.0,56.62,0.0,56.56,237.9,0.0,0.0,,43.01,4.0,-1.1
2022-08-02 00:20:00,18.34,,0.0,40.3,,0.0,0.0,0.0,,5.22,0.0,0.0,14.9,0.12,,19.9,15.74,,17.9,,,,0.0,,0.0,27.54,,0.5,0.0,56.62,0.0,56.55,237.9,0.0,0.0,,43.01,4.0,-1.3
2022-08-02 00:25:00,18.35,,0.0,40.23,,0.0,0.0,0.0,,5.22,0.0,0.0,14.9,0.12,,19.87,15.76,,,,,,0.0,,0.0,27.48,,0.52,0.0,56.62,0.0,56.55,238.0,0.0,0.0,,43.0,4.0,-1.0
2022-08-02 00:30:00,18.41,,0.0,40.2,,0.0,0.0,0.0,,5.39,0.0,0.0,14.9,0.12,,19.8,15.75,,17.8,,,,0.0,,0.0,27.41,,0.5,0.0,56.62,0.0,56.55,238.0,0.0,0.0,,43.0,4.0,-1.0
2022-08-02 00:35:00,18.41,,0.0,40.2,,0.0,0.0,0.0,,5.7,0.0,0.0,14.9,0.12,,19.8,15.77,,,,,,0.0,,0.0,27.35,,0.5,0.0,56.62,0.0,56.55,237.9,0.0,0.0,,42.99,4.0,-0.5
2022-08-02 00:40:00,18.44,,0.0,40.2,,0.0,0.0,0.0,,5.8,0.0,0.0,14.9,0.12,,19.8,15.79,,18.0,,,,0.0,,0.0,27.29,,0.53,0.0,56.62,0.0,56.56,237.9,0.0,0.0,,42.98,4.0,-0.3
2022-08-02 00:45:00,18.45,,0.0,40.13,,0.0,0.0,0.0,,5.86,0.0,0.0,14.9,0.12,,19.8,15.81,,,,,,0.0,,0.0,27.23,,0.5,0.0,56.62,0.0,56.55,238.0,0.0,0.0,,42.92,4.0,-1.2
