Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-04-16 00:00:00,26.21,25.59,0.0,50.79,6.89,3.2,696.6,0.0,25.48,5.29,0.9,13.5,25.5,1.0,4.8,12.93,26.19,51.26,9.8,5.8,53.59,51.67,0.0,8.82,0.0,25.05,56.86,4.61,3.59,57.28,0.0,57.31,217.0,435.8,2.93,56.26,54.55,217.1,403.2
2022-04-16 00:05:00,26.25,25.5,0.0,51.07,6.38,3.12,693.4,0.0,25.4,5.3,0.9,13.48,25.5,0.99,4.37,12.75,26.11,51.82,,5.3,,52.17,0.0,8.35,0.0,25.01,57.44,4.59,3.52,57.34,0.0,57.34,217.0,427.9,2.93,56.8,55.34,217.0,402.7
2022-04-16 00:10:00,26.25,25.5,0.0,51.29,6.37,3.0,693.5,0.0,25.39,5.33,0.9,13.31,25.44,0.97,4.41,12.56,26.08,52.16,9.5,5.36,,52.47,0.0,8.26,0.0,24.98,57.77,4.44,3.5,57.43,0.0,57.41,217.9,405.9,2.9,57.16,56.03,217.8,402.4
2022-04-16 00:15:00,26.21,25.47,0.0,51.66,6.47,3.0,693.9,0.0,25.35,5.36,0.9,13.31,25.4,0.97,4.56,12.43,26.03,52.39,,5.48,,52.74,0.0,8.39,0.0,24.94,57.99,4.44,3.5,57.48,0.0,57.49,218.1,408.2,2.91,57.38,56.63,218.2,403.1
2022-04-16 00:20:00,26.15,25.42,0.0,52.19,6.46,3.0,694.0,0.0,25.32,5.38,0.9,13.33,25.4,0.97,4.57,12.31,26.01,52.68,9.3,5.5,,53.04,0.0,8.4,0.0,24.9,58.31,4.45,3.48,57.52,0.0,57.5,218.5,402.5,2.92,57.67,57.06,218.8,402.7
2022-04-16 00:25:00,26.15,25.4,0.0,52.8,6.7,3.0,694.9,0.0,25.26,5.41,0.9,13.48,25.33,0.98,4.73,12.21,26.04,53.1,,5.74,,53.48,0.0,8.54,0.0,24.87,58.74,4.52,3.46,57.56,0.0,57.58,218.0,402.6,2.94,58.1,57.36,218.0,402.8
2022-04-16 00:30:00,26.15,25.36,0.0,53.46,6.87,3.0,696.4,0.0,25.23,5.42,0.9,13.48,25.3,1.0,4.95,12.14,25.97,53.64,9.1,5.98,,54.08,0.0,8.7,0.0,24.83,59.31,4.58,3.4,57.6,0.0,57.58,218.0,400.2,2.94,58.62,57.76,218.0,402.8
2022-04-16 00:35:00,26.1,25.33,0.0,54.06,6.85,3.0,695.2,0.0,25.2,5.43,0.9,13.48,25.3,1.0,4.96,12.08,25.93,54.23,,5.95,,54.71,0.0,8.7,0.0,24.8,60.01,4.61,3.38,57.63,0.0,57.62,217.9,392.3,2.94,59.22,58.15,217.9,403.0
2022-04-16 00:40:00,26.09,25.3,0.0,54.54,6.91,3.0,696.2,0.0,25.17,5.45,0.9,13.62,25.24,1.0,5.04,12.0,25.91,54.81,8.9,6.09,,55.4,0.0,8.7,0.0,24.77,60.68,4.62,3.32,57.67,0.0,57.68,217.7,392.3,2.97,59.81,58.65,217.9,402.5
2022-04-16 00:45:00,26.02,25.3,0.0,54.94,6.93,3.0,695.8,0.0,25.16,5.47,0.9,13.58,25.2,1.01,5.12,11.91,25.91,55.42,,6.07,,56.02,0.0,8.73,0.0,24.73,61.26,4.64,3.3,57.7,0.0,57.68,218.6,389.8,2.97,60.44,59.18,218.8,402.6
2022-04-16 00:50:00,26.07,25.27,0.0,55.31,6.91,2.26,611.1,0.0,25.1,5.47,0.68,12.26,25.2,0.78,9.9,11.85,25.88,55.94,8.5,9.2,,56.46,0.0,9.28,0.0,24.71,61.75,3.55,2.63,57.73,0.0,57.75,220.5,337.5,2.7,60.91,59.69,220.8,402.8
2022-04-16 00:55:00,25.89,25.21,0.0,55.06,9.6,0.0,284.78,0.0,25.1,5.5,0.0,4.93,25.16,0.15,55.46,11.8,25.9,,,,,54.78,0.0,,0.0,24.69,60.71,0.66,0.0,57.4,0.0,57.36,231.0,11.67,1.11,,57.23,126.56,402.33
2022-04-16 01:00:00,25.97,25.3,0.0,52.29,22.67,0.0,307.14,0.0,25.13,5.67,0.0,0.0,25.1,0.17,51.47,11.9,25.84,,8.4,,49.71,51.3,0.0,,0.0,24.73,55.56,0.73,0.0,56.81,0.0,56.78,238.0,258.57,0.0,,52.97,3.14,403.43
