Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-04-14 00:00:00,27.5,26.99,0.0,50.14,30.88,0.0,313.9,0.0,26.9,5.34,0.0,0.0,26.9,2.09,49.09,14.62,27.36,,12.7,,49.93,50.98,0.0,,0.0,26.69,56.09,8.77,0.0,55.34,0.0,55.31,240.0,345.4,0.0,,50.31,4.0,352.2
2022-04-14 00:05:00,27.56,26.99,0.0,48.98,30.94,0.31,309.3,0.0,26.89,5.25,0.04,0.0,26.9,1.16,48.0,15.0,27.36,49.35,,47.95,,49.55,0.0,47.82,0.0,26.74,54.62,4.87,0.84,55.59,0.0,55.59,238.8,216.8,0.0,54.35,49.51,3.5,352.6
2022-04-14 00:10:00,27.51,27.0,0.0,47.97,29.96,4.39,801.4,0.0,26.9,5.15,0.89,0.0,26.9,1.0,30.15,15.46,27.43,48.42,12.7,28.32,,48.52,0.0,32.21,0.0,26.77,52.38,4.21,5.08,55.67,0.0,55.65,237.9,944.8,0.0,52.17,49.64,3.0,351.8
2022-04-14 00:15:00,27.53,27.0,0.0,47.35,21.12,4.09,765.0,0.0,26.9,5.07,0.82,0.0,26.9,0.94,18.54,15.76,27.33,48.11,,18.84,,48.27,0.0,22.56,0.0,26.77,53.33,3.98,4.9,55.62,0.0,55.63,238.0,648.6,0.0,53.02,51.05,3.0,351.5
2022-04-14 00:20:00,27.5,27.0,0.0,47.21,15.73,3.94,739.4,0.0,26.88,5.02,0.85,0.0,26.9,0.95,13.13,15.89,27.36,48.1,12.5,13.7,,48.28,0.0,17.35,0.0,26.73,53.3,3.97,4.65,55.58,0.0,55.58,237.8,601.1,0.0,53.0,51.96,3.0,351.9
2022-04-14 00:25:00,27.47,26.99,0.0,48.03,12.32,3.67,721.3,0.0,26.88,5.02,0.9,0.0,26.9,0.94,9.85,15.76,27.38,48.14,,10.58,,48.38,0.0,14.04,0.0,26.66,53.43,3.97,4.29,55.54,0.0,55.53,238.0,552.7,0.0,53.08,52.41,3.0,351.6
2022-04-14 00:30:00,27.48,26.9,0.0,49.11,10.06,3.46,708.3,0.0,26.8,4.99,0.9,0.0,26.9,0.95,7.76,15.39,27.37,48.87,12.3,8.64,,49.22,0.0,11.91,0.0,26.57,54.23,4.05,4.01,55.52,0.0,55.52,237.8,497.0,0.0,53.79,52.7,3.0,352.2
2022-04-14 00:35:00,27.53,26.84,0.0,49.91,8.61,3.33,700.8,0.0,26.75,5.0,0.9,0.0,26.9,0.98,6.34,14.99,27.29,49.89,,7.44,,50.35,0.0,10.43,0.0,26.47,55.41,4.11,3.82,55.49,0.0,55.52,237.9,472.1,0.0,54.85,53.29,3.0,355.0
2022-04-14 00:40:00,27.46,26.8,0.0,50.59,7.6,3.25,694.8,0.0,26.7,5.03,0.9,0.0,26.84,0.98,5.43,14.65,27.27,50.72,12.1,6.51,,51.15,0.0,9.5,0.0,26.37,56.28,4.11,3.66,55.47,0.0,55.49,238.0,454.4,0.0,55.7,54.05,3.0,357.6
2022-04-14 00:45:00,27.43,26.77,0.0,51.01,7.54,3.24,695.3,0.0,26.65,5.08,0.9,0.0,26.8,0.98,5.39,14.35,27.3,51.47,,6.45,,51.92,0.0,9.35,0.0,26.26,57.05,4.13,3.6,55.45,0.0,55.44,237.9,448.2,0.0,56.48,54.83,3.0,361.0
2022-04-14 00:50:00,27.35,26.71,0.0,51.25,6.76,3.09,690.2,0.0,26.58,5.1,0.9,0.0,26.8,0.96,4.8,14.05,27.3,51.98,12.0,5.83,,52.34,0.0,8.78,0.0,26.15,57.46,4.03,3.55,55.45,0.0,55.44,238.0,432.7,0.0,56.92,55.62,3.0,364.3
2022-04-14 00:55:00,27.41,26.7,0.0,51.48,6.71,3.02,690.89,0.0,26.5,5.13,0.9,0.0,26.8,0.94,4.7,13.79,27.2,52.28,,5.76,,52.64,0.0,8.6,0.0,26.05,57.82,3.95,3.5,55.44,0.0,55.44,237.89,415.89,0.0,57.31,56.26,3.0,366.89
2022-04-14 01:00:00,27.33,26.64,0.0,52.0,7.34,3.1,695.14,0.0,26.49,5.18,0.9,0.0,26.7,0.97,5.29,13.6,27.19,52.54,11.8,6.34,53.48,52.93,0.0,9.14,0.0,25.93,58.07,4.02,3.5,55.44,0.0,55.44,238.0,427.0,0.0,57.57,56.84,3.0,369.29
2022-04-14 01:05:00,27.33,26.6,0.0,52.53,7.58,3.1,695.1,0.0,26.44,5.19,0.9,0.0,26.7,0.97,5.57,13.52,27.17,52.84,,6.58,,53.24,0.0,9.34,0.0,25.85,58.43,4.09,3.5,55.42,0.0,55.44,237.9,416.5,0.0,57.84,57.15,3.0,371.5
2022-04-14 01:10:00,27.3,26.56,0.0,53.2,7.5,3.1,694.7,0.0,26.4,5.19,0.9,0.0,26.62,0.98,5.57,13.49,27.14,53.32,11.7,6.62,,53.81,0.0,9.35,0.0,25.77,58.95,4.11,3.5,55.41,0.0,55.44,238.0,413.6,0.0,58.33,57.52,3.0,375.0
2022-04-14 01:15:00,27.19,26.54,0.0,53.85,7.65,3.1,695.4,0.0,26.36,5.19,0.9,0.0,26.6,0.98,5.75,13.4,27.09,53.93,,6.79,,54.44,0.0,9.4,0.0,25.68,59.57,4.11,3.47,55.39,0.0,55.41,238.0,412.4,0.0,58.92,57.93,3.0,377.2
2022-04-14 01:20:00,27.2,26.51,0.0,54.4,7.51,3.1,695.3,0.0,26.32,5.19,0.9,0.0,26.58,0.99,5.65,13.36,27.05,54.53,11.4,6.72,,55.15,0.0,9.35,0.0,25.61,60.27,4.11,3.4,55.38,0.0,55.34,237.9,406.9,0.0,59.5,58.39,3.0,377.8
