Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-03-22 00:00:00,18.27,22.23,0.0,21.22,11.29,2.81,559.6,0.0,21.37,4.62,0.37,0.0,16.4,0.46,10.77,8.82,16.96,21.6,6.7,10.41,23.16,21.22,0.0,12.87,0.0,19.15,23.2,1.97,4.77,56.32,0.0,56.26,238.0,459.1,0.0,23.81,22.65,3.0,325.3
2022-03-22 00:05:00,18.25,23.86,0.0,21.2,4.37,3.13,674.8,0.0,21.2,4.61,0.5,0.0,16.4,0.58,1.6,8.55,16.97,21.56,,2.32,,21.21,0.0,5.83,0.0,19.08,26.45,2.45,6.6,56.18,0.0,56.12,237.9,495.6,0.0,26.66,23.44,3.0,269.2
2022-03-22 00:10:00,18.3,25.44,0.0,21.2,1.63,2.95,653.1,0.0,22.72,4.55,0.5,0.0,16.4,0.59,-1.19,8.18,16.93,22.48,6.7,0.65,,22.18,0.0,3.25,0.0,19.0,27.2,2.47,6.01,56.15,0.0,56.12,238.0,462.8,0.0,27.45,24.52,3.0,380.8
2022-03-22 00:15:00,18.32,26.63,0.0,21.2,-0.28,2.78,639.7,0.0,23.72,4.47,0.5,0.0,16.4,0.59,-2.96,7.7,16.9,23.37,,-0.28,,23.08,0.0,1.49,0.0,18.93,28.1,2.47,5.62,56.12,0.0,56.08,238.0,442.6,0.0,28.36,25.43,3.0,371.9
2022-03-22 00:20:00,18.29,27.3,0.0,21.2,-1.42,2.7,628.8,0.0,23.94,4.42,0.5,0.0,16.4,0.61,-4.1,7.2,16.95,23.33,6.3,-1.36,,22.93,0.0,0.29,0.0,18.84,27.95,2.56,5.44,56.12,0.0,56.05,237.9,434.2,0.0,28.32,26.57,3.0,290.5
2022-03-22 00:25:00,18.28,28.15,0.0,21.2,-1.79,2.7,626.0,0.0,24.93,4.42,0.5,0.0,16.4,1.83,-4.44,6.71,16.89,24.01,,-1.72,,23.78,0.0,-0.02,0.0,18.77,29.6,7.68,5.42,55.39,0.0,55.36,239.0,575.4,0.0,29.72,27.42,3.0,363.7
2022-03-22 00:30:00,18.27,28.29,0.0,21.29,-2.09,2.66,623.7,0.0,25.52,4.43,0.5,0.0,16.4,2.63,-4.75,6.35,16.9,23.47,6.2,-2.07,,23.17,0.0,-0.24,0.0,18.73,28.02,11.0,5.6,54.77,0.0,54.72,239.4,799.2,0.0,28.33,28.38,3.0,354.0
2022-03-22 00:35:00,18.26,28.24,0.0,21.43,-2.49,2.62,619.6,0.0,25.36,4.43,0.5,0.0,16.4,2.63,-5.13,6.03,16.89,23.41,,-2.43,,23.17,0.0,-0.55,0.0,18.71,28.17,11.03,5.54,54.7,0.0,54.65,239.0,774.4,0.0,28.36,28.57,3.1,325.1
2022-03-22 00:40:00,18.24,28.41,0.0,21.76,-2.95,2.6,616.1,0.0,25.72,4.43,0.5,0.0,16.4,2.63,-5.53,5.74,16.93,23.73,6.3,-2.91,,23.48,0.0,-0.97,0.0,18.71,28.52,11.02,5.42,54.64,0.0,54.58,239.1,768.1,0.0,28.73,28.69,3.1,353.3
2022-03-22 00:45:00,18.3,28.58,0.0,22.9,-3.11,2.6,614.6,0.0,25.85,4.44,0.5,0.0,16.4,2.63,-5.68,5.45,16.91,23.96,,-3.03,,23.73,0.0,-1.12,0.0,18.73,28.81,11.02,5.37,54.58,0.0,54.53,239.0,757.2,0.0,28.94,28.85,3.1,347.1
