Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2023-01-16 00:00:00,14.5,,0.0,21.6,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.98,,5.8,,22.03,,0.0,,0.0,14.22,,0.5,0.0,56.34,0.0,56.3,239.0,4.3,0.0,,29.0,4.0,-1.2
2023-01-16 00:05:00,14.5,26.48,0.0,21.41,,0.0,0.0,0.0,19.89,6.11,0.0,0.0,13.4,0.12,,6.3,13.95,,,,,,0.0,,0.0,14.32,,0.52,0.0,56.33,0.0,56.27,239.0,4.0,0.0,,29.0,4.0,61.3
2023-01-16 00:10:00,14.5,,0.0,21.06,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.95,,5.7,,,,0.0,,0.0,14.39,,0.5,0.0,56.34,0.0,56.3,239.0,4.0,0.0,,28.99,4.0,-0.8
2023-01-16 00:15:00,14.49,,0.0,20.92,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.96,,,,,,0.0,,0.0,14.46,,0.5,0.0,56.34,0.0,56.3,239.0,4.0,0.0,,28.97,4.0,-0.7
2023-01-16 00:20:00,14.5,,0.0,20.9,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.96,,5.8,,,,0.0,,0.0,14.52,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,28.92,4.0,-0.5
2023-01-16 00:25:00,14.5,,0.0,20.9,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.97,,,,,,0.0,,0.0,14.53,,0.5,0.0,56.34,0.0,56.3,238.9,0.0,0.0,,28.91,4.0,-0.9
2023-01-16 00:30:00,14.49,,0.0,20.9,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.3,13.96,,5.8,,,,0.0,,0.0,14.54,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,28.9,4.0,-0.8
2023-01-16 00:35:00,14.5,,0.0,20.9,,0.0,0.0,0.0,,6.12,0.0,0.0,13.4,0.12,,6.3,13.97,,,,,,0.0,,0.0,14.53,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,28.9,4.0,-0.5
2023-01-16 00:40:00,14.5,,0.0,20.9,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.24,13.95,,5.9,,,,0.0,,0.0,14.5,,0.5,0.0,56.34,0.0,56.3,238.6,0.0,0.0,,28.9,4.0,-0.7
2023-01-16 00:45:00,14.5,,0.0,20.9,,0.0,0.0,0.0,,6.11,0.0,0.0,13.4,0.12,,6.2,13.96,,,,,,0.0,,0.0,14.46,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,28.9,4.0,-0.6
