Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-02-24 00:00:00,12.72,15.72,0.0,15.08,,0.0,0.0,0.0,15.28,4.69,0.0,0.0,12.2,0.2,,6.8,12.7,,5.9,,15.71,,0.0,,0.0,14.42,,0.83,0.0,56.41,0.0,56.36,238.3,0.0,0.0,,16.17,3.0,327.8
2022-02-24 00:05:00,12.7,15.68,0.0,15.0,,0.0,0.0,0.0,15.24,4.69,0.0,0.0,12.2,0.19,,6.8,12.72,,,,,,0.0,,0.0,14.39,,0.83,0.0,56.41,0.0,56.33,238.4,0.0,0.0,,16.15,3.0,327.1
2022-02-24 00:10:00,12.71,15.61,0.0,15.0,,0.0,0.0,0.0,15.21,4.7,0.0,0.0,12.2,0.21,,6.9,12.7,,5.8,,,15.02,0.0,,0.0,14.35,15.05,0.91,0.0,56.39,0.0,56.3,238.4,355.9,0.0,,16.07,3.0,330.1
2022-02-24 00:15:00,12.76,15.5,0.0,15.0,,0.0,0.0,0.0,15.14,4.69,0.0,0.0,12.2,0.2,,6.92,12.7,,,,,14.94,0.0,,0.0,14.32,15.01,0.83,0.0,56.41,0.0,56.3,238.4,15.7,0.0,,16.01,3.0,326.7
2022-02-24 00:20:00,12.72,15.5,0.0,14.95,,0.0,0.0,0.0,15.1,4.67,0.0,0.0,12.2,0.2,,7.0,12.72,,6.0,,,,0.0,,0.0,14.29,,0.83,0.0,56.41,0.0,56.3,238.6,4.3,0.0,,15.99,3.0,326.4
2022-02-24 00:25:00,12.76,15.5,0.0,14.9,,0.0,0.0,0.0,15.08,4.65,0.0,0.0,12.2,0.2,,7.0,12.71,,,,,,0.0,,0.0,14.26,,0.83,0.0,56.41,0.0,56.3,238.2,4.0,0.0,,15.95,3.0,326.8
2022-02-24 00:30:00,12.74,15.48,35.33,14.87,,0.0,0.0,0.0,15.04,4.65,0.0,0.0,12.2,0.19,,7.0,12.71,,5.7,,,,0.0,,0.0,14.25,,0.83,0.0,56.4,0.0,56.3,238.4,4.0,0.0,,15.94,3.0,326.6
2022-02-24 00:35:00,12.72,15.51,0.0,14.8,,0.0,0.0,0.0,15.04,4.65,0.0,0.0,12.2,0.2,,7.0,12.71,,,,,,0.0,,0.0,14.21,,0.83,0.0,56.38,0.0,56.3,238.5,3.6,0.0,,15.96,3.0,326.2
2022-02-24 00:40:00,12.78,15.46,0.0,14.8,,0.0,0.0,0.0,15.01,4.66,0.0,0.0,12.2,0.2,,7.0,12.69,,5.8,,,,0.0,,0.0,14.19,,0.83,0.0,56.38,0.0,56.31,238.3,0.0,0.0,,15.92,3.0,327.1
2022-02-24 00:45:00,12.73,15.4,0.0,14.8,,0.0,0.0,0.0,15.0,4.66,0.0,0.0,12.2,0.19,,7.0,12.68,,,,,,0.0,,0.0,14.16,,0.83,0.0,56.38,0.0,56.3,238.5,0.0,0.0,,15.9,3.0,326.0
2022-02-24 00:50:00,12.7,15.36,0.0,14.7,,0.0,0.0,0.0,14.94,4.63,0.0,0.0,12.2,0.2,,6.97,12.75,,5.8,,,,0.0,,0.0,14.13,,0.84,0.0,56.38,0.0,56.3,238.2,0.0,0.0,,15.84,3.0,326.8
2022-02-24 00:55:00,12.73,15.32,0.0,14.7,,0.0,0.0,0.0,14.9,4.62,0.0,0.0,12.2,0.2,,6.9,12.7,,,,,,0.0,,0.0,14.12,,0.83,0.0,56.38,0.0,56.31,238.33,0.0,0.0,,15.84,3.0,326.44
2022-02-24 01:00:00,12.74,15.27,0.0,14.7,,0.0,0.0,0.0,14.89,4.59,0.0,0.0,12.2,0.19,,6.79,12.74,,5.5,,15.3,,0.0,,0.0,14.08,,0.83,0.0,56.38,0.0,56.3,238.14,0.0,0.0,,15.76,3.0,327.57
2022-02-24 01:05:00,12.73,15.23,0.0,14.66,,0.0,0.0,0.0,14.84,4.58,0.0,0.0,12.2,0.2,,6.69,12.75,,,,,,0.0,,0.0,14.06,,0.83,0.0,56.38,0.0,56.31,238.6,0.0,0.0,,15.68,3.0,326.6
2022-02-24 01:10:00,12.71,15.21,0.0,14.6,,0.0,0.0,0.0,14.81,4.58,0.0,0.0,12.2,0.21,,6.6,12.8,,5.2,,,14.58,0.0,,0.0,14.03,14.62,0.88,0.0,56.37,0.0,56.3,238.2,171.0,0.0,,15.62,3.0,328.5
2022-02-24 01:15:00,12.75,15.09,0.0,14.6,,0.0,0.0,0.0,14.74,4.58,0.0,0.0,12.2,0.2,,6.5,12.74,,,,,14.57,0.0,,0.0,14.0,14.62,0.86,0.0,56.37,0.0,56.3,238.3,224.8,0.0,,15.57,3.0,328.5
2022-02-24 01:20:00,12.76,15.05,0.0,14.6,,0.0,0.0,0.0,14.7,4.6,0.0,0.0,12.2,0.2,,6.42,12.75,,5.0,,,,0.0,,0.0,13.96,,0.84,0.0,56.38,0.0,56.3,238.1,5.4,0.0,,15.56,3.0,326.3
2022-02-24 01:25:00,12.75,15.06,0.0,14.52,,0.0,0.0,0.0,14.63,4.61,0.0,0.0,12.2,0.2,,6.4,12.78,,,,,,0.0,,0.0,13.93,,0.83,0.0,56.37,0.0,56.3,238.1,4.0,0.0,,15.53,3.0,326.4
2022-02-24 01:30:00,12.75,15.02,0.0,14.5,,0.0,0.0,0.0,14.6,4.62,0.0,0.0,12.2,0.2,,6.4,12.73,,4.8,,,,0.0,,0.0,13.89,,0.83,0.0,56.36,0.0,56.3,237.8,4.0,0.0,,15.54,3.0,325.7
2022-02-24 01:35:00,12.77,15.01,0.0,14.46,,0.0,0.0,0.0,14.61,4.63,0.0,0.0,12.2,0.2,,6.4,12.75,,,,,,0.0,,0.0,13.87,,0.83,0.0,56.36,0.0,56.3,237.9,4.0,0.0,,15.51,3.0,326.3
2022-02-24 01:40:00,12.77,15.0,0.0,14.4,,0.0,0.0,0.0,14.56,4.62,0.0,0.0,12.2,0.2,,6.4,12.74,,5.6,,,,0.0,,0.0,13.83,,0.84,0.0,56.34,0.0,56.31,238.0,1.2,0.0,,15.51,3.0,326.4
2022-02-24 01:45:00,12.76,14.96,0.0,14.4,,0.0,0.0,0.0,14.59,4.6,0.0,0.0,12.2,0.2,,6.35,12.74,,,,,,0.0,,0.0,13.79,,0.84,0.0,56.34,0.0,56.31,238.4,0.0,0.0,,15.49,3.0,326.7
2022-02-24 01:50:00,12.73,14.92,0.0,14.4,,0.0,0.0,0.0,14.53,4.59,0.0,0.0,12.2,0.2,,6.3,12.83,,5.0,,,,0.0,,0.0,13.76,,0.83,0.0,56.34,0.0,56.3,238.0,0.0,0.0,,15.43,3.0,326.2
2022-02-24 01:55:00,12.74,14.9,0.0,14.3,,0.0,0.0,0.0,14.5,4.59,0.0,0.0,12.2,0.2,,6.23,12.73,,,,,,0.0,,0.0,13.73,,0.83,0.0,56.34,0.0,56.3,238.0,0.0,0.0,,15.47,3.0,325.9
2022-02-24 02:00:00,12.76,14.87,0.0,14.3,,0.0,0.0,0.0,14.48,4.58,0.0,0.0,12.2,0.2,,6.17,12.75,,5.1,,14.96,,0.0,,0.0,13.69,,0.83,0.0,56.34,0.0,56.3,238.3,0.0,0.0,,15.39,3.0,326.2
2022-02-24 02:05:00,12.75,14.8,0.0,14.3,,0.0,0.0,0.0,14.4,4.58,0.0,0.0,12.2,0.19,,6.08,12.79,,,,,,0.0,,0.0,13.67,,0.83,0.0,56.34,0.0,56.3,237.9,0.0,0.0,,15.33,3.0,326.6
2022-02-24 02:10:00,12.74,14.79,0.0,14.25,,0.0,0.0,0.0,14.4,4.59,0.0,0.0,12.2,0.2,,6.0,12.8,,4.9,,,,0.0,,0.0,13.63,,0.83,0.0,56.34,0.0,56.3,238.0,0.0,0.0,,15.23,3.0,325.9
2022-02-24 02:15:00,12.73,14.66,0.0,14.2,,0.0,0.0,0.0,14.31,4.6,0.0,0.0,12.2,0.21,,5.92,12.85,,,,,14.14,0.0,,0.0,13.61,14.18,0.89,0.0,56.33,0.0,56.27,238.5,444.4,0.0,,15.19,3.0,328.4
2022-02-24 02:20:00,12.8,14.63,0.0,14.2,,0.0,0.0,0.0,14.27,4.62,0.0,0.0,12.2,0.2,,5.9,12.74,,5.1,,,14.06,0.0,,0.0,13.57,14.17,0.83,0.0,56.34,0.0,56.3,238.4,14.3,0.0,,15.16,3.0,325.8
2022-02-24 02:25:00,12.8,14.6,0.0,14.18,,0.69,0.0,0.0,14.22,4.65,0.09,0.0,12.2,0.27,,5.9,12.79,14.32,,12.43,,14.0,0.0,11.43,0.0,13.53,14.3,1.1,1.25,56.29,0.0,56.23,238.0,176.6,0.0,14.83,15.15,3.0,327.4
2022-02-24 02:30:00,12.76,15.03,0.0,14.1,,1.2,0.0,0.0,14.23,4.66,0.28,0.0,12.2,0.42,,5.96,12.73,14.38,5.0,-8.43,,14.01,0.0,11.44,0.0,13.5,16.83,1.76,3.24,56.05,0.0,56.01,238.1,368.1,0.0,17.24,15.41,3.0,327.9
2022-02-24 02:35:00,12.77,15.18,0.0,14.1,,0.0,0.0,0.0,14.42,4.67,0.0,0.0,12.2,0.19,,6.0,12.73,,,,,14.08,0.0,,0.0,13.46,17.89,0.83,0.0,56.27,0.0,56.2,238.6,15.7,0.0,,15.49,3.0,326.4
2022-02-24 02:40:00,12.81,15.1,0.0,14.1,,0.0,0.0,0.0,14.46,4.66,0.0,0.0,12.2,0.2,,6.1,12.73,,4.7,,,,0.0,,0.0,13.41,,0.83,0.0,56.31,0.0,56.21,238.8,6.1,0.0,,15.47,3.0,326.3
2022-02-24 02:45:00,12.8,14.97,0.0,14.1,,0.0,0.0,0.0,14.42,4.66,0.0,0.0,12.2,0.2,,6.1,12.64,,,,,,0.0,,0.0,13.37,,0.83,0.0,56.31,0.0,56.2,238.7,4.0,0.0,,15.36,3.0,326.4
2022-02-24 02:50:00,12.81,14.84,0.0,14.1,,0.0,0.0,0.0,14.37,4.67,0.0,0.0,12.11,0.18,,6.1,12.54,,4.8,,,,0.0,,0.0,13.33,,0.76,0.0,56.32,0.0,56.23,238.6,4.0,0.0,,15.22,3.0,326.6
2022-02-24 02:55:00,12.75,14.87,0.0,14.1,,1.31,0.0,0.0,14.33,4.68,0.19,0.0,12.04,0.32,,6.1,12.5,14.37,,9.36,,14.1,0.0,11.67,0.0,13.32,15.0,1.38,2.19,56.18,0.0,56.15,238.1,380.6,0.0,15.36,15.21,3.0,329.6
