Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2021-10-14 00:00:00,12.7,24.05,0.0,22.8,,0.0,0.0,0.0,22.63,4.68,0.0,0.0,11.0,0.16,,7.8,11.54,,5.1,,23.14,22.45,0.0,,0.0,18.97,22.14,0.66,0.0,55.96,0.0,55.95,238.0,24.2,0.0,,24.53,4.0,369.2
2021-10-14 00:05:00,12.68,23.91,0.0,22.73,,0.0,0.0,0.0,22.88,4.68,0.0,0.0,11.0,0.16,,7.71,11.53,,,,,22.54,0.0,,0.0,18.92,22.31,0.66,0.0,55.96,0.0,55.95,238.0,36.2,0.0,,24.39,4.0,420.3
2021-10-14 00:10:00,12.7,23.68,0.0,22.61,,0.0,0.0,0.0,22.77,4.68,0.0,0.0,11.0,0.14,,7.7,11.57,,4.9,,,22.51,0.0,,0.0,18.88,22.05,0.61,0.0,55.97,0.0,55.95,238.0,24.2,0.0,,24.2,4.0,145.7
2021-10-14 00:15:00,12.7,23.59,0.0,22.58,,0.0,0.0,0.0,22.4,4.68,0.0,0.0,11.0,0.16,,7.7,11.54,,,,,22.19,0.0,,0.0,18.83,21.99,0.66,0.0,55.94,0.0,55.95,237.9,24.3,0.0,,24.11,4.0,383.3
2021-10-14 00:20:00,12.71,23.53,0.0,22.46,,0.0,0.0,0.0,22.52,4.7,0.0,0.0,11.0,0.16,,7.7,11.52,,4.9,,,22.22,0.0,,0.0,18.76,22.04,0.66,0.0,55.94,0.0,55.95,238.0,36.6,0.0,,24.01,4.0,420.7
2021-10-14 00:25:00,12.72,23.36,0.0,22.33,,0.0,0.0,0.0,22.46,4.7,0.0,0.0,11.0,0.15,,7.7,11.57,,,,,22.19,0.0,,0.0,18.71,21.82,0.61,0.0,55.94,0.0,55.95,237.9,28.4,0.0,,23.91,4.0,211.1
2021-10-14 00:30:00,12.71,23.29,0.0,22.28,,0.0,0.0,0.0,22.17,4.7,0.0,0.0,11.02,0.16,,7.65,11.55,,4.9,,,21.89,0.0,,0.0,18.66,21.75,0.66,0.0,55.94,0.0,55.95,237.8,24.9,0.0,,23.86,4.0,377.0
2021-10-14 00:35:00,12.7,23.23,0.0,22.16,,0.0,0.0,0.0,22.25,4.7,0.0,0.0,11.1,0.16,,7.6,11.58,,,,,21.97,0.0,,0.0,18.61,21.77,0.66,0.0,55.94,0.0,55.95,238.0,36.4,0.0,,23.76,4.0,419.6
2021-10-14 00:40:00,12.71,23.09,0.0,22.06,,0.0,0.0,0.0,22.22,4.7,0.0,0.0,11.1,0.15,,7.57,11.59,,4.9,,,21.97,0.0,,0.0,18.55,21.61,0.62,0.0,55.94,0.0,55.95,237.9,32.3,0.0,,23.65,4.0,261.4
2021-10-14 00:45:00,12.73,23.01,0.0,22.0,,0.0,0.0,0.0,21.97,4.7,0.0,0.0,11.1,0.16,,7.5,11.57,,,,,21.71,0.0,,0.0,18.51,21.56,0.66,0.0,55.94,0.0,55.89,238.0,25.8,0.0,,23.57,4.0,380.4
