Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2023-06-16 00:00:00,15.9,,0.0,31.8,,0.0,0.0,0.0,,6.21,0.0,0.0,13.2,0.12,,19.56,13.7,,18.0,,,,0.0,,0.0,20.76,,0.56,0.0,55.84,0.0,55.79,238.0,0.0,0.0,,33.19,4.0,-0.6
2023-06-16 00:05:00,15.88,,0.0,31.8,,0.0,0.0,0.0,,6.22,0.0,0.0,13.2,0.12,,19.39,13.73,,,,,,0.0,,0.0,20.76,,0.56,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.16,4.0,-0.4
2023-06-16 00:10:00,15.9,,0.0,31.8,,0.0,0.0,0.0,,6.22,0.0,0.0,13.2,0.12,,19.25,13.7,,17.6,,,,0.0,,0.0,20.76,,0.55,0.0,55.84,0.0,55.79,237.8,0.0,0.0,,33.2,4.0,-0.5
2023-06-16 00:15:00,15.9,,0.0,31.8,,0.0,0.0,0.0,,6.22,0.0,0.0,13.2,0.13,,19.08,13.73,,,,,,0.0,,0.0,20.75,,0.53,0.0,55.84,0.0,55.79,237.9,0.0,0.0,,33.15,4.0,-0.8
2023-06-16 00:20:00,15.9,,0.0,31.8,,0.0,0.0,0.0,,6.22,0.0,0.0,13.2,0.13,,18.93,13.72,,17.2,,,,0.0,,0.0,20.75,,0.58,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.16,4.0,-0.8
2023-06-16 00:25:00,15.9,,0.0,31.74,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.77,13.75,,,,,,0.0,,0.0,20.74,,0.55,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.15,4.0,-1.1
2023-06-16 00:30:00,15.91,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.66,13.74,,16.8,,,,0.0,,0.0,20.73,,0.56,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.14,4.0,-0.6
2023-06-16 00:35:00,15.91,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.57,13.74,,,,,,0.0,,0.0,20.73,,0.55,0.0,55.84,0.0,55.78,237.7,0.0,0.0,,33.11,4.0,-0.9
2023-06-16 00:40:00,15.93,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.49,13.7,,16.4,,,,0.0,,0.0,20.72,,0.52,0.0,55.84,0.0,55.79,237.9,0.0,0.0,,33.14,4.0,-0.3
2023-06-16 00:45:00,15.94,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.4,13.72,,,,,,0.0,,0.0,20.71,,0.52,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.1,4.0,-0.6
2023-06-16 00:50:00,15.92,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.13,,18.39,13.77,,16.1,,,,0.0,,0.0,20.7,,0.52,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.1,4.0,-0.7
2023-06-16 00:55:00,15.92,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.14,,18.3,13.79,,,,,,0.0,,0.0,20.69,,0.55,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.1,4.0,-0.6
2023-06-16 01:00:00,15.92,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.3,13.8,,16.1,,,,0.0,,0.0,20.69,,0.55,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.1,4.0,-0.83
2023-06-16 01:05:00,15.92,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.22,13.79,,,,,,0.0,,0.0,20.69,,0.58,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.1,4.0,-0.6
2023-06-16 01:10:00,15.94,,0.0,31.7,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.16,13.77,,15.9,,,,0.0,,0.0,20.68,,0.52,0.0,55.84,0.0,55.79,237.8,0.0,0.0,,33.1,4.0,-1.2
2023-06-16 01:15:00,15.93,,0.0,31.67,,0.0,0.0,0.0,,6.23,0.0,0.0,13.2,0.12,,18.1,13.78,,,,,,0.0,,0.0,20.67,,0.53,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.1,4.0,-0.6
2023-06-16 01:20:00,15.93,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.27,0.12,,18.1,13.79,,15.7,,,,0.0,,0.0,20.67,,0.53,0.0,55.84,0.0,55.79,237.9,0.0,0.0,,33.1,4.0,-0.9
2023-06-16 01:25:00,15.93,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.3,0.12,,18.08,13.8,,,,,,0.0,,0.0,20.67,,0.58,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.07,4.0,-0.6
2023-06-16 01:30:00,15.96,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.3,0.12,,18.0,13.8,,15.7,,,,0.0,,0.0,20.66,,0.52,0.0,55.84,0.0,55.78,237.9,0.0,0.0,,33.05,4.0,-0.8
2023-06-16 01:35:00,15.97,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.3,0.12,,17.95,13.8,,,,,,0.0,,0.0,20.66,,0.56,0.0,55.84,0.0,55.78,237.7,0.0,0.0,,33.07,4.0,-1.0
2023-06-16 01:40:00,15.97,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.3,0.13,,17.9,13.83,,15.8,,,,0.0,,0.0,20.65,,0.52,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.04,4.0,-1.0
2023-06-16 01:45:00,15.94,,0.0,31.6,,0.0,0.0,0.0,,6.24,0.0,0.0,13.3,0.12,,17.83,13.81,,,,,,0.0,,0.0,20.65,,0.52,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.05,4.0,-0.5
2023-06-16 01:50:00,15.95,,0.0,31.6,,0.0,0.0,0.0,,6.24,0.0,0.0,13.3,0.12,,17.8,13.82,,15.7,,,,0.0,,0.0,20.64,,0.56,0.0,55.84,0.0,55.78,237.8,0.0,0.0,,33.07,4.0,-0.9
2023-06-16 01:55:00,15.98,,0.0,31.6,,0.0,0.0,0.0,,6.23,0.0,0.0,13.3,0.12,,17.71,13.82,,,,,,0.0,,0.0,20.63,,0.53,0.0,55.84,0.0,55.78,238.0,0.0,0.0,,33.03,4.0,-0.6
2023-06-16 02:00:00,15.98,,0.0,31.5,,0.0,0.0,0.0,,6.24,0.0,0.0,13.3,0.13,,17.64,13.83,,15.5,,,,0.0,,0.0,20.63,,0.56,0.0,55.83,0.0,55.78,238.0,0.0,0.0,,33.03,4.0,-1.0
2023-06-16 02:05:00,15.99,,0.0,31.5,,0.0,0.0,0.0,,6.25,0.0,0.0,13.3,0.13,,17.58,13.83,,,,,,0.0,,0.0,20.61,,0.52,0.0,55.81,0.0,55.78,237.9,0.0,0.0,,33.01,4.0,-0.2
2023-06-16 02:10:00,15.99,,0.0,31.5,,0.0,0.0,0.0,,6.26,0.0,0.0,13.3,0.13,,17.5,13.86,,15.3,,,,0.0,,0.0,20.6,,0.52,0.0,55.82,0.0,55.78,238.0,0.0,0.0,,33.0,4.0,-0.6
2023-06-16 02:15:00,15.99,,0.0,31.5,,0.0,0.0,0.0,,6.27,0.0,0.0,13.3,0.12,,17.5,13.87,,,,,,0.0,,0.0,20.59,,0.53,0.0,55.81,0.0,55.78,237.9,0.0,0.0,,32.95,4.0,-0.7
2023-06-16 02:20:00,16.02,,0.0,31.5,,0.0,0.0,0.0,,6.27,0.0,0.0,13.3,0.12,,17.5,13.86,,15.5,,,,0.0,,0.0,20.58,,0.53,0.0,55.81,0.0,55.79,237.9,0.0,0.0,,32.94,4.0,-0.6
2023-06-16 02:25:00,15.97,,0.0,31.5,,0.0,0.0,0.0,,6.27,0.0,0.0,13.3,0.14,,17.5,13.87,,,,,,0.0,,0.0,20.56,,0.5,0.0,55.81,0.0,55.78,237.7,0.0,0.0,,32.92,4.0,-0.4
2023-06-16 02:30:00,15.98,,0.0,31.5,,0.0,0.0,0.0,,6.27,0.0,0.0,13.3,0.12,,17.5,13.87,,15.3,,,,0.0,,0.0,20.54,,0.53,0.0,55.81,0.0,55.78,238.0,0.0,0.0,,32.9,4.0,-1.1
2023-06-16 02:35:00,16.01,,0.0,31.5,,0.0,0.0,0.0,,6.26,0.0,0.0,13.3,0.13,,17.58,13.87,,,,,,0.0,,0.0,20.53,,0.53,0.0,55.81,0.0,55.79,237.9,0.0,0.0,,32.9,4.0,-0.3
2023-06-16 02:40:00,16.03,,0.0,31.41,,0.0,0.0,0.0,,6.25,0.0,0.0,13.3,0.12,,17.6,13.9,,15.3,,,,0.0,,0.0,20.53,,0.56,0.0,55.81,0.0,55.78,237.9,0.0,0.0,,32.9,4.0,-0.6
2023-06-16 02:45:00,16.04,,0.0,31.4,,0.0,0.0,0.0,,6.25,0.0,0.0,13.3,0.13,,17.6,13.88,,,,,,0.0,,0.0,20.52,,0.55,0.0,55.81,0.0,55.78,238.0,0.0,0.0,,32.9,4.0,-0.6
2023-06-16 02:50:00,16.02,,0.0,31.4,,0.0,0.0,0.0,,6.25,0.0,0.0,13.35,0.12,,17.6,13.9,,15.4,,,,0.0,,0.0,20.54,,0.53,0.0,55.81,0.0,55.78,237.8,0.0,0.0,,32.9,4.0,-0.1
2023-06-16 02:55:00,16.01,,0.0,31.4,,0.0,0.0,0.0,,6.25,0.0,0.0,13.4,0.13,,17.53,13.9,,,,,,0.0,,0.0,20.53,,0.52,0.0,55.81,0.0,55.79,238.0,0.0,0.0,,32.9,4.0,-0.5
2023-06-16 03:00:00,16.06,,0.0,31.4,,0.0,0.0,0.0,,6.24,0.0,0.0,13.4,0.12,,17.41,13.92,,15.0,,,,0.0,,0.0,20.52,,0.58,0.0,55.81,0.0,55.78,237.9,0.0,0.0,,32.9,4.0,-1.0
2023-06-16 03:05:00,16.04,,0.0,31.4,,0.0,0.0,0.0,,6.24,0.0,0.0,13.4,0.12,,17.27,13.93,,,,,,0.0,,0.0,20.51,,0.53,0.0,55.81,0.0,55.78,238.0,0.0,0.0,,32.89,4.0,-0.8
