Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2023-03-02 00:00:00,15.39,28.39,0.0,21.83,-2.33,2.62,626.5,0.0,25.3,5.93,0.5,19.47,13.6,2.19,-5.08,3.4,14.23,23.9,-0.3,-2.43,25.43,23.65,0.0,-0.66,0.0,16.54,7.42,10.36,5.41,56.94,0.0,56.92,211.3,693.4,4.13,28.93,28.63,211.4,395.8
2023-03-02 00:05:00,15.39,28.67,0.0,23.36,-2.23,2.64,626.3,0.0,25.54,5.95,0.5,19.58,13.6,2.18,-4.92,3.37,14.24,24.07,,-2.23,,23.87,0.0,-0.55,0.0,16.66,7.47,10.36,5.41,57.07,0.0,57.03,210.4,694.9,4.12,29.07,28.96,210.3,392.3
2023-03-02 00:10:00,15.39,28.9,0.0,24.92,-2.46,1.83,514.7,0.0,25.77,5.93,0.35,16.38,13.6,1.57,-5.14,3.3,14.25,24.34,-0.5,-2.33,,24.2,0.0,-0.71,0.0,16.86,7.56,7.45,3.73,57.19,0.0,57.12,215.1,543.1,3.48,29.35,29.18,215.2,383.0
2023-03-02 00:15:00,15.38,28.97,0.0,25.15,-0.67,0.0,10.2,0.0,25.96,5.92,0.0,8.72,13.6,0.15,-3.3,3.3,14.22,,,,,25.49,0.0,,0.0,17.07,7.41,0.66,0.0,57.28,0.0,57.23,227.9,21.0,1.98,,29.28,228.0,377.0
2023-03-02 00:20:00,15.38,28.88,0.0,24.44,,0.0,4.1,0.0,26.04,5.92,0.0,8.72,13.6,0.15,,3.24,14.26,,-0.8,,,25.63,0.0,,0.0,17.25,5.25,0.66,0.0,57.4,0.0,57.35,227.9,19.4,1.99,,29.19,228.0,377.8
2023-03-02 00:25:00,15.38,28.59,0.0,24.4,,0.0,4.0,0.0,26.03,5.94,0.0,8.72,13.6,0.15,,3.2,14.27,,,,,25.63,0.0,,0.0,17.39,5.58,0.66,0.0,57.51,0.0,57.45,227.7,20.3,1.99,,28.96,227.7,381.0
2023-03-02 00:30:00,15.37,28.28,0.0,24.5,,0.0,4.0,0.0,25.92,5.95,0.0,8.7,13.6,0.15,,3.2,14.24,,-0.8,,,25.59,0.0,,0.0,17.49,5.68,0.62,0.0,57.6,0.0,57.54,227.7,21.7,1.99,,28.68,227.8,387.5
2023-03-02 00:35:00,15.4,27.97,0.0,24.64,,0.0,3.2,0.0,25.79,5.96,0.0,8.68,13.6,0.15,,3.2,14.23,,,,,25.5,0.0,,0.0,17.58,5.67,0.67,0.0,57.67,0.0,57.6,228.1,23.4,1.98,,28.33,228.2,395.5
2023-03-02 00:40:00,15.37,27.58,0.0,24.7,,0.0,0.0,0.0,25.66,5.96,0.0,8.63,13.6,0.15,,3.2,14.29,,-0.9,,,25.35,0.0,,0.0,17.66,5.61,0.66,0.0,57.73,0.0,57.67,228.9,25.1,1.98,,27.77,228.8,403.6
2023-03-02 00:45:00,15.4,26.92,0.0,24.7,,0.0,0.0,0.0,25.45,5.95,0.0,8.62,13.6,0.15,,3.26,14.27,,,,,25.17,0.0,,0.0,17.72,5.58,0.66,0.0,57.77,0.0,57.72,229.0,26.3,1.98,,26.9,229.0,411.1
