Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2023-02-14 00:00:00,14.72,,0.0,21.89,-3.33,2.56,599.8,0.0,,6.05,0.5,0.0,13.4,2.6,-5.99,2.29,13.81,22.41,-0.7,-3.5,26.26,22.27,0.0,-1.49,0.0,14.25,3.88,10.86,5.46,54.87,0.0,54.79,239.9,730.5,0.0,27.45,26.99,3.3,-0.7
2023-02-14 00:05:00,14.71,,0.0,23.23,-3.72,2.51,598.1,0.0,,6.03,0.5,0.0,13.4,2.6,-6.41,2.15,13.83,23.06,,-3.84,,22.81,0.0,-1.86,0.0,14.28,3.92,10.88,5.35,54.66,0.0,54.59,239.9,739.0,0.0,28.0,27.45,3.4,-1.0
2023-02-14 00:10:00,14.72,26.01,0.0,24.55,-4.17,2.49,590.7,0.0,18.94,6.0,0.5,0.0,13.32,2.61,-6.74,2.0,13.83,22.69,-0.7,-4.17,,22.34,0.0,-2.27,0.0,14.29,3.67,10.91,5.31,54.55,0.0,54.48,240.0,756.6,0.0,27.69,28.04,3.9,272.5
2023-02-14 00:15:00,14.72,,0.0,25.16,-4.4,2.46,588.2,0.0,,5.99,0.5,0.0,13.3,2.64,-6.98,1.9,13.83,25.51,,-4.35,,25.42,0.0,-2.5,0.0,14.28,5.1,11.02,4.91,54.43,0.0,54.35,240.0,694.7,0.0,30.54,28.44,3.6,-0.7
2023-02-14 00:20:00,14.76,,0.0,25.76,-3.96,0.73,247.6,0.0,,6.0,0.15,0.0,13.3,0.67,-6.49,1.83,13.84,26.13,-0.8,-3.61,,26.11,0.0,-2.2,0.0,14.3,5.21,2.82,1.45,55.67,0.0,55.53,239.0,244.8,0.0,31.17,29.73,3.2,-0.6
2023-02-14 00:25:00,14.75,27.75,0.0,25.9,,0.0,5.7,0.0,19.44,6.04,0.0,0.0,13.3,0.12,,1.8,13.86,,,,,,0.0,,0.0,14.31,,0.52,0.0,56.23,0.0,56.16,238.9,5.2,0.0,,30.05,3.0,125.5
2023-02-14 00:30:00,14.77,,0.0,25.9,,0.0,4.0,0.0,,6.09,0.0,0.0,13.3,0.12,,1.8,13.86,,-0.8,,,,0.0,,0.0,14.31,,0.5,0.0,56.29,0.0,56.21,239.0,4.0,0.0,,30.02,3.0,-0.7
2023-02-14 00:35:00,14.75,,0.0,25.9,,0.0,4.0,0.0,,6.11,0.0,0.0,13.3,0.12,,1.8,13.84,,,,,,0.0,,0.0,14.32,,0.52,0.0,56.31,0.0,56.2,239.0,4.0,0.0,,30.0,3.0,-0.8
2023-02-14 00:40:00,14.76,28.07,0.0,25.88,,0.0,4.0,0.0,18.42,6.13,0.0,0.0,13.3,0.12,,1.8,13.84,,-0.8,,,,0.0,,0.0,14.32,,0.52,0.0,56.31,0.0,56.24,239.0,4.0,0.0,,29.95,3.0,89.7
2023-02-14 00:45:00,14.75,,0.0,25.79,,0.0,1.2,0.0,,6.14,0.0,0.0,13.3,0.12,,1.8,13.86,,,,,,0.0,,0.0,14.31,,0.5,0.0,56.34,0.0,56.3,238.9,1.2,0.0,,29.83,3.0,-0.7
2023-02-14 00:50:00,14.71,,0.0,25.7,,0.0,0.0,0.0,,6.15,0.0,0.0,13.3,0.12,,1.8,13.82,,-0.8,,,,0.0,,0.0,14.29,,0.5,0.0,56.34,0.0,56.29,238.9,0.0,0.0,,29.8,3.0,-0.2
2023-02-14 00:55:00,14.74,27.8,0.0,25.63,,0.0,0.0,0.0,17.59,6.15,0.0,0.0,13.3,0.12,,1.9,13.83,,,,,,0.0,,0.0,14.27,,0.5,0.0,56.33,0.0,56.27,239.0,0.0,0.0,,29.76,3.0,95.0
2023-02-14 01:00:00,14.73,,0.0,25.38,,0.0,0.0,0.0,,6.15,0.0,0.0,13.3,0.12,,1.9,13.87,,-1.0,,24.85,,0.0,,0.0,14.22,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,29.55,3.0,-0.83
2023-02-14 01:05:00,14.74,,0.0,25.28,,0.0,0.0,0.0,,6.16,0.0,0.0,13.3,0.12,,1.9,13.82,,,,,,0.0,,0.0,14.2,,0.5,0.0,56.34,0.0,56.3,239.0,0.0,0.0,,29.51,3.0,-0.6
2023-02-14 01:10:00,14.7,27.71,0.0,25.08,,0.0,0.0,0.0,17.55,6.16,0.0,0.0,13.3,0.12,,1.9,13.8,,-1.1,,,,0.0,,0.0,14.16,,0.52,0.0,56.33,0.0,56.26,238.9,0.0,0.0,,29.45,3.0,177.7
2023-02-14 01:15:00,14.7,,0.0,24.48,,0.0,0.0,0.0,,6.17,0.0,0.0,13.3,0.12,,1.9,13.8,,,,,,0.0,,0.0,14.13,,0.5,0.0,56.34,0.0,56.29,238.9,0.0,0.0,,29.11,3.0,-0.5
