Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2023-01-31 00:00:00,13.6,,0.0,23.95,-1.31,2.7,628.2,0.0,,6.14,0.5,0.0,12.2,1.41,-4.09,4.42,12.76,24.33,2.5,-1.48,26.42,24.25,0.0,0.15,0.0,14.13,1.29,5.89,5.29,54.78,0.0,54.59,238.8,445.5,0.0,29.94,26.42,3.1,-0.5
2023-01-31 00:05:00,13.6,27.15,0.0,24.0,-2.13,2.68,622.7,0.0,19.29,6.1,0.5,13.27,12.2,2.34,-4.83,4.28,12.75,23.28,,-2.28,,23.1,0.0,-0.48,0.0,14.18,0.75,10.57,5.58,55.76,0.0,55.72,221.0,786.0,2.81,28.0,28.11,149.9,231.5
2023-01-31 00:10:00,13.6,,0.0,24.0,-2.89,2.58,612.6,0.0,,6.08,0.5,19.56,12.2,2.18,-5.52,4.16,12.74,24.77,2.4,-3.02,,24.74,0.0,-1.12,0.0,14.23,1.12,10.36,5.18,57.31,0.0,57.26,210.8,656.5,4.12,29.88,28.71,210.7,-0.9
2023-01-31 00:15:00,13.6,,0.0,24.27,-3.24,2.57,608.7,0.0,,6.07,0.5,19.61,12.2,2.18,-5.86,4.04,12.73,24.9,,-3.41,,24.87,0.0,-1.44,0.0,14.35,0.97,10.36,5.14,57.59,0.0,57.52,210.0,660.4,4.12,29.9,29.52,210.0,-1.2
2023-01-31 00:20:00,13.6,,0.0,25.47,-2.9,0.74,235.8,0.0,,6.06,0.15,11.17,12.2,0.58,-5.58,3.93,12.74,24.46,2.5,-2.7,,24.69,0.0,-1.28,0.0,14.52,0.8,2.75,1.52,57.76,0.0,57.7,223.4,213.5,2.47,29.29,29.95,223.4,7.0
2023-01-31 00:25:00,13.6,,0.0,25.91,,0.0,5.4,0.0,,6.07,0.0,8.62,12.2,0.12,,3.81,12.77,,,,,,0.0,,0.0,14.68,,0.55,0.0,57.85,0.0,57.75,227.0,5.2,1.96,,30.0,227.0,-0.5
2023-01-31 00:30:00,13.59,,0.0,26.0,,0.0,4.0,0.0,,6.1,0.0,8.24,12.2,0.14,,3.8,12.74,,2.4,,,,0.0,,0.0,14.76,,0.56,0.0,57.87,0.0,57.75,227.9,4.0,1.88,,30.0,228.0,-0.8
2023-01-31 00:35:00,13.6,,0.0,26.0,,0.0,4.0,0.0,,6.14,0.0,7.86,12.2,0.15,,3.8,12.79,,,,,,0.0,,0.0,14.82,,0.64,0.0,57.87,0.0,57.75,228.3,4.0,1.8,,30.0,228.3,-1.0
2023-01-31 00:40:00,13.61,,0.0,26.0,,0.0,4.0,0.0,,6.17,0.0,7.52,12.2,0.15,,3.8,12.77,,2.4,,,,0.0,,0.0,14.83,,0.66,0.0,57.88,0.0,57.75,228.9,4.0,1.72,,30.0,228.9,-0.6
2023-01-31 00:45:00,13.6,,0.0,26.0,,0.0,1.2,0.0,,6.19,0.0,7.12,12.2,0.15,,3.8,12.77,,,,,,0.0,,0.0,14.83,,0.67,0.0,57.86,0.0,57.76,229.5,0.8,1.64,,30.0,229.7,-0.4
