Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2021-12-03 00:00:00,11.95,29.0,0.0,26.14,,0.0,0.0,0.0,27.0,4.72,0.0,0.0,10.1,0.16,,3.2,10.7,,2.3,,26.44,,0.0,,0.0,18.82,,0.66,0.0,56.28,0.0,56.21,238.0,0.0,0.0,,29.08,3.0,408.3
2021-12-03 00:05:00,11.98,28.16,0.0,26.2,,0.0,0.0,0.0,26.72,4.75,0.0,0.0,10.1,0.16,,3.2,10.66,,,,,,0.0,,0.0,18.87,,0.66,0.0,56.31,0.0,56.28,238.0,0.0,0.0,,28.03,3.0,435.5
2021-12-03 00:10:00,11.98,27.46,0.0,26.16,,0.0,0.0,0.0,26.26,4.79,0.0,0.0,10.1,0.16,,3.21,10.67,,2.4,,,25.99,0.0,,0.0,18.9,25.73,0.66,0.0,56.31,0.0,56.3,237.9,10.7,0.0,,27.55,3.0,468.0
2021-12-03 00:15:00,12.0,27.14,0.0,25.98,,0.0,0.0,0.0,25.9,4.82,0.0,0.0,10.1,0.16,,3.31,10.7,,,,,25.6,0.0,,0.0,18.93,25.44,0.66,0.0,56.31,0.0,56.3,238.2,37.8,0.0,,27.4,3.0,483.0
2021-12-03 00:20:00,11.98,26.94,0.0,25.68,,0.0,0.0,0.0,25.65,4.83,0.0,5.61,10.1,0.15,,3.42,10.7,,2.3,,,25.38,0.0,,0.0,18.94,25.07,0.66,0.0,56.98,0.0,56.89,230.4,37.5,1.27,,27.33,183.4,487.1
2021-12-03 00:25:00,12.05,26.84,0.0,25.4,,0.0,0.0,0.0,25.48,4.83,0.0,8.8,10.1,0.15,,3.5,10.68,,,,,25.18,0.0,,0.0,18.93,24.83,0.66,0.0,57.56,0.0,57.54,226.0,37.7,1.99,,27.26,226.0,488.4
2021-12-03 00:30:00,12.02,26.76,0.0,25.15,,0.0,0.0,0.0,25.4,4.83,0.0,8.84,10.1,0.15,,3.6,10.77,,2.3,,,25.11,0.0,,0.0,18.93,24.69,0.66,0.0,57.65,0.0,57.62,226.1,36.3,2.0,,27.18,226.2,489.5
2021-12-03 00:35:00,11.99,26.65,0.0,24.98,,0.0,0.0,0.0,25.32,4.82,0.0,8.83,10.16,0.15,,3.61,10.76,,,,,25.03,0.0,,0.0,18.94,24.55,0.66,0.0,57.71,0.0,57.67,226.3,37.0,1.99,,27.06,226.2,489.5
2021-12-03 00:40:00,12.05,26.47,0.0,24.87,,0.0,0.0,0.0,25.18,4.8,0.0,8.75,10.2,0.15,,3.73,10.75,,2.2,,,24.91,0.0,,0.0,18.96,24.5,0.67,0.0,57.77,0.0,57.72,227.0,39.7,1.98,,26.97,227.0,489.6
2021-12-03 00:45:00,12.07,26.27,0.0,24.77,,0.0,0.0,0.0,25.04,4.79,0.0,8.73,10.2,0.15,,3.85,10.75,,,,,24.78,0.0,,0.0,18.96,24.41,0.66,0.0,57.81,0.0,57.76,227.0,40.6,1.98,,26.74,227.0,489.9
2021-12-03 00:50:00,12.04,26.05,0.0,24.66,,0.0,0.0,0.0,24.88,4.79,0.0,8.47,10.2,0.15,,3.95,10.77,,2.2,,,24.59,0.0,,0.0,18.97,24.25,0.66,0.0,57.83,0.0,57.76,227.0,40.6,1.92,,26.56,227.0,488.2
2021-12-03 00:55:00,12.04,25.84,0.0,24.54,,0.0,0.0,0.0,24.71,4.8,0.0,8.06,10.2,0.15,,4.0,10.78,,,,,24.44,0.0,,0.0,18.97,24.14,0.66,0.0,57.83,0.0,57.75,227.11,40.89,1.83,,26.32,227.11,489.89
2021-12-03 01:00:00,12.06,25.61,0.0,24.39,,0.0,0.0,0.0,24.51,4.82,0.0,7.5,10.2,0.15,,4.0,10.79,,2.2,,24.64,24.26,0.0,,0.0,18.97,23.96,0.66,0.0,57.83,0.0,57.75,228.57,41.14,1.71,,26.13,228.57,489.0
2021-12-03 01:05:00,12.07,25.46,0.0,24.26,,0.0,0.0,0.0,24.37,4.82,0.0,7.19,10.2,0.15,,4.0,10.77,,,,,24.13,0.0,,0.0,18.96,23.85,0.66,0.0,57.83,0.0,57.75,228.3,39.5,1.64,,26.02,228.4,488.5
2021-12-03 01:10:00,12.05,25.38,0.0,24.13,,0.0,0.0,0.0,24.27,4.81,0.0,6.72,10.2,0.15,,4.0,10.8,,2.2,,,24.02,0.0,,0.0,18.95,23.68,0.66,0.0,57.81,0.0,57.76,229.0,40.0,1.55,,25.9,229.2,487.9
2021-12-03 01:15:00,12.09,25.19,0.0,24.0,,0.0,0.0,0.0,24.13,4.82,0.0,6.33,10.2,0.15,,4.06,10.82,,,,,23.85,0.0,,0.0,18.91,23.57,0.66,0.0,57.82,0.0,57.75,229.5,41.3,1.46,,25.74,229.8,487.7
2021-12-03 01:20:00,12.12,25.06,0.0,23.87,,0.0,0.0,0.0,24.01,4.82,0.0,5.97,10.2,0.15,,4.1,10.83,,2.2,,,23.69,0.0,,0.0,18.87,23.44,0.66,0.0,57.83,0.0,57.75,229.5,39.4,1.38,,25.59,230.0,489.0
2021-12-03 01:25:00,12.11,24.88,0.0,23.75,,0.0,0.0,0.0,23.86,4.83,0.0,5.54,10.2,0.15,,4.1,10.81,,,,,23.62,0.0,,0.0,18.84,23.34,0.67,0.0,57.84,0.0,57.76,230.1,40.2,1.28,,25.46,230.5,486.2
2021-12-03 01:30:00,12.1,24.78,0.0,23.64,,0.0,0.0,0.0,23.76,4.82,0.0,5.12,10.2,0.15,,4.06,10.84,,2.2,,,23.48,0.0,,0.0,18.78,23.23,0.66,0.0,57.84,0.0,57.75,230.4,41.1,1.18,,25.29,230.7,487.5
2021-12-03 01:35:00,12.07,24.62,0.0,23.52,,0.0,0.0,0.0,23.59,4.81,0.0,4.64,10.2,0.15,,4.0,10.86,,,,,23.35,0.0,,0.0,18.72,23.1,0.66,0.0,57.84,0.0,57.76,231.0,39.1,1.08,,25.16,231.1,487.1
2021-12-03 01:40:00,12.09,24.48,0.0,23.38,,0.0,0.0,0.0,23.49,4.79,0.0,4.2,10.28,0.15,,4.0,10.83,,2.1,,,23.2,0.0,,0.0,18.68,22.96,0.67,0.0,57.84,0.0,57.75,231.7,38.9,0.98,,25.02,232.2,487.3
2021-12-03 01:45:00,12.1,24.33,0.0,23.26,,0.0,0.0,0.0,23.34,4.78,0.0,3.75,10.3,0.15,,4.08,10.84,,,,,23.09,0.0,,0.0,18.62,22.86,0.66,0.0,57.84,0.0,57.75,233.2,39.2,0.87,,24.9,233.5,488.5
2021-12-03 01:50:00,12.15,24.18,0.0,23.14,,0.0,0.0,0.0,23.24,4.77,0.0,3.24,10.3,0.15,,4.1,10.84,,2.1,,,22.97,0.0,,0.0,18.57,22.76,0.67,0.0,57.84,0.0,57.75,233.8,38.1,0.75,,24.73,233.9,487.5
2021-12-03 01:55:00,12.12,24.05,0.0,23.02,,0.0,0.0,0.0,23.11,4.76,0.0,2.74,10.3,0.15,,4.1,10.85,,,,,22.85,0.0,,0.0,18.52,22.63,0.66,0.0,57.84,0.0,57.75,234.6,39.7,0.65,,24.64,234.8,487.8
2021-12-03 02:00:00,12.13,23.89,0.0,22.88,,0.0,0.0,0.0,22.98,4.76,0.0,2.24,10.3,0.15,,4.1,10.86,,2.0,,23.83,22.74,0.0,,0.0,18.46,22.5,0.66,0.0,57.84,0.0,57.77,235.6,40.9,0.53,,24.49,235.6,488.5
2021-12-03 02:05:00,12.13,23.77,0.0,22.77,,0.0,0.0,0.0,22.85,4.77,0.0,1.94,10.3,0.17,,4.01,10.84,,,,,22.64,0.0,,0.0,18.41,22.41,0.71,0.0,57.81,0.0,57.75,236.7,206.4,0.46,,24.39,236.9,443.9
2021-12-03 02:10:00,12.16,23.55,48.6,22.7,13.95,1.31,268.2,0.0,22.71,4.78,0.17,2.58,10.3,0.34,12.97,4.0,10.82,22.9,1.9,11.64,,22.53,0.0,13.13,0.0,18.34,23.28,1.45,1.67,57.81,0.0,57.76,235.8,514.2,0.61,23.58,24.2,236.0,490.0
