Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-03-29 00:00:00,21.37,20.64,0.0,44.88,7.66,3.3,697.1,0.0,20.61,4.59,0.8,0.0,20.6,0.9,5.0,12.5,21.32,45.62,11.2,5.86,48.84,45.49,0.0,9.02,0.0,20.61,51.17,3.8,4.07,55.47,0.0,55.44,237.8,422.3,0.0,50.61,49.69,3.0,389.6
2022-03-29 00:05:00,21.4,20.63,0.0,45.53,6.71,3.21,690.8,0.0,20.59,4.56,0.8,0.0,20.6,0.91,4.33,12.49,21.28,46.13,,5.15,,46.16,0.0,8.33,0.0,20.59,51.85,3.83,3.95,55.44,0.0,55.44,237.9,419.3,0.0,51.25,50.1,3.0,391.0
2022-03-29 00:10:00,21.38,20.63,0.0,46.2,6.22,3.17,687.7,0.0,20.57,4.54,0.8,0.0,20.6,0.93,3.7,12.35,21.22,46.52,11.8,4.62,,46.85,0.0,7.77,0.0,20.56,52.04,3.92,3.87,55.41,0.0,55.38,238.0,441.3,0.0,51.49,50.63,3.0,391.0
2022-03-29 00:15:00,21.4,20.6,0.0,46.8,6.63,3.2,691.2,0.0,20.58,4.56,0.8,0.0,20.6,0.94,4.13,12.15,21.28,47.17,,4.96,,47.48,0.0,8.1,0.0,20.54,52.64,3.95,3.84,55.38,0.0,55.34,237.9,440.7,0.0,52.14,51.1,3.0,391.3
2022-03-29 00:20:00,21.39,20.6,0.0,47.41,6.96,3.2,692.9,0.0,20.57,4.57,0.8,0.0,20.59,0.94,4.46,12.03,21.24,47.77,12.3,5.28,,48.14,0.0,8.39,0.0,20.52,53.34,3.95,3.82,55.36,0.0,55.34,237.9,442.1,0.0,52.77,51.66,3.0,392.0
2022-03-29 00:25:00,21.32,20.6,0.0,47.98,6.8,3.2,691.2,0.0,20.55,4.57,0.83,0.0,20.5,0.94,4.41,11.99,21.3,48.32,,5.25,,48.78,0.0,8.35,0.0,20.5,53.96,3.95,3.79,55.34,0.0,55.33,237.8,438.5,0.0,53.32,52.26,3.0,391.9
2022-03-29 00:30:00,21.32,20.59,0.0,48.5,6.69,3.2,691.4,0.0,20.52,4.58,0.9,0.0,20.5,0.94,4.3,11.9,21.23,48.85,10.9,5.13,,49.33,0.0,8.23,0.0,20.47,54.47,3.98,3.71,55.32,0.0,55.27,237.9,433.1,0.0,53.85,52.92,3.0,392.7
2022-03-29 00:35:00,21.31,20.55,0.0,48.99,6.95,3.2,693.2,0.0,20.51,4.58,0.9,0.0,20.5,0.98,4.54,11.89,21.24,49.35,,5.37,,49.94,0.0,8.4,0.0,20.45,55.03,4.11,3.7,55.29,0.0,55.27,237.9,437.4,0.0,54.34,53.46,3.0,394.0
2022-03-29 00:40:00,21.35,20.53,0.0,49.41,7.0,3.2,692.8,0.0,20.5,4.58,0.9,0.0,20.5,0.98,4.62,11.8,21.2,49.85,10.2,5.45,,50.51,0.0,8.51,0.0,20.44,55.65,4.11,3.66,55.28,0.0,55.27,238.0,435.0,0.0,54.84,54.02,3.0,393.3
2022-03-29 00:45:00,21.32,20.51,0.0,49.87,7.14,3.2,693.0,0.0,20.5,4.59,0.9,0.0,20.5,0.98,4.77,11.8,21.18,50.35,,5.63,,50.99,0.0,8.6,0.0,20.43,56.07,4.11,3.62,55.26,0.0,55.27,237.9,437.8,0.0,55.33,54.58,3.0,394.2
