Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-03-07 00:00:00,10.78,15.19,0.0,11.0,,0.0,0.0,0.0,12.79,4.31,0.0,0.0,10.0,2.13,,0.6,10.66,,-1.7,,12.32,12.11,0.0,,0.0,8.72,17.23,8.88,0.0,53.48,0.0,53.43,239.9,325.2,0.0,,13.32,3.0,249.0
2022-03-07 00:05:00,10.78,15.83,0.0,11.0,,0.87,0.0,0.0,13.67,4.27,0.13,0.0,10.0,0.67,,0.56,10.66,12.93,,9.33,,12.61,0.0,8.9,0.0,8.75,17.58,2.8,1.65,54.88,0.0,54.85,238.4,109.0,0.0,17.75,13.9,3.0,247.8
2022-03-07 00:10:00,10.8,14.51,0.0,11.19,,0.95,0.0,0.0,13.92,4.26,0.2,0.0,10.0,0.35,,0.5,10.63,15.08,-1.6,-10.12,,,0.0,8.85,0.0,8.77,,1.51,3.01,55.31,0.0,55.28,238.2,4.9,0.0,19.49,13.05,3.0,247.1
2022-03-07 00:15:00,10.75,13.88,0.0,11.4,,0.0,0.0,0.0,13.12,4.26,0.0,0.0,10.0,0.23,,0.44,10.65,,,,,12.26,0.0,,0.0,8.78,12.9,0.98,0.0,55.52,0.0,55.48,238.4,847.5,0.0,,13.65,3.0,254.5
2022-03-07 00:20:00,10.79,13.0,0.0,11.4,,0.0,0.0,0.0,12.76,4.27,0.0,0.0,10.0,0.23,,0.33,10.64,,-2.0,,,11.85,0.0,,0.0,8.77,11.85,0.98,0.0,55.57,0.0,55.52,238.2,845.5,0.0,,13.62,3.0,254.5
2022-03-07 00:25:00,10.78,12.55,0.0,11.46,,0.0,0.0,0.0,12.2,4.29,0.0,0.0,10.0,0.23,,0.3,10.59,,,,,11.71,0.0,,0.0,8.76,11.72,0.98,0.0,55.59,0.0,55.52,238.1,845.1,0.0,,13.23,3.0,253.5
2022-03-07 00:30:00,10.79,12.37,0.0,11.83,,0.0,0.0,0.0,11.89,4.32,0.0,0.0,9.9,0.21,,0.32,10.53,,-1.9,,,11.78,0.0,,0.0,8.74,11.78,0.9,0.0,55.61,0.0,55.53,238.2,710.5,0.0,,13.0,3.0,251.6
2022-03-07 00:35:00,10.78,12.36,0.0,11.9,,1.03,0.0,0.0,11.78,4.34,0.16,0.0,9.89,0.3,,0.43,10.47,13.93,,8.34,,11.66,0.0,9.0,0.0,8.73,11.86,1.31,2.19,55.51,0.0,55.41,237.9,10.2,0.0,15.11,12.94,3.0,246.1
2022-03-07 00:40:00,10.77,12.4,0.0,11.88,,1.33,0.0,0.0,11.73,4.34,0.21,0.0,9.8,0.3,,0.51,10.45,14.47,-1.8,-10.96,,11.46,0.0,8.87,0.0,8.73,13.05,1.3,4.46,55.44,0.0,55.39,238.0,55.6,0.0,17.55,12.91,3.0,245.6
2022-03-07 00:45:00,10.79,12.4,0.0,11.76,,2.07,0.0,0.0,11.72,4.35,0.05,0.0,9.8,0.2,,0.6,10.38,,,,,,0.0,,0.0,8.72,,0.83,0.0,55.62,0.0,55.54,238.0,6.7,0.0,,12.92,3.0,246.3
