Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-01-23 00:00:00,11.58,24.24,0.0,23.24,,0.0,0.0,0.0,23.31,5.26,0.0,0.0,9.7,0.16,,6.1,10.29,,3.2,,23.56,,0.0,,0.0,19.0,,0.66,0.0,55.93,0.0,55.86,238.0,0.0,0.0,,24.81,3.0,484.8
2022-01-23 00:05:00,11.6,24.12,0.0,23.13,,0.0,0.0,0.0,23.23,5.26,0.0,0.0,9.71,0.16,,6.03,10.29,,,,,,0.0,,0.0,18.94,,0.66,0.0,55.91,0.0,55.86,238.2,0.0,0.0,,24.66,3.0,487.5
2022-01-23 00:10:00,11.56,23.98,0.0,23.02,,0.0,0.0,0.0,23.1,5.25,0.0,0.0,9.8,0.16,,6.0,10.34,,3.2,,,,0.0,,0.0,18.89,,0.66,0.0,55.91,0.0,55.86,238.6,0.0,0.0,,24.51,3.0,487.3
2022-01-23 00:15:00,11.57,23.89,0.0,22.89,,0.0,0.0,0.0,23.01,5.25,0.0,0.0,9.8,0.16,,6.0,10.35,,,,,,0.0,,0.0,18.83,,0.66,0.0,55.92,0.0,55.86,238.2,0.0,0.0,,24.43,3.0,486.7
2022-01-23 00:20:00,11.61,23.73,0.0,22.78,,0.0,0.0,0.0,22.86,5.25,0.0,0.0,9.8,0.16,,6.0,10.34,,3.2,,,,0.0,,0.0,18.78,,0.67,0.0,55.91,0.0,55.87,238.1,0.0,0.0,,24.29,3.0,485.9
2022-01-23 00:25:00,11.63,23.64,0.0,22.67,,0.0,0.0,0.0,22.76,5.25,0.0,0.0,9.8,0.16,,5.95,10.34,,,,,,0.0,,0.0,18.71,,0.67,0.0,55.91,0.0,55.86,237.7,0.0,0.0,,24.18,3.0,488.5
2022-01-23 00:30:00,11.62,23.53,0.0,22.56,,0.0,0.0,0.0,22.66,5.25,0.0,0.0,9.8,0.16,,5.9,10.34,,3.2,,,,0.0,,0.0,18.66,,0.67,0.0,55.91,0.0,55.86,237.9,0.0,0.0,,24.06,3.0,486.1
2022-01-23 00:35:00,11.66,23.37,0.0,22.45,,0.0,0.0,0.0,22.56,5.24,0.0,0.0,9.8,0.16,,5.8,10.34,,,,,,0.0,,0.0,18.59,,0.66,0.0,55.91,0.0,55.86,238.1,0.0,0.0,,23.93,3.0,487.3
2022-01-23 00:40:00,11.61,23.26,0.0,22.34,,0.0,0.0,0.0,22.45,5.24,0.0,0.0,9.8,0.16,,5.8,10.35,,3.1,,,,0.0,,0.0,18.54,,0.66,0.0,55.91,0.0,55.87,237.9,0.0,0.0,,23.84,3.0,488.3
2022-01-23 00:45:00,11.68,23.14,0.0,22.24,,0.0,0.0,0.0,22.35,5.23,0.0,1.86,9.8,0.17,,5.71,10.35,,,,,22.12,0.0,,0.0,18.48,22.02,0.72,0.0,56.1,0.0,56.1,236.1,437.2,0.42,,23.71,71.6,489.5
2022-01-23 00:50:00,11.65,23.11,0.0,22.19,8.59,2.31,315.0,0.0,22.21,5.23,0.35,10.63,9.8,0.49,11.51,5.67,10.35,22.38,3.1,9.56,,21.99,0.0,12.0,0.0,18.42,23.82,2.18,4.54,57.24,0.0,57.2,225.0,525.0,2.39,24.27,23.65,225.4,488.4
