Displayname,Kalt_oben------,DIST.HC--MTR.HC-W.HC-SUP-MEA.T-,ODC----HOR-MEA.GLIR-CALC,STO.H---W.H-BOT-MEA.T-,GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-,GEN.HC-HP--R410a--CALC.POW.H-,GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-,STO.EL-SCC----CALC.POW.EL-,DIST.HC--MTR.HC-W.HC-RET-MEA.T-,GEN.EL-PV----MEA.VOLT-,GEN.HC-HP.COMP--R410a--CALC.POW.EL-,STO.EL-INV---IN-MEA.CUR-,STO.C---W.C-BOT-MEA.T-,STO.EL-INV---OUT-MEA.POW.EL-,GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-,ODC---AIR.OD--CALC.T-,Kalt_unten------,GEN.H-HP--W.H-RET-MEA.T-,WS.DWD-----MEA.T-,GEN.C-HP--BRINE-RET-CALC.T-,Warm_unten------,GEN.H--MTR.H-W.H-RET-MEA.T-,ODC----VER-MEA.GLIR-CALC,GEN.C-HP--BRINE-SUP-CALC.T-,STO.EL-SCC---IN-MEA.CUR-,ZONE---AIR.ID--MEA.T-,GEN.H--MTR.H-W.H-SUP-CALC.T-,STO.EL-INV---OUT-MEA.CUR-,GEN.HC-HP--R410a--CALC.COP.virt-,STO.EL-SCC----MEA.VOLT-,GEN.EL-PV----MEA.CUR-,STO.EL-INV----MEA.VOLT-,STO.EL-INV---OUT-MEA.VOLT-,GEN.H--MTR.H-W.H-RET-MEA.VF-,STO.EL-INV---IN-MEA.POW.EL-,GEN.H-HP--W.H-SUP-MEA.T-,Warm_oben------,STO.EL-INV---IN-MEA.VOLT-,DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2022-01-03 00:00:00,11.59,25.48,0.0,22.44,7.47,3.36,692.0,0.0,23.28,4.97,0.5,0.0,10.1,0.58,4.19,12.6,10.61,23.12,12.4,4.91,24.58,22.8,0.0,8.69,0.0,20.26,27.73,2.45,6.94,55.54,0.0,55.52,238.0,544.9,0.0,28.05,26.63,3.0,293.3
2022-01-03 00:05:00,11.51,27.63,0.0,22.4,6.67,3.29,687.5,0.0,24.73,4.95,0.5,0.0,10.1,0.59,3.36,12.6,10.68,24.13,,4.2,,23.9,0.0,7.92,0.0,20.27,29.0,2.47,6.58,55.49,0.0,55.45,238.0,524.4,0.0,29.2,27.45,3.0,351.6
2022-01-03 00:10:00,11.55,,0.0,22.4,5.8,3.3,681.9,0.0,,4.94,0.5,0.0,10.1,0.58,2.53,12.6,10.67,23.03,12.4,3.42,,22.62,0.0,7.11,0.0,20.29,27.56,2.47,6.68,55.48,0.0,55.44,237.8,552.0,0.0,27.92,28.2,3.0,-0.8
2022-01-03 00:15:00,11.56,27.37,0.0,22.64,5.32,3.23,678.9,0.0,24.37,4.91,0.5,0.0,10.19,0.6,2.01,12.57,10.68,23.43,,2.92,,23.2,0.0,6.57,0.0,20.3,28.12,2.55,6.49,55.45,0.0,55.44,238.0,524.3,0.0,28.42,28.37,3.0,150.2
2022-01-03 00:20:00,11.54,28.46,0.0,23.06,5.12,3.21,678.2,0.0,25.44,4.88,0.5,0.0,10.2,0.61,1.89,12.49,10.75,24.28,12.5,2.8,,23.91,0.0,6.4,0.0,20.32,29.22,2.55,6.34,55.44,0.0,55.44,237.9,536.3,0.0,29.41,28.61,3.0,264.7
2022-01-03 00:25:00,11.57,,0.0,23.78,4.96,3.22,676.9,0.0,,4.86,0.5,0.0,10.2,0.59,1.6,12.36,10.7,23.41,,2.6,,23.03,0.0,6.22,0.0,20.33,27.91,2.47,6.44,55.43,0.0,55.44,238.0,533.0,0.0,28.29,28.91,3.0,-0.5
2022-01-03 00:30:00,11.59,27.87,0.0,24.86,5.59,0.32,155.9,0.0,24.68,4.85,0.05,0.0,10.2,0.2,2.4,12.19,10.71,24.03,12.4,3.82,,23.9,0.0,6.56,0.0,20.36,28.57,0.84,0.63,55.73,0.0,55.69,238.4,129.1,0.0,28.15,28.9,3.0,238.4
2022-01-03 00:35:00,11.57,28.41,0.0,24.62,,0.0,4.8,0.0,25.56,4.87,0.0,0.0,10.2,0.16,,12.1,10.7,,,,,24.58,0.0,,0.0,20.39,25.4,0.66,0.0,55.83,0.0,55.78,238.1,21.5,0.0,,28.89,3.0,156.6
2022-01-03 00:40:00,11.55,,0.0,24.3,,0.0,4.0,0.0,,4.89,0.0,0.0,10.2,0.16,,12.1,10.74,,12.4,,,,0.0,,0.0,20.43,,0.62,0.0,55.87,0.0,55.86,237.9,5.1,0.0,,28.83,3.0,-0.9
2022-01-03 00:45:00,11.6,27.69,0.0,24.28,,0.0,4.0,0.0,24.44,4.9,0.0,0.0,10.2,0.16,,12.06,10.72,,,,,24.22,0.0,,0.0,20.48,24.1,0.66,0.0,55.88,0.0,55.86,238.1,10.5,0.0,,28.81,3.0,264.5
