;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2021/12/23 00:45:00;0.00;13.37;26.86;0.00;24.85;-99.00;0.00;0.00;0.00;25.22;5.14;0.00;0.00;11.80;0.16;-99.00;-1.20;12.29;-99.00;;-99.00;;24.90;0.00;-99.00;0.00;16.98;24.38;0.67;0.00;56.91;0.00;56.85;238.20;45.50;0.00;-99.00;27.30;3.00;466.70
2021/12/23 00:50:00;0.00;13.34;26.55;0.00;24.71;-99.00;0.00;0.00;0.00;25.02;5.14;0.00;0.00;11.80;0.16;-99.00;-1.20;12.33;-99.00;-3.30;-99.00;;24.72;0.00;-99.00;0.00;16.96;24.23;0.66;0.00;56.86;0.00;56.81;238.50;45.10;0.00;-99.00;26.95;3.00;487.90
2021/12/23 00:55:00;0.00;13.36;26.27;0.00;24.57;-99.00;0.00;0.00;0.00;24.76;5.14;0.00;0.00;11.80;0.16;-99.00;-1.20;12.29;-99.00;;-99.00;;24.46;0.00;-99.00;0.00;16.91;24.07;0.66;0.00;56.82;0.00;56.74;238.22;44.89;0.00;-99.00;26.72;3.00;487.67
2021/12/23 01:00:00;0.00;13.37;25.94;0.00;24.36;-99.00;0.00;0.00;0.00;24.49;5.15;0.00;0.00;11.80;0.16;-99.00;-1.20;12.30;-99.00;-3.20;-99.00;22.49;24.19;0.00;-99.00;0.00;16.85;23.84;0.66;0.00;56.79;0.00;56.72;238.29;45.00;0.00;-99.00;26.41;3.00;487.14
2021/12/23 01:05:00;0.00;13.35;25.76;0.00;24.21;-99.00;0.00;0.00;0.00;24.32;5.16;0.00;0.00;11.80;0.16;-99.00;-1.20;12.31;-99.00;;-99.00;;24.00;0.00;-99.00;0.00;16.81;23.67;0.66;0.00;56.78;0.00;56.72;238.30;44.70;0.00;-99.00;26.24;3.00;485.90
2021/12/23 01:10:00;0.00;13.37;25.50;0.00;24.03;-99.00;0.00;0.00;0.00;24.10;5.19;0.00;0.00;11.80;0.17;-99.00;-1.20;12.32;-99.00;-3.20;-99.00;;23.93;0.00;-99.00;0.00;16.74;23.74;0.72;0.00;56.76;0.00;56.72;238.50;343.80;0.00;-99.00;26.06;3.00;487.00
2021/12/23 01:15:00;0.00;13.35;25.53;0.00;23.93;3.26;2.19;490.30;0.00;23.90;5.22;0.38;0.00;11.80;1.73;1.96;-1.20;12.32;23.97;;1.84;;23.69;0.00;3.28;0.00;16.67;27.39;7.27;4.38;55.88;0.00;55.80;239.20;479.80;0.00;28.03;25.92;3.00;489.20
2021/12/23 01:20:00;0.00;13.36;26.97;0.00;23.87;-4.50;0.49;268.90;0.00;24.17;5.22;0.10;0.00;11.80;0.65;-0.93;-1.24;12.31;23.88;-3.40;-3.18;;23.88;0.00;1.48;0.00;16.59;27.92;2.73;1.04;56.18;0.00;56.22;238.70;233.30;0.00;27.77;26.84;3.00;486.80
2021/12/23 01:25:00;0.00;13.32;24.18;0.00;23.78;-0.98;0.00;400.50;0.00;24.41;5.25;0.00;0.00;11.80;0.16;22.75;-1.30;12.32;-99.00;;-99.00;;24.12;0.00;-99.00;0.00;16.49;24.46;0.67;0.00;56.55;0.00;56.47;238.70;44.80;0.00;-99.00;25.26;3.00;485.50
2021/12/23 01:30:00;0.00;13.36;21.50;0.00;22.86;3.65;0.00;416.90;0.00;22.48;5.36;0.00;0.00;11.80;0.16;19.81;-1.30;12.36;-99.00;-3.30;-99.00;;22.50;0.00;-99.00;0.00;16.40;23.56;0.66;0.00;56.56;0.00;56.51;238.60;44.40;0.00;-99.00;23.12;3.00;484.30
2021/12/23 01:35:00;0.00;13.31;20.22;0.00;21.14;4.08;0.00;421.10;0.00;21.10;5.41;0.00;0.00;11.80;0.16;18.30;-1.24;12.33;-99.00;;-99.00;;20.95;0.00;-99.00;0.00;16.29;22.48;0.67;0.00;56.58;0.00;56.55;238.40;44.60;0.00;-99.00;21.41;3.00;471.30
2021/12/23 01:40:00;0.00;13.32;18.99;0.00;19.47;4.03;0.00;418.80;0.00;19.86;5.44;0.00;0.00;11.80;0.16;16.98;-1.11;12.29;-99.00;-3.50;-99.00;;19.78;0.00;-99.00;0.00;16.16;21.00;0.66;0.00;56.59;0.00;56.55;238.60;42.80;0.00;-99.00;20.01;3.00;481.30
2021/12/23 01:45:00;0.00;13.31;17.69;0.00;18.47;4.05;0.00;417.40;0.00;18.83;5.43;0.00;0.00;11.80;0.16;15.80;-1.00;12.25;-99.00;;-99.00;;18.75;0.00;-99.00;0.00;16.00;19.90;0.66;0.00;56.59;0.00;56.55;238.70;42.50;0.00;-99.00;18.75;3.00;438.40
2021/12/23 01:50:00;0.00;13.30;16.80;0.00;17.55;3.39;0.00;334.60;0.00;17.82;5.40;0.00;0.00;11.80;0.16;14.79;-0.92;12.27;-99.00;-3.70;-99.00;;17.74;0.00;-99.00;0.00;15.80;18.92;0.69;0.00;56.59;0.00;56.55;238.90;41.70;0.00;-99.00;17.58;3.00;480.40
2021/12/23 01:55:00;0.00;13.29;16.95;0.00;16.41;1.44;2.05;453.00;0.00;17.07;5.33;0.29;0.00;11.80;0.46;4.86;-0.90;12.26;17.43;;1.88;;16.87;0.00;4.25;0.00;15.59;19.00;1.90;4.52;56.39;0.00;56.33;238.20;431.30;0.00;19.43;17.23;3.00;482.80
2021/12/23 02:00:00;0.00;13.30;19.18;0.00;16.14;-3.18;2.63;603.80;0.00;17.31;5.26;0.42;0.00;11.80;2.38;-5.59;-0.90;12.25;17.20;-3.80;-3.10;17.61;16.86;0.00;-1.23;0.00;15.35;22.62;9.97;6.16;55.20;0.00;55.13;239.40;691.10;0.00;22.94;18.24;3.00;484.60
2021/12/23 02:05:00;0.00;13.27;20.83;0.00;16.01;-5.29;2.44;579.30;0.00;18.58;5.17;0.40;0.00;11.80;2.58;-7.90;-1.00;12.24;17.89;;-5.03;;17.58;0.00;-3.35;0.00;15.10;22.49;10.82;5.77;54.95;0.00;54.90;239.00;746.30;0.00;22.80;20.54;3.00;484.70
2021/12/23 02:10:00;0.00;13.30;22.02;0.00;16.00;-6.20;2.34;571.20;0.00;19.53;5.09;0.40;0.00;11.80;2.59;-8.83;-1.16;12.21;18.51;-3.60;-5.49;;18.20;0.00;-4.35;0.00;14.87;23.22;10.86;5.55;54.86;0.00;54.79;239.20;726.70;0.00;23.48;21.93;3.00;485.40
2021/12/23 02:15:00;0.00;13.31;22.92;0.00;16.00;-6.47;2.31;566.00;0.00;20.32;5.07;0.40;0.00;11.73;2.59;-9.10;-1.34;12.22;19.04;;-5.76;;18.85;0.00;-4.68;0.00;14.67;23.86;10.86;5.43;54.77;0.00;54.71;239.20;720.60;0.00;24.04;22.96;3.00;484.70
2021/12/23 02:20:00;0.00;13.28;23.58;0.00;16.00;-6.56;2.31;565.60;0.00;20.96;5.08;0.40;0.00;11.70;2.59;-9.18;-1.48;12.24;19.44;-3.40;-5.84;;19.25;0.00;-4.77;0.00;14.52;24.31;10.84;5.36;54.67;0.00;54.62;239.00;719.60;0.00;24.44;23.75;3.00;486.20
2021/12/23 02:25:00;0.00;13.27;24.09;0.00;16.00;-6.53;2.31;565.10;0.00;21.48;5.09;0.40;0.00;11.70;2.59;-9.21;-1.61;12.23;19.72;;-5.82;;19.61;0.00;-4.80;0.00;14.40;24.58;10.88;5.30;54.55;0.00;54.49;239.00;727.30;0.00;24.73;24.34;3.00;485.40
2021/12/23 02:30:00;0.00;13.30;24.45;0.00;16.00;-6.61;2.30;564.40;0.00;21.86;5.10;0.40;0.00;11.70;2.59;-9.24;-1.70;12.20;19.99;-3.20;-5.91;;19.87;0.00;-4.85;0.00;14.34;24.86;10.86;5.25;54.45;0.00;54.40;239.00;727.70;0.00;24.98;24.81;3.00;486.80
2021/12/23 02:35:00;0.00;13.26;24.78;0.00;16.29;-6.87;2.27;564.50;0.00;22.21;5.14;0.40;10.49;11.70;2.39;-9.36;-1.79;12.23;20.39;;-6.11;;20.21;0.00;-5.02;0.00;14.29;25.08;10.61;5.18;55.56;0.00;55.56;224.90;705.30;2.25;25.24;25.14;130.60;489.20
2021/12/23 02:40:00;0.00;13.30;25.26;0.00;17.05;-7.18;2.27;564.50;0.00;22.51;5.14;0.45;19.42;11.70;2.20;-9.62;-1.86;12.19;21.18;-3.60;-6.31;;21.00;0.00;-5.29;0.00;14.26;26.04;10.38;5.04;56.94;0.00;56.93;212.20;627.50;4.12;26.20;25.53;212.20;488.10
2021/12/23 02:45:00;0.00;13.31;25.73;0.00;17.90;-7.29;2.27;561.70;0.00;22.93;5.18;0.50;19.56;11.70;2.18;-9.73;-1.96;12.17;21.52;;-6.42;;21.31;0.00;-5.45;0.00;14.27;26.31;10.34;4.99;57.18;0.00;57.16;211.20;629.60;4.13;26.52;26.02;211.10;486.70
2021/12/23 02:50:00;0.00;13.27;26.20;53.20;18.74;-7.34;2.24;559.40;0.00;23.31;5.17;0.50;19.56;11.70;2.18;-9.83;-2.00;12.18;21.92;-3.40;-6.53;;21.70;0.00;-5.53;0.00;14.34;26.76;10.31;4.93;57.35;0.00;57.31;211.00;622.10;4.13;26.90;26.46;211.10;489.10
2021/12/23 02:55:00;0.00;13.26;26.62;0.00;19.48;-7.16;2.25;565.40;0.00;23.66;5.11;0.50;19.56;11.70;2.18;-9.67;-2.00;12.22;22.23;;-6.33;;21.99;0.00;-5.37;0.00;14.46;27.03;10.36;4.91;57.47;0.00;57.43;210.20;628.70;4.11;27.22;26.84;210.30;486.70
2021/12/23 03:00:00;0.00;13.29;26.96;0.00;20.25;-7.13;2.25;564.30;0.00;23.98;5.07;0.50;19.56;11.70;2.18;-9.61;-2.00;12.22;22.53;-3.40;-6.27;24.30;22.35;0.00;-5.30;0.00;14.62;27.31;10.36;4.87;57.55;0.00;57.53;210.90;637.90;4.13;27.55;27.17;210.90;488.90
2021/12/23 03:05:00;0.00;13.31;27.27;0.00;21.03;-7.25;2.26;563.00;0.00;24.31;5.13;0.50;19.56;11.70;2.19;-9.63;-2.00;12.18;23.02;;-6.31;;22.84;0.00;-5.31;0.00;14.77;27.85;10.36;4.83;57.62;0.00;57.59;211.00;623.40;4.13;28.02;27.53;211.00;488.20
2021/12/23 03:10:00;0.00;13.31;27.69;0.00;21.66;-7.46;2.24;561.00;0.00;24.67;5.12;0.50;19.56;11.70;2.19;-9.84;-1.91;12.23;23.43;-3.40;-6.51;;23.23;0.00;-5.48;0.00;14.94;28.22;10.36;4.73;57.68;0.00;57.67;211.00;617.50;4.13;28.40;27.89;211.00;485.90
2021/12/23 03:15:00;0.00;13.30;28.16;0.00;22.16;-7.32;2.24;561.60;0.00;25.02;5.09;0.50;19.65;11.70;2.19;-9.78;-1.90;12.23;23.78;;-6.44;;23.64;0.00;-5.46;0.00;15.08;28.65;10.36;4.72;57.74;0.00;57.73;211.00;622.60;4.14;28.80;28.32;211.00;481.90
2021/12/23 03:20:00;0.00;13.36;28.57;0.00;22.60;-6.85;2.26;568.30;0.00;25.37;5.09;0.50;19.56;11.70;2.18;-9.32;-1.85;12.17;24.09;-3.20;-5.98;;23.95;0.00;-5.10;0.00;15.23;28.99;10.38;4.72;57.80;0.00;57.76;210.80;629.10;4.12;29.10;28.76;210.70;470.80
2021/12/23 03:25:00;0.00;13.31;28.91;0.00;23.00;-6.66;2.30;570.00;0.00;25.68;5.10;0.50;19.29;11.70;2.19;-9.08;-1.79;12.24;24.42;;-5.75;;24.34;0.00;-4.90;0.00;15.38;29.38;10.39;4.72;57.82;0.00;57.76;211.10;627.80;4.07;29.46;29.10;211.30;450.40
2021/12/23 03:30:00;0.00;13.33;29.23;0.00;23.35;-6.68;2.30;572.80;0.00;25.96;5.10;0.50;18.71;11.70;2.23;-9.07;-1.70;12.21;24.71;-3.30;-5.70;;24.64;0.00;-4.90;0.00;15.55;29.66;10.55;4.70;57.83;0.00;57.75;211.90;630.00;3.96;29.66;29.45;212.00;449.70
2021/12/23 03:35:00;0.00;13.31;29.59;0.00;23.66;-6.64;2.30;571.80;0.00;26.22;5.11;0.50;18.16;11.70;2.24;-9.01;-1.70;12.24;24.97;;-5.65;;24.92;0.00;-4.83;0.00;15.69;29.98;10.53;4.66;57.82;0.00;57.76;213.00;635.70;3.86;29.99;29.83;213.11;430.50
2021/12/23 03:40:00;0.00;13.35;29.96;0.00;24.02;-6.43;2.30;575.10;0.00;26.47;5.15;0.50;17.59;11.70;2.25;-8.86;-1.70;12.25;25.32;-3.20;-5.49;;25.26;0.00;-4.66;0.00;15.82;30.36;10.58;4.64;57.83;0.00;57.76;213.90;632.40;3.76;30.38;30.15;213.90;425.20
2021/12/23 03:45:00;0.00;13.37;30.22;0.00;24.47;-6.49;2.30;574.90;0.00;26.70;5.18;0.50;17.05;11.70;2.28;-8.83;-1.70;12.20;25.64;;-5.47;;25.56;0.00;-4.60;0.00;15.96;30.54;10.66;4.65;57.82;0.00;57.75;214.00;636.70;3.65;30.61;30.51;214.00;415.50
2021/12/23 03:50:00;0.00;13.35;30.53;0.00;25.04;-6.53;2.30;573.30;0.00;26.89;5.20;0.50;16.59;11.70;2.29;-8.82;-1.68;12.24;25.90;-3.00;-5.45;;25.81;0.00;-4.60;0.00;16.09;30.86;10.67;4.61;57.83;0.00;57.75;214.10;636.60;3.57;30.92;30.80;214.50;404.40
2021/12/23 03:55:00;0.00;13.32;30.78;0.00;25.71;-6.63;2.30;571.50;0.00;27.14;5.25;0.50;16.20;11.70;2.30;-8.99;-1.60;12.25;26.21;;-5.56;;26.09;0.00;-4.70;0.00;16.19;31.09;10.69;4.56;57.83;0.00;57.75;215.00;638.40;3.49;31.20;31.09;215.30;395.00
2021/12/23 04:00:00;0.00;13.34;31.12;0.00;26.41;-6.89;2.27;569.00;0.00;27.31;5.28;0.50;14.31;11.70;2.34;-9.16;-1.60;12.25;26.55;-2.90;-5.78;27.96;26.41;0.00;-4.93;0.00;16.29;31.39;10.72;4.50;57.69;0.00;57.49;217.60;634.90;3.09;31.54;31.34;194.10;383.10
2021/12/23 04:05:00;0.00;13.36;31.42;0.00;27.13;-7.11;2.22;559.80;0.00;27.49;5.26;0.50;0.00;11.70;2.66;-9.37;-1.60;12.22;26.91;;-5.95;;26.77;0.00;-5.10;0.00;16.39;31.88;11.13;4.43;55.45;0.00;55.37;239.60;686.30;0.00;31.99;31.71;3.00;368.40
2021/12/23 04:10:00;0.00;13.35;31.80;0.00;27.86;-7.34;1.55;452.40;0.00;27.68;5.23;0.35;0.00;11.70;1.72;-9.60;-1.60;12.25;27.37;-3.00;-6.13;;27.23;0.00;-5.25;0.00;16.47;32.25;7.17;3.07;55.61;0.00;55.56;238.80;495.60;0.00;32.44;32.04;3.10;359.70
2021/12/23 04:15:00;0.00;13.37;31.84;0.00;27.99;-99.00;0.00;9.30;0.00;27.84;5.24;0.00;0.00;11.70;0.16;-99.00;-1.60;12.23;-99.00;;-99.00;;27.38;0.00;-99.00;0.00;16.52;31.30;0.66;0.00;56.51;0.00;56.47;238.00;25.40;0.00;-99.00;32.16;3.00;353.30
2021/12/23 04:20:00;0.00;13.38;31.69;0.00;27.21;-99.00;0.00;4.10;0.00;27.90;5.26;0.00;0.00;11.70;0.16;-99.00;-1.60;12.24;-99.00;-3.00;-99.00;;27.38;0.00;-99.00;0.00;16.55;27.14;0.66;0.00;56.56;0.00;56.54;238.10;22.50;0.00;-99.00;32.01;3.00;353.20
2021/12/23 04:25:00;0.00;13.34;31.32;0.00;26.83;-99.00;0.00;4.00;0.00;27.83;5.26;0.00;0.00;11.70;0.16;-99.00;-1.60;12.25;-99.00;;-99.00;;27.35;0.00;-99.00;0.00;16.60;26.04;0.66;0.00;56.58;0.00;56.55;238.30;21.80;0.00;-99.00;31.68;3.00;354.90
2021/12/23 04:30:00;0.00;13.36;30.94;0.00;26.80;-99.00;0.00;4.00;0.00;27.66;5.30;0.00;0.00;11.70;0.16;-99.00;-1.50;12.25;-99.00;-2.90;-99.00;;27.22;0.00;-99.00;0.00;16.66;25.94;0.66;0.00;56.59;0.00;56.55;238.40;22.90;0.00;-99.00;31.27;3.00;360.90
2021/12/23 04:35:00;0.00;13.39;30.53;0.00;26.80;-99.00;0.00;2.80;0.00;27.50;5.31;0.00;0.00;11.70;0.16;-99.00;-1.38;12.25;-99.00;;-99.00;;27.10;0.00;-99.00;0.00;16.71;25.93;0.66;0.00;56.59;0.00;56.56;238.30;24.60;0.00;-99.00;30.90;3.00;367.80
2021/12/23 04:40:00;0.00;13.36;30.09;0.00;26.75;-99.00;0.00;0.00;0.00;27.29;5.34;0.00;0.00;11.70;0.16;-99.00;-1.26;12.25;-99.00;-3.10;-99.00;;26.89;0.00;-99.00;0.00;16.77;25.81;0.66;0.00;56.59;0.00;56.55;238.70;28.00;0.00;-99.00;30.37;3.00;378.70
2021/12/23 04:45:00;0.00;13.38;29.61;0.00;26.65;-99.00;0.00;0.00;0.00;27.09;5.34;0.00;0.00;11.70;0.16;-99.00;-1.17;12.23;-99.00;;-99.00;;26.66;0.00;-99.00;0.00;16.83;25.71;0.66;0.00;56.59;0.00;56.55;238.10;30.60;0.00;-99.00;29.71;3.00;397.70
2021/12/23 04:50:00;0.00;13.37;28.92;0.00;26.54;-99.00;0.00;0.00;0.00;26.82;5.36;0.00;0.00;11.70;0.16;-99.00;-1.09;12.27;-99.00;-3.40;-99.00;;26.47;0.00;-99.00;0.00;16.88;25.62;0.66;0.00;56.59;0.00;56.55;238.20;33.90;0.00;-99.00;28.86;3.00;417.70
2021/12/23 04:55:00;0.00;13.37;28.21;0.00;26.36;-99.00;0.00;0.00;0.00;26.39;5.35;0.00;0.00;11.70;0.16;-99.00;-1.00;12.23;-99.00;;-99.00;;26.09;0.00;-99.00;0.00;16.92;25.52;0.66;0.00;56.59;0.00;56.55;238.40;38.10;0.00;-99.00;28.34;3.00;443.70
2021/12/23 05:00:00;0.00;13.40;27.85;0.00;26.11;-99.00;0.00;0.00;0.00;26.05;5.34;0.00;0.00;11.70;0.16;-99.00;-0.98;12.24;-99.00;-3.40;-99.00;25.88;25.72;0.00;-99.00;0.00;16.94;25.28;0.67;0.00;56.59;0.00;56.55;238.40;41.70;0.00;-99.00;28.09;3.00;463.20
2021/12/23 05:05:00;0.00;13.38;27.60;0.00;25.78;-99.00;0.00;0.00;0.00;25.77;5.34;0.00;0.00;11.70;0.16;-99.00;-0.90;12.25;-99.00;;-99.00;;25.44;0.00;-99.00;0.00;16.94;24.97;0.66;0.00;56.59;0.00;56.55;238.40;43.70;0.00;-99.00;27.95;3.00;472.70
2021/12/23 05:10:00;0.00;13.37;27.45;0.00;25.45;-99.00;0.00;0.00;0.00;25.60;5.34;0.00;0.00;11.70;0.16;-99.00;-0.90;12.26;-99.00;-3.80;-99.00;;25.26;0.00;-99.00;0.00;16.94;24.74;0.66;0.00;56.59;0.00;56.55;238.60;44.70;0.00;-99.00;27.83;3.00;480.80
2021/12/23 05:15:00;0.00;13.40;27.29;0.00;25.18;-99.00;0.00;0.00;0.00;25.48;5.34;0.00;0.00;11.70;0.16;-99.00;-0.81;12.23;-99.00;;-99.00;;25.13;0.00;-99.00;0.00;16.92;24.61;0.67;0.00;56.56;0.00;56.55;238.10;45.50;0.00;-99.00;27.69;3.00;485.60
2021/12/23 05:20:00;0.00;13.37;27.04;0.00;24.96;-99.00;0.00;0.00;0.00;25.32;5.34;0.00;0.00;11.70;0.16;-99.00;-0.80;12.22;-99.00;-3.80;-99.00;;25.00;0.00;-99.00;0.00;16.90;24.45;0.66;0.00;56.56;0.00;56.53;238.30;46.40;0.00;-99.00;27.48;3.00;487.90
2021/12/23 05:25:00;0.00;13.38;26.79;0.00;24.83;-99.00;0.00;0.00;0.00;25.17;5.35;0.00;0.00;11.70;0.16;-99.00;-0.80;12.24;-99.00;;-99.00;;24.82;0.00;-99.00;0.00;16.87;24.31;0.66;0.00;56.56;0.00;56.48;238.40;46.70;0.00;-99.00;27.25;3.00;438.40
2021/12/23 05:30:00;0.00;13.40;26.57;0.00;24.67;-99.00;0.00;0.00;0.00;24.97;5.35;0.00;0.00;11.70;0.16;-99.00;-0.71;12.23;-99.00;-3.80;-99.00;;24.65;0.00;-99.00;0.00;16.85;24.16;0.67;0.00;56.56;0.00;56.47;238.20;46.20;0.00;-99.00;26.97;3.00;488.30
2021/12/23 05:35:00;0.00;13.37;26.23;0.00;24.52;-99.00;0.00;0.00;0.00;24.74;5.31;0.00;0.00;11.70;0.16;-99.00;-0.70;12.24;-99.00;;-99.00;;24.43;0.00;-99.00;0.00;16.80;24.02;0.67;0.00;56.56;0.00;56.47;238.60;46.20;0.00;-99.00;26.68;3.00;486.90
2021/12/23 05:40:00;0.00;13.38;25.98;0.00;24.35;-99.00;0.00;0.00;0.00;24.51;5.31;0.00;0.00;11.70;0.16;-99.00;-0.70;12.22;-99.00;-4.00;-99.00;;24.19;0.00;-99.00;0.00;16.77;23.82;0.66;0.00;56.56;0.00;56.47;238.00;45.90;0.00;-99.00;26.44;3.00;486.60
