;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2023/02/04 00:45:00;0.00;13.81;28.74;0.00;24.75;-99.00;0.00;0.00;0.00;15.25;6.35;0.00;0.00;12.70;0.12;-99.00;6.70;13.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.15;-99.00;0.50;0.00;56.21;0.00;56.12;238.90;0.00;0.00;-99.00;29.67;3.80;17.20
2023/02/04 00:50:00;0.00;13.80;-99.00;0.00;24.57;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;6.78;13.31;-99.00;6.20;-99.00;;-99.00;0.00;-99.00;0.00;14.16;-99.00;0.50;0.00;56.21;0.00;56.12;238.90;0.00;0.00;-99.00;29.53;3.40;-0.80
2023/02/04 00:55:00;0.00;13.82;26.61;0.00;24.49;-99.00;0.00;0.00;0.00;15.15;6.35;0.00;0.00;12.70;0.12;-99.00;6.80;13.30;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.16;-99.00;0.53;0.00;56.20;0.00;56.12;239.00;0.50;0.00;-99.00;29.50;3.50;145.90
2023/02/04 01:00:00;0.00;13.82;-99.00;0.00;23.85;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;6.80;13.32;-99.00;6.20;-99.00;23.30;15.95;0.00;-99.00;0.00;14.19;1.38;0.50;0.00;56.19;0.00;56.12;238.50;10.17;0.00;-99.00;29.34;3.83;-0.67
2023/02/04 01:05:00;0.00;13.84;-99.00;0.00;23.62;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;6.81;13.33;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.24;-99.00;0.50;0.00;56.19;0.00;56.12;238.90;4.50;0.00;-99.00;29.29;3.60;-0.70
2023/02/04 01:10:00;0.00;13.83;26.94;0.00;23.46;-99.00;0.00;0.00;0.00;18.65;6.34;0.00;0.00;12.70;0.12;-99.00;6.90;13.35;-99.00;6.20;-99.00;;-99.00;0.00;-99.00;0.00;14.32;-99.00;0.52;0.00;56.19;0.00;56.12;239.00;4.10;0.00;-99.00;29.23;3.50;150.60
2023/02/04 01:15:00;0.00;13.82;28.35;0.00;22.56;-99.00;0.00;0.00;0.00;18.91;6.33;0.00;0.00;12.70;0.12;-99.00;6.91;13.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.39;-99.00;0.50;0.00;56.19;0.00;56.14;239.00;5.00;0.00;-99.00;29.12;3.80;25.10
2023/02/04 01:20:00;0.00;13.82;-99.00;0.00;22.12;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.00;13.35;-99.00;6.30;-99.00;;-99.00;0.00;-99.00;0.00;14.47;-99.00;0.50;0.00;56.19;0.00;56.12;238.90;4.20;0.00;-99.00;29.00;3.70;-0.80
2023/02/04 01:25:00;0.00;13.90;-99.00;0.00;22.00;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.00;13.36;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.56;-99.00;0.50;0.00;56.19;0.00;56.12;239.00;4.00;0.00;-99.00;29.00;3.90;-0.70
2023/02/04 01:30:00;0.00;13.87;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.03;13.37;-99.00;6.30;-99.00;;-99.00;0.00;-99.00;0.00;14.63;-99.00;0.52;0.00;56.19;0.00;56.12;239.00;4.00;0.00;-99.00;29.00;4.00;-1.00
2023/02/04 01:35:00;0.00;13.85;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.10;13.36;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.69;-99.00;0.50;0.00;56.19;0.00;56.12;238.80;3.60;0.00;-99.00;28.99;3.70;-0.60
2023/02/04 01:40:00;0.00;13.83;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.10;13.36;-99.00;6.30;-99.00;;-99.00;0.00;-99.00;0.00;14.72;-99.00;0.50;0.00;56.18;0.00;56.12;238.90;0.00;0.00;-99.00;28.98;3.90;-0.50
2023/02/04 01:45:00;0.00;13.83;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.10;13.37;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.74;-99.00;0.50;0.00;56.17;0.00;56.12;239.00;0.00;0.00;-99.00;28.94;3.80;-0.60
2023/02/04 01:50:00;0.00;13.85;-99.00;0.00;21.88;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.11;13.34;-99.00;6.30;-99.00;;-99.00;0.00;-99.00;0.00;14.75;-99.00;0.50;0.00;56.16;0.00;56.12;239.00;0.00;0.00;-99.00;28.92;4.00;-1.10
2023/02/04 01:55:00;0.00;13.83;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.20;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.74;-99.00;0.52;0.00;56.16;0.00;56.12;239.00;0.00;0.00;-99.00;28.90;3.60;-0.70
2023/02/04 02:00:00;0.00;13.82;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.20;13.36;-99.00;6.30;-99.00;22.67;-99.00;0.00;-99.00;0.00;14.74;-99.00;0.50;0.00;56.16;0.00;56.12;239.00;0.00;0.00;-99.00;28.90;3.60;-0.60
2023/02/04 02:05:00;0.00;13.82;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.20;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.71;-99.00;0.50;0.00;56.16;0.00;56.06;238.90;0.00;0.00;-99.00;28.90;3.70;-0.90
2023/02/04 02:10:00;0.00;13.81;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.29;13.33;-99.00;6.30;-99.00;;-99.00;0.00;-99.00;0.00;14.68;-99.00;0.50;0.00;56.16;0.00;56.03;238.80;0.00;0.00;-99.00;28.88;3.70;-0.40
2023/02/04 02:15:00;0.00;13.84;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.66;-99.00;0.50;0.00;56.15;0.00;56.03;238.90;0.00;0.00;-99.00;28.81;3.90;-0.80
2023/02/04 02:20:00;0.00;13.81;-99.00;0.00;21.79;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.33;-99.00;6.40;-99.00;;-99.00;0.00;-99.00;0.00;14.62;-99.00;0.52;0.00;56.12;0.00;56.03;239.00;0.00;0.00;-99.00;28.81;3.70;-0.90
2023/02/04 02:25:00;0.00;13.88;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.36;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.58;-99.00;0.50;0.00;56.12;0.00;56.03;239.00;0.00;0.00;-99.00;28.81;3.80;-0.80
2023/02/04 02:30:00;0.00;13.85;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;6.40;-99.00;;-99.00;0.00;-99.00;0.00;14.55;-99.00;0.50;0.00;56.12;0.00;56.03;238.80;0.00;0.00;-99.00;28.79;4.00;-1.00
2023/02/04 02:35:00;0.00;13.83;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.51;-99.00;0.50;0.00;56.12;0.00;56.03;238.90;0.00;0.00;-99.00;28.78;4.00;-0.40
2023/02/04 02:40:00;0.00;13.81;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;6.40;-99.00;;-99.00;0.00;-99.00;0.00;14.48;-99.00;0.52;0.00;56.12;0.00;56.03;239.00;0.00;0.00;-99.00;28.76;3.90;-0.30
2023/02/04 02:45:00;0.00;13.81;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.43;-99.00;0.50;0.00;56.10;0.00;56.05;238.80;0.00;0.00;-99.00;28.74;3.90;-0.50
2023/02/04 02:50:00;0.00;13.88;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.33;-99.00;6.40;-99.00;;-99.00;0.00;-99.00;0.00;14.39;-99.00;0.50;0.00;56.09;0.00;56.03;238.90;0.00;0.00;-99.00;28.73;3.70;-0.50
2023/02/04 02:55:00;0.00;13.85;-99.00;0.00;21.64;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.36;-99.00;0.52;0.00;56.08;0.00;56.03;238.90;0.00;0.00;-99.00;28.70;3.80;-0.70
2023/02/04 03:00:00;0.00;13.81;-99.00;0.00;21.60;-99.00;0.00;0.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.31;-99.00;6.40;-99.00;23.11;-99.00;0.00;-99.00;0.00;14.32;-99.00;0.52;0.00;56.09;0.00;56.03;238.90;0.00;0.00;-99.00;28.70;4.00;-0.70
2023/02/04 03:05:00;0.00;13.84;-99.00;0.00;21.60;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.30;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.28;-99.00;0.50;0.00;56.09;0.00;56.03;239.00;0.00;0.00;-99.00;28.70;3.40;-1.20
2023/02/04 03:10:00;0.00;13.81;18.11;0.00;21.59;-99.00;0.00;0.00;0.00;14.85;6.33;0.00;0.00;12.70;0.12;-99.00;7.30;13.32;-99.00;6.40;-99.00;;-99.00;0.00;-99.00;0.00;14.24;-99.00;0.52;0.00;56.06;0.00;55.99;238.90;0.00;0.00;-99.00;28.68;3.60;74.20
2023/02/04 03:15:00;0.00;13.80;27.60;0.00;20.96;-99.00;0.00;0.00;0.00;14.60;6.33;0.00;0.00;12.70;0.12;-99.00;7.30;13.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.21;-99.00;0.50;0.00;56.06;0.00;56.02;238.90;0.00;0.00;-99.00;28.53;3.50;25.40
2023/02/04 03:20:00;0.00;13.82;-99.00;0.00;20.61;-99.00;0.00;0.00;0.00;-99.00;6.33;0.00;0.00;12.70;0.12;-99.00;7.30;13.30;-99.00;7.00;-99.00;;-99.00;0.00;-99.00;0.00;14.19;-99.00;0.50;0.00;56.06;0.00;55.96;239.00;0.00;0.00;-99.00;28.48;3.70;-1.10
2023/02/04 03:25:00;0.00;13.81;25.74;0.00;20.47;-99.00;0.00;0.00;0.00;14.84;6.34;0.00;0.00;12.70;0.12;-99.00;7.30;13.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.19;-99.00;0.52;0.00;56.04;0.00;55.96;238.90;0.00;0.00;-99.00;28.41;3.50;125.70
2023/02/04 03:30:00;0.00;13.82;26.75;0.00;20.29;-99.00;0.21;0.00;0.00;18.32;6.35;0.01;0.00;12.70;0.15;-99.00;7.30;13.32;-99.00;6.90;-99.00;;17.04;0.00;-99.00;0.00;14.19;3.27;0.68;0.00;56.00;0.00;55.96;238.80;356.60;0.00;-99.00;27.52;3.60;128.00
2023/02/04 03:35:00;0.00;13.80;-99.00;0.00;22.02;6.66;2.96;689.80;0.00;-99.00;6.35;0.45;0.00;12.70;0.55;4.96;7.30;13.31;19.63;;4.82;;19.49;0.00;8.08;0.00;14.24;1.05;2.33;6.52;55.51;0.00;55.44;237.90;591.20;0.00;23.19;26.17;3.00;-0.90
2023/02/04 03:40:00;0.00;13.83;24.42;0.00;23.51;3.99;3.12;671.70;0.00;18.45;6.33;0.48;0.00;12.70;0.56;0.89;7.30;13.32;21.41;6.80;1.59;;21.12;0.00;5.08;0.00;14.28;1.22;2.37;6.53;55.38;0.00;55.33;237.90;502.60;0.00;26.71;26.03;3.00;153.10
2023/02/04 03:45:00;0.00;13.83;25.44;0.00;23.82;2.44;3.02;660.30;0.00;18.31;6.31;0.50;0.00;12.70;0.59;-0.60;7.30;13.34;23.07;;0.97;;22.94;0.00;3.73;0.00;14.33;1.87;2.47;5.92;55.30;0.00;55.27;238.00;476.70;0.00;27.83;26.23;3.30;45.90
2023/02/04 03:50:00;0.00;13.83;-99.00;0.00;23.94;1.81;2.96;655.50;0.00;-99.00;6.29;0.50;0.00;12.70;0.59;-1.21;7.25;13.34;24.50;6.70;1.19;;24.45;0.00;3.16;0.00;14.38;1.99;2.47;5.68;55.26;0.00;55.18;238.00;461.10;0.00;29.44;27.11;3.40;-0.60
2023/02/04 03:55:00;0.00;13.81;-99.00;0.00;24.01;1.39;2.91;652.00;0.00;-99.00;6.28;0.50;0.00;12.70;0.59;-1.61;7.16;13.35;24.70;;0.85;;24.67;0.00;2.75;0.00;14.42;2.05;2.47;5.59;55.24;0.00;55.17;237.90;457.90;0.00;29.68;28.54;3.10;-0.60
2023/02/04 04:00:00;0.00;13.83;-99.00;59.20;24.15;1.19;1.70;405.10;0.00;-99.00;6.27;0.30;0.00;12.70;0.36;-1.73;7.08;13.36;24.80;6.70;0.80;25.40;24.75;0.00;2.59;0.00;14.46;2.11;1.53;3.34;55.43;0.00;55.36;238.50;313.70;0.00;29.69;29.38;3.40;-1.00
2023/02/04 04:05:00;0.00;13.87;-99.00;0.00;24.20;-99.00;0.00;7.60;0.00;-99.00;6.28;0.00;0.00;12.70;0.12;-99.00;7.00;13.37;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.48;-99.00;0.50;0.00;55.76;0.00;55.69;238.70;7.10;0.00;-99.00;29.67;3.50;-1.00
2023/02/04 04:10:00;0.00;13.85;-99.00;0.00;24.20;-99.00;0.00;4.00;0.00;-99.00;6.30;0.00;0.00;12.70;0.12;-99.00;7.00;13.36;-99.00;6.70;-99.00;;-99.00;0.00;-99.00;0.00;14.48;-99.00;0.50;0.00;55.80;0.00;55.76;238.90;4.00;0.00;-99.00;29.69;3.60;-0.70
2023/02/04 04:15:00;0.00;13.83;-99.00;0.00;24.20;-99.00;0.00;4.00;0.00;-99.00;6.32;0.00;0.00;12.70;0.12;-99.00;7.00;13.36;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.48;-99.00;0.50;0.00;55.82;0.00;55.78;238.90;4.00;0.00;-99.00;29.65;3.80;-0.90
2023/02/04 04:20:00;0.00;13.83;-99.00;0.00;24.20;-99.00;0.00;4.00;0.00;-99.00;6.34;0.00;0.00;12.70;0.12;-99.00;7.00;13.35;-99.00;6.70;-99.00;;-99.00;0.00;-99.00;0.00;14.46;-99.00;0.50;0.00;55.84;0.00;55.78;238.80;4.00;0.00;-99.00;29.64;3.60;-0.70
2023/02/04 04:25:00;0.00;13.86;-99.00;0.00;24.20;-99.00;0.00;2.40;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.00;13.36;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.45;-99.00;0.50;0.00;55.84;0.00;55.78;238.90;2.40;0.00;-99.00;29.61;3.50;-0.70
2023/02/04 04:30:00;0.00;13.84;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.00;13.35;-99.00;6.80;-99.00;;-99.00;0.00;-99.00;0.00;14.44;-99.00;0.50;0.00;55.84;0.00;55.78;239.00;0.00;0.00;-99.00;29.59;3.70;-0.50
2023/02/04 04:35:00;0.00;13.83;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.05;13.35;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.41;-99.00;0.50;0.00;55.85;0.00;55.79;239.00;0.00;0.00;-99.00;29.55;3.80;-0.80
2023/02/04 04:40:00;0.00;13.85;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.35;0.00;0.00;12.70;0.12;-99.00;7.10;13.36;-99.00;6.80;-99.00;;-99.00;0.00;-99.00;0.00;14.39;-99.00;0.50;0.00;55.86;0.00;55.78;239.00;0.00;0.00;-99.00;29.55;3.90;-0.10
2023/02/04 04:45:00;0.00;13.82;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.36;0.00;0.00;12.70;0.12;-99.00;7.14;13.35;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.35;-99.00;0.50;0.00;55.88;0.00;55.78;238.80;0.00;0.00;-99.00;29.51;3.80;-0.80
2023/02/04 04:50:00;0.00;13.82;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.38;0.00;0.00;12.70;0.12;-99.00;7.20;13.36;-99.00;6.80;-99.00;;-99.00;0.00;-99.00;0.00;14.32;-99.00;0.50;0.00;55.88;0.00;55.78;238.90;0.00;0.00;-99.00;29.50;3.40;-1.30
2023/02/04 04:55:00;0.00;13.83;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.39;0.00;0.00;12.70;0.13;-99.00;7.20;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.28;-99.00;0.53;0.00;55.86;0.00;55.79;239.00;0.00;0.00;-99.00;29.50;3.60;1.10
2023/02/04 05:00:00;0.00;13.81;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.39;0.00;0.00;12.70;0.12;-99.00;7.20;13.32;-99.00;6.80;-99.00;24.53;-99.00;0.00;-99.00;0.00;14.24;-99.00;0.50;0.00;55.88;0.00;55.78;239.00;0.00;0.00;-99.00;29.50;3.90;-0.70
2023/02/04 05:05:00;0.00;13.80;-99.00;0.00;24.20;-99.00;0.00;0.00;0.00;-99.00;6.39;0.00;0.00;12.70;0.12;-99.00;7.20;13.35;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.20;-99.00;0.52;0.00;55.88;0.00;55.78;239.00;0.00;0.00;-99.00;29.50;3.60;-1.00
2023/02/04 05:10:00;0.00;13.82;19.12;0.00;24.20;-99.00;0.00;0.00;0.00;17.80;6.39;0.00;0.00;12.70;0.12;-99.00;7.16;13.34;-99.00;6.80;-99.00;;-99.00;0.00;-99.00;0.00;14.18;-99.00;0.52;0.00;55.85;0.00;55.78;238.90;0.00;0.00;-99.00;29.46;3.80;98.30
2023/02/04 05:15:00;0.00;13.81;28.37;0.00;24.20;-99.00;0.00;0.00;0.00;14.79;6.39;0.00;0.00;12.70;0.12;-99.00;7.10;13.34;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.16;-99.00;0.50;0.00;55.88;0.00;55.78;238.90;0.00;0.00;-99.00;29.31;3.60;31.90
2023/02/04 05:20:00;0.00;13.81;-99.00;0.00;24.11;-99.00;0.00;0.00;0.00;-99.00;6.39;0.00;0.00;12.70;0.12;-99.00;7.10;13.31;-99.00;6.80;-99.00;;-99.00;0.00;-99.00;0.00;14.15;-99.00;0.50;0.00;55.88;0.00;55.79;238.90;0.00;0.00;-99.00;29.20;3.10;-0.70
2023/02/04 05:25:00;0.00;13.82;26.11;0.00;24.09;-99.00;0.00;0.00;0.00;14.78;6.40;0.00;0.00;12.70;0.13;-99.00;7.10;13.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.15;-99.00;0.53;0.00;55.85;0.00;55.79;239.00;0.00;0.00;-99.00;29.17;3.60;115.10
2023/02/04 05:30:00;0.00;13.81;28.52;0.00;23.77;-99.00;0.00;0.00;0.00;18.15;6.41;0.00;0.00;12.70;0.12;-99.00;7.10;13.32;-99.00;6.70;-99.00;;-99.00;0.00;-99.00;0.00;14.16;-99.00;0.50;0.00;55.86;0.00;55.78;239.00;5.00;0.00;-99.00;29.01;3.30;97.80
2023/02/04 05:35:00;0.00;13.85;-99.00;0.00;23.44;-99.00;0.00;0.00;0.00;-99.00;6.41;0.00;0.00;12.70;0.12;-99.00;7.10;13.35;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;14.21;-99.00;0.50;0.00;55.88;0.00;55.79;239.00;4.30;0.00;-99.00;28.84;3.00;-0.60
