;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2023/01/01 01:10:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.17;0.00;0.00;14.50;0.12;-99.00;15.88;15.17;-99.00;14.80;-99.00;;-99.00;0.00;-99.00;0.00;18.34;-99.00;0.50;0.00;55.75;0.00;55.70;238.90;0.00;0.00;-99.00;23.69;3.70;-1.10
2023/01/01 01:15:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.17;0.00;0.00;14.50;0.12;-99.00;15.90;15.17;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.33;-99.00;0.50;0.00;55.75;0.00;55.69;238.60;0.00;0.00;-99.00;23.69;3.90;-0.80
2023/01/01 01:20:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.16;0.00;0.00;14.50;0.12;-99.00;15.90;15.17;-99.00;14.60;-99.00;;-99.00;0.00;-99.00;0.00;18.31;-99.00;0.50;0.00;55.75;0.00;55.70;238.80;0.00;0.00;-99.00;23.69;3.90;-0.60
2023/01/01 01:25:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.83;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.30;-99.00;0.50;0.00;55.75;0.00;55.69;238.80;0.00;0.00;-99.00;23.68;4.00;-0.60
2023/01/01 01:30:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.57;15.18;-99.00;14.30;-99.00;;-99.00;0.00;-99.00;0.00;18.29;-99.00;0.52;0.00;55.75;0.00;55.69;239.00;0.00;0.00;-99.00;23.67;4.00;-0.20
2023/01/01 01:35:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;15.32;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.27;-99.00;0.50;0.00;55.75;0.00;55.70;238.90;0.00;0.00;-99.00;23.65;4.00;-1.00
2023/01/01 01:40:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;15.11;15.19;-99.00;14.20;-99.00;;-99.00;0.00;-99.00;0.00;18.25;-99.00;0.52;0.00;55.75;0.00;55.70;239.00;0.00;0.00;-99.00;23.64;3.90;-1.00
2023/01/01 01:45:00;0.00;15.50;-99.00;0.00;21.90;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.93;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.24;-99.00;0.50;0.00;55.75;0.00;55.70;238.80;0.00;0.00;-99.00;23.64;4.00;-0.40
2023/01/01 01:50:00;0.00;15.50;-99.00;0.00;21.89;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.75;15.20;-99.00;14.60;-99.00;;-99.00;0.00;-99.00;0.00;18.22;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.63;4.00;-0.60
2023/01/01 01:55:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.58;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.20;-99.00;0.50;0.00;55.75;0.00;55.70;238.80;0.00;0.00;-99.00;23.62;3.90;-1.20
2023/01/01 02:00:00;0.00;15.49;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.46;15.17;-99.00;14.40;-99.00;22.76;-99.00;0.00;-99.00;0.00;18.18;-99.00;0.53;0.00;55.75;0.00;55.70;238.80;0.00;0.00;-99.00;23.62;4.00;-0.60
2023/01/01 02:05:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.34;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.14;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.60;3.90;-1.00
2023/01/01 02:10:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.24;15.19;-99.00;13.80;-99.00;;-99.00;0.00;-99.00;0.00;18.12;-99.00;0.52;0.00;55.75;0.00;55.69;238.70;0.00;0.00;-99.00;23.60;3.90;-1.00
2023/01/01 02:15:00;0.00;15.49;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.20;15.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.09;-99.00;0.52;0.00;55.75;0.00;55.69;238.70;0.00;0.00;-99.00;23.62;4.00;-1.00
2023/01/01 02:20:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.28;15.19;-99.00;13.10;-99.00;;-99.00;0.00;-99.00;0.00;18.05;-99.00;0.50;0.00;55.75;0.00;55.69;238.60;0.00;0.00;-99.00;23.59;3.90;-0.80
2023/01/01 02:25:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.47;15.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.02;-99.00;0.50;0.00;55.75;0.00;55.70;239.00;0.00;0.00;-99.00;23.61;3.90;-0.90
2023/01/01 02:30:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.66;15.18;-99.00;13.00;-99.00;;-99.00;0.00;-99.00;0.00;17.98;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.60;3.90;-0.80
2023/01/01 02:35:00;0.00;15.51;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.81;15.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.96;-99.00;0.52;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.59;3.90;-0.40
2023/01/01 02:40:00;0.00;15.51;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.19;-99.00;13.90;-99.00;;-99.00;0.00;-99.00;0.00;17.93;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.58;3.90;-0.70
2023/01/01 02:45:00;0.00;15.52;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.00;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.91;-99.00;0.52;0.00;55.75;0.00;55.70;238.90;0.00;0.00;-99.00;23.56;3.90;-1.00
2023/01/01 02:50:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.00;15.18;-99.00;14.10;-99.00;;-99.00;0.00;-99.00;0.00;17.89;-99.00;0.50;0.00;55.75;0.00;55.70;238.70;0.00;0.00;-99.00;23.59;3.90;-0.50
2023/01/01 02:55:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.00;15.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.86;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.57;4.00;-0.70
2023/01/01 03:00:00;0.00;15.52;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;15.00;15.19;-99.00;13.90;-99.00;22.71;-99.00;0.00;-99.00;0.00;17.86;-99.00;0.50;0.00;55.75;0.00;55.69;238.70;0.00;0.00;-99.00;23.57;3.90;-1.00
2023/01/01 03:05:00;0.00;15.53;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;15.00;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.84;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.55;4.00;-0.50
2023/01/01 03:10:00;0.00;15.51;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;15.00;15.20;-99.00;14.30;-99.00;;-99.00;0.00;-99.00;0.00;17.83;-99.00;0.50;0.00;55.75;0.00;55.70;238.90;0.00;0.00;-99.00;23.56;4.00;-0.80
2023/01/01 03:15:00;0.00;15.52;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.81;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.57;3.70;-0.80
2023/01/01 03:20:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.18;-99.00;14.90;-99.00;;-99.00;0.00;-99.00;0.00;17.79;-99.00;0.50;0.00;55.75;0.00;55.70;238.90;0.00;0.00;-99.00;23.57;3.80;0.10
2023/01/01 03:25:00;0.00;15.50;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.77;-99.00;0.52;0.00;55.75;0.00;55.70;239.00;0.00;0.00;-99.00;23.51;3.80;-0.50
2023/01/01 03:30:00;0.00;15.53;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.20;-99.00;14.90;-99.00;;-99.00;0.00;-99.00;0.00;17.75;-99.00;0.50;0.00;55.75;0.00;55.70;238.70;0.00;0.00;-99.00;23.53;3.90;-0.60
2023/01/01 03:35:00;0.00;15.53;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.90;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.73;-99.00;0.50;0.00;55.75;0.00;55.70;238.80;0.00;0.00;-99.00;23.52;3.90;-0.60
2023/01/01 03:40:00;0.00;15.51;-99.00;0.00;21.80;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.88;15.19;-99.00;14.90;-99.00;;-99.00;0.00;-99.00;0.00;17.72;-99.00;0.50;0.00;55.75;0.00;55.69;238.70;0.00;0.00;-99.00;23.51;3.90;-0.80
2023/01/01 03:45:00;0.00;15.55;-99.00;0.00;21.72;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.80;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.69;-99.00;0.50;0.00;55.75;0.00;55.69;239.00;0.00;0.00;-99.00;23.55;3.80;-0.90
2023/01/01 03:50:00;0.00;15.53;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.80;15.20;-99.00;15.50;-99.00;;-99.00;0.00;-99.00;0.00;17.68;-99.00;0.50;0.00;55.75;0.00;55.69;238.70;0.00;0.00;-99.00;23.52;3.90;-0.50
2023/01/01 03:55:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.80;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.66;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.51;3.90;-1.10
2023/01/01 04:00:00;0.00;15.58;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.80;15.20;-99.00;15.00;-99.00;22.70;-99.00;0.00;-99.00;0.00;17.64;-99.00;0.50;0.00;55.75;0.00;55.69;238.90;0.00;0.00;-99.00;23.50;3.90;-1.20
2023/01/01 04:05:00;0.00;15.55;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.80;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.62;-99.00;0.50;0.00;55.75;0.00;55.70;238.60;0.00;0.00;-99.00;23.50;3.60;-0.90
2023/01/01 04:10:00;0.00;15.55;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.80;15.21;-99.00;14.60;-99.00;;-99.00;0.00;-99.00;0.00;17.60;-99.00;0.50;0.00;55.75;0.00;55.69;238.80;0.00;0.00;-99.00;23.50;3.90;-0.70
2023/01/01 04:15:00;0.00;15.54;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.80;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.58;-99.00;0.50;0.00;55.75;0.00;55.69;238.80;0.00;0.00;-99.00;23.50;4.00;-0.80
2023/01/01 04:20:00;0.00;15.53;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.80;15.20;-99.00;14.30;-99.00;;-99.00;0.00;-99.00;0.00;17.57;-99.00;0.50;0.00;55.75;0.00;55.69;238.80;0.00;0.00;-99.00;23.50;4.00;-1.20
2023/01/01 04:25:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.73;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.53;-99.00;0.50;0.00;55.74;0.00;55.70;238.90;0.00;0.00;-99.00;23.50;4.00;-0.40
2023/01/01 04:30:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.70;15.21;-99.00;14.40;-99.00;;-99.00;0.00;-99.00;0.00;17.51;-99.00;0.52;0.00;55.74;0.00;55.69;238.80;0.00;0.00;-99.00;23.50;3.90;-0.90
2023/01/01 04:35:00;0.00;15.52;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.65;15.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.48;-99.00;0.52;0.00;55.73;0.00;55.70;238.80;0.00;0.00;-99.00;23.50;4.00;-0.90
2023/01/01 04:40:00;0.00;15.59;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;14.40;-99.00;;-99.00;0.00;-99.00;0.00;17.47;-99.00;0.50;0.00;55.73;0.00;55.69;238.90;0.00;0.00;-99.00;23.50;4.00;-1.10
2023/01/01 04:45:00;0.00;15.57;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.44;-99.00;0.50;0.00;55.73;0.00;55.70;238.90;0.00;0.00;-99.00;23.50;3.80;-0.60
2023/01/01 04:50:00;0.00;15.57;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;14.60;-99.00;;-99.00;0.00;-99.00;0.00;17.41;-99.00;0.50;0.00;55.72;0.00;55.69;239.00;0.00;0.00;-99.00;23.50;3.80;-0.70
2023/01/01 04:55:00;0.00;15.57;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.60;15.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.38;-99.00;0.50;0.00;55.72;0.00;55.69;238.90;0.00;0.00;-99.00;23.47;3.90;0.10
2023/01/01 05:00:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.14;0.00;0.00;14.50;0.12;-99.00;14.60;15.22;-99.00;14.30;-99.00;22.62;-99.00;0.00;-99.00;0.00;17.37;-99.00;0.50;0.00;55.72;0.00;55.69;238.40;0.00;0.00;-99.00;23.47;3.90;-1.00
2023/01/01 05:05:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.60;15.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.34;-99.00;0.50;0.00;55.72;0.00;55.69;238.50;0.00;0.00;-99.00;23.48;3.90;-0.90
2023/01/01 05:10:00;0.00;15.58;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;12.00;-99.00;;-99.00;0.00;-99.00;0.00;17.31;-99.00;0.52;0.00;55.72;0.00;55.69;238.50;0.00;0.00;-99.00;23.49;3.80;-1.00
2023/01/01 05:15:00;0.00;15.57;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.60;15.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.30;-99.00;0.50;0.00;55.72;0.00;55.70;238.70;0.00;0.00;-99.00;23.44;4.00;-0.80
2023/01/01 05:20:00;0.00;15.57;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;11.60;-99.00;;-99.00;0.00;-99.00;0.00;17.28;-99.00;0.50;0.00;55.72;0.00;55.69;238.20;0.00;0.00;-99.00;23.45;3.80;-0.40
2023/01/01 05:25:00;0.00;15.56;-99.00;0.00;21.70;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;0.00;14.50;0.12;-99.00;14.60;15.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.26;-99.00;0.50;0.00;55.72;0.00;55.70;238.50;0.00;0.00;-99.00;23.41;3.90;-0.80
2023/01/01 05:30:00;0.00;15.53;-99.00;0.00;21.67;-99.00;0.00;0.00;0.00;-99.00;6.15;0.00;7.05;14.50;0.11;-99.00;14.60;15.19;-99.00;11.50;-99.00;;-99.00;0.00;-99.00;0.00;17.24;-99.00;0.50;0.00;56.98;0.00;56.92;229.30;0.00;1.60;-99.00;23.41;205.80;-1.00
