;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2021/10/16 01:00:00;0.00;13.32;-99.00;0.00;24.17;-99.00;0.00;0.00;0.00;-99.00;4.75;0.00;0.00;11.60;0.13;-99.00;8.90;12.05;-99.00;6.20;-99.00;24.32;23.72;0.00;-99.00;0.00;19.72;23.25;0.53;0.00;56.46;0.00;56.38;237.83;16.67;0.00;-99.00;25.90;4.00;-0.33
2021/10/16 01:05:00;0.00;13.33;-99.00;0.00;24.10;-99.00;0.00;0.00;0.00;-99.00;4.77;0.00;0.00;11.60;0.13;-99.00;8.90;12.05;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.70;-99.00;0.56;0.00;56.46;0.00;56.40;237.90;5.20;0.00;-99.00;25.90;4.00;-0.60
2021/10/16 01:10:00;0.00;13.31;25.31;0.00;24.02;-99.00;0.00;0.00;0.00;23.28;4.77;0.00;0.00;11.60;0.16;-99.00;8.90;12.08;-99.00;6.20;-99.00;;23.08;0.00;-99.00;0.00;19.66;22.88;0.66;0.00;56.44;0.00;56.38;238.00;24.30;0.00;-99.00;25.90;4.00;369.30
2021/10/16 01:15:00;0.00;13.31;25.30;0.00;23.79;-99.00;0.00;0.00;0.00;23.91;4.77;0.00;0.00;11.60;0.14;-99.00;8.90;12.07;-99.00;;-99.00;;23.33;0.00;-99.00;0.00;19.63;22.84;0.58;0.00;56.44;0.00;56.38;238.00;25.80;0.00;-99.00;25.83;4.00;144.80
2021/10/16 01:20:00;0.00;13.34;-99.00;0.00;23.66;-99.00;0.00;0.00;0.00;-99.00;4.76;0.00;0.00;11.60;0.13;-99.00;8.90;12.07;-99.00;5.90;-99.00;;-99.00;0.00;-99.00;0.00;19.60;-99.00;0.53;0.00;56.44;0.00;56.38;237.90;5.50;0.00;-99.00;25.80;4.00;-0.70
2021/10/16 01:25:00;0.00;13.36;25.13;0.00;23.56;-99.00;0.00;0.00;0.00;23.01;4.76;0.00;0.00;11.60;0.16;-99.00;8.90;12.12;-99.00;;-99.00;;22.83;0.00;-99.00;0.00;19.55;22.47;0.66;0.00;56.44;0.00;56.38;237.90;23.20;0.00;-99.00;25.77;4.00;375.60
2021/10/16 01:30:00;0.00;13.38;25.18;0.00;23.37;-99.00;0.00;0.00;0.00;23.68;4.75;0.00;0.00;11.60;0.14;-99.00;8.90;12.11;-99.00;5.90;-99.00;;23.15;0.00;-99.00;0.00;19.52;22.56;0.59;0.00;56.44;0.00;56.38;237.90;26.00;0.00;-99.00;25.72;4.00;231.30
2021/10/16 01:35:00;0.00;13.37;-99.00;0.00;23.21;-99.00;0.00;0.00;0.00;-99.00;4.74;0.00;0.00;11.60;0.13;-99.00;8.90;12.14;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.48;-99.00;0.58;0.00;56.44;0.00;56.38;237.90;5.50;0.00;-99.00;25.62;4.00;-0.80
2021/10/16 01:40:00;0.00;13.35;24.96;0.00;23.20;-99.00;0.00;0.00;0.00;22.97;4.76;0.00;0.00;11.60;0.16;-99.00;8.84;12.15;-99.00;6.00;-99.00;;22.74;0.00;-99.00;0.00;19.45;22.20;0.66;0.00;56.44;0.00;56.38;238.00;30.80;0.00;-99.00;25.58;4.00;371.80
2021/10/16 01:45:00;0.00;13.38;24.95;0.00;23.08;-99.00;0.00;0.00;0.00;23.52;4.75;0.00;0.00;11.60;0.14;-99.00;8.79;12.15;-99.00;;-99.00;;23.06;0.00;-99.00;0.00;19.41;22.44;0.61;0.00;56.44;0.00;56.39;237.90;30.20;0.00;-99.00;25.47;4.00;270.80
2021/10/16 01:50:00;0.00;13.36;-99.00;0.00;23.00;-99.00;0.00;0.00;0.00;-99.00;4.73;0.00;0.00;11.64;0.13;-99.00;8.69;12.17;-99.00;5.90;-99.00;;-99.00;0.00;-99.00;0.00;19.37;-99.00;0.55;0.00;56.44;0.00;56.38;238.00;6.50;0.00;-99.00;25.38;4.00;-0.70
2021/10/16 01:55:00;0.00;13.37;24.69;0.00;23.00;-99.00;0.00;0.00;0.00;22.92;4.72;0.00;0.00;11.70;0.16;-99.00;8.57;12.17;-99.00;;-99.00;;22.60;0.00;-99.00;0.00;19.33;22.12;0.66;0.00;56.44;0.00;56.38;237.90;22.70;0.00;-99.00;25.33;4.00;373.50
2021/10/16 02:00:00;0.00;13.38;24.65;0.00;22.90;-99.00;0.00;0.00;0.00;23.34;4.72;0.00;0.00;11.70;0.15;-99.00;8.45;12.16;-99.00;5.80;-99.00;23.37;22.90;0.00;-99.00;0.00;19.28;22.35;0.62;0.00;56.44;0.00;56.38;237.90;34.70;0.00;-99.00;25.16;4.00;347.10
2021/10/16 02:05:00;0.00;13.40;-99.00;0.00;22.84;-99.00;0.00;0.00;0.00;-99.00;4.72;0.00;0.00;11.70;0.13;-99.00;8.31;12.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.25;-99.00;0.53;0.00;56.43;0.00;56.38;238.00;9.30;0.00;-99.00;24.95;4.00;-0.60
2021/10/16 02:10:00;0.00;13.40;24.33;0.00;22.80;-99.00;0.00;0.00;0.00;22.71;4.71;0.00;0.00;11.70;0.16;-99.00;8.16;12.16;-99.00;5.60;-99.00;;22.47;0.00;-99.00;0.00;19.21;22.10;0.66;0.00;56.41;0.00;56.38;238.00;23.00;0.00;-99.00;24.88;4.00;375.40
2021/10/16 02:15:00;0.00;13.40;24.20;0.00;22.73;-99.00;0.00;0.00;0.00;23.04;4.71;0.00;0.00;11.70;0.15;-99.00;8.01;12.20;-99.00;;-99.00;;22.69;0.00;-99.00;0.00;19.18;22.33;0.64;0.00;56.43;0.00;56.38;238.00;35.40;0.00;-99.00;24.62;4.00;376.00
2021/10/16 02:20:00;0.00;13.40;-99.00;0.00;22.70;-99.00;0.00;0.00;0.00;-99.00;4.71;0.00;0.00;11.70;0.14;-99.00;7.89;12.17;-99.00;5.40;-99.00;;22.69;0.00;-99.00;0.00;19.13;22.07;0.58;0.00;56.43;0.00;56.39;237.80;10.20;0.00;-99.00;24.41;4.00;-0.60
2021/10/16 02:25:00;0.00;13.41;23.82;0.00;22.62;-99.00;0.00;0.00;0.00;22.41;4.72;0.00;0.00;11.70;0.16;-99.00;7.80;12.20;-99.00;;-99.00;;22.26;0.00;-99.00;0.00;19.08;21.97;0.66;0.00;56.41;0.00;56.38;237.90;23.00;0.00;-99.00;24.35;4.00;378.10
2021/10/16 02:30:00;0.00;13.43;23.70;0.00;22.54;-99.00;0.00;0.00;0.00;22.69;4.71;0.00;0.00;11.70;0.16;-99.00;7.72;12.20;-99.00;5.30;-99.00;;22.33;0.00;-99.00;0.00;19.03;22.15;0.66;0.00;56.41;0.00;56.38;238.00;35.30;0.00;-99.00;24.16;4.00;419.80
2021/10/16 02:35:00;0.00;13.41;23.44;0.00;22.43;-99.00;0.00;0.00;0.00;22.59;4.70;0.00;0.00;11.70;0.14;-99.00;7.62;12.22;-99.00;;-99.00;;22.32;0.00;-99.00;0.00;18.98;21.86;0.56;0.00;56.41;0.00;56.38;237.90;13.50;0.00;-99.00;24.04;4.00;48.60
2021/10/16 02:40:00;0.00;13.43;23.41;0.00;22.40;-99.00;0.00;0.00;0.00;22.15;4.70;0.00;0.00;11.70;0.16;-99.00;7.56;12.23;-99.00;5.60;-99.00;;21.92;0.00;-99.00;0.00;18.93;21.78;0.66;0.00;56.41;0.00;56.39;238.00;26.20;0.00;-99.00;23.98;4.00;413.20
2021/10/16 02:45:00;0.00;13.46;23.34;0.00;22.26;-99.00;0.00;0.00;0.00;22.38;4.72;0.00;0.00;11.70;0.16;-99.00;7.50;12.22;-99.00;;-99.00;;22.06;0.00;-99.00;0.00;18.87;21.91;0.67;0.00;56.41;0.00;56.38;238.00;35.10;0.00;-99.00;23.91;4.00;421.90
2021/10/16 02:50:00;0.00;13.44;23.18;47.40;22.17;-99.00;0.00;0.00;0.00;22.33;4.73;0.00;0.00;11.70;0.14;-99.00;7.50;12.22;-99.00;6.00;-99.00;;22.06;0.00;-99.00;0.00;18.80;21.65;0.56;0.00;56.41;0.00;56.38;237.90;21.60;0.00;-99.00;23.80;4.00;103.70
2021/10/16 02:55:00;0.00;13.44;23.15;0.00;22.10;-99.00;0.00;0.00;0.00;21.92;4.73;0.00;0.00;11.70;0.16;-99.00;7.50;12.21;-99.00;;-99.00;;21.75;0.00;-99.00;0.00;18.74;21.59;0.66;0.00;56.41;0.00;56.38;238.00;23.50;0.00;-99.00;23.70;4.00;393.80
2021/10/16 03:00:00;0.00;13.40;23.09;0.00;22.00;-99.00;0.00;0.00;0.00;22.13;4.73;0.00;0.00;11.70;0.16;-99.00;7.50;12.20;-99.00;5.60;-99.00;22.63;21.80;0.00;-99.00;0.00;18.69;21.62;0.66;0.00;56.41;0.00;56.38;238.00;35.40;0.00;-99.00;23.62;4.00;420.30
2021/10/16 03:05:00;0.00;13.46;22.94;0.00;21.90;-99.00;0.00;0.00;0.00;22.10;4.74;0.00;0.00;11.70;0.15;-99.00;7.50;12.22;-99.00;;-99.00;;21.84;0.00;-99.00;0.00;18.63;21.48;0.63;0.00;56.40;0.00;56.38;237.90;24.30;0.00;-99.00;23.51;4.00;163.20
2021/10/16 03:10:00;0.00;13.45;22.86;0.00;21.86;-99.00;0.00;0.00;0.00;21.78;4.74;0.00;0.00;11.70;0.16;-99.00;7.57;12.23;-99.00;5.20;-99.00;;21.52;0.00;-99.00;0.00;18.59;21.40;0.66;0.00;56.40;0.00;56.38;237.80;29.10;0.00;-99.00;23.45;4.00;409.80
2021/10/16 03:15:00;0.00;13.44;22.80;0.00;21.76;-99.00;0.00;0.00;0.00;21.93;4.74;0.00;0.00;11.70;0.17;-99.00;7.60;12.23;-99.00;;-99.00;;21.63;0.00;-99.00;0.00;18.53;21.48;0.71;0.00;56.39;0.00;56.35;238.00;287.20;0.00;-99.00;23.35;4.00;422.00
2021/10/16 03:20:00;0.00;13.48;22.57;0.00;21.70;-99.00;1.81;0.00;0.00;21.86;4.73;0.25;0.00;11.70;0.39;-99.00;7.60;12.26;22.05;5.20;15.24;;21.67;0.00;16.67;0.00;18.49;23.14;1.62;3.47;56.19;0.00;56.16;237.40;558.40;0.00;23.22;23.23;4.50;259.90
2021/10/16 03:25:00;0.00;13.39;23.86;0.00;21.70;8.64;3.56;145.40;0.00;21.68;4.73;0.50;0.00;11.69;0.58;10.96;7.60;12.18;21.82;;7.83;;21.44;0.00;10.94;0.00;18.44;28.74;2.45;7.16;55.90;0.00;55.87;236.90;361.60;0.00;28.97;23.62;5.00;419.70
2021/10/16 03:30:00;0.00;13.04;26.22;0.00;21.70;5.62;3.33;544.30;0.00;22.71;4.73;0.50;0.00;11.25;0.58;4.39;7.60;11.69;22.57;4.90;4.80;;22.26;0.00;8.08;0.00;18.38;27.49;2.47;6.91;55.83;0.00;55.79;236.90;546.80;0.00;27.80;24.25;5.00;423.20
2021/10/16 03:35:00;0.00;12.69;27.10;0.00;21.70;3.61;3.11;665.20;0.00;23.93;4.71;0.50;0.00;10.89;0.60;0.70;7.60;11.35;23.45;;1.53;;23.24;0.00;5.01;0.00;18.34;28.37;2.50;6.19;55.76;0.00;55.73;236.90;493.10;0.00;28.58;25.87;5.00;346.40
2021/10/16 03:40:00;0.00;12.54;27.68;0.00;21.70;2.30;3.01;656.30;0.00;24.29;4.69;0.50;0.00;10.80;0.62;-0.66;7.46;11.21;23.87;4.70;0.36;;23.55;0.00;3.84;0.00;18.29;28.46;2.62;5.92;55.70;0.00;55.69;237.00;482.70;0.00;28.79;27.23;5.00;420.50
2021/10/16 03:45:00;0.00;12.50;28.47;0.00;21.70;1.99;2.98;651.70;0.00;25.14;4.68;0.50;0.00;10.79;0.62;-1.04;7.32;11.21;24.57;;1.50;;24.44;0.00;3.55;0.00;18.27;29.43;2.62;5.74;55.67;0.00;55.64;237.00;478.70;0.00;29.59;27.96;5.00;404.20
2021/10/16 03:50:00;0.00;12.50;29.07;0.00;21.70;1.83;2.98;651.50;0.00;25.72;4.67;0.50;0.00;10.70;0.63;-1.14;7.16;11.20;24.68;4.80;1.42;;24.55;0.00;3.40;0.00;18.28;29.61;2.64;5.74;55.63;0.00;55.61;237.00;483.10;0.00;29.76;28.67;5.00;330.30
2021/10/16 03:55:00;0.00;12.50;29.26;0.00;21.71;1.75;2.93;650.10;0.00;25.87;4.67;0.50;0.00;10.70;0.62;-1.26;7.04;11.20;24.89;;1.29;;24.67;0.00;3.32;0.00;18.31;29.59;2.62;5.66;55.60;0.00;55.61;236.90;474.60;0.00;29.82;29.28;5.00;377.90
2021/10/16 04:00:00;0.00;12.50;29.69;0.00;21.80;1.60;2.91;650.00;0.00;26.29;4.67;0.50;0.00;10.70;0.62;-1.37;6.95;11.20;25.31;4.80;1.20;24.19;25.14;0.00;3.19;0.00;18.34;30.15;2.62;5.59;55.57;0.00;55.56;237.00;474.50;0.00;30.28;29.72;5.00;345.50
2021/10/16 04:05:00;0.00;12.50;30.00;0.00;21.80;1.67;2.93;651.30;0.00;26.62;4.68;0.50;0.00;10.70;0.62;-1.31;6.87;11.20;25.04;;1.20;;24.95;0.00;3.19;0.00;18.39;30.25;2.60;5.69;55.55;0.00;55.52;237.00;486.20;0.00;30.22;30.12;5.00;274.70
2021/10/16 04:10:00;0.00;12.48;29.84;0.00;21.90;1.74;2.92;649.90;0.00;26.47;4.69;0.50;0.00;10.70;0.62;-1.25;6.80;11.20;25.23;4.70;1.28;;24.94;0.00;3.27;0.00;18.45;29.79;2.62;5.59;55.51;0.00;55.52;237.00;481.20;0.00;30.10;30.18;5.00;358.10
2021/10/16 04:15:00;0.00;12.49;30.16;0.00;21.94;1.75;2.95;650.10;0.00;26.83;4.69;0.50;0.00;10.70;0.62;-1.21;6.80;11.20;25.61;;1.34;;25.37;0.00;3.29;0.00;18.51;30.33;2.62;5.58;55.48;0.00;55.45;236.90;479.30;0.00;30.57;30.32;5.00;353.30
2021/10/16 04:20:00;0.00;12.49;30.33;0.00;22.00;1.89;2.96;651.70;0.00;27.06;4.69;0.50;0.00;10.70;0.61;-1.11;6.80;11.20;24.77;4.70;1.42;;24.46;0.00;3.38;0.00;18.58;29.92;2.56;5.81;55.48;0.00;55.44;237.10;513.20;0.00;29.90;30.57;5.00;199.60
2021/10/16 04:25:00;0.00;12.50;29.97;0.00;22.16;1.60;2.91;650.30;0.00;26.58;4.69;0.50;0.00;10.70;0.62;-1.41;6.80;11.20;25.28;;1.20;;24.94;0.00;3.18;0.00;18.65;29.70;2.66;5.54;55.44;0.00;55.44;236.90;473.70;0.00;30.21;30.40;5.00;350.70
2021/10/16 04:30:00;0.00;12.50;30.27;0.00;22.33;1.62;2.91;650.10;0.00;26.99;4.69;0.50;0.00;10.70;0.62;-1.31;6.80;11.21;25.79;5.10;1.20;;25.58;0.00;3.15;0.00;18.71;30.45;2.64;5.55;55.42;0.00;55.44;236.80;476.10;0.00;30.73;30.50;5.00;347.40
2021/10/16 04:35:00;0.00;12.51;30.34;0.00;22.62;1.79;2.95;651.30;0.00;27.17;4.70;0.50;0.00;10.70;0.60;-1.25;6.80;11.20;24.37;;1.31;;23.93;0.00;3.27;0.00;18.78;29.16;2.53;5.82;55.42;0.00;55.44;237.00;527.20;0.00;29.36;30.70;5.00;116.30
2021/10/16 04:40:00;0.00;12.50;29.90;0.00;24.09;1.81;2.93;651.00;0.00;26.41;4.70;0.50;0.00;10.70;0.62;-1.17;6.80;11.20;25.17;4.60;1.32;;24.81;0.00;3.30;0.00;18.84;29.65;2.62;5.60;55.38;0.00;55.36;237.00;471.10;0.00;30.16;30.41;5.00;327.00
2021/10/16 04:45:00;0.00;12.52;30.27;0.00;25.15;1.71;2.90;648.60;0.00;26.97;4.70;0.50;0.00;10.70;0.62;-1.25;6.80;11.21;25.97;;1.27;;25.72;0.00;3.25;0.00;18.91;30.63;2.62;5.52;55.38;0.00;55.35;237.00;470.50;0.00;30.92;30.49;5.00;346.70
2021/10/16 04:50:00;0.00;12.51;30.22;0.00;26.24;1.82;1.13;320.70;0.00;27.11;4.70;0.19;0.00;10.70;0.28;-1.06;6.80;11.20;24.24;4.80;1.00;;24.25;0.00;3.36;0.00;18.95;29.68;1.20;2.25;55.61;0.00;55.61;237.60;239.30;0.00;29.41;30.75;4.30;73.40
2021/10/16 04:55:00;0.00;12.50;30.24;0.00;26.46;-99.00;0.00;6.00;0.00;26.32;4.72;0.00;0.00;10.70;0.16;-99.00;6.80;11.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.00;-99.00;0.67;0.00;55.81;0.00;55.79;238.00;9.00;0.00;-99.00;30.76;4.00;307.90
2021/10/16 05:00:00;0.00;12.51;30.19;0.00;25.19;-99.00;0.00;4.00;0.00;27.02;4.75;0.00;0.00;10.70;0.16;-99.00;6.80;11.21;-99.00;4.90;-99.00;26.14;26.45;0.00;-99.00;0.00;19.04;24.22;0.66;0.00;55.84;0.00;55.83;237.90;19.00;0.00;-99.00;30.48;4.00;335.40
2021/10/16 05:05:00;0.00;12.53;29.51;0.00;25.00;-99.00;0.00;4.00;0.00;26.96;4.76;0.00;0.00;10.70;0.12;-99.00;6.84;11.22;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.10;-99.00;0.56;0.00;55.87;0.00;55.86;238.00;9.90;0.00;-99.00;30.20;4.00;11.40
2021/10/16 05:10:00;0.00;12.57;29.58;0.00;25.00;-99.00;0.00;4.00;0.00;26.14;4.76;0.00;0.00;10.70;0.16;-99.00;6.95;11.21;-99.00;5.00;-99.00;;25.85;0.00;-99.00;0.00;19.15;23.49;0.66;0.00;55.87;0.00;55.87;237.90;11.50;0.00;-99.00;30.10;4.00;319.30
2021/10/16 05:15:00;0.00;12.54;29.61;60.00;25.02;-99.00;0.00;1.60;0.00;26.72;4.76;0.00;0.00;10.70;0.15;-99.00;7.06;11.25;-99.00;;-99.00;;26.15;0.00;-99.00;0.00;19.20;24.79;0.64;0.00;55.88;0.00;55.87;237.90;23.70;0.00;-99.00;29.96;4.00;312.30
2021/10/16 05:20:00;0.00;12.55;-99.00;0.00;25.10;-99.00;0.00;0.00;0.00;-99.00;4.76;0.00;0.00;10.70;0.12;-99.00;7.16;11.25;-99.00;5.20;-99.00;;26.12;0.00;-99.00;0.00;19.26;24.70;0.58;0.00;55.88;0.00;55.86;238.00;10.40;0.00;-99.00;29.78;4.00;-0.50
2021/10/16 05:25:00;0.00;12.58;29.17;0.00;25.10;-99.00;0.00;0.00;0.00;25.71;4.76;0.00;0.00;10.70;0.16;-99.00;7.26;11.24;-99.00;;-99.00;;25.43;0.00;-99.00;0.00;19.30;24.36;0.66;0.00;55.88;0.00;55.86;237.90;13.10;0.00;-99.00;29.71;4.00;323.40
2021/10/16 05:30:00;0.00;12.60;29.16;0.00;25.12;-99.00;0.00;0.00;0.00;26.47;4.75;0.00;0.00;10.70;0.15;-99.00;7.33;11.25;-99.00;5.30;-99.00;;25.89;0.00;-99.00;0.00;19.35;24.77;0.62;0.00;55.88;0.00;55.86;237.90;23.70;0.00;-99.00;29.49;4.00;289.30
2021/10/16 05:35:00;0.00;12.60;-99.00;0.00;25.20;-99.00;0.00;0.00;0.00;-99.00;4.75;0.00;0.00;10.70;0.14;-99.00;7.40;11.25;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.38;-99.00;0.58;0.00;55.90;0.00;55.87;238.00;6.50;0.00;-99.00;29.24;4.00;-1.00
2021/10/16 05:40:00;0.00;12.60;28.61;0.00;25.20;-99.00;0.00;0.00;0.00;25.36;4.77;0.00;0.00;10.70;0.16;-99.00;7.48;11.27;-99.00;5.20;-99.00;;25.16;0.00;-99.00;0.00;19.41;24.17;0.66;0.00;55.88;0.00;55.86;237.90;18.80;0.00;-99.00;29.05;4.00;339.60
