;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2022/05/08 02:00:00;0.00;22.81;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.67;0.12;-99.00;12.35;22.24;-99.00;9.90;-99.00;21.06;-99.00;0.00;-99.00;0.00;21.95;-99.00;0.52;0.00;56.62;0.00;56.56;238.00;0.00;0.00;-99.00;21.61;3.00;-0.50
2022/05/08 02:05:00;0.00;22.81;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;12.15;22.22;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.85;-99.00;0.50;0.00;56.62;0.00;56.55;238.00;0.00;0.00;-99.00;21.63;3.00;-0.60
2022/05/08 02:10:00;0.00;22.82;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;12.03;22.20;-99.00;9.90;-99.00;;-99.00;0.00;-99.00;0.00;21.76;-99.00;0.50;0.00;56.62;0.00;56.55;238.00;0.00;0.00;-99.00;21.62;3.00;-0.80
2022/05/08 02:15:00;0.00;22.80;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.92;22.22;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.67;-99.00;0.50;0.00;56.62;0.00;56.56;238.10;0.00;0.00;-99.00;21.63;3.00;-1.10
2022/05/08 02:20:00;0.00;22.80;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.79;22.22;-99.00;9.60;-99.00;;-99.00;0.00;-99.00;0.00;21.58;-99.00;0.50;0.00;56.62;0.00;56.56;238.00;0.00;0.00;-99.00;21.63;3.00;-0.60
2022/05/08 02:25:00;0.00;22.85;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.70;22.21;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.50;-99.00;0.50;0.00;56.61;0.00;56.55;238.10;0.00;0.00;-99.00;21.61;3.00;-0.80
2022/05/08 02:30:00;0.00;22.79;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.62;22.17;-99.00;9.50;-99.00;;-99.00;0.00;-99.00;0.00;21.41;-99.00;0.52;0.00;56.61;0.00;56.55;238.00;0.00;0.00;-99.00;21.65;3.00;-0.90
2022/05/08 02:35:00;0.00;22.79;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.60;0.00;0.00;21.60;0.12;-99.00;11.51;22.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.31;-99.00;0.50;0.00;56.60;0.00;56.55;238.30;0.00;0.00;-99.00;21.62;3.00;-0.50
2022/05/08 02:40:00;0.00;22.79;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.40;22.21;-99.00;9.20;-99.00;;-99.00;0.00;-99.00;0.00;21.23;-99.00;0.50;0.00;56.60;0.00;56.55;238.00;0.00;0.00;-99.00;21.60;3.00;-0.50
2022/05/08 02:45:00;0.00;22.77;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.31;22.24;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.14;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.56;3.00;-0.90
2022/05/08 02:50:00;0.00;22.77;-99.00;43.20;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.25;22.17;-99.00;8.90;-99.00;;-99.00;0.00;-99.00;0.00;21.05;-99.00;0.52;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.63;3.00;-0.80
2022/05/08 02:55:00;0.00;22.79;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;11.20;22.18;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.96;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;21.62;3.00;-0.60
2022/05/08 03:00:00;0.00;22.76;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.15;22.19;-99.00;8.90;-99.00;21.01;-99.00;0.00;-99.00;0.00;20.88;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.59;3.00;-0.80
2022/05/08 03:05:00;0.00;22.76;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.10;22.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.80;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.61;3.00;-0.80
2022/05/08 03:10:00;0.00;22.79;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.05;22.17;-99.00;8.80;-99.00;;-99.00;0.00;-99.00;0.00;20.70;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;21.60;3.00;-0.60
2022/05/08 03:15:00;0.00;22.75;-99.00;0.00;20.10;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.00;22.19;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.62;-99.00;0.50;0.00;56.59;0.00;56.56;238.20;0.00;0.00;-99.00;21.62;3.00;-0.30
2022/05/08 03:20:00;0.00;22.76;-99.00;0.00;20.07;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.00;22.17;-99.00;8.60;-99.00;;-99.00;0.00;-99.00;0.00;20.53;-99.00;0.52;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;21.61;3.00;-0.50
2022/05/08 03:25:00;0.00;22.78;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.00;22.17;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.44;-99.00;0.52;0.00;56.59;0.00;56.56;237.90;0.00;0.00;-99.00;21.59;3.00;-0.80
2022/05/08 03:30:00;0.00;22.77;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.60;0.12;-99.00;11.00;22.17;-99.00;8.60;-99.00;;-99.00;0.00;-99.00;0.00;20.37;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.57;3.00;-0.90
2022/05/08 03:35:00;0.00;22.74;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.60;0.12;-99.00;10.97;22.16;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.30;-99.00;0.50;0.00;56.59;0.00;56.55;238.30;0.00;0.00;-99.00;21.59;3.00;-0.80
2022/05/08 03:40:00;0.00;22.73;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.55;0.12;-99.00;10.88;22.15;-99.00;8.40;-99.00;;-99.00;0.00;-99.00;0.00;20.22;-99.00;0.50;0.00;56.59;0.00;56.55;238.20;0.00;0.00;-99.00;21.61;3.00;-0.70
2022/05/08 03:45:00;0.00;22.75;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.50;0.12;-99.00;10.75;22.11;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.15;-99.00;0.52;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.61;3.00;-0.70
2022/05/08 03:50:00;0.00;22.72;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.61;0.00;0.00;21.50;0.12;-99.00;10.63;22.18;-99.00;8.40;-99.00;;-99.00;0.00;-99.00;0.00;20.08;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;21.56;3.00;-0.80
2022/05/08 03:55:00;0.00;22.75;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.62;0.00;0.00;21.50;0.12;-99.00;10.48;22.13;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.00;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.58;3.00;-0.80
2022/05/08 04:00:00;0.00;22.74;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.64;0.00;0.00;21.50;0.12;-99.00;10.34;22.13;-99.00;8.50;-99.00;21.00;-99.00;0.00;-99.00;0.00;19.92;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;21.60;3.00;-0.60
2022/05/08 04:05:00;0.00;22.75;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.68;0.00;0.00;21.50;0.12;-99.00;10.24;22.12;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.84;-99.00;0.50;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;21.59;3.00;-0.80
2022/05/08 04:10:00;0.00;22.71;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.70;0.00;0.00;21.50;0.12;-99.00;10.20;22.16;-99.00;8.50;-99.00;;-99.00;0.00;-99.00;0.00;19.77;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.57;3.00;-0.80
2022/05/08 04:15:00;0.00;22.77;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.70;0.00;0.00;21.50;0.12;-99.00;10.20;22.05;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.68;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;21.61;3.00;-0.70
2022/05/08 04:20:00;0.00;22.72;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.70;0.00;0.00;21.50;0.12;-99.00;10.18;22.13;-99.00;8.50;-99.00;;-99.00;0.00;-99.00;0.00;19.61;-99.00;0.50;0.00;56.59;0.00;56.55;238.10;0.00;0.00;-99.00;21.57;3.00;-0.70
2022/05/08 04:25:00;0.00;22.71;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.69;0.00;0.00;21.50;0.12;-99.00;10.10;22.13;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.54;-99.00;0.50;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;21.57;3.00;-0.60
2022/05/08 04:30:00;0.00;22.70;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.69;0.00;0.00;21.50;0.12;-99.00;10.07;22.13;-99.00;8.50;-99.00;;-99.00;0.00;-99.00;0.00;19.46;-99.00;0.50;0.00;56.57;0.00;56.55;238.00;0.00;0.00;-99.00;21.56;3.00;-0.90
2022/05/08 04:35:00;0.00;22.74;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.69;0.00;0.00;21.50;0.12;-99.00;9.96;22.09;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.39;-99.00;0.50;0.00;56.58;0.00;56.55;238.00;0.00;0.00;-99.00;21.55;3.00;-0.50
2022/05/08 04:40:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.72;0.00;0.00;21.50;0.12;-99.00;9.84;22.10;-99.00;8.30;-99.00;;-99.00;0.00;-99.00;0.00;19.32;-99.00;0.52;0.00;56.59;0.00;56.55;238.30;0.00;0.00;-99.00;21.58;3.00;-0.70
2022/05/08 04:45:00;0.00;22.72;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.75;0.00;0.00;21.50;0.12;-99.00;9.72;22.09;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.25;-99.00;0.50;0.00;56.56;0.00;56.54;238.30;0.00;0.00;-99.00;21.58;3.00;-0.60
2022/05/08 04:50:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.81;0.00;0.00;21.50;0.12;-99.00;9.70;22.08;-99.00;8.20;-99.00;;-99.00;0.00;-99.00;0.00;19.18;-99.00;0.50;0.00;56.57;0.00;56.54;238.00;0.00;0.00;-99.00;21.58;3.00;-0.80
2022/05/08 04:55:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;4.89;0.00;0.00;21.50;0.12;-99.00;9.70;22.13;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.10;-99.00;0.50;0.00;56.59;0.00;56.54;238.30;0.00;0.00;-99.00;21.53;3.00;-0.80
2022/05/08 05:00:00;0.00;22.67;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;5.03;0.00;0.00;21.50;0.12;-99.00;9.75;22.06;-99.00;8.30;-99.00;20.98;-99.00;0.00;-99.00;0.00;19.03;-99.00;0.50;0.00;56.56;0.00;56.49;238.30;0.00;0.00;-99.00;21.59;3.00;-1.00
2022/05/08 05:05:00;0.00;22.65;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;5.34;0.00;0.00;21.42;0.12;-99.00;9.83;22.07;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.96;-99.00;0.50;0.00;56.56;0.00;56.49;237.90;0.00;0.00;-99.00;21.57;3.00;-0.90
2022/05/08 05:10:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;6.05;0.00;0.00;21.40;0.12;-99.00;9.92;22.09;-99.00;8.10;-99.00;;-99.00;0.00;-99.00;0.00;18.90;-99.00;0.50;0.00;56.56;0.00;56.52;237.90;0.00;0.00;-99.00;21.55;3.00;-0.70
2022/05/08 05:15:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;7.76;0.00;0.00;21.40;0.12;-99.00;10.06;22.04;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.82;-99.00;0.50;0.00;56.56;0.00;56.48;238.20;0.00;0.00;-99.00;21.57;3.00;-1.00
2022/05/08 05:20:00;0.00;22.68;-99.00;0.00;20.00;-99.00;0.00;0.00;0.00;-99.00;13.01;0.00;0.00;21.40;0.12;-99.00;10.18;22.07;-99.00;8.00;-99.00;;-99.00;0.00;-99.00;0.00;18.75;-99.00;0.50;0.00;56.56;0.00;56.47;237.90;0.00;0.00;-99.00;21.55;3.00;-0.80
2022/05/08 05:25:00;0.00;22.65;-99.00;0.00;20.00;14.64;0.00;43.80;0.00;-99.00;25.27;0.00;0.00;21.40;0.12;18.96;10.30;22.05;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;18.69;-99.00;0.52;0.00;56.57;0.00;56.49;238.50;0.00;0.00;-99.00;21.55;3.00;-0.50
2022/05/08 05:30:00;0.00;22.67;-99.00;0.00;20.00;-99.00;0.00;6.50;0.00;-99.00;44.14;0.00;0.00;21.40;0.12;-99.00;10.39;22.10;-99.00;8.40;-99.00;;-99.00;0.00;-99.00;0.00;18.64;-99.00;0.50;0.00;56.58;0.00;56.47;238.30;0.00;0.00;-99.00;21.45;3.00;-0.80
