;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2022/04/04 01:50:00;0.00;18.02;25.37;0.00;23.84;-99.00;0.00;0.00;0.00;23.94;4.57;0.00;0.00;14.90;0.16;-99.00;0.50;15.41;-99.00;-1.10;-99.00;;23.64;0.00;-99.00;0.00;17.21;23.25;0.66;0.00;56.69;0.00;56.64;238.30;22.00;0.00;-99.00;25.82;3.00;376.50
2022/04/04 01:55:00;0.00;17.97;25.19;0.00;23.69;-99.00;0.00;0.00;0.00;23.76;4.54;0.00;0.00;14.90;0.16;-99.00;0.50;15.44;-99.00;;-99.00;;23.42;0.00;-99.00;0.00;17.15;23.09;0.66;0.00;56.68;0.00;56.64;238.40;22.00;0.00;-99.00;25.63;3.00;376.50
2022/04/04 02:00:00;0.00;18.00;25.00;0.00;23.54;-99.00;0.00;0.00;0.00;23.61;4.51;0.00;0.00;14.90;0.17;-99.00;0.50;15.40;-99.00;-1.20;-99.00;25.77;23.38;0.00;-99.00;0.00;17.07;23.13;0.72;0.00;56.65;0.00;56.59;238.50;365.30;0.00;-99.00;25.50;3.00;378.10
2022/04/04 02:05:00;0.00;17.95;24.81;0.00;23.50;7.21;1.79;381.00;0.00;23.42;4.51;0.31;0.00;14.90;0.45;5.72;0.50;15.38;23.55;;5.55;;23.23;0.00;6.90;0.00;17.00;25.52;1.87;3.20;56.45;0.00;56.39;238.20;259.10;0.00;26.20;25.33;3.00;377.70
2022/04/04 02:10:00;0.00;17.98;26.60;0.00;23.50;-3.16;2.54;611.40;0.00;23.47;4.54;0.50;0.00;14.90;2.63;-5.36;0.40;15.42;23.56;-1.80;-2.91;;23.28;0.00;-1.12;0.00;16.92;29.14;10.97;5.36;55.11;0.00;55.04;239.90;677.00;0.00;28.98;25.79;3.00;380.20
2022/04/04 02:15:00;0.00;17.97;27.95;0.00;23.50;-4.53;2.46;598.60;0.00;24.62;4.52;0.50;0.00;14.90;2.63;-6.96;0.25;15.37;24.19;;-4.23;;23.96;0.00;-2.41;0.00;16.83;29.04;11.02;5.14;54.93;0.00;54.86;239.40;733.00;0.00;29.14;27.62;3.00;373.70
2022/04/04 02:20:00;0.00;17.98;28.73;0.00;23.57;-5.00;2.42;593.90;0.00;25.28;4.50;0.50;0.00;14.90;2.63;-7.42;0.06;15.36;24.57;-1.90;-4.67;;24.46;0.00;-2.92;0.00;16.74;29.55;11.02;5.00;54.82;0.00;54.77;239.20;729.60;0.00;29.57;28.66;3.10;355.30
2022/04/04 02:25:00;0.00;17.93;29.25;0.00;23.70;-5.08;2.40;591.40;0.00;25.62;4.49;0.50;0.00;14.90;2.64;-7.55;0.00;15.42;24.79;;-4.72;;24.69;0.00;-3.05;0.00;16.66;29.76;11.02;4.94;54.69;0.00;54.62;239.50;738.00;0.00;29.79;29.33;3.00;340.80
2022/04/04 02:30:00;0.00;17.93;29.58;0.00;23.80;-5.18;2.40;592.70;0.00;25.85;4.49;0.50;0.00;14.88;2.63;-7.61;-0.05;15.39;24.96;-1.90;-4.80;;24.88;0.00;-3.11;0.00;16.60;30.01;11.02;4.92;54.56;0.00;54.50;239.20;728.40;0.00;29.99;29.78;3.00;332.10
2022/04/04 02:35:00;0.00;17.93;29.83;60.40;24.21;-5.29;2.40;590.10;0.00;25.98;4.47;0.50;0.00;14.80;2.63;-7.69;-0.13;15.39;25.13;;-4.90;;25.02;0.00;-3.21;0.00;16.57;30.09;11.02;4.92;54.44;0.00;54.37;239.00;735.30;0.00;30.10;30.08;3.00;327.30
2022/04/04 02:40:00;0.00;17.94;30.06;0.00;25.68;-5.53;2.39;587.70;0.00;26.14;4.45;0.50;0.00;14.80;2.63;-7.88;-0.21;15.36;25.31;-2.10;-5.06;;25.18;0.00;-3.43;0.00;16.56;30.28;11.03;4.84;54.36;0.00;54.31;239.10;728.70;0.00;30.30;30.32;3.00;324.30
2022/04/04 02:45:00;0.00;17.95;30.31;0.00;27.14;-5.72;2.34;584.50;0.00;26.27;4.44;0.50;0.00;14.80;2.63;-8.02;-0.30;15.36;26.04;;-5.23;;25.84;0.00;-3.58;0.00;16.55;30.92;11.03;4.74;54.29;0.00;54.24;239.00;713.30;0.00;30.99;30.59;3.10;318.10
2022/04/04 02:50:00;0.00;17.92;30.65;0.00;27.85;-4.69;0.21;126.30;0.00;26.48;4.44;0.05;7.83;14.80;0.19;-7.08;-0.38;15.38;26.27;-2.20;-4.40;;26.15;0.00;-3.05;0.00;16.58;31.24;0.85;0.44;56.49;0.00;56.45;228.40;87.80;1.79;31.28;30.85;228.50;307.80
2022/04/04 02:55:00;0.00;17.92;30.59;0.00;27.51;-99.00;0.00;4.70;0.00;26.60;4.48;0.00;8.62;14.80;0.15;-99.00;-0.40;15.39;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;16.61;-99.00;0.66;0.00;56.93;0.00;56.92;227.00;4.50;1.96;-99.00;30.83;227.00;305.60
2022/04/04 03:00:00;0.00;17.92;30.37;0.00;26.42;-99.00;0.00;4.00;0.00;26.66;4.52;0.00;8.70;14.80;0.15;-99.00;-0.40;15.37;-99.00;-2.20;-99.00;26.66;-99.00;0.00;-99.00;0.00;16.67;-99.00;0.66;0.00;57.11;0.00;57.09;227.00;4.00;1.97;-99.00;30.63;227.00;306.30
2022/04/04 03:05:00;0.00;17.95;30.12;0.00;25.94;-99.00;0.00;4.00;0.00;26.61;4.54;0.00;8.72;14.80;0.15;-99.00;-0.34;15.31;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;16.74;-99.00;0.66;0.00;57.26;0.00;57.26;227.00;4.00;1.98;-99.00;30.46;227.00;308.50
2022/04/04 03:10:00;0.00;17.95;29.89;0.00;25.88;-99.00;0.00;4.00;0.00;26.57;4.55;0.00;8.72;14.80;0.15;-99.00;-0.23;15.34;-99.00;-2.30;-99.00;;-99.00;0.00;-99.00;0.00;16.82;-99.00;0.66;0.00;57.40;0.00;57.37;227.00;4.00;1.98;-99.00;30.26;227.10;311.90
2022/04/04 03:15:00;0.00;17.94;29.68;0.00;25.80;-99.00;0.00;0.40;0.00;26.49;4.55;0.00;8.72;14.80;0.15;-99.00;-0.09;15.33;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;16.91;-99.00;0.66;0.00;57.50;0.00;57.47;227.20;0.40;1.99;-99.00;30.02;227.40;314.30
2022/04/04 03:20:00;0.00;17.95;29.42;0.00;25.80;-99.00;0.00;0.00;0.00;26.42;4.56;0.00;8.72;14.80;0.15;-99.00;0.00;15.34;-99.00;-2.30;-99.00;;-99.00;0.00;-99.00;0.00;17.00;-99.00;0.66;0.00;57.58;0.00;57.55;227.00;0.00;1.98;-99.00;29.74;227.30;318.00
2022/04/04 03:25:00;0.00;17.95;29.14;0.00;25.74;-99.00;0.00;0.00;0.00;26.32;4.56;0.00;8.72;14.80;0.15;-99.00;0.06;15.33;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.07;-99.00;0.66;0.00;57.65;0.00;57.61;227.00;0.00;1.98;-99.00;29.44;227.00;322.00
2022/04/04 03:30:00;0.00;17.94;28.82;0.00;25.70;-99.00;0.00;0.00;0.00;26.22;4.55;0.00;8.72;14.80;0.15;-99.00;0.17;15.31;-99.00;-2.40;-99.00;;-99.00;0.00;-99.00;0.00;17.15;-99.00;0.66;0.00;57.71;0.00;57.67;227.00;0.00;1.98;-99.00;28.91;227.00;328.60
2022/04/04 03:35:00;0.00;17.93;28.24;0.00;25.61;-99.00;0.00;0.00;0.00;26.06;4.55;0.00;8.72;14.80;0.15;-99.00;0.20;15.37;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;17.21;-99.00;0.67;0.00;57.76;0.00;57.72;227.00;0.00;1.98;-99.00;28.07;227.00;343.30
2022/04/04 03:40:00;0.00;17.93;27.51;0.00;25.53;-99.00;0.00;0.00;0.00;25.78;4.55;0.00;8.65;14.80;0.15;-99.00;0.20;15.34;-99.00;-2.10;-99.00;;-99.00;0.00;-99.00;0.00;17.27;-99.00;0.66;0.00;57.81;0.00;57.75;227.00;4.80;1.97;-99.00;27.50;227.10;365.70
2022/04/04 03:45:00;0.00;17.94;27.05;0.00;25.40;-99.00;0.00;0.00;0.00;25.45;4.55;0.00;8.30;14.80;0.15;-99.00;0.20;15.34;-99.00;;-99.00;;25.13;0.00;-99.00;0.00;17.30;24.66;0.67;0.00;57.84;0.00;57.76;227.00;24.00;1.89;-99.00;27.18;227.20;377.50
2022/04/04 03:50:00;0.00;17.92;26.80;0.00;25.22;-99.00;0.00;0.00;0.00;25.16;4.55;0.00;7.75;14.80;0.15;-99.00;0.20;15.37;-99.00;-2.00;-99.00;;24.83;0.00;-99.00;0.00;17.32;24.48;0.66;0.00;57.84;0.00;57.76;228.30;25.80;1.77;-99.00;27.02;228.30;378.50
2022/04/04 03:55:00;0.00;17.96;26.60;53.80;24.98;-99.00;0.00;0.00;0.00;24.94;4.56;0.00;7.19;14.80;0.15;-99.00;0.20;15.32;-99.00;;-99.00;;24.60;0.00;-99.00;0.00;17.33;24.24;0.66;0.00;57.83;0.00;57.77;229.40;25.70;1.65;-99.00;26.96;229.30;378.90
2022/04/04 04:00:00;0.00;17.95;26.49;0.00;24.75;-99.00;0.00;0.00;0.00;24.79;4.55;0.00;6.56;14.80;0.15;-99.00;0.20;15.32;-99.00;-2.10;-99.00;24.92;24.46;0.00;-99.00;0.00;17.32;24.00;0.66;0.00;57.81;0.00;57.76;230.30;25.70;1.52;-99.00;26.93;230.20;378.00
2022/04/04 04:05:00;0.00;17.90;26.35;0.00;24.52;-99.00;0.00;0.00;0.00;24.70;4.56;0.00;6.03;14.80;0.15;-99.00;0.20;15.34;-99.00;;-99.00;;24.35;0.00;-99.00;0.00;17.30;23.78;0.66;0.00;57.79;0.00;57.75;230.80;24.80;1.39;-99.00;26.86;231.00;378.00
2022/04/04 04:10:00;0.00;17.89;26.24;0.00;24.35;-99.00;0.00;0.00;0.00;24.57;4.56;0.00;5.77;14.80;0.15;-99.00;0.20;15.35;-99.00;-2.10;-99.00;;24.21;0.00;-99.00;0.00;17.26;23.70;0.66;0.00;57.79;0.00;57.77;231.70;25.50;1.34;-99.00;26.72;231.90;378.10
2022/04/04 04:15:00;0.00;17.89;26.15;0.00;24.22;-99.00;0.00;0.00;0.00;24.46;4.56;0.00;0.56;14.80;0.16;-99.00;0.20;15.32;-99.00;;-99.00;;24.11;0.00;-99.00;0.00;17.23;23.59;0.66;0.00;57.11;0.00;57.05;237.50;26.60;0.13;-99.00;26.59;25.90;377.30
2022/04/04 04:20:00;0.00;17.91;25.95;0.00;24.08;-99.00;0.00;0.00;0.00;24.33;4.55;0.00;0.00;14.80;0.15;-99.00;0.20;15.31;-99.00;-2.50;-99.00;;23.98;0.00;-99.00;0.00;17.17;23.48;0.67;0.00;56.90;0.00;56.84;238.50;26.40;0.00;-99.00;26.43;3.00;377.10
2022/04/04 04:25:00;0.00;17.90;25.77;0.00;23.97;-99.00;0.00;0.00;0.00;24.17;4.55;0.00;0.00;14.80;0.16;-99.00;0.20;15.32;-99.00;;-99.00;;23.83;0.00;-99.00;0.00;17.12;23.37;0.66;0.00;56.84;0.00;56.81;238.10;26.30;0.00;-99.00;26.22;3.00;377.20
2022/04/04 04:30:00;0.00;17.92;25.55;0.00;23.86;-99.00;0.00;0.00;0.00;24.02;4.54;0.00;0.00;14.80;0.15;-99.00;0.20;15.28;-99.00;-2.30;-99.00;;23.70;0.00;-99.00;0.00;17.06;23.24;0.67;0.00;56.81;0.00;56.72;238.30;26.50;0.00;-99.00;25.99;3.00;376.50
2022/04/04 04:35:00;0.00;17.91;25.33;0.00;23.74;-99.00;0.00;0.00;0.00;23.86;4.55;0.00;0.00;14.80;0.16;-99.00;0.12;15.30;-99.00;;-99.00;;23.48;0.00;-99.00;0.00;17.00;23.15;0.64;0.00;56.79;0.00;56.72;238.30;26.00;0.00;-99.00;25.76;3.00;376.20
2022/04/04 04:40:00;0.00;17.89;25.11;0.00;23.59;-99.00;0.00;0.00;0.00;23.67;4.55;0.00;0.00;14.80;0.16;-99.00;0.10;15.28;-99.00;-2.70;-99.00;;23.34;0.00;-99.00;0.00;16.94;22.99;0.69;0.00;56.77;0.00;56.72;238.50;109.00;0.00;-99.00;25.55;3.00;377.20
2022/04/04 04:45:00;0.00;17.87;24.82;0.00;23.50;12.58;0.97;193.70;0.00;23.47;4.54;0.13;0.00;14.80;0.29;10.39;0.08;15.32;23.63;;10.26;;23.35;0.00;11.37;0.00;16.87;23.53;1.27;1.97;56.68;0.00;56.62;238.00;498.60;0.00;24.03;25.41;3.00;378.80
2022/04/04 04:50:00;0.00;17.85;25.43;0.00;23.50;-2.34;2.56;621.20;0.00;23.30;4.55;0.50;0.00;14.80;1.81;-4.67;0.00;15.29;23.50;-2.60;-1.90;;23.21;0.00;-0.34;0.00;16.78;28.02;7.60;5.36;55.73;0.00;55.58;239.10;631.00;0.00;28.47;25.53;3.00;380.00
2022/04/04 04:55:00;0.00;17.87;27.21;0.00;23.50;-4.13;2.50;601.60;0.00;23.89;4.53;0.50;0.00;14.80;2.64;-6.55;-0.02;15.30;23.88;;-3.88;;23.65;0.00;-2.02;0.00;16.69;28.43;11.02;5.21;55.08;0.00;55.02;239.90;778.80;0.00;28.63;26.95;3.00;380.40
2022/04/04 05:00:00;0.00;17.86;28.25;0.00;23.59;-4.88;2.43;595.60;0.00;24.80;4.50;0.50;0.00;14.80;2.64;-7.30;-0.16;15.34;24.38;-2.80;-4.52;26.22;24.20;0.00;-2.77;0.00;16.60;29.34;11.02;5.05;54.98;0.00;54.92;239.90;729.10;0.00;29.37;28.10;3.00;370.40
2022/04/04 05:05:00;0.00;17.85;28.98;0.00;23.72;-5.19;2.40;593.90;0.00;25.41;4.48;0.50;0.00;14.80;2.63;-7.63;-0.30;15.28;24.70;;-4.82;;24.59;0.00;-3.08;0.00;16.51;29.70;11.02;4.96;54.89;0.00;54.83;239.40;731.00;0.00;29.71;28.98;3.00;350.50
2022/04/04 05:10:00;0.00;17.85;29.43;0.00;23.85;-5.35;2.40;591.20;0.00;25.66;4.47;0.50;0.00;14.80;2.64;-7.76;-0.43;15.24;24.89;-2.90;-4.96;;24.81;0.00;-3.27;0.00;16.46;29.92;11.02;4.94;54.78;0.00;54.72;239.40;728.40;0.00;29.87;29.56;3.20;338.10
2022/04/04 05:15:00;0.00;17.85;29.76;0.00;24.15;-5.39;2.40;589.60;0.00;25.86;4.46;0.50;0.00;14.80;2.63;-7.82;-0.51;15.24;25.07;;-5.00;;25.00;0.00;-3.31;0.00;16.40;30.13;11.02;4.91;54.65;0.00;54.61;239.30;729.30;0.00;30.09;29.96;3.00;331.70
2022/04/04 05:20:00;0.00;17.82;30.00;0.00;25.14;-5.39;2.40;589.90;0.00;26.00;4.47;0.50;0.00;14.72;2.63;-7.83;-0.60;15.23;25.28;-2.80;-5.05;;25.20;0.00;-3.39;0.00;16.38;30.29;11.02;4.85;54.54;0.00;54.50;239.20;724.20;0.00;30.31;30.27;3.10;325.10
2022/04/04 05:25:00;0.00;17.86;30.27;0.00;26.53;-5.32;2.40;589.80;0.00;26.16;4.47;0.50;0.00;14.70;2.63;-7.79;-0.60;15.24;25.77;;-4.97;;25.62;0.00;-3.30;0.00;16.37;30.66;11.02;4.84;54.44;0.00;54.40;239.00;723.80;0.00;30.74;30.55;3.20;320.90
2022/04/04 05:30:00;0.00;17.85;30.75;0.00;27.56;-5.32;1.55;426.60;0.00;26.37;4.47;0.33;4.57;14.70;1.62;-7.69;-0.69;15.23;26.54;-2.70;-4.82;;26.31;0.00;-3.25;0.00;16.38;31.35;6.87;3.27;55.34;0.00;55.32;232.00;449.70;1.03;31.50;30.92;114.20;311.50
2022/04/04 05:35:00;0.00;17.85;30.64;0.00;27.84;-3.64;0.00;101.40;0.00;26.57;4.49;0.00;8.70;14.70;0.17;5.30;-0.70;15.26;-99.00;;-99.00;;26.00;0.00;-99.00;0.00;16.41;30.65;0.74;0.00;56.86;0.00;56.84;226.50;12.20;1.97;-99.00;31.00;226.60;306.60
2022/04/04 05:40:00;0.00;17.82;28.03;0.00;27.05;-1.61;0.00;253.90;0.00;26.47;4.57;0.00;8.83;14.70;0.19;24.90;-0.70;15.23;-99.00;-2.70;-99.00;;26.10;0.00;-99.00;0.00;16.48;27.77;0.83;0.00;57.08;0.00;57.07;226.60;19.30;2.00;-99.00;29.10;226.80;349.70
