;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
Displayname;GEN.EL-PV----CALC.POW.EL-;Kalt_oben------;DIST.HC--MTR.HC-W.HC-SUP-MEA.T-;ODC----HOR-MEA.GLIR-CALC;STO.H---W.H-BOT-MEA.T-;GEN.HC-SCOL-MTR.HC-BRINE-SUP-CALC.T-;GEN.HC-HP--R410a--CALC.POW.H-;GEN.HC-SCOL-MTR.HC-BRINE-RET-MEA.VF-;STO.EL-SCC----CALC.POW.EL-;DIST.HC--MTR.HC-W.HC-RET-MEA.T-;GEN.EL-PV----MEA.VOLT-;GEN.HC-HP.COMP--R410a--CALC.POW.EL-;STO.EL-INV---IN-MEA.CUR-;STO.C---W.C-BOT-MEA.T-;STO.EL-INV---OUT-MEA.POW.EL-;GEN.HC-SCOL-MTR.HC-BRINE-RET-CALC.T-;ODC---AIR.OD--CALC.T-;Kalt_unten------;GEN.H-HP--W.H-RET-MEA.T-;WS.DWD-----MEA.T-;GEN.C-HP--BRINE-RET-CALC.T-;Warm_unten------;GEN.H--MTR.H-W.H-RET-MEA.T-;ODC----VER-MEA.GLIR-CALC;GEN.C-HP--BRINE-SUP-CALC.T-;STO.EL-SCC---IN-MEA.CUR-;ZONE---AIR.ID--MEA.T-;GEN.H--MTR.H-W.H-SUP-CALC.T-;STO.EL-INV---OUT-MEA.CUR-;GEN.HC-HP--R410a--CALC.COP.virt-;STO.EL-SCC----MEA.VOLT-;GEN.EL-PV----MEA.CUR-;STO.EL-INV----MEA.VOLT-;STO.EL-INV---OUT-MEA.VOLT-;GEN.H--MTR.H-W.H-RET-MEA.VF-;STO.EL-INV---IN-MEA.POW.EL-;GEN.H-HP--W.H-SUP-MEA.T-;Warm_oben------;STO.EL-INV---IN-MEA.VOLT-;DIST.HC--MTR.HC-W.HC-RET-MEA.VF-
2021/08/09 00:00:00;0.00;22.23;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.18;0.00;0.00;21.30;0.12;-99.00;15.32;21.91;-99.00;13.90;-99.00;23.12;-99.00;0.00;-99.00;0.00;23.11;-99.00;0.50;0.00;56.62;0.00;56.63;238.00;0.00;0.00;-99.00;23.64;4.00;-0.90
2021/08/09 00:05:00;0.00;22.26;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.19;0.00;0.00;21.30;0.12;-99.00;15.30;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;23.04;-99.00;0.50;0.00;56.62;0.00;56.58;238.00;0.00;0.00;-99.00;23.64;4.00;-0.90
2021/08/09 00:10:00;0.00;22.27;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.19;0.00;0.00;21.30;0.12;-99.00;15.28;21.93;-99.00;13.70;-99.00;;-99.00;0.00;-99.00;0.00;22.97;-99.00;0.50;0.00;56.62;0.00;56.55;237.80;0.00;0.00;-99.00;23.66;4.00;-0.90
2021/08/09 00:15:00;0.00;22.25;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.19;0.00;0.00;21.30;0.12;-99.00;15.20;21.92;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.91;-99.00;0.52;0.00;56.62;0.00;56.55;238.00;0.00;0.00;-99.00;23.65;4.00;-0.80
2021/08/09 00:20:00;0.00;22.26;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.20;0.00;0.00;21.30;0.12;-99.00;15.13;21.91;-99.00;13.80;-99.00;;-99.00;0.00;-99.00;0.00;22.84;-99.00;0.50;0.00;56.62;0.00;56.56;238.00;0.00;0.00;-99.00;23.66;4.00;-0.80
2021/08/09 00:25:00;0.00;22.22;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.20;0.00;0.00;21.30;0.12;-99.00;15.10;21.91;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.78;-99.00;0.50;0.00;56.61;0.00;56.55;237.90;0.00;0.00;-99.00;23.61;4.00;-0.70
2021/08/09 00:30:00;0.00;22.23;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.20;0.00;0.00;21.30;0.12;-99.00;15.10;21.91;-99.00;13.90;-99.00;;-99.00;0.00;-99.00;0.00;22.70;-99.00;0.52;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;23.66;4.00;-0.40
2021/08/09 00:35:00;0.00;22.26;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.20;0.00;0.00;21.26;0.12;-99.00;15.10;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.65;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.65;4.00;-0.90
2021/08/09 00:40:00;0.00;22.26;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.10;21.90;-99.00;13.80;-99.00;;-99.00;0.00;-99.00;0.00;22.59;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.62;4.00;-0.70
2021/08/09 00:45:00;0.00;22.20;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.10;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.51;-99.00;0.50;0.00;56.59;0.00;56.57;238.00;0.00;0.00;-99.00;23.61;4.00;-0.80
2021/08/09 00:50:00;0.00;22.23;-99.00;0.00;22.40;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.06;21.90;-99.00;13.70;-99.00;;-99.00;0.00;-99.00;0.00;22.45;-99.00;0.52;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;23.61;4.00;-0.80
2021/08/09 00:55:00;0.00;22.25;-99.00;0.00;22.33;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.39;-99.00;0.50;0.00;56.59;0.00;56.56;238.00;0.00;0.00;-99.00;23.61;4.00;-1.00
2021/08/09 01:00:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;13.40;-99.00;23.14;-99.00;0.00;-99.00;0.00;22.31;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.62;4.00;-0.83
2021/08/09 01:05:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.27;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.61;4.00;-0.60
2021/08/09 01:10:00;0.00;22.22;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;13.90;-99.00;;-99.00;0.00;-99.00;0.00;22.20;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.64;4.00;-0.70
2021/08/09 01:15:00;0.00;22.28;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.15;-99.00;0.50;0.00;56.59;0.00;56.55;238.00;0.00;0.00;-99.00;23.62;4.00;-0.80
2021/08/09 01:20:00;0.00;22.26;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.00;21.90;-99.00;13.80;-99.00;;-99.00;0.00;-99.00;0.00;22.08;-99.00;0.50;0.00;56.59;0.00;56.56;237.90;0.00;0.00;-99.00;23.60;4.00;-0.70
2021/08/09 01:25:00;0.00;22.30;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.00;21.92;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;22.03;-99.00;0.52;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;23.68;4.00;-0.80
2021/08/09 01:30:00;0.00;22.31;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.00;21.96;-99.00;13.30;-99.00;;-99.00;0.00;-99.00;0.00;21.97;-99.00;0.52;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;23.70;4.00;-0.70
2021/08/09 01:35:00;0.00;22.31;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;15.00;21.92;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.91;-99.00;0.50;0.00;56.59;0.00;56.55;237.90;0.00;0.00;-99.00;23.68;4.00;-0.80
2021/08/09 01:40:00;0.00;22.33;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;14.95;21.93;-99.00;13.20;-99.00;;-99.00;0.00;-99.00;0.00;21.85;-99.00;0.50;0.00;56.58;0.00;56.56;237.90;0.00;0.00;-99.00;23.69;4.00;-0.70
2021/08/09 01:45:00;0.00;22.34;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.21;0.00;0.00;21.20;0.12;-99.00;14.90;21.94;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.81;-99.00;0.52;0.00;56.57;0.00;56.55;238.00;0.00;0.00;-99.00;23.70;4.00;-0.90
2021/08/09 01:50:00;0.00;22.29;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.88;21.92;-99.00;13.30;-99.00;;-99.00;0.00;-99.00;0.00;21.75;-99.00;0.50;0.00;56.57;0.00;56.55;238.00;0.00;0.00;-99.00;23.67;4.00;-0.80
2021/08/09 01:55:00;0.00;22.23;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.80;21.91;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.70;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.61;4.00;-0.70
2021/08/09 02:00:00;0.00;22.28;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.73;21.90;-99.00;13.40;-99.00;23.04;-99.00;0.00;-99.00;0.00;21.64;-99.00;0.50;0.00;56.56;0.00;56.56;237.80;0.00;0.00;-99.00;23.65;4.00;-0.80
2021/08/09 02:05:00;0.00;22.29;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.64;21.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.59;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.64;4.00;-0.40
2021/08/09 02:10:00;0.00;22.25;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.57;21.90;-99.00;13.50;-99.00;;-99.00;0.00;-99.00;0.00;21.54;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.64;4.00;-0.70
2021/08/09 02:15:00;0.00;22.26;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.50;21.88;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.48;-99.00;0.50;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.60;4.00;-0.50
2021/08/09 02:20:00;0.00;22.21;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.50;21.87;-99.00;13.10;-99.00;;-99.00;0.00;-99.00;0.00;21.43;-99.00;0.52;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.60;4.00;-0.90
2021/08/09 02:25:00;0.00;22.21;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.40;21.86;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.36;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.60;4.00;-1.00
2021/08/09 02:30:00;0.00;22.22;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.40;21.85;-99.00;12.90;-99.00;;-99.00;0.00;-99.00;0.00;21.31;-99.00;0.50;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.60;4.00;-0.80
2021/08/09 02:35:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.34;21.87;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.25;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.59;4.00;-1.00
2021/08/09 02:40:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.30;21.90;-99.00;13.10;-99.00;;-99.00;0.00;-99.00;0.00;21.19;-99.00;0.50;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.56;4.00;-0.50
2021/08/09 02:45:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.30;21.82;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.14;-99.00;0.50;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.55;4.00;-0.80
2021/08/09 02:50:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.26;21.87;-99.00;13.10;-99.00;;-99.00;0.00;-99.00;0.00;21.08;-99.00;0.52;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.57;4.00;-0.70
2021/08/09 02:55:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.20;21.85;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.03;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.55;4.00;-0.90
2021/08/09 03:00:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.20;21.85;-99.00;12.50;-99.00;23.00;-99.00;0.00;-99.00;0.00;20.98;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.54;4.00;-0.70
2021/08/09 03:05:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.20;21.87;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.92;-99.00;0.50;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.53;4.00;-0.70
2021/08/09 03:10:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.20;0.12;-99.00;14.20;21.84;-99.00;12.40;-99.00;;-99.00;0.00;-99.00;0.00;20.87;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.56;4.00;-0.50
2021/08/09 03:15:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.18;0.12;-99.00;14.20;21.82;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.81;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.54;4.00;-1.00
2021/08/09 03:20:00;0.00;22.20;-99.00;52.44;22.30;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.20;21.83;-99.00;12.20;-99.00;;-99.00;0.00;-99.00;0.00;20.77;-99.00;0.52;0.00;56.56;0.00;56.55;237.90;0.00;0.00;-99.00;23.51;4.00;-0.60
2021/08/09 03:25:00;0.00;22.19;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.24;0.00;0.00;21.10;0.12;-99.00;14.20;21.84;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.72;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.52;4.00;-0.80
2021/08/09 03:30:00;0.00;22.20;-99.00;0.00;22.30;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.20;21.82;-99.00;12.30;-99.00;;-99.00;0.00;-99.00;0.00;20.66;-99.00;0.50;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.53;4.00;-0.90
2021/08/09 03:35:00;0.00;22.18;-99.00;0.00;22.26;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.10;0.12;-99.00;14.20;21.83;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.62;-99.00;0.52;0.00;56.56;0.00;56.55;238.00;0.00;0.00;-99.00;23.51;4.00;-0.70
2021/08/09 03:40:00;0.00;22.20;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.22;0.00;0.00;21.10;0.12;-99.00;14.10;21.80;-99.00;12.90;-99.00;;-99.00;0.00;-99.00;0.00;20.57;-99.00;0.50;0.00;56.56;0.00;56.55;237.80;0.00;0.00;-99.00;23.54;4.00;-0.70
2021/08/09 03:45:00;0.00;22.19;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.10;21.83;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.53;-99.00;0.52;0.00;56.56;0.00;56.55;237.70;0.00;0.00;-99.00;23.50;4.00;-0.80
2021/08/09 03:50:00;0.00;22.17;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.05;21.82;-99.00;13.00;-99.00;;-99.00;0.00;-99.00;0.00;20.47;-99.00;0.50;0.00;56.56;0.00;56.54;238.00;0.00;0.00;-99.00;23.52;4.00;-0.70
2021/08/09 03:55:00;0.00;22.18;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.24;0.00;0.00;21.10;0.12;-99.00;14.00;21.81;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.43;-99.00;0.50;0.00;56.56;0.00;56.53;237.90;0.00;0.00;-99.00;23.50;4.00;-0.60
2021/08/09 04:00:00;0.00;22.19;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.00;21.80;-99.00;13.10;-99.00;22.97;-99.00;0.00;-99.00;0.00;20.38;-99.00;0.50;0.00;56.56;0.00;56.52;237.90;0.00;0.00;-99.00;23.51;4.00;-0.70
2021/08/09 04:05:00;0.00;22.19;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.23;0.00;0.00;21.10;0.12;-99.00;14.00;21.78;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.33;-99.00;0.50;0.00;56.55;0.00;56.50;237.90;0.00;0.00;-99.00;23.50;4.00;-0.80
2021/08/09 04:10:00;0.00;22.18;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.24;0.00;0.00;21.10;0.12;-99.00;14.00;21.80;-99.00;12.80;-99.00;;-99.00;0.00;-99.00;0.00;20.29;-99.00;0.53;0.00;56.53;0.00;56.49;238.00;0.00;0.00;-99.00;23.50;4.00;-0.40
2021/08/09 04:15:00;0.00;22.17;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.26;0.00;0.00;21.10;0.12;-99.00;14.00;21.78;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.23;-99.00;0.50;0.00;56.53;0.00;56.47;238.00;0.00;0.00;-99.00;23.50;4.00;-0.60
2021/08/09 04:20:00;0.00;22.17;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.26;0.00;0.00;21.10;0.12;-99.00;14.00;21.77;-99.00;12.50;-99.00;;-99.00;0.00;-99.00;0.00;20.20;-99.00;0.50;0.00;56.53;0.00;56.47;237.90;0.00;0.00;-99.00;23.50;4.00;-0.70
2021/08/09 04:25:00;0.00;22.16;-99.00;0.00;22.20;-99.00;0.00;0.00;0.00;-99.00;5.26;0.00;0.00;21.10;0.12;-99.00;14.03;21.78;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.14;-99.00;0.52;0.00;56.53;0.00;56.47;237.90;0.00;0.00;-99.00;23.50;4.00;-0.70
